job_index,pv_s_scale,svc_q_scale,cap_total_mvar,t0,risk,under_risk,over_risk,under_steps,over_steps,pf_fail,loss_mean_mw,energy_mwh,vmin,vmax,raw_vmin,raw_vmax,intervention_steps,intervention_rate,projection_failures,mean_correction_norm,max_correction_norm,power_flow_previews
17,0.728144645690918,1.1051019430160522,0.5382826328277588,24154,0,0,0,0,0,0,0.04761974808041399,1.1428739539299357,0.9614034322572501,1.0310106078526313,0.9614034322572501,1.0310106078526313,0,0.0,0,0.0,0.0,96
18,1.4516876935958862,1.1898695230484009,0.8314368724822998,37557,0,0,0,0,0,0,0.06624491745590037,1.5898780189416089,0.9699858826374828,1.0283905641435689,0.9699858826374828,1.0283905641435689,0,0.0,0,0.0,0.0,96
19,0.9327476024627686,1.0882830619812012,0.34245166182518,35197,0,0,0,0,0,0,0.049224591785069216,1.1813902028416612,0.9614131764689212,1.0240151835386704,0.9614131764689212,1.0240151835386704,0,0.0,0,0.0,0.0,96
20,1.2022912502288818,1.2867220640182495,0.2298065274953842,18802,0,0,0,0,0,0,0.06440849559489287,1.5458038942774288,0.9610933524245707,1.0286371139416723,0.9610933524245707,1.0286371139416723,0,0.0,0,0.0,0.0,96
21,1.0491986274719238,1.2544554471969604,0.2040055096149444,30252,0,0,0,0,0,0,0.05997720118721628,1.4394528284931907,0.9667246906524641,1.0271244627985812,0.9667246906524641,1.0271244627985812,0,0.0,0,0.0,0.0,96
22,1.3682831525802612,0.7437836527824402,0.3787975907325744,6834,0,0,0,0,0,0,0.04669402557399266,1.1206566137758238,0.9602905556128485,1.0151385398826873,0.9602905556128485,1.0151385398826873,0,0.0,0,0.0,0.0,96
23,1.0680971145629885,1.2324644327163696,0.8391338586807251,1055,0,0,0,0,0,0,0.06184577413363096,1.484298579207143,0.9687040682846344,1.0292325421294022,0.9687040682846344,1.0292325421294022,0,0.0,0,0.0,0.0,96
24,1.2938110828399658,0.759593665599823,0.4535128474235534,11615,0,0,0,0,0,0,0.045868777163976256,1.1008506519354302,0.9596983213117215,1.018083264336067,0.9596983213117215,1.018083264336067,0,0.0,0,0.0,0.0,96
25,1.1979182958602903,1.0832096338272097,0.0803204774856567,23813,0,0,0,0,0,0,0.05556523717143306,1.3335656921143935,0.9643784484572966,1.0229482160906602,0.9643784484572966,1.0229482160906602,0,0.0,0,0.0,0.0,96
26,1.457740306854248,0.8538777828216553,0.1427513211965561,12549,0,0,0,0,0,0,0.05209060649586688,1.250174555900805,0.958385169013302,1.0197789127367494,0.958385169013302,1.0197789127367494,0,0.0,0,0.0,0.0,96
27,1.4690325260162354,0.9606273770332336,0.1062826961278915,34361,0,0,0,0,0,0,0.05800778547862425,1.392186851486982,0.9589060888399202,1.0189963282634822,0.9589060888399202,1.0189963282634822,0,0.0,0,0.0,0.0,96
28,0.9049335718154908,1.2795544862747192,0.2324615567922592,29235,0,0,0,0,0,0,0.057851717582011186,1.3884412219682685,0.9657646398891181,1.027014960979832,0.9657646398891181,1.027014960979832,0,0.0,0,0.0,0.0,96
29,1.140488862991333,1.3566157817840576,0.9259065985679626,16175,0,0,0,0,0,0,0.07250618285574005,1.740148388537761,0.972869822900326,1.0332145667953951,0.972869822900326,1.0332145667953951,0,0.0,0,0.0,0.0,96
30,1.1458288431167605,0.9548333883285522,0.4786820411682129,32421,0,0,0,0,0,0,0.047991582256966536,1.1517979741671969,0.9610712340115121,1.0201937024995271,0.9610712340115121,1.0201937024995271,0,0.0,0,0.0,0.0,96
31,1.2286908626556396,1.1837670803070068,0.7860862612724304,35532,0,0,0,0,0,0,0.061031612086961,1.464758690087064,0.9688593189214487,1.027936462053155,0.9688593189214487,1.027936462053155,0,0.0,0,0.0,0.0,96
32,1.1793975830078125,1.2078396081924438,0.1852319538593292,33234,0,0,0,0,0,0,0.05966414753435043,1.4319395408244104,0.9660243443604959,1.0269293854763417,0.9660243443604959,1.0269293854763417,0,0.0,0,0.0,0.0,96
33,0.8690906763076782,1.455291986465454,0.5538768172264099,22398,0,0,0,0,0,0,0.07001438576895315,1.6803452584548757,0.9705375077414404,1.0340879916922965,0.9705375077414404,1.0340879916922965,0,0.0,0,0.0,0.0,96
34,0.7128766179084778,1.2723759412765503,0.5335721373558044,17808,0,0,0,0,0,0,0.05690502250486117,1.365720540116668,0.9624067082459984,1.034254762557668,0.9624067082459984,1.034254762557668,0,0.0,0,0.0,0.0,96
35,1.3854740858078003,0.9864910244941713,0.4299546480178833,20819,0,0,0,0,0,0,0.054462488831710724,1.3070997319610573,0.9611051505557037,1.0202974708742938,0.9611051505557037,1.0202974708742938,0,0.0,0,0.0,0.0,96
36,1.3329659700393677,0.99119234085083,0.2500589191913605,23210,0,0,0,0,0,0,0.053716312992767995,1.2891915118264319,0.9632162836328776,1.0213007182994667,0.9632162836328776,1.0213007182994667,0,0.0,0,0.0,0.0,96
37,0.9601963758468628,1.360870122909546,0.6713555455207825,11065,0,0,0,0,0,0,0.06655789165557942,1.5973893997339061,0.9708349530485055,1.0321456096966295,0.9708349530485055,1.0321456096966295,0,0.0,0,0.0,0.0,96
38,1.0993938446044922,1.2273160219192505,0.6986435651779175,29897,0,0,0,0,0,0,0.061094732402385686,1.4662735776572564,0.9641577924705377,1.0291030605611107,0.9641577924705377,1.0291030605611107,0,0.0,0,0.0,0.0,96
39,1.1689258813858032,0.9943897724151612,0.0994954407215118,20978,0,0,0,0,0,0,0.05087631601078121,1.221031584258749,0.9593941024809997,1.0206758474303979,0.9593941024809997,1.0206758474303979,0,0.0,0,0.0,0.0,96
40,1.306602120399475,0.7503799200057983,0.1542302817106247,38304,0,0,0,0,0,0,0.04551234899926687,1.092296375982405,0.9578826389066812,1.0133799995924673,0.9578826389066812,1.0133799995924673,0,0.0,0,0.0,0.0,96
41,1.3476468324661257,1.2223814725875854,0.7683918476104736,8544,0,0,0,0,0,0,0.06547861277768624,1.5714867066644698,0.9709213276953593,1.0289245112242709,0.9709213276953593,1.0289245112242709,0,0.0,0,0.0,0.0,96
42,1.2662214040756226,0.9071076512336732,0.9094436168670654,13275,0,0,0,0,0,0,0.04981020222195723,1.1954448533269735,0.9624728397299666,1.0210624515655065,0.9624728397299666,1.0210624515655065,0,0.0,0,0.0,0.0,96
43,0.968790888786316,1.4757083654403689,0.1541630029678344,7770,0,0,0,0,0,0,0.07097254492414651,1.7033410781795162,0.9696645983004171,1.0336809020146744,0.9696645983004171,1.0336809020146744,0,0.0,0,0.0,0.0,96
44,0.7895867228507996,0.8641526699066162,0.9482090473175048,30453,0,0,0,0,0,0,0.04337562405094025,1.0410149772225659,0.9574179289071729,1.0260980757609788,0.9574179289071729,1.0260980757609788,0,0.0,0,0.0,0.0,96
45,1.1299362182617188,0.9754817485809326,0.2926683723926544,601,0,0,0,0,0,0,0.04856943043073764,1.1656663303377033,0.9600548890950096,1.0204655152776976,0.9600548890950096,1.0204655152776976,0,0.0,0,0.0,0.0,96
46,0.8527153730392456,1.1863834857940674,0.3445282876491546,28436,0,0,0,0,0,0,0.052377981612033365,1.2570715586888008,0.9647319708160413,1.0264005463155776,0.9647319708160413,1.0264005463155776,0,0.0,0,0.0,0.0,96
47,0.8003436326980591,1.0245590209960938,0.927804708480835,23372,0,0,0,0,0,0,0.04913677097724858,1.1792825034539658,0.9641381578660652,1.0322886971147713,0.9641381578660652,1.0322886971147713,0,0.0,0,0.0,0.0,96
48,1.016225814819336,0.8369040489196777,0.8813883066177368,15216,0,0,0,0,0,0,0.04365131192863656,1.0476314862872775,0.9589713903093563,1.0204363613279557,0.9589713903093563,1.0204363613279557,0,0.0,0,0.0,0.0,96
49,0.8823758959770203,1.394743800163269,0.1700988858938217,2692,0,0,0,0,0,0,0.06432435382612421,1.543784491826981,0.9694335990222507,1.0312262952473605,0.9694335990222507,1.0312262952473605,0,0.0,0,0.0,0.0,96
50,1.178501009941101,0.7685629725456238,0.0446203835308551,25823,0,0,0,0,0,0,0.044953910914616375,1.078893861950793,0.9568449902233352,1.0201450829543268,0.9568449902233352,1.0201450829543268,0,0.0,0,0.0,0.0,96
51,0.7302448153495789,1.21636164188385,0.6938811540603638,15848,0,0,0,0,0,0,0.05492315761213662,1.3181557826912789,0.9643308597025444,1.0303881607003147,0.9643308597025444,1.0303881607003147,0,0.0,0,0.0,0.0,96
52,0.8678925037384033,0.9537199139595032,0.9918327927589417,29499,0,0,0,0,0,0,0.04741107179951587,1.1378657231883809,0.9633357010909311,1.0224614088475785,0.9633357010909311,1.0224614088475785,0,0.0,0,0.0,0.0,96
53,1.125709891319275,1.4099546670913696,0.4285746812820434,9077,0,0,0,0,0,0,0.0715102579637122,1.716246191129093,0.9722249359017983,1.0331896396253952,0.9722249359017983,1.0331896396253952,0,0.0,0,0.0,0.0,96
54,1.304563045501709,1.0156031847000122,0.6311210989952087,25055,0,0,0,0,0,0,0.05461424788161099,1.3107419491586638,0.9634377060092438,1.0222948174107378,0.9634377060092438,1.0222948174107378,0,0.0,0,0.0,0.0,96
55,1.473944067955017,0.8318284749984741,0.1614867150783538,6458,0,0,0,0,0,0,0.05205410349201692,1.249298483808406,0.9605052877605185,1.0181784842429011,0.9605052877605185,1.0181784842429011,0,0.0,0,0.0,0.0,96
56,1.275113821029663,0.8149674534797668,0.5744419693946838,1286,0,0,0,0,0,0,0.04625994402474193,1.1102386565938063,0.9573392214599107,1.0188607908357972,0.9573392214599107,1.0188607908357972,0,0.0,0,0.0,0.0,96
57,0.9820008277893066,1.3972419500350952,0.9509360194206238,23859,0,0,0,0,0,0,0.07308638157980149,1.7540731579152358,0.9702513245307707,1.0343746103193894,0.9702513245307707,1.0343746103193894,0,0.0,0,0.0,0.0,96
58,1.2377731800079346,1.221665382385254,0.4248778820037842,1413,0,0,0,0,0,0,0.06287640553124495,1.5090337327498786,0.9639124135087129,1.0285346765627643,0.9639124135087129,1.0285346765627643,0,0.0,0,0.0,0.0,96
59,1.0450022220611572,1.3405303955078125,0.1973832547664642,26502,0,0,0,0,0,0,0.06456078877202089,1.5494589305285014,0.9658220711391574,1.0298078929387238,0.9658220711391574,1.0298078929387238,0,0.0,0,0.0,0.0,96
60,1.1346232891082764,0.8621559739112854,0.2151105999946594,26765,0,0,0,0,0,0,0.04516947875033789,1.0840674900081093,0.9583996384674016,1.021169540196365,0.9583996384674016,1.021169540196365,0,0.0,0,0.0,0.0,96
61,1.330653190612793,0.7311840057373047,0.5963219404220581,17812,0,0,0,0,0,0,0.04576038626768895,1.0982492704245348,0.9542999720827472,1.0195769008406652,0.9542999720827472,1.0195769008406652,0,0.0,0,0.0,0.0,96
62,1.0499598979949951,1.015058994293213,0.279869943857193,4799,0,0,0,0,0,0,0.04717110592988109,1.1321065423171461,0.9640275129598703,1.0225422828910107,0.9640275129598703,1.0225422828910107,0,0.0,0,0.0,0.0,96
63,1.259417176246643,1.3507744073867798,0.3583868145942688,34769,0,0,0,0,0,0,0.07023878278425409,1.685730786822098,0.971465936544081,1.0314746548592002,0.971465936544081,1.0314746548592002,0,0.0,0,0.0,0.0,96
64,1.028719186782837,0.721712052822113,0.9502739310264589,30840,0,0,0,0,0,0,0.04116591828145312,0.9879820387548749,0.9574540579311729,1.025533986573986,0.9574540579311729,1.025533986573986,0,0.0,0,0.0,0.0,96
65,1.451693415641785,1.0223435163497925,0.7909817695617676,17788,0,0,0,0,0,0,0.05865667657823978,1.4077602378777547,0.968106694016473,1.023026395577674,0.968106694016473,1.023026395577674,0,0.0,0,0.0,0.0,96
66,1.0293184518814087,0.935836672782898,0.7179269194602966,32480,0,0,0,0,0,0,0.04645271160624346,1.114865078549843,0.9611024000179259,1.0224876672112584,0.9611024000179259,1.0224876672112584,0,0.0,0,0.0,0.0,96
67,1.4282264709472656,0.8785842657089233,0.5454490184783936,5630,0,0,0,0,0,0,0.050081450211568866,1.2019548050776527,0.9625633359176274,1.0187443890198544,0.9625633359176274,1.0187443890198544,0,0.0,0,0.0,0.0,96
68,0.9699286818504332,1.17708158493042,0.9740982055664062,25504,0,0,0,0,0,0,0.059276304685357974,1.4226313124485914,0.9659373918090678,1.028437662254786,0.9659373918090678,1.028437662254786,0,0.0,0,0.0,0.0,96
69,1.1810611486434937,1.1824125051498413,0.0967867374420166,32326,0,0,0,0,0,0,0.05941928585402204,1.426062860496529,0.9654814638966042,1.0249759364097764,0.9654814638966042,1.0249759364097764,0,0.0,0,0.0,0.0,96
70,1.4231690168380735,1.267620325088501,0.4069440364837646,1145,0,0,0,0,0,0,0.06898792027330014,1.6557100865592034,0.9697962637507151,1.0299490825207427,0.9697962637507151,1.0299490825207427,0,0.0,0,0.0,0.0,96
71,1.4435527324676514,1.3450928926467896,0.5418787598609924,5254,0,0,0,0,0,0,0.07490366872192787,1.7976880493262688,0.9701500934947583,1.0316755881105188,0.9701500934947583,1.0316755881105188,0,0.0,0,0.0,0.0,96
72,1.1453322172164917,1.083952784538269,0.2354270368814468,22635,0,0,0,0,0,0,0.0535314960838118,1.2847559060114833,0.9644861755509022,1.0224868194265941,0.9644861755509022,1.0224868194265941,0,0.0,0,0.0,0.0,96
73,1.1991498470306396,0.7472039461135864,0.5027862191200256,15113,0,0,0,0,0,0,0.04259396144911065,1.0222550747786556,0.957219419639798,1.0213167073955198,0.957219419639798,1.0213167073955198,0,0.0,0,0.0,0.0,96
74,0.7533325552940369,1.279366374015808,0.7165840268135071,36489,0,0,0,0,0,0,0.05844152615933681,1.4025966278240833,0.9682131086042761,1.0295951058606088,0.9682131086042761,1.0295951058606088,0,0.0,0,0.0,0.0,96
75,1.4717580080032349,1.2639483213424685,0.2995145320892334,16932,0,0,0,0,0,0,0.07073545306259672,1.6976508735023215,0.9684856301773789,1.029312752278167,0.9684856301773789,1.029312752278167,0,0.0,0,0.0,0.0,96
76,0.9266445636749268,1.280920386314392,0.5327855944633484,31289,0,0,0,0,0,0,0.0597072619094197,1.4329742858260728,0.9611365049949341,1.029187188386733,0.9611365049949341,1.029187188386733,0,0.0,0,0.0,0.0,96
77,0.8367354869842529,1.027765870094299,0.2869887351989746,23836,0,0,0,0,0,0,0.0455147313516284,1.0923535524390817,0.9619457384385186,1.0271846788576136,0.9619457384385186,1.0271846788576136,0,0.0,0,0.0,0.0,96
78,0.8669620156288147,1.0170809030532837,0.5918163657188416,35590,0,0,0,0,0,0,0.045673266572284356,1.0961583977348246,0.9629056062171809,1.022008431190384,0.9629056062171809,1.022008431190384,0,0.0,0,0.0,0.0,96
79,0.7975231409072876,1.1803486347198486,0.3945897221565246,31467,0,0,0,0,0,0,0.051304681449826785,1.231312354795843,0.9670507910613555,1.031004816999381,0.9670507910613555,1.031004816999381,0,0.0,0,0.0,0.0,96
80,1.1289399862289429,1.3098771572113037,0.1257679015398025,33381,0,0,0,0,0,0,0.06413110228769747,1.5391464549047393,0.9657834457916281,1.0292521676957318,0.9657834457916281,1.0292521676957318,0,0.0,0,0.0,0.0,96
81,0.7305145263671875,1.395807147026062,0.8644177913665771,25092,0,0,0,0,0,0,0.06882299766536008,1.651751943968642,0.9692329196329942,1.0335152663403395,0.9692329196329942,1.0335152663403395,0,0.0,0,0.0,0.0,96
82,1.475470781326294,0.9261319041252136,0.9229351282119752,14864,0,0,0,0,0,0,0.05483476338217649,1.3160343211722356,0.9660898929096735,1.0214763042797297,0.9660898929096735,1.0214763042797297,0,0.0,0,0.0,0.0,96
83,1.213210940361023,0.8983017206192017,0.7249720096588135,29108,0,0,0,0,0,0,0.04799790066455891,1.1519496159494138,0.963291853677456,1.0200090826771835,0.963291853677456,1.0200090826771835,0,0.0,0,0.0,0.0,96
84,1.065854787826538,1.1141793727874756,0.656498908996582,33426,0,0,0,0,0,0,0.053522266942531795,1.2845344066207631,0.9637293731026662,1.0243180685374704,0.9637293731026662,1.0243180685374704,0,0.0,0,0.0,0.0,96
85,1.3867980241775513,1.1209217309951782,0.1478973180055618,2163,0,0,0,0,0,0,0.06175717906495534,1.4821722975589282,0.965655040879073,1.0243460490323073,0.965655040879073,1.0243460490323073,0,0.0,0,0.0,0.0,96
86,0.9901595711708068,0.8921137452125549,0.4321841299533844,33626,0,0,0,0,0,0,0.04268680256212062,1.0244832614908947,0.957553780136398,1.0209326909172398,0.957553780136398,1.0209326909172398,0,0.0,0,0.0,0.0,96
87,1.2616428136825562,1.324394941329956,0.8243929743766785,11157,0,0,0,0,0,0,0.07186204579048117,1.724689098971548,0.967416837742263,1.0319350499553033,0.967416837742263,1.0319350499553033,0,0.0,0,0.0,0.0,96
88,1.4144140481948853,0.824483335018158,0.4912463724613189,7158,0,0,0,0,0,0,0.050289570837962205,1.206949700111093,0.9548591058212096,1.018376483116287,0.9548591058212096,1.018376483116287,0,0.0,0,0.0,0.0,96
89,1.0095477104187012,0.734584629535675,0.735834002494812,10469,0,0,0,0,0,0,0.03960956114091634,0.9506294673819922,0.9548362142367304,1.020918915610764,0.9548362142367304,1.020918915610764,0,0.0,0,0.0,0.0,96
90,1.1669986248016355,1.266040563583374,0.1469386518001556,21053,0,0,0,0,0,0,0.06397135840470843,1.5353126017130023,0.965115622435016,1.0273584061861403,0.965115622435016,1.0273584061861403,0,0.0,0,0.0,0.0,96
91,1.3599979877471924,1.3891257047653198,0.158093512058258,31861,0,0,0,0,0,0,0.0753741443772121,1.8089794650530904,0.9669964787800241,1.0318124455002786,0.9669964787800241,1.0318124455002786,0,0.0,0,0.0,0.0,96
92,1.3582652807235718,1.101282238960266,0.132310003042221,29935,0,0,0,0,0,0,0.05933665852862647,1.4240798046870353,0.9609122652950095,1.0238676629643702,0.9609122652950095,1.0238676629643702,0,0.0,0,0.0,0.0,96
93,1.220003604888916,1.1443580389022827,0.2499601244926452,26139,0,0,0,0,0,0,0.057780254389757556,1.3867261053541813,0.9672771587245468,1.0245897784643951,0.9672771587245468,1.0245897784643951,0,0.0,0,0.0,0.0,96
94,1.0759742259979248,0.967361867427826,0.2503899037837982,12044,0,0,0,0,0,0,0.047328614704081694,1.1358867528979606,0.9593891911363909,1.023859717345452,0.9593891911363909,1.023859717345452,0,0.0,0,0.0,0.0,96
95,0.7084161639213562,1.240864872932434,0.4844497740268707,6989,0,0,0,0,0,0,0.05396684598880976,1.2952043037314342,0.9686065655826558,1.0359848182741156,0.9686065655826558,1.0359848182741156,0,0.0,0,0.0,0.0,96
96,0.7452985644340515,1.0017764568328855,0.8806962370872498,9140,0,0,0,0,0,0,0.047037458219445744,1.1288989972666978,0.9640518191794383,1.0289577092771562,0.9640518191794383,1.0289577092771562,0,0.0,0,0.0,0.0,96
97,1.2402129173278809,0.8135865330696106,0.5165745615959167,19263,0,0,0,0,0,0,0.045428878726353226,1.0902930894324774,0.957452115774394,1.020074633674291,0.957452115774394,1.020074633674291,0,0.0,0,0.0,0.0,96
98,0.9687313437461852,1.322408676147461,0.3087751865386963,17851,0,0,0,0,0,0,0.06254913829852428,1.5011793191645828,0.9638300820863778,1.0288088279856746,0.9638300820863778,1.0288088279856746,0,0.0,0,0.0,0.0,96
99,1.192329168319702,0.729235053062439,0.5938051342964172,26417,0,0,0,0,0,0,0.041004178873746994,0.9841002929699278,0.9595475203142743,1.0216603995485238,0.9595475203142743,1.0216603995485238,0,0.0,0,0.0,0.0,96
100,1.3462865352630615,0.9902359247207642,0.6294661164283752,2527,0,0,0,0,0,0,0.05419565660671383,1.3006957585611318,0.9654816680044528,1.0211857301091884,0.9654816680044528,1.0211857301091884,0,0.0,0,0.0,0.0,96
101,1.2943843603134155,1.2481402158737185,0.0180285330861806,6136,0,0,0,0,0,0,0.06646398610388736,1.5951356664932965,0.968146997178958,1.0267948576680626,0.968146997178958,1.0267948576680626,0,0.0,0,0.0,0.0,96
102,1.3620456457138062,0.7819740176200867,0.3290562033653259,28166,0,0,0,0,0,0,0.04755317237903355,1.1412761370968052,0.9581859945878272,1.0184286917111627,0.9581859945878272,1.0184286917111627,0,0.0,0,0.0,0.0,96
103,1.3753055334091189,1.276853084564209,0.7117579579353333,23410,0,0,0,0,0,0,0.06971972099423789,1.6732733038617091,0.9711566984675528,1.0304597529751798,0.9711566984675528,1.0304597529751798,0,0.0,0,0.0,0.0,96
104,1.2855291366577148,0.9884922504425048,0.8015365600585938,16785,0,0,0,0,0,0,0.05331148416428836,1.2794756199429207,0.963245564353574,1.0221610356306219,0.963245564353574,1.0221610356306219,0,0.0,0,0.0,0.0,96
105,1.494145154953003,1.4203376770019531,0.8131466507911682,37801,0,0,0,0,0,0,0.08149754788960034,1.9559411493504082,0.9744340793964854,1.0346431072350994,0.9744340793964854,1.0346431072350994,0,0.0,0,0.0,0.0,96
106,1.1933451890945437,1.2714725732803345,0.7893310785293579,18044,0,0,0,0,0,0,0.06632696363158487,1.591847127158037,0.9663776459941419,1.0297355099082612,0.9663776459941419,1.0297355099082612,0,0.0,0,0.0,0.0,96
107,0.8970482349395752,0.7445395588874817,0.2175374031066894,11570,0,0,0,0,0,0,0.03830884902095991,0.919412376503038,0.9559478643203603,1.028446600032969,0.9559478643203603,1.028446600032969,0,0.0,0,0.0,0.0,96
108,1.1020582914352417,1.1034975051879885,0.6595840454101562,35302,0,0,0,0,0,0,0.05437552640289109,1.3050126336693861,0.9645178340549736,1.0254175824048808,0.9645178340549736,1.0254175824048808,0,0.0,0,0.0,0.0,96
109,1.4421476125717163,1.077578067779541,0.0481641180813312,1064,0,0,0,0,0,0,0.061492277265336216,1.4758146543680692,0.9643065254441517,1.0225883708737002,0.9643065254441517,1.0225883708737002,0,0.0,0,0.0,0.0,96
110,0.7315606474876404,1.1505687236785889,0.9435980319976808,13166,0,0,0,0,0,0,0.05444904065415495,1.3067769756997187,0.9687763044140651,1.0322153647942036,0.9687763044140651,1.0322153647942036,0,0.0,0,0.0,0.0,96
111,0.7009817361831665,1.4198216199874878,0.3909333348274231,21673,0,0,0,0,0,0,0.063674580380872,1.528189929140928,0.9672257264849587,1.0325790632904364,0.9672257264849587,1.0325790632904364,0,0.0,0,0.0,0.0,96
112,0.7153400182723999,1.1385427713394165,0.9529855847358704,18651,0,0,0,0,0,0,0.05404990565923578,1.2971977358216586,0.9681774040334405,1.031667521512788,0.9681774040334405,1.031667521512788,0,0.0,0,0.0,0.0,96
113,0.7113770842552185,1.3476382493972778,0.2107651680707931,4715,0,0,0,0,0,0,0.058905651088154896,1.4137356261157175,0.9664327921925326,1.0302944424854457,0.9664327921925326,1.0302944424854457,0,0.0,0,0.0,0.0,96
114,1.1281145811080933,1.248418211936951,0.207196295261383,6342,0,0,0,0,0,0,0.06090926687253806,1.4618224049409134,0.9623374758426977,1.0269653045322815,0.9623374758426977,1.0269653045322815,0,0.0,0,0.0,0.0,96
115,0.7659476399421692,1.2346746921539309,0.0046322778798639,17635,0,0,0,0,0,0,0.05338601084466138,1.2812642602718731,0.964626473490764,1.0258353415406303,0.964626473490764,1.0258353415406303,0,0.0,0,0.0,0.0,96
116,1.251875638961792,1.13957679271698,0.5771222114562988,24896,0,0,0,0,0,0,0.058254054126665865,1.3980972990399807,0.969732532542456,1.0265656497653681,0.969732532542456,1.0265656497653681,0,0.0,0,0.0,0.0,96
117,1.0882011651992798,0.7924203276634216,0.672061026096344,14950,0,0,0,0,0,0,0.043356935294748426,1.0405664470739622,0.9561204214355308,1.0250662026172659,0.9561204214355308,1.0250662026172659,0,0.0,0,0.0,0.0,96
118,0.7622725963592529,0.9106927514076232,0.2670863568782806,798,0,0,0,0,0,0,0.040779689912974086,0.978712557911378,0.9581378512007898,1.0296445701132964,0.9581378512007898,1.0296445701132964,0,0.0,0,0.0,0.0,96
