seed,evaluated_shift_days,event_days,pf_fail_days,mean_daily_line_loss_mwh,worst_minimum_voltage_pu,worst_maximum_voltage_pu,event_rate
42,17,4,0,1.4268377845705902,0.9479052143099207,1.0204191343367108,0.23529411764705882
43,17,4,0,1.4269421568435905,0.948088210517185,1.02070740565923,0.23529411764705882
44,17,4,0,1.4271584081464648,0.9476785875647319,1.0202484449666323,0.23529411764705882
45,17,4,0,1.4283960862299834,0.9478424782416526,1.0216664133907758,0.23529411764705882
46,17,4,0,1.4267435163506992,0.9473885255347265,1.0213205282026432,0.23529411764705882
