epoch,training_mse,validation_mse
1,0.0013354055254239938,0.003920731600373983
2,0.0006636104185417935,0.0039987144991755486
3,0.0005948138662006386,0.00421519298106432
4,0.0005675223732168888,0.004580861423164606
5,0.0005383597836043919,0.00465520890429616
6,0.0004932537236754797,0.004784103482961655
7,0.0005231577420090616,0.005032395012676716
8,0.000529355641674556,0.004992127884179354
9,0.0004636140413367684,0.005032382905483246
10,0.00045394396329356823,0.005387047305703163
11,0.0004367444472563875,0.0051803006790578365
12,0.0004206396820336522,0.005565708037465811
13,0.00041592323975692125,0.0054981522262096405
14,0.00039998493548409897,0.005438867025077343
15,0.00039234970734014496,0.005237922538071871
16,0.00037396365053155023,0.00571303628385067
17,0.0003733419290483653,0.005743073765188456
18,0.0004027497503784616,0.005899479612708092
19,0.00036774747394474616,0.005857684183865786
20,0.00035723837777368317,0.005624482408165932
21,0.0003586045767747237,0.0057826959528028965
22,0.00034725795899248624,0.0053345519118011
23,0.0003512110814654079,0.00583901209756732
24,0.0003417256460807039,0.005794464610517025
25,0.00032993912611800624,0.006179033312946558
26,0.00033717809151312395,0.006024289410561323
27,0.0003119579572512521,0.0060901762917637825
28,0.00030528747640801157,0.005953996907919645
29,0.0003065965753421551,0.006160308141261339
30,0.00028684967782055537,0.006120102014392614
31,0.00031177080239785937,0.006006193347275257
32,0.0002889827443368631,0.006590870209038258
33,0.0002806602665827995,0.006348136346787214
34,0.000264261329675719,0.006133422255516052
35,0.0002596025292973536,0.00644256453961134
36,0.0002998650136873948,0.005480955354869366
37,0.00027585354200709844,0.00626909825950861
38,0.00027830906105918984,0.00573080824688077
39,0.0002669847610263787,0.006198761984705925
40,0.00027716879202444034,0.006632047239691019
41,0.0002564274320775439,0.006095211952924728
42,0.0002502208228065683,0.00607262970879674
43,0.00024303531807845502,0.006278353277593851
44,0.00023345410437514147,0.006205040030181408
45,0.0002506332739358186,0.006166777107864618
46,0.0002759794395501558,0.005790648050606251
47,0.0002436814749557925,0.00625778641551733
48,0.0002326086074617706,0.006543987430632114
49,0.000270417825390723,0.005714318249374628
50,0.00025079934721361496,0.006215170957148075
51,0.00022796352570253475,0.006246545817703009
52,0.00022558133667871516,0.006856580730527639
53,0.00023504041507749207,0.006071292795240879
54,0.0002612362051763739,0.005636647343635559
55,0.00022691515607675683,0.005871295928955078
56,0.00023697791431231963,0.006660877261310816
57,0.00021860712246279945,0.006763029377907515
58,0.0002175717628460916,0.006621841806918383
59,0.0002460972417850371,0.006059462204575539
60,0.00024656589434357556,0.006227649748325348
61,0.00021405519544259732,0.006487616337835789
62,0.00023303378071659608,0.006364641711115837
63,0.00022596327306700914,0.005984700750559568
64,0.0002098957102134591,0.005799406673759222
65,0.0002108259653823552,0.006132849957793951
66,0.00021276815462556442,0.005924263969063759
67,0.00020251586494168805,0.005996519699692726
68,0.00022052051988907806,0.006626565475016832
69,0.00022374420841231313,0.006756854709237814
70,0.0001990394910080795,0.006432360038161278
71,0.00019596830259160924,0.00625132629647851
72,0.00019817528134069562,0.006654907017946243
73,0.0001969505742920319,0.0063798800110816956
74,0.0002265672113708206,0.006175593007355928
75,0.00023843765660558347,0.006736056879162788
76,0.00021015238394284097,0.006922765634953976
77,0.0002332569343366231,0.006633895915001631
78,0.00023659788530494552,0.005936227273195982
79,0.00021013169271100196,0.006320754066109657
80,0.00022431049796978186,0.006415288895368576
81,0.00019948974986050416,0.0065579963847994804
82,0.0001996686122254232,0.006553866900503635
83,0.00020674446824386905,0.0063303131610155106
84,0.00023977874150205025,0.006798121612519026
85,0.0001923193774473475,0.00615718774497509
86,0.00018827452043979065,0.006339270155876875
87,0.00019779710271450313,0.006241583731025457
88,0.00018759817953650781,0.005931810010224581
89,0.00020007408625133394,0.006026980932801962
90,0.00018715254356038713,0.0067094461992383
91,0.0001922837593042459,0.006648333743214607
92,0.00018350461556337905,0.006561150774359703
93,0.0001720411144674472,0.006415491458028555
94,0.00020636677402308123,0.006325253751128912
95,0.00020033191594848176,0.006332662422209978
96,0.00017524209198427343,0.00612877681851387
97,0.00017605763349592962,0.006337045691907406
98,0.00017921686429644978,0.006288513075560331
99,0.0001729405471166956,0.006133683491498232
100,0.0001959767162134085,0.006844637915492058
101,0.00018580718716521005,0.006209020968526602
102,0.0001892864718229248,0.0062184808775782585
103,0.00016884132963923548,0.006518192123621702
104,0.00019372746078261116,0.00655193068087101
105,0.00019275710644706123,0.006256315857172012
106,0.00018475903661396842,0.00655427947640419
107,0.0001842386573684962,0.00687673082575202
108,0.00017957942046109565,0.006482721772044897
109,0.0001737005083839449,0.006574526894837618
110,0.00018775859558672892,0.006458738818764687
111,0.00019087516847093866,0.006070094183087349
112,0.00017332336324216158,0.006141187157481909
113,0.0001606591774248045,0.006312801968306303
114,0.00017894466060397463,0.006722726859152317
115,0.00017841996134393412,0.0062635247595608234
116,0.00018941630236213314,0.006173508241772652
117,0.00017155454204953458,0.006738577038049698
118,0.00017366302358823305,0.006165257655084133
119,0.00019925712064150503,0.006214558146893978
120,0.00019324762871519852,0.006317308638244867
121,0.00018943003709637196,0.006260511465370655
122,0.000202440743379384,0.006428990513086319
123,0.00017861003689745303,0.006471163127571344
124,0.00014077804826229112,0.006472197826951742
125,0.00017029765288611998,0.005974853411316872
126,0.00016104748073075825,0.005806590896099806
127,0.00014570898051147196,0.006649722345173359
128,0.00015293628982249174,0.006197539623826742
129,0.00014775222314256098,0.005985308438539505
130,0.00015869610817276225,0.006602609995752573
131,0.00014058149824336397,0.0061855679377913475
132,0.00015077312536959653,0.006485967896878719
133,0.00014885838666600648,0.005924754310399294
134,0.00015434504746281164,0.0060152714140713215
135,0.00015373120854178524,0.0060362545773386955
136,0.0001615553227907185,0.006215918343514204
137,0.00016067607248260174,0.006407757289707661
138,0.00015610183362468888,0.00641753152012825
139,0.00016325030904340565,0.006689661648124456
140,0.00015625652592632377,0.006270725280046463
141,0.00014903931997878317,0.0062023429200053215
142,0.0001339139940341738,0.006164285354316235
143,0.00012905964188192343,0.00633327616378665
144,0.00013073124478069076,0.0063414257019758224
145,0.00013386669959913888,0.0059480913914740086
146,0.00013685739773450223,0.0063079711981117725
147,0.0001359013886599314,0.006597380619496107
148,0.00014320428920200357,0.0066909161396324635
149,0.00015859345202784425,0.006440357305109501
150,0.00018102416998999615,0.006398848723620176
151,0.0001689035672143291,0.006437229923903942
152,0.0001475944928017725,0.006409577094018459
153,0.0001474665802589925,0.0060850949957966805
154,0.00015172501687743534,0.006481974385678768
155,0.00014736087439359835,0.006392606999725103
156,0.00015943790282335613,0.006378927733749151
157,0.0001471003945425764,0.006451974157243967
158,0.00014318146875780258,0.006761281285434961
159,0.00013578473874531483,0.00600566016510129
160,0.00013084117361472636,0.006238769739866257
161,0.00013743558702117298,0.006483932491391897
162,0.00013947914681011753,0.006631634198129177
163,0.00014976995706206253,0.006213126238435507
164,0.00016813612637633923,0.00604025786742568
165,0.0001263080277276174,0.006213536486029625
166,0.00013056906109909505,0.006285551935434341
167,0.00013319434644643025,0.006700174417346716
168,0.00011820712390431254,0.006323866080492735
169,0.00013571742120177532,0.006411798298358917
170,0.00014821713764945343,0.006804142612963915
171,0.00012434850266629383,0.006378565449267626
172,0.0001529781336699898,0.00651018088683486
173,0.00014530341402974045,0.006229720544070005
174,0.00017455326934623372,0.006328021641820669
175,0.0001637436636485745,0.006092194002121687
176,0.0001342296862958392,0.0064625730738043785
177,0.00012771128055533154,0.0062658279202878475
178,0.0001369303355431839,0.006327101029455662
179,0.0001316283849064348,0.006074558477848768
180,0.0001287361968991263,0.006432433612644672
181,0.00013839996469755533,0.006487872917205095
182,0.00012339128019789314,0.00668371794745326
183,0.00012529166698982408,0.006448118481785059
184,0.00014761658675865874,0.006342473905533552
185,0.00012567434839638736,0.006318958941847086
186,0.00012214947717836822,0.0063433172181248665
187,0.00012327196864703183,0.006554148625582457
188,0.00013303846014878218,0.00626416364684701
189,0.00012086633884678122,0.006651269271969795
190,0.00013051166519062463,0.006632928270846605
191,0.00013960897103970638,0.006278482265770435
192,0.00011720243463742008,0.00638264836743474
193,0.00015969792488590429,0.0061157457530498505
194,0.00014438393674254257,0.0064643677324056625
195,0.00013146836147370777,0.006184528116136789
196,0.00012499242423302803,0.006242642179131508
197,0.00012455694120205862,0.0058740535750985146
198,0.00011461042325322524,0.006589972414076328
199,0.00012413580185466344,0.00650798948481679
200,0.0001303444299196599,0.006109427195042372
201,0.00014642603943570975,0.006252957042306662
202,0.00012094356463876466,0.006519861984997988
203,0.00010662081902523823,0.006787756457924843
204,0.00018131074943994463,0.0067138164304196835
205,0.00018504783150774529,0.006105997134000063
206,0.0001404988300066634,0.006904655136168003
207,0.00012420132944157558,0.006150234490633011
208,0.00015850315031684659,0.006179919000715017
209,0.0001461730703340436,0.006282463204115629
210,0.00012369015553304052,0.006269328761845827
211,0.0001296550057645618,0.006151457782834768
212,0.00014079724567750418,0.006395259406417608
213,0.00011734082164593929,0.006082072854042053
214,0.00012574471327297942,0.006587964948266745
215,0.00013584628140961286,0.0069494834169745445
216,0.00013570200925983045,0.006102020386606455
217,0.00012381404958716757,0.006225424353033304
