eps_v,eps_pf,capex_min,loss_mean_pos
0.2,0.01,69.9999988079071,0.3517897694387958
0.1,0.01,70.9999988079071,0.3469942577263151
0.05,0.01,70.9999988079071,0.3469942577263151
0.02,0.01,89.4473706483841,2.0793470001198107
0.01,0.01,89.4473706483841,2.0793470001198107
