lower_candidate_id,upper_candidate_id,paired_converged_days,mean_lower_loss_mwh,mean_upper_loss_mwh,mean_upper_minus_lower_loss_mwh,maximum_positive_increase_mwh,maximum_relative_increase,days_exceeding_tolerance,nonincreasing_within_tolerance
0,1,8,1.1396234443819329,1.1391671201195823,-0.0004563242623505104,0.0,0.0,0,True
1,2,16,1.491704308991351,1.0958553434438283,-0.39584896554752264,0.0,0.0,0,True
2,3,32,1.4293506411928782,1.3299889393021207,-0.09936170189075758,0.0,0.0,0,True
3,4,39,1.4887007190534847,1.4879379464822517,-0.0007627725712335632,0.0025165910747415587,0.0010392566553775423,0,True
4,5,39,1.4879379464822517,1.4856365562260148,-0.002301390256236825,0.00013800124207119513,0.00019580026590127364,0,True
5,6,39,1.4856365562260148,1.4855560723164034,-8.048390961128245e-05,0.0005194971310200636,0.00021887687506169084,0,True
6,7,39,1.4855560723164034,1.4855026924618662,-5.3379854537124945e-05,0.0001182785381832474,6.919189781462414e-05,0,True
7,8,39,1.4855026924618662,1.4855211267980688,1.8434336202581664e-05,0.0002324853657382775,9.891396811715509e-05,0,True
