epoch,training_mse,validation_mse
1,0.0017494681090862616,0.00018443155568093061
2,0.00010703571652728979,7.124157127691433e-05
3,6.14429343179588e-05,4.365241329651326e-05
4,4.0678689195126275e-05,3.1235351343639195e-05
5,3.380337834228571e-05,3.2284733606502414e-05
6,4.2745190078428344e-05,2.7099977160105482e-05
7,2.8573003522648254e-05,2.8885513529530726e-05
8,2.7760499547598144e-05,2.3571436031488702e-05
9,2.7800971937805034e-05,2.234439307358116e-05
10,3.0810244115028496e-05,2.1782670955872163e-05
11,2.4237332995240152e-05,5.901716576772742e-05
12,2.9096687781434e-05,2.072816096188035e-05
13,2.6519128844235887e-05,1.906305260490626e-05
14,2.615384195533724e-05,2.0082776245544665e-05
15,2.2703503935355744e-05,2.4398239474976435e-05
16,2.875097580230927e-05,1.7777405446395278e-05
17,2.3269725447376416e-05,1.9929055270040408e-05
18,2.3478810569279382e-05,2.871908145607449e-05
19,2.8778162252571995e-05,1.7387834304827265e-05
20,2.3299867217991217e-05,1.6809639419079758e-05
21,2.2800409769016287e-05,1.9197417714167386e-05
22,2.4014210277362675e-05,2.5383791580679826e-05
23,2.127168444200255e-05,1.8622016796143726e-05
24,2.1542669401242165e-05,1.639571928535588e-05
25,1.9014627179620387e-05,1.5684070604038425e-05
26,2.034179051820088e-05,1.739752224239055e-05
27,2.1702677651608777e-05,3.5033262975048274e-05
28,2.5307743561081058e-05,2.858519110304769e-05
29,1.9648662394253982e-05,1.4716615623910911e-05
30,1.8845301001006604e-05,1.7393416783306748e-05
31,1.841220327233631e-05,1.3899075383960735e-05
32,2.0812809721478104e-05,1.5069548680912703e-05
33,1.8131378799973224e-05,1.6000205505406484e-05
34,2.1541377712062307e-05,1.384843017149251e-05
35,1.9572935653658615e-05,2.1371397451730445e-05
36,1.9964345359436596e-05,1.2754946510540321e-05
37,1.823210289909515e-05,1.2879258065368049e-05
38,1.7446237259057604e-05,2.7118945581605658e-05
39,1.744219773833968e-05,1.2696766134467907e-05
40,1.8849946462234417e-05,1.9694787624757737e-05
41,1.873708222112989e-05,1.2320153473410755e-05
42,1.753701392524156e-05,2.0391757061588578e-05
43,1.851952687171764e-05,1.34239262479241e-05
44,1.838485747446777e-05,1.148543378803879e-05
45,2.065069165010672e-05,1.0708506124501582e-05
46,1.7301395122227735e-05,1.0428877430967987e-05
47,1.6526111887122337e-05,1.8804690625984222e-05
48,1.677850656795437e-05,1.8060998627333902e-05
49,1.8970206218165746e-05,2.9287260986166075e-05
50,1.9970489719608768e-05,1.1047039151890203e-05
51,1.586311232544672e-05,1.0464782462804578e-05
52,1.506310129364217e-05,1.2787163541361224e-05
53,1.8895440999503162e-05,1.738624087010976e-05
54,1.5864646870382288e-05,1.4671280041511636e-05
55,1.7501074704672316e-05,1.2659324966080021e-05
56,2.4154253651431645e-05,1.3651620974997059e-05
57,1.5474795129028447e-05,1.365317075396888e-05
58,1.42653437416646e-05,9.938441507983953e-06
