epoch,training_mse,validation_mse
1,0.003039140152395703,0.0005306472303345799
2,0.00018099058483626735,0.00010126773122465238
3,7.748440318457803e-05,5.376033004722558e-05
4,4.500670175647511e-05,2.958100230898708e-05
5,3.1520023288645795e-05,2.7927888368139975e-05
6,2.6250969250957663e-05,2.7491083528730087e-05
7,2.8775685450455057e-05,2.1408603060990572e-05
8,2.4666074833393477e-05,2.1564588678302243e-05
9,2.534547305995974e-05,2.3910004529170692e-05
10,2.3702425530493862e-05,2.0260651581338607e-05
11,2.8761328456477546e-05,2.0804842279176228e-05
12,2.3617025094195427e-05,2.262825728394091e-05
13,2.867307758110242e-05,2.1651983843185008e-05
14,2.199429034342095e-05,1.913095729833003e-05
15,2.23298327455268e-05,1.7295100406045094e-05
16,2.0718382674286577e-05,2.796049193420913e-05
17,2.581908384771933e-05,1.8468248526914977e-05
18,2.2440000665565922e-05,2.0929943275405094e-05
19,2.2710176401894635e-05,1.9545410395949148e-05
20,2.126696478461037e-05,2.197621506638825e-05
21,2.5613444367164366e-05,1.611053266969975e-05
22,2.2509025215681916e-05,1.7419923096895218e-05
23,2.0679459794337163e-05,1.8152019038097933e-05
24,2.0511858689463804e-05,1.5560281099169515e-05
25,2.0029485850417668e-05,1.5421388525282964e-05
26,2.095919276970645e-05,1.9679786419146694e-05
27,2.0625372950565758e-05,1.5859252016525716e-05
28,2.1489810520010494e-05,1.4027978977537714e-05
29,1.9463447084821052e-05,1.6679014152032323e-05
30,1.8574580797741707e-05,1.8849885236704722e-05
31,2.1019373476023745e-05,2.157099879696034e-05
32,2.1039904016685217e-05,1.4466841093963012e-05
33,1.75363992515155e-05,1.3125061741448008e-05
34,1.7586131682698827e-05,1.435212016076548e-05
35,1.954952019580312e-05,3.2226915209321305e-05
36,2.0947549769930035e-05,1.553656875330489e-05
37,1.7834625179024112e-05,1.3369385669648182e-05
38,2.1499739721713755e-05,1.9595565390773118e-05
39,1.7957803586134766e-05,1.1337906471453607e-05
40,1.633505981275944e-05,1.5362124031526037e-05
41,1.906787344358401e-05,1.7309885151917115e-05
42,1.8049608549765914e-05,1.876186070148833e-05
43,1.601603005176664e-05,1.4369611562869977e-05
44,1.6886905272754532e-05,1.1226416063436773e-05
45,1.6905011327914757e-05,1.3131284504197538e-05
46,1.7374857407048694e-05,1.1833732969535049e-05
47,1.686866006490494e-05,1.5104405974852853e-05
48,1.703707416502518e-05,2.3780177798471414e-05
