epoch,training_mse,validation_mse
1,0.0026839042005700653,0.0005224414635449648
2,0.00015378792679918908,8.850785525282845e-05
3,7.251150154016531e-05,5.989091005176306e-05
4,5.178098337472131e-05,4.4540571252582595e-05
5,3.7032304135209415e-05,3.283435944467783e-05
6,2.9582172249898907e-05,2.612078060337808e-05
7,2.949265810705335e-05,2.638968544488307e-05
8,2.781259081530152e-05,2.428777952445671e-05
9,2.6548591387671134e-05,3.062704490730539e-05
10,3.254974053974861e-05,3.0512313969666138e-05
11,2.6007542373918113e-05,2.4725433831918053e-05
12,2.3466175641508677e-05,3.0008843168616295e-05
13,2.3660494600170008e-05,2.0690229575848207e-05
14,2.308187702675985e-05,2.2934189473744482e-05
15,2.4808827840223042e-05,1.9005716239917092e-05
16,2.5168808406306198e-05,3.665961412480101e-05
17,2.6288567927291627e-05,1.877349495771341e-05
18,2.1826339455153423e-05,1.912151310534682e-05
19,2.4436960860508737e-05,3.0209073884179816e-05
20,2.2587400363508177e-05,1.86684810614679e-05
21,2.2965269532836498e-05,3.775308869080618e-05
22,2.3359133778781555e-05,1.9504359443089925e-05
23,1.9994471854674472e-05,2.1496478439075872e-05
24,2.002550048597517e-05,1.6270505511783995e-05
25,1.9514090230255864e-05,1.6733330994611606e-05
26,2.0265347075110185e-05,3.180000567226671e-05
27,2.0295474510848262e-05,1.6831127140903845e-05
28,2.0632888890759205e-05,1.4707620721310377e-05
29,2.3948316828120202e-05,2.427018989692442e-05
30,2.0108980007452455e-05,1.9561641238396987e-05
31,2.099557022202961e-05,1.3456416127155535e-05
32,2.0853406681453635e-05,2.2254853320191614e-05
33,1.93107875103041e-05,1.3311068869370501e-05
34,2.0792979595088664e-05,1.5502040696446784e-05
35,2.0763201529338072e-05,1.9657603843370453e-05
36,2.0664059837310393e-05,1.7734004359226674e-05
37,1.7405922728192475e-05,1.3234906873549335e-05
38,1.7575159765990314e-05,1.7343107174383476e-05
39,2.0418287063379964e-05,1.543989492347464e-05
40,2.0936070933947288e-05,1.4582426047127228e-05
41,2.1599764026673668e-05,1.7359954654239118e-05
42,1.7985402337217238e-05,1.161538966698572e-05
43,1.6990759769958625e-05,1.694870661594905e-05
44,2.3563443412719856e-05,2.7562116883927956e-05
45,1.9514825412029907e-05,1.2583934221765958e-05
46,1.5038515936215514e-05,1.2042826710967347e-05
47,1.6178438293288558e-05,1.2139697901147883e-05
48,1.5887333471585986e-05,1.0650341209839098e-05
49,1.5367441268277947e-05,1.109832646761788e-05
50,1.8825202180943794e-05,1.5734596672700718e-05
51,1.6946152134716446e-05,1.2613729268196039e-05
52,1.6396821262209084e-05,1.27776611407171e-05
53,1.470720039006582e-05,9.940362360794097e-06
54,1.5633557454334962e-05,1.272304780286504e-05
55,1.668014806455176e-05,1.0314070095773786e-05
56,1.707225158043002e-05,1.8728160284808837e-05
57,1.7871636456137903e-05,1.5145326869969722e-05
58,1.6105623651376597e-05,1.2973803677596152e-05
59,1.574541626971702e-05,1.5659717973903753e-05
60,1.6810235324142425e-05,1.1503866517159622e-05
61,1.583811893562432e-05,9.472907549934462e-06
62,1.637684988509136e-05,1.5225718016154133e-05
63,1.6583514738241238e-05,9.375419722346123e-06
64,1.423969970139958e-05,1.2102240361855365e-05
