epoch,training_mse,validation_mse
242,9.280509371737109e-06,5.136887921253219e-06
243,7.803874170390786e-06,5.0535400077933446e-06
244,8.466589246257751e-06,8.103785148705356e-06
245,1.0224835167801674e-05,5.634569788526278e-06
246,1.0126836999998803e-05,7.946338882902637e-06
247,9.480764705668578e-06,5.793281161459163e-06
248,8.486041922010786e-06,5.858553777216002e-06
249,7.851659450931368e-06,8.101766979962122e-06
250,9.590958877032046e-06,7.949020073283464e-06
251,1.0225820936036392e-05,6.838061381131411e-06
252,9.154924720695073e-06,5.766165031673154e-06
253,8.355238476683139e-06,4.897559847449884e-06
254,8.930863021884182e-06,7.22160348232137e-06
255,9.145584623514548e-06,6.042524546501227e-06
256,8.749842022966318e-06,5.354422683012672e-06
257,9.493000272248702e-06,7.776108759571798e-06
258,8.936306554377635e-06,7.649640792806167e-06
259,9.073455130832867e-06,5.329729901859537e-06
260,7.930458412953488e-06,5.142755526321707e-06
261,8.856887492666745e-06,8.450908353552222e-06
262,9.912209737773413e-06,6.14350301475497e-06
263,9.114129449533886e-06,8.647957656648941e-06
264,9.86136544931717e-06,1.0677081263565924e-05
265,9.33179982418799e-06,9.663060154707637e-06
266,1.0044171538290605e-05,6.633433258684818e-06
267,9.348964195768614e-06,4.84927022625925e-06
268,7.490306472845987e-06,4.449730113265105e-06
269,8.823193111724818e-06,6.352589480229653e-06
270,7.911137138514526e-06,5.5353721108986065e-06
271,8.650524746785363e-06,5.4405900300480425e-06
272,7.909585302844459e-06,7.3571109169279225e-06
273,9.856912361721532e-06,1.0530193321756087e-05
274,9.559608160584917e-06,5.806050467072055e-06
275,9.786892808899045e-06,6.073427357478067e-06
276,8.30871882519866e-06,6.122782906459179e-06
277,8.648489359653798e-06,8.496283044223674e-06
278,8.958602062524402e-06,6.580771696462762e-06
279,8.53598497356374e-06,5.1093225010845345e-06
280,8.376388429744772e-06,5.014171620132402e-06
281,1.064187614991335e-05,1.0084737368742935e-05
282,9.241821120750418e-06,7.008355169091374e-06
283,8.592121079428496e-06,4.5515416786656715e-06
284,8.724345951288177e-06,6.749882231815718e-06
285,9.890805338066208e-06,8.074825018411502e-06
286,8.812603895917578e-06,6.4777755142131355e-06
287,9.040522322514086e-06,7.3555852395656984e-06
288,8.553227737386557e-06,6.984513220231747e-06
289,8.276616065152417e-06,5.975095518806484e-06
290,8.676677432297517e-06,6.774446774215903e-06
291,8.358665767942016e-06,6.011579898768105e-06
292,1.0103246433407714e-05,7.450516932294704e-06
293,8.792353138563737e-06,5.410762241808698e-06
294,1.0867876829417417e-05,6.011398909322452e-06
295,1.088158641819477e-05,8.771461580181494e-06
296,8.586709699639785e-06,1.0746126463345718e-05
297,7.846104557012785e-06,6.384304924722528e-06
298,9.320170270463926e-06,5.763193257735111e-06
299,8.452965387691206e-06,7.623553301527863e-06
300,1.0142023928562015e-05,7.20885054761311e-06
