seed,method,execution,candidate_id,scenario_index,daily_loss_mwh_learned,risk_learned,pf_fail_learned,daily_loss_mwh_opf,risk_opf,pf_fail_opf,loss_gap_mwh,relative_loss_gap_percent
44,wg,raw,267,10,0.8268026106081898,0,0,0.8050512637330821,0,0,0.021751346875107713,2.701858608884745
44,wg,raw,267,11,1.2946885613269308,0,0,1.2338996526418011,0,0,0.06078890868512965,4.926568263065762
44,wg,raw,267,12,1.585908102602701,0,0,1.4655577282228327,0,0,0.1203503743798684,8.211916327977601
44,wg,raw,267,13,1.8347362165233712,0,0,1.6769192509494109,0,0,0.1578169655739603,9.411124923553121
44,wg,raw,267,14,1.759375062410434,0,0,1.6090531932622618,0,0,0.15032186914817225,9.342256040858624
44,wg,raw,267,15,2.070394500125757,0,0,1.8605244142429296,0,0,0.20987008588282752,11.28015758762436
44,wg,raw,267,16,1.526383180671016,0,0,1.411265688451773,0,0,0.11511749221924306,8.157038972975567
44,wg,projected,100,0,0.8928199079420633,0,0,0.8705694474776073,0,0,0.022250460464456,2.5558512912352493
44,wg,projected,100,1,2.7747113229784057,0,0,2.400361367990582,0,0,0.37434995498782353,15.595566566762557
44,wg,projected,100,2,1.6014249241278635,0,0,1.479811628403618,0,0,0.12161329572424551,8.218160567871651
44,wg,projected,100,3,2.423862507375073,0,0,2.1304934721188347,0,0,0.29336903525623814,13.77000394957674
44,wg,projected,100,4,1.6875251231511297,0,0,1.555612412679469,0,0,0.13191271047166064,8.479792871056308
44,wg,projected,100,5,0.8535406490694063,0,0,0.8279395075780194,0,0,0.025601141491386925,3.092151208761402
44,wg,projected,100,6,1.421777487494547,0,0,1.3534292756835282,0,0,0.0683482118110188,5.05000246699264
44,wg,projected,100,7,0.8226296976392783,0,0,0.8032922580485785,0,0,0.01933743959069978,2.4072732429509314
44,wg,projected,100,8,1.2910643980662266,0,0,1.23610179258524,0,0,0.05496260548098664,4.446446547580464
44,wg,projected,100,9,0.8724558521096643,0,0,0.8531104317613608,0,0,0.019345420348303444,2.2676337819902437
44,wg,projected,100,10,0.8479225754277322,0,0,0.8304233125305677,0,0,0.017499262897164525,2.107270187759858
44,wg,projected,100,11,1.3383670738303146,0,0,1.269062288020365,0,0,0.06930478580994959,5.461101985629049
44,wg,projected,100,12,1.6225368926977293,0,0,1.5061100476003682,0,0,0.11642684509736112,7.730301333747816
44,wg,projected,100,13,1.8882331096437337,0,0,1.7221864724778555,0,0,0.1660466371658782,9.641617781782529
44,wg,projected,100,14,1.8135057545891864,0,0,1.654075171359246,0,0,0.1594305832299403,9.638654034019945
44,wg,projected,100,15,2.143658058747319,0,0,1.9107737434256789,0,0,0.23288431532164,12.18795873257708
44,wg,projected,100,16,1.5654715328602116,0,0,1.441565944994005,0,0,0.12390558786620653,8.59520775282478
44,wg,projected,105,0,0.8925059208096454,0,0,0.8707517961563219,0,0,0.021754124653323492,2.4983152201753343
44,wg,projected,105,1,2.6972658477912552,0,0,2.381749916433628,0,0,0.315515931357627,13.247231759330658
44,wg,projected,105,2,1.6038123009037948,0,0,1.480172433946151,0,0,0.12363986695764373,8.353071853123145
44,wg,projected,105,3,2.378525222137382,0,0,2.1290737926426564,0,0,0.24945142949472565,11.716429480121526
44,wg,projected,105,4,1.6835338441207397,0,0,1.5568437357506988,0,0,0.1266901083700409,8.137625213165782
44,wg,projected,105,5,0.8533531796056638,0,0,0.8280109521617258,0,0,0.025342227443937992,3.0606150048831946
44,wg,projected,105,6,1.4238590936720306,0,0,1.3539876946049323,0,0,0.06987139906709827,5.160416106106888
44,wg,projected,105,7,0.8223718731624409,0,0,0.8039050417211643,0,0,0.018466831441276588,2.2971408913842635
44,wg,projected,105,8,1.2915302400865984,0,0,1.23644667562746,0,0,0.055083564459138534,4.45498908646305
44,wg,projected,105,9,0.8721555071541011,0,0,0.8534526698151408,0,0,0.018702837338960276,2.1914322844653285
44,wg,projected,105,10,0.8476623998372113,0,0,0.8308294426605012,0,0,0.016832957176710073,2.02604244775043
44,wg,projected,105,11,1.33938313519657,0,0,1.2694237193612543,0,0,0.06995941583531562,5.511116167777111
44,wg,projected,105,12,1.6241788418202052,0,0,1.5071587524158685,0,0,0.11702008940433672,7.764284234607789
44,wg,projected,105,13,1.880329473155741,0,0,1.7244028188661646,0,0,0.1559266542895763,9.042356726840758
44,wg,projected,105,14,1.8056884677924765,0,0,1.6563826471808891,0,0,0.14930582061158737,9.013969137246225
44,wg,projected,105,15,2.1239524989723684,0,0,1.914671366724867,0,0,0.20928113224750144,10.930394420922815
44,wg,projected,105,16,1.5695741777725571,0,0,1.441715732277228,0,0,0.1278584454953291,8.868492077378757
44,wg,projected,267,0,0.8762094376783511,0,0,0.8486609029840949,0,0,0.02754853469425622,3.2461180428353633
44,wg,projected,267,1,2.6192938053592867,0,0,2.3300496823289927,0,0,0.289244123030294,12.413646164882676
44,wg,projected,267,2,1.556391083599706,0,0,1.4455050333792088,0,0,0.11088605022049713,7.671094023192354
44,wg,projected,267,3,2.315113574111804,0,0,2.0751278359476,0,0,0.23998573816420388,11.564865258270473
44,wg,projected,267,4,1.6379617138821774,0,0,1.511849703811168,0,0,0.12611201007100936,8.341570577624092
44,wg,projected,267,5,0.8306817975454575,0,0,0.8042536386869326,0,0,0.026428158858524897,3.286047782347982
44,wg,projected,267,6,1.3822973341469889,0,0,1.3147205062067502,0,0,0.06757682794023867,5.140014749995212
44,wg,projected,267,7,0.8021899453454202,0,0,0.7792415945363826,0,0,0.022948350809037565,2.9449596851527042
44,wg,projected,267,8,1.2471889306543928,0,0,1.2010236742826643,0,0,0.046165256371728525,3.8438256764007304
44,wg,projected,267,9,0.8491752258751313,0,0,0.826957410982471,0,0,0.02221781489266028,2.68669396967666
44,wg,projected,267,10,0.8268026106081898,0,0,0.8050512637330821,0,0,0.021751346875107713,2.701858608884745
44,wg,projected,267,11,1.2946885613269308,0,0,1.2338996526418011,0,0,0.06078890868512965,4.926568263065762
44,wg,projected,267,12,1.585908102602701,0,0,1.4655577282228327,0,0,0.1203503743798684,8.211916327977601
44,wg,projected,267,13,1.8347362165233712,0,0,1.6769192509494109,0,0,0.1578169655739603,9.411124923553121
44,wg,projected,267,14,1.759375062410434,0,0,1.6090531932622618,0,0,0.15032186914817225,9.342256040858624
44,wg,projected,267,15,2.070394500125757,0,0,1.8605244142429296,0,0,0.20987008588282752,11.28015758762436
44,wg,projected,267,16,1.526383180671016,0,0,1.411265688451773,0,0,0.11511749221924306,8.157038972975567
45,wg,raw,100,0,0.9089633150994674,0,0,0.8705694474776073,0,0,0.038393867621860034,4.410201590821115
45,wg,raw,100,1,2.9215890435125043,0,0,2.400361367990582,0,0,0.5212276755219221,21.714550253666935
45,wg,raw,100,2,1.5890030075324315,0,0,1.479811628403618,0,0,0.10919137912881349,7.378735038499887
45,wg,raw,100,3,2.4967309381294087,0,0,2.1304934721188347,0,0,0.36623746601057405,17.190264640723857
45,wg,raw,100,4,1.6915086163315574,0,0,1.555612412679469,0,0,0.13589620365208832,8.735865215809993
45,wg,raw,100,5,0.8589088683133738,0,0,0.8279395075780194,0,0,0.03096936073535439,3.7405342361242555
45,wg,raw,100,6,1.415821874868504,0,0,1.3534292756835282,0,0,0.06239259918497586,4.609963764339696
45,wg,raw,100,7,0.8305846442473607,0,0,0.8032922580485785,0,0,0.02729238619878216,3.3975661940378954
45,wg,raw,100,8,1.2856992111672698,0,0,1.23610179258524,0,0,0.04959741858202982,4.012405683701785
45,wg,raw,100,9,0.8788982445687367,0,0,0.8531104317613608,0,0,0.025787812807375854,3.0227989070692125
45,wg,raw,100,10,0.8561098253963454,0,0,0.8304233125305677,0,0,0.025686512865777722,3.0931830162020177
45,wg,raw,100,11,1.3290020844433084,0,0,1.269062288020365,0,0,0.05993979642294334,4.723156380010677
45,wg,raw,100,12,1.617407502250919,0,0,1.5061100476003682,0,0,0.11129745465055074,7.389729245075885
45,wg,raw,100,13,1.9014135556053664,0,0,1.7221864724778555,0,0,0.1792270831275109,10.406949885609178
45,wg,raw,100,14,1.8260813024574327,0,0,1.654075171359246,0,0,0.17200613109818663,10.398930718296167
45,wg,raw,100,15,2.1725798322948355,0,0,1.9107737434256789,0,0,0.2618060888691567,13.701574546433987
45,wg,raw,100,16,1.5517923882772895,0,0,1.441565944994005,0,0,0.11022644328328446,7.6462990587463455
45,wg,raw,105,0,0.9110141807433568,0,0,0.8707517961563219,0,0,0.040262384587034905,4.62386466094717
45,wg,raw,105,1,2.908595968872409,0,0,2.381749916433628,0,0,0.5268460524387808,22.120124737011295
45,wg,raw,105,2,1.5924951367768478,0,0,1.480172433946151,0,0,0.11232270283069679,7.58848768256301
45,wg,raw,105,3,2.4866483197261893,0,0,2.1290737926426564,0,0,0.3575745270835329,16.794839536289764
45,wg,raw,105,4,1.6911800957618002,0,0,1.5568437357506988,0,0,0.13433636001110139,8.628763242338215
45,wg,raw,105,5,0.8603878672618235,0,0,0.8280109521617258,0,0,0.03237691510009766,3.910203725635485
45,wg,raw,105,6,1.4183635239478585,0,0,1.3539876946049323,0,0,0.06437582934292618,4.754535776021939
45,wg,raw,105,7,0.8320404432022493,0,0,0.8039050417211643,0,0,0.028135401481085065,3.499841401771414
45,wg,raw,105,8,1.2883126066268469,0,0,1.23644667562746,0,0,0.05186593099938697,4.194756799606141
45,wg,raw,105,9,0.880286503266327,0,0,0.8534526698151408,0,0,0.026833833451186173,3.1441501562117584
45,wg,raw,105,10,0.8574310575862363,0,0,0.8308294426605012,0,0,0.026601614925735095,3.201814182288821
45,wg,raw,105,11,1.3315040983706352,0,0,1.2694237193612543,0,0,0.062080379009380904,4.890437925692641
45,wg,raw,105,12,1.618898418021384,0,0,1.5071587524158685,0,0,0.1117396656055154,7.4139280567760135
45,wg,raw,105,13,1.8987080137979209,0,0,1.7244028188661646,0,0,0.17430519493175622,10.10814834125393
45,wg,raw,105,14,1.823804845766136,0,0,1.6563826471808891,0,0,0.16742219858524687,10.10770058900304
45,wg,raw,105,15,2.166860338550236,0,0,1.914671366724867,0,0,0.25218897182536915,13.171397254284422
45,wg,raw,105,16,1.5555506857255008,0,0,1.441715732277228,0,0,0.11383495344827277,7.895797409969819
45,wg,raw,267,0,0.9375075930650084,0,0,0.8486609029840949,0,0,0.0888466900809135,10.469044793804837
45,wg,raw,267,1,2.9015372245754336,0,0,2.3300496823289927,0,0,0.5714875422464409,24.52683934512558
45,wg,raw,267,2,1.6134093806400291,0,0,1.4455050333792088,0,0,0.16790434726082037,11.615618305271783
45,wg,raw,267,3,2.467868917613517,0,0,2.0751278359476,0,0,0.3927410816659167,18.92611504999512
45,wg,raw,267,4,1.6957230415648017,0,0,1.511849703811168,0,0,0.18387333775363368,12.162143980986597
45,wg,raw,267,5,0.8787279032813731,0,0,0.8042536386869326,0,0,0.07447426459444051,9.260046956832072
45,wg,raw,267,6,1.431523119368714,0,0,1.3147205062067502,0,0,0.11680261316196372,8.884216273386063
45,wg,raw,267,7,0.850431029370652,0,0,0.7792415945363826,0,0,0.07118943483426932,9.135733427657204
45,wg,raw,267,8,1.2973379183234162,0,0,1.2010236742826643,0,0,0.09631424404075184,8.019346004838535
45,wg,raw,267,9,0.8949859281572515,0,0,0.826957410982471,0,0,0.06802851717478053,8.22636284182506
45,wg,raw,267,10,0.8736682309975055,0,0,0.8050512637330821,0,0,0.06861696726442335,8.523304087026881
45,wg,raw,267,11,1.3408862766032332,0,0,1.2338996526418011,0,0,0.1069866239614321,8.67060978033115
45,wg,raw,267,12,1.6368058192349872,0,0,1.4655577282228327,0,0,0.17124809101215455,11.684841048179912
45,wg,raw,267,13,1.901427261327651,0,0,1.6769192509494109,0,0,0.2245080103782402,13.388122907595696
45,wg,raw,267,14,1.8260175599542756,0,0,1.6090531932622618,0,0,0.2169643666920138,13.483977260697712
45,wg,raw,267,15,2.160565932742323,0,0,1.8605244142429296,0,0,0.3000415184993934,16.126717618026206
45,wg,raw,267,16,1.5817235898674356,0,0,1.411265688451773,0,0,0.17045790141566264,12.078370700180718
45,wg,projected,100,0,0.9089633150994674,0,0,0.8705694474776073,0,0,0.038393867621860034,4.410201590821115
45,wg,projected,100,1,2.9215890435125043,0,0,2.400361367990582,0,0,0.5212276755219221,21.714550253666935
45,wg,projected,100,2,1.5890030075324315,0,0,1.479811628403618,0,0,0.10919137912881349,7.378735038499887
45,wg,projected,100,3,2.4967309381294087,0,0,2.1304934721188347,0,0,0.36623746601057405,17.190264640723857
45,wg,projected,100,4,1.6915086163315574,0,0,1.555612412679469,0,0,0.13589620365208832,8.735865215809993
45,wg,projected,100,5,0.8589088683133738,0,0,0.8279395075780194,0,0,0.03096936073535439,3.7405342361242555
45,wg,projected,100,6,1.415821874868504,0,0,1.3534292756835282,0,0,0.06239259918497586,4.609963764339696
45,wg,projected,100,7,0.8305846442473607,0,0,0.8032922580485785,0,0,0.02729238619878216,3.3975661940378954
45,wg,projected,100,8,1.2856992111672698,0,0,1.23610179258524,0,0,0.04959741858202982,4.012405683701785
45,wg,projected,100,9,0.8788982445687367,0,0,0.8531104317613608,0,0,0.025787812807375854,3.0227989070692125
45,wg,projected,100,10,0.8561098253963454,0,0,0.8304233125305677,0,0,0.025686512865777722,3.0931830162020177
45,wg,projected,100,11,1.3290020844433084,0,0,1.269062288020365,0,0,0.05993979642294334,4.723156380010677
45,wg,projected,100,12,1.617407502250919,0,0,1.5061100476003682,0,0,0.11129745465055074,7.389729245075885
45,wg,projected,100,13,1.9014135556053664,0,0,1.7221864724778555,0,0,0.1792270831275109,10.406949885609178
45,wg,projected,100,14,1.8260813024574327,0,0,1.654075171359246,0,0,0.17200613109818663,10.398930718296167
45,wg,projected,100,15,2.1725798322948355,0,0,1.9107737434256789,0,0,0.2618060888691567,13.701574546433987
45,wg,projected,100,16,1.5517923882772895,0,0,1.441565944994005,0,0,0.11022644328328446,7.6462990587463455
45,wg,projected,105,0,0.9110141807433568,0,0,0.8707517961563219,0,0,0.040262384587034905,4.62386466094717
45,wg,projected,105,1,2.908595968872409,0,0,2.381749916433628,0,0,0.5268460524387808,22.120124737011295
45,wg,projected,105,2,1.5924951367768478,0,0,1.480172433946151,0,0,0.11232270283069679,7.58848768256301
45,wg,projected,105,3,2.4866483197261893,0,0,2.1290737926426564,0,0,0.3575745270835329,16.794839536289764
45,wg,projected,105,4,1.6911800957618002,0,0,1.5568437357506988,0,0,0.13433636001110139,8.628763242338215
45,wg,projected,105,5,0.8603878672618235,0,0,0.8280109521617258,0,0,0.03237691510009766,3.910203725635485
45,wg,projected,105,6,1.4183635239478585,0,0,1.3539876946049323,0,0,0.06437582934292618,4.754535776021939
45,wg,projected,105,7,0.8320404432022493,0,0,0.8039050417211643,0,0,0.028135401481085065,3.499841401771414
45,wg,projected,105,8,1.2883126066268469,0,0,1.23644667562746,0,0,0.05186593099938697,4.194756799606141
45,wg,projected,105,9,0.880286503266327,0,0,0.8534526698151408,0,0,0.026833833451186173,3.1441501562117584
45,wg,projected,105,10,0.8574310575862363,0,0,0.8308294426605012,0,0,0.026601614925735095,3.201814182288821
45,wg,projected,105,11,1.3315040983706352,0,0,1.2694237193612543,0,0,0.062080379009380904,4.890437925692641
45,wg,projected,105,12,1.618898418021384,0,0,1.5071587524158685,0,0,0.1117396656055154,7.4139280567760135
45,wg,projected,105,13,1.8987080137979209,0,0,1.7244028188661646,0,0,0.17430519493175622,10.10814834125393
45,wg,projected,105,14,1.823804845766136,0,0,1.6563826471808891,0,0,0.16742219858524687,10.10770058900304
45,wg,projected,105,15,2.166860338550236,0,0,1.914671366724867,0,0,0.25218897182536915,13.171397254284422
45,wg,projected,105,16,1.5555506857255008,0,0,1.441715732277228,0,0,0.11383495344827277,7.895797409969819
45,wg,projected,267,0,0.9375075930650084,0,0,0.8486609029840949,0,0,0.0888466900809135,10.469044793804837
45,wg,projected,267,1,2.9015372245754336,0,0,2.3300496823289927,0,0,0.5714875422464409,24.52683934512558
45,wg,projected,267,2,1.6134093806400291,0,0,1.4455050333792088,0,0,0.16790434726082037,11.615618305271783
45,wg,projected,267,3,2.467868917613517,0,0,2.0751278359476,0,0,0.3927410816659167,18.92611504999512
45,wg,projected,267,4,1.6957230415648017,0,0,1.511849703811168,0,0,0.18387333775363368,12.162143980986597
45,wg,projected,267,5,0.8787279032813731,0,0,0.8042536386869326,0,0,0.07447426459444051,9.260046956832072
45,wg,projected,267,6,1.431523119368714,0,0,1.3147205062067502,0,0,0.11680261316196372,8.884216273386063
45,wg,projected,267,7,0.850431029370652,0,0,0.7792415945363826,0,0,0.07118943483426932,9.135733427657204
45,wg,projected,267,8,1.2973379183234162,0,0,1.2010236742826643,0,0,0.09631424404075184,8.019346004838535
45,wg,projected,267,9,0.8949859281572515,0,0,0.826957410982471,0,0,0.06802851717478053,8.22636284182506
45,wg,projected,267,10,0.8736682309975055,0,0,0.8050512637330821,0,0,0.06861696726442335,8.523304087026881
45,wg,projected,267,11,1.3408862766032332,0,0,1.2338996526418011,0,0,0.1069866239614321,8.67060978033115
45,wg,projected,267,12,1.6368058192349872,0,0,1.4655577282228327,0,0,0.17124809101215455,11.684841048179912
45,wg,projected,267,13,1.901427261327651,0,0,1.6769192509494109,0,0,0.2245080103782402,13.388122907595696
45,wg,projected,267,14,1.8260175599542756,0,0,1.6090531932622618,0,0,0.2169643666920138,13.483977260697712
45,wg,projected,267,15,2.160565932742323,0,0,1.8605244142429296,0,0,0.3000415184993934,16.126717618026206
45,wg,projected,267,16,1.5817235898674356,0,0,1.411265688451773,0,0,0.17045790141566264,12.078370700180718
46,wg,raw,100,0,0.9787971128223578,0,0,0.8705694474776073,0,0,0.10822766534475048,12.431824440695673
46,wg,raw,100,1,2.6814769128960845,0,0,2.400361367990582,0,0,0.2811155449055023,11.711384321304624
46,wg,raw,100,2,1.625184068828389,0,0,1.479811628403618,0,0,0.14537244042477093,9.82371253438486
46,wg,raw,100,3,2.368275983576381,0,0,2.1304934721188347,0,0,0.23778251145754625,11.160912463208112
46,wg,raw,100,4,1.6973033333743888,0,0,1.555612412679469,0,0,0.14169092069491973,9.108369124598577
46,wg,raw,100,5,0.9290701293741244,0,0,0.8279395075780194,0,0,0.10113062179610499,12.214735602114642
46,wg,raw,100,6,1.4607094055947054,0,0,1.3534292756835282,0,0,0.10728012991117719,7.926541256246806
46,wg,raw,100,7,0.9051381650708265,0,0,0.8032922580485785,0,0,0.10184590702224794,12.67856200552214
46,wg,raw,100,8,1.3341221184426175,0,0,1.23610179258524,0,0,0.09802032585737752,7.929794006072373
46,wg,raw,100,9,0.953122792402523,0,0,0.8531104317613608,0,0,0.10001236064116215,11.72326077817068
46,wg,raw,100,10,0.9315117221845328,0,0,0.8304233125305677,0,0,0.10108840965396515,12.17311799037965
46,wg,raw,100,11,1.3727617056463146,0,0,1.269062288020365,0,0,0.10369941762594959,8.17134183285143
46,wg,raw,100,12,1.6464956288209946,0,0,1.5061100476003682,0,0,0.1403855812206265,9.321070624573409
46,wg,raw,100,13,1.886440724263995,0,0,1.7221864724778555,0,0,0.1642542517861394,9.537541631587251
46,wg,raw,100,14,1.8152809417719564,0,0,1.654075171359246,0,0,0.16120577041271034,9.745976071948322
46,wg,raw,100,15,2.114070924991133,0,0,1.9107737434256789,0,0,0.20329718156545407,10.639521411937462
46,wg,raw,100,16,1.5903661000432774,0,0,1.441565944994005,0,0,0.14880015504927235,10.322119190315027
46,wg,raw,105,0,0.9763587304374366,0,0,0.8707517961563219,0,0,0.10560693428111467,12.128247653037922
46,wg,raw,105,1,2.669321736488228,0,0,2.381749916433628,0,0,0.2875718200545996,12.073972085415345
46,wg,raw,105,2,1.6318591283261934,0,0,1.480172433946151,0,0,0.15168669438004234,10.247906993892897
46,wg,raw,105,3,2.380476092480803,0,0,2.1290737926426564,0,0,0.25140229983814644,11.808059481400125
46,wg,raw,105,4,1.7167817755191128,0,0,1.5568437357506988,0,0,0.15993803976841403,10.273223708691166
46,wg,raw,105,5,0.9267766853668058,0,0,0.8280109521617258,0,0,0.09876573320507998,11.928070872399427
46,wg,raw,105,6,1.476335866911672,0,0,1.3539876946049323,0,0,0.12234817230673967,9.036136206720736
46,wg,raw,105,7,0.9027326944962744,0,0,0.8039050417211643,0,0,0.09882765277511008,12.293448559984103
46,wg,raw,105,8,1.344642317467271,0,0,1.23644667562746,0,0,0.10819564183981112,8.750530368396602
46,wg,raw,105,9,0.9512276467294166,0,0,0.8534526698151408,0,0,0.09777497691427584,11.456402958520718
46,wg,raw,105,10,0.92927548876547,0,0,0.8308294426605012,0,0,0.09844604610496877,11.849128238609667
46,wg,raw,105,11,1.382137753337842,0,0,1.2694237193612543,0,0,0.11271403397658775,8.879149826608167
46,wg,raw,105,12,1.6639831867910055,0,0,1.5071587524158685,0,0,0.15682443437513705,10.405302966509574
46,wg,raw,105,13,1.9083795418062723,0,0,1.7244028188661646,0,0,0.1839767229401077,10.669010797667141
46,wg,raw,105,14,1.8363905932370592,0,0,1.6563826471808891,0,0,0.1800079460561701,10.867533921738309
46,wg,raw,105,15,2.136707361511028,0,0,1.914671366724867,0,0,0.2220359947861612,11.596559004585938
46,wg,raw,105,16,1.5929759647261312,0,0,1.441715732277228,0,0,0.1512602324489032,10.491682171629193
46,wg,raw,267,0,0.990155253895388,0,0,0.8486609029840949,0,0,0.14149435091129314,16.6726604717815
46,wg,raw,267,1,2.7479647171977173,0,0,2.3300496823289927,0,0,0.4179150348687246,17.9358851460626
46,wg,raw,267,2,1.663341607458916,0,0,1.4455050333792088,0,0,0.21783657407970725,15.069928436739021
46,wg,raw,267,3,2.4447000695407057,0,0,2.0751278359476,0,0,0.36957223359310554,17.809612843651227
46,wg,raw,267,4,1.7573359568312348,0,0,1.511849703811168,0,0,0.24548625302006677,16.23747733661813
46,wg,raw,267,5,0.9370482899706342,0,0,0.8042536386869326,0,0,0.1327946512837016,16.511538760397684
46,wg,raw,267,6,1.504874813429342,0,0,1.3147205062067502,0,0,0.19015430722259175,14.463477699243287
46,wg,raw,267,7,0.9100995999103852,0,0,0.7792415945363826,0,0,0.1308580053740026,16.79299543190554
46,wg,raw,267,8,1.363274657148544,0,0,1.2010236742826643,0,0,0.16225098286587958,13.50939089213102
46,wg,raw,267,9,0.95710246282952,0,0,0.826957410982471,0,0,0.13014505184704905,15.737817947895232
46,wg,raw,267,10,0.9349418415992266,0,0,0.8050512637330821,0,0,0.12989057786614444,16.134448042952226
46,wg,raw,267,11,1.4026889474078077,0,0,1.2338996526418011,0,0,0.16878929476600657,13.679337246317047
46,wg,raw,267,12,1.7037055139336317,0,0,1.4655577282228327,0,0,0.23814778571079898,16.249635283871225
46,wg,raw,267,13,1.9557280522243945,0,0,1.6769192509494109,0,0,0.27880880127498364,16.626250853589536
46,wg,raw,267,14,1.8825074450228032,0,0,1.6090531932622618,0,0,0.2734542517605414,16.99473037346446
46,wg,raw,267,15,2.193893695056993,0,0,1.8605244142429296,0,0,0.33336928081406336,17.918027748628894
46,wg,raw,267,16,1.6206823107915351,0,0,1.411265688451773,0,0,0.20941662233976222,14.838922539773671
46,wg,projected,100,0,0.9787971128223578,0,0,0.8705694474776073,0,0,0.10822766534475048,12.431824440695673
46,wg,projected,100,1,2.6814769128960845,0,0,2.400361367990582,0,0,0.2811155449055023,11.711384321304624
46,wg,projected,100,2,1.625184068828389,0,0,1.479811628403618,0,0,0.14537244042477093,9.82371253438486
46,wg,projected,100,3,2.368275983576381,0,0,2.1304934721188347,0,0,0.23778251145754625,11.160912463208112
46,wg,projected,100,4,1.6973033333743888,0,0,1.555612412679469,0,0,0.14169092069491973,9.108369124598577
46,wg,projected,100,5,0.9290701293741244,0,0,0.8279395075780194,0,0,0.10113062179610499,12.214735602114642
46,wg,projected,100,6,1.4607094055947054,0,0,1.3534292756835282,0,0,0.10728012991117719,7.926541256246806
46,wg,projected,100,7,0.9051381650708265,0,0,0.8032922580485785,0,0,0.10184590702224794,12.67856200552214
46,wg,projected,100,8,1.3341221184426175,0,0,1.23610179258524,0,0,0.09802032585737752,7.929794006072373
46,wg,projected,100,9,0.953122792402523,0,0,0.8531104317613608,0,0,0.10001236064116215,11.72326077817068
46,wg,projected,100,10,0.9315117221845328,0,0,0.8304233125305677,0,0,0.10108840965396515,12.17311799037965
46,wg,projected,100,11,1.3727617056463146,0,0,1.269062288020365,0,0,0.10369941762594959,8.17134183285143
46,wg,projected,100,12,1.6464956288209946,0,0,1.5061100476003682,0,0,0.1403855812206265,9.321070624573409
46,wg,projected,100,13,1.886440724263995,0,0,1.7221864724778555,0,0,0.1642542517861394,9.537541631587251
46,wg,projected,100,14,1.8152809417719564,0,0,1.654075171359246,0,0,0.16120577041271034,9.745976071948322
46,wg,projected,100,15,2.114070924991133,0,0,1.9107737434256789,0,0,0.20329718156545407,10.639521411937462
46,wg,projected,100,16,1.5903661000432774,0,0,1.441565944994005,0,0,0.14880015504927235,10.322119190315027
46,wg,projected,105,0,0.9763587304374366,0,0,0.8707517961563219,0,0,0.10560693428111467,12.128247653037922
46,wg,projected,105,1,2.669321736488228,0,0,2.381749916433628,0,0,0.2875718200545996,12.073972085415345
46,wg,projected,105,2,1.6318591283261934,0,0,1.480172433946151,0,0,0.15168669438004234,10.247906993892897
46,wg,projected,105,3,2.380476092480803,0,0,2.1290737926426564,0,0,0.25140229983814644,11.808059481400125
46,wg,projected,105,4,1.7167817755191128,0,0,1.5568437357506988,0,0,0.15993803976841403,10.273223708691166
46,wg,projected,105,5,0.9267766853668058,0,0,0.8280109521617258,0,0,0.09876573320507998,11.928070872399427
46,wg,projected,105,6,1.476335866911672,0,0,1.3539876946049323,0,0,0.12234817230673967,9.036136206720736
46,wg,projected,105,7,0.9027326944962744,0,0,0.8039050417211643,0,0,0.09882765277511008,12.293448559984103
46,wg,projected,105,8,1.344642317467271,0,0,1.23644667562746,0,0,0.10819564183981112,8.750530368396602
46,wg,projected,105,9,0.9512276467294166,0,0,0.8534526698151408,0,0,0.09777497691427584,11.456402958520718
46,wg,projected,105,10,0.92927548876547,0,0,0.8308294426605012,0,0,0.09844604610496877,11.849128238609667
46,wg,projected,105,11,1.382137753337842,0,0,1.2694237193612543,0,0,0.11271403397658775,8.879149826608167
46,wg,projected,105,12,1.6639831867910055,0,0,1.5071587524158685,0,0,0.15682443437513705,10.405302966509574
46,wg,projected,105,13,1.9083795418062723,0,0,1.7244028188661646,0,0,0.1839767229401077,10.669010797667141
46,wg,projected,105,14,1.8363905932370592,0,0,1.6563826471808891,0,0,0.1800079460561701,10.867533921738309
46,wg,projected,105,15,2.136707361511028,0,0,1.914671366724867,0,0,0.2220359947861612,11.596559004585938
46,wg,projected,105,16,1.5929759647261312,0,0,1.441715732277228,0,0,0.1512602324489032,10.491682171629193
46,wg,projected,267,0,0.990155253895388,0,0,0.8486609029840949,0,0,0.14149435091129314,16.6726604717815
46,wg,projected,267,1,2.7479647171977173,0,0,2.3300496823289927,0,0,0.4179150348687246,17.9358851460626
46,wg,projected,267,2,1.663341607458916,0,0,1.4455050333792088,0,0,0.21783657407970725,15.069928436739021
46,wg,projected,267,3,2.4447000695407057,0,0,2.0751278359476,0,0,0.36957223359310554,17.809612843651227
46,wg,projected,267,4,1.7573359568312348,0,0,1.511849703811168,0,0,0.24548625302006677,16.23747733661813
46,wg,projected,267,5,0.9370482899706342,0,0,0.8042536386869326,0,0,0.1327946512837016,16.511538760397684
46,wg,projected,267,6,1.504874813429342,0,0,1.3147205062067502,0,0,0.19015430722259175,14.463477699243287
46,wg,projected,267,7,0.9100995999103852,0,0,0.7792415945363826,0,0,0.1308580053740026,16.79299543190554
46,wg,projected,267,8,1.363274657148544,0,0,1.2010236742826643,0,0,0.16225098286587958,13.50939089213102
46,wg,projected,267,9,0.95710246282952,0,0,0.826957410982471,0,0,0.13014505184704905,15.737817947895232
