candidate_id,scenario_index,day_index,t0,pv_s_scale,svc_q_scale,cap_total_mvar,risk,under_risk,over_risk,under_steps,over_steps,pf_fail,daily_loss_mwh,vmin,vmax,raw_vmin,raw_vmax,intervention_steps,intervention_rate,projection_failures,mean_correction_norm,max_correction_norm,power_flow_previews,projection_iterations,steps_within_0_001_of_reporting_limit,steps_within_0_001_of_projection_guard,actor_total_seconds,actor_mean_ms,projection_total_seconds,projection_mean_ms,preview_total_seconds,optimiser_total_seconds,execution_total_seconds,execution_mean_ms,balance_audit_total_seconds,online_path_total_seconds,completed_steps,max_p_balance_residual_mw,max_q_balance_residual_mvar
105,0,2,192,0.45,0.5625,0.0,0,0,0,0,0,0,3.332130798012691,0.9611409758209175,1.002469643855581,0.9611409758209175,1.002469643855581,0,0.0,0,0.0,0.0,0,0,0,0,0.020053500033100136,0.20889062534479308,0.0,0.0,0.0,0.0,1.1134642000251915,11.598585416929078,0.07080769998719916,1.1335177000582917,96,9.928786817020585e-08,8.997603065385995e-08
105,1,3,288,0.45,0.5625,0.0,0,0,0,0,0,0,3.4341967289740944,0.9610157606822693,1.004694366766474,0.9610157606822693,1.004694366766474,0,0.0,0,0.0,0.0,0,0,0,0,0.018152800017560367,0.18909166684958714,0.0,0.0,0.0,0.0,1.0017618999481783,10.435019791126857,0.06363590004912112,1.0199146999657387,96,9.156113217438644e-08,8.82001112423314e-08
105,2,4,384,0.45,0.5625,0.0,0,0,0,0,0,0,3.1655851496284555,0.9613114443863208,1.0044293787650815,0.9613114443863208,1.0044293787650815,0,0.0,0,0.0,0.0,0,0,0,0,0.020488400041358545,0.21342083376415152,0.0,0.0,0.0,0.0,1.2089717999842833,12.593456249836285,0.07808360000490211,1.2294602000256418,96,9.655920514550775e-08,9.616954274593859e-08
105,3,5,480,0.45,0.5625,0.0,0,0,0,0,0,0,2.57334400104631,0.9617621000964887,1.0034585366377202,0.9617621000964887,1.0034585366377202,0,0.0,0,0.0,0.0,0,0,0,0,0.018170799972722307,0.18927916638252404,0.0,0.0,0.0,0.0,1.0202809999827878,10.62792708315404,0.06488770001305966,1.03845179995551,96,9.851365735322193e-08,9.563608072138408e-08
105,4,6,576,0.45,0.5625,0.0,0,0,0,0,0,0,2.292708399881523,0.9620648478321416,1.0,0.9620648478321416,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0.021158200011996087,0.2203979167916259,0.0,0.0,0.0,0.0,1.2934326000104193,13.473256250108534,0.08488260001468007,1.3145908000224154,96,5.99459211263198e-08,9.429310901531984e-08
105,5,7,672,0.45,0.5625,0.0,0,0,0,0,0,0,1.7745785255996966,0.9626014435278908,1.0,0.9626014435278908,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0.020209500020428095,0.21051562521279266,0.0,0.0,0.0,0.0,1.1798790999964694,12.29040729162989,0.0791010000029928,1.2000886000168975,96,4.307905257343314e-08,8.966987180558661e-08
105,6,8,768,0.45,0.5625,0.0,0,0,0,0,0,0,3.6237506843210174,0.9606252025262523,1.003088532153557,0.9606252025262523,1.003088532153557,0,0.0,0,0.0,0.0,0,0,0,0,0.01875220004149014,0.19533541709885563,0.0,0.0,0.0,0.0,1.0778181999412482,11.227272916054668,0.06791740002518054,1.0965703999827383,96,9.175380358272811e-08,9.101172163128446e-08
105,7,10,960,0.45,0.5625,0.0,0,0,0,0,0,0,4.059900248576089,0.9603757489353886,1.0043282225727588,0.9603757489353886,1.0043282225727588,0,0.0,0,0.0,0.0,0,0,0,0,0.019297700040624477,0.20101770875650496,0.0,0.0,0.0,0.0,1.1367929999541957,11.841593749522872,0.07340040000417503,1.1560906999948202,96,9.022257666663203e-08,8.867789516586733e-08
105,8,11,1056,0.45,0.5625,0.0,0,0,0,0,0,0,3.674495117042358,0.9604093968839568,1.0066498826336605,0.9604093968839568,1.0066498826336605,0,0.0,0,0.0,0.0,0,0,0,0,0.019758000002184417,0.20581250002275434,0.0,0.0,0.0,0.0,1.158947799980524,12.072372916463792,0.07362160000775475,1.1787057999827084,96,9.158405499254396e-08,8.031132675556663e-08
105,9,12,1152,0.45,0.5625,0.0,0,0,0,0,0,0,3.7198077966085683,0.9603802542660421,1.0054416890189024,0.9603802542660421,1.0054416890189024,0,0.0,0,0.0,0.0,0,0,0,0,0.022400000001653098,0.2333333333505531,0.0,0.0,0.0,0.0,1.299448800033133,13.535925000345136,0.08158959999127546,1.321848800034786,96,9.655788391939313e-08,8.604786494448291e-08
105,10,13,1248,0.45,0.5625,0.0,0,0,0,0,0,0,2.1781546062092954,0.9621980970290891,1.0,0.9621980970290891,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0.022355200002493802,0.23286666669264378,0.0,0.0,0.0,0.0,1.4570646000865963,15.177756250902044,0.09400169995205943,1.4794198000890901,96,4.53702306713738e-08,9.855925908741625e-08
105,11,14,1344,0.45,0.5625,0.0,0,0,0,0,0,0,1.7814221340121164,0.9622121653666812,1.0,0.9622121653666812,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0.021184500023082364,0.2206718752404413,0.0,0.0,0.0,0.0,1.1864736000061384,12.359100000063941,0.07576379996316973,1.2076581000292208,96,4.574576420793286e-08,9.653803936804373e-08
105,12,16,1536,0.45,0.5625,0.0,0,0,0,0,0,0,3.7744773755374412,0.9604592916295084,1.0074661824531947,0.9604592916295084,1.0074661824531947,0,0.0,0,0.0,0.0,0,0,0,0,0.021246399999654386,0.2213166666630665,0.0,0.0,0.0,0.0,1.2833519000560045,13.368248958916714,0.08228309994592564,1.304598300055659,96,9.911763522787997e-08,7.263247545075124e-08
105,13,17,1632,0.45,0.5625,0.0,0,0,0,0,0,0,3.7999451702567155,0.9603177369227758,1.0074427769711432,0.9603177369227758,1.0074427769711432,0,0.0,0,0.0,0.0,0,0,0,0,0.018073699975502677,0.18826770807815288,0.0,0.0,0.0,0.0,0.9919458000149461,10.332768750155688,0.061520499977632426,1.0100194999904488,96,9.928132732595074e-08,7.661364265221238e-08
105,14,18,1728,0.45,0.5625,0.0,0,0,0,0,0,0,3.6373621726055214,0.9602487762115832,1.0108496133552525,0.9602487762115832,1.0108496133552525,0,0.0,0,0.0,0.0,0,0,0,0,0.020578800023940857,0.21436250024938394,0.0,0.0,0.0,0.0,1.160994599937112,12.093693749344917,0.07372890004626242,1.181573399961053,96,9.859068390676018e-08,8.9854754331542e-08
105,15,19,1824,0.45,0.5625,0.0,0,0,0,0,0,0,3.3789867424477684,0.9605569007190948,1.0104181263114296,0.9605569007190948,1.0104181263114296,0,0.0,0,0.0,0.0,0,0,0,0,0.020266199913749006,0.21110624910155215,0.0,0.0,0.0,0.0,1.2209583999865572,12.718316666526638,0.0785590000305092,1.2412245999003062,96,8.835199873796773e-08,8.295538297953264e-08
105,16,20,1920,0.45,0.5625,0.0,0,0,0,0,0,0,2.0172766464986474,0.9616148652089722,1.0033597026803138,0.9616148652089722,1.0033597026803138,0,0.0,0,0.0,0.0,0,0,0,0,0.022049100065487437,0.2296781256821608,0.0,0.0,0.0,0.0,1.2291859000179102,12.80401979185323,0.08143789999303408,1.2512350000833976,96,4.8266014960815506e-08,9.684101659468425e-08
105,17,21,2016,0.45,0.5625,0.0,0,0,0,0,0,0,1.7133039871097668,0.9619644981473685,1.0041155898721574,0.9619644981473685,1.0041155898721574,0,0.0,0,0.0,0.0,0,0,0,0,0.018513200018787757,0.19284583352903914,0.0,0.0,0.0,0.0,1.0548726000561146,10.988256250584527,0.06751759996404871,1.0733858000749024,96,9.567464782228585e-08,9.685996157915433e-08
105,18,22,2112,0.45,0.5625,0.0,0,0,0,0,0,0,3.701413611876591,0.9599230885633856,1.0094764922032653,0.9599230885633856,1.0094764922032653,0,0.0,0,0.0,0.0,0,0,0,0,0.018419700005324557,0.19187187505546413,0.0,0.0,0.0,0.0,1.058687499978987,11.027994791447782,0.06796410000242759,1.0771071999843116,96,9.714116303016773e-08,9.598437419877648e-08
105,19,23,2208,0.45,0.5625,0.0,0,0,0,0,0,0,4.037261707200642,0.9601965344686506,1.0047866048631622,0.9601965344686506,1.0047866048631622,0,0.0,0,0.0,0.0,0,0,0,0,0.01789449996431358,0.18640104129493315,0.0,0.0,0.0,0.0,1.0219936999856145,10.645767708183485,0.06638030000613071,1.039888199949928,96,9.791160176034208e-08,9.54647581818957e-08
105,20,24,2304,0.45,0.5625,0.0,0,0,0,0,0,0,3.905754754298672,0.9603556039569255,1.006199477433769,0.9603556039569255,1.006199477433769,0,0.0,0,0.0,0.0,0,0,0,0,0.020525199943222106,0.21380416607523026,0.0,0.0,0.0,0.0,1.2164064000171493,12.670900000178639,0.07904349997988902,1.2369315999603714,96,9.723690295657117e-08,8.185741307009664e-08
105,21,25,2400,0.45,0.5625,0.0,0,0,0,0,0,0,3.459880138681982,0.9602293759141949,1.0141315658359527,0.9602293759141949,1.0141315658359527,0,0.0,0,0.0,0.0,0,0,0,0,0.018825099970854353,0.19609479136306618,0.0,0.0,0.0,0.0,1.07234539995261,11.170264582839687,0.06764630000543548,1.0911704999234644,96,8.643811125197409e-08,8.079165517149711e-08
105,22,26,2496,0.45,0.5625,0.0,0,0,0,0,0,0,3.2076784802869183,0.9601273064463146,1.0160121866117888,0.9601273064463146,1.0160121866117888,0,0.0,0,0.0,0.0,0,0,0,0,0.019258800086390693,0.20061250089990304,0.0,0.0,0.0,0.0,1.0820315000019036,11.271161458353163,0.06928370000969153,1.1012903000882943,96,9.570436181396969e-08,9.98348385905512e-08
105,23,27,2592,0.45,0.5625,0.0,0,0,0,0,0,0,1.9354328423732146,0.9614224386922579,1.006177621199338,0.9614224386922579,1.006177621199338,0,0.0,0,0.0,0.0,0,0,0,0,0.0196408999763662,0.2045927080871479,0.0,0.0,0.0,0.0,1.1257273000810528,11.726326042510967,0.07324099993275013,1.145368200057419,96,9.820195986248725e-08,9.434255515694545e-08
105,24,28,2688,0.45,0.5625,0.0,0,0,0,0,0,0,1.6359872340674413,0.9620283918413578,1.0043107201444812,0.9620283918413578,1.0043107201444812,0,0.0,0,0.0,0.0,0,0,0,0,0.018222300022898708,0.1898156252385282,0.0,0.0,0.0,0.0,1.03757779996522,10.808102082971041,0.06700100001762621,1.0558000999881187,96,9.192938060093025e-08,9.780877274767619e-08
105,25,29,2784,0.45,0.5625,0.0,0,0,0,0,0,0,3.6555801081945556,0.960191377516964,1.0059102453739925,0.960191377516964,1.0059102453739925,0,0.0,0,0.0,0.0,0,0,0,0,0.01860479998140363,0.19379999980628781,0.0,0.0,0.0,0.0,1.0991075000420096,11.449036458770934,0.0713225999934366,1.1177123000234133,96,8.629443938937276e-08,9.847728965617364e-08
105,26,30,2880,0.45,0.5625,0.0,0,0,0,0,0,0,3.6693086281343223,0.9605322492106216,1.004466092529275,0.9605322492106216,1.004466092529275,0,0.0,0,0.0,0.0,0,0,0,0,0.018959099987114314,0.1974906248657741,0.0,0.0,0.0,0.0,1.1157774999301182,11.622682290938732,0.07192770006804494,1.1347365999172325,96,9.900154805328465e-08,9.806007755797097e-08
105,27,31,2976,0.45,0.5625,0.0,0,0,0,0,0,0,3.5756530499612444,0.9605205641230563,1.007056377829874,0.9605205641230563,1.007056377829874,0,0.0,0,0.0,0.0,0,0,0,0,0.019900200022675563,0.20729375023620378,0.0,0.0,0.0,0.0,1.1783677999701467,12.274664583022362,0.07342860002972884,1.1982679999928223,96,9.55624705235858e-08,9.690913974069737e-08
105,28,32,3072,0.45,0.5625,0.0,0,0,0,0,0,0,3.3292640088744627,0.9604307871764404,1.0117530572041975,0.9604307871764404,1.0117530572041975,0,0.0,0,0.0,0.0,0,0,0,0,0.0177839000170934,0.1852489585113896,0.0,0.0,0.0,0.0,0.9557892999946489,9.956138541610926,0.06064769998192787,0.9735732000117423,96,9.103055800471771e-08,7.61575266738923e-08
105,29,33,3168,0.45,0.5625,0.0,0,0,0,0,0,0,3.2128262729071646,0.9604940500095739,1.0064499496244157,0.9604940500095739,1.0064499496244157,0,0.0,0,0.0,0.0,0,0,0,0,0.020983300004445482,0.21857604171297376,0.0,0.0,0.0,0.0,1.3367497999643092,13.924477082961554,0.08568509997712681,1.3577330999687547,96,9.159674954281605e-08,8.57218405980742e-08
