epoch,training_mse,validation_mse
1,0.0019594513534684664,0.0002853460027836263
2,0.00015002342061052332,9.78749812929891e-05
3,7.818499907443765e-05,5.817961573484354e-05
4,4.686321790359216e-05,4.3403175368439406e-05
5,3.5829152238875395e-05,3.4291941119590774e-05
6,3.155441017952398e-05,4.3147541873622686e-05
7,3.0095433112364843e-05,3.1354749808087945e-05
8,3.4042086326735443e-05,2.758867049124092e-05
9,2.6015066896434292e-05,2.653606679814402e-05
10,2.448772406751232e-05,2.3314296413445845e-05
11,2.5571249398126384e-05,2.5419865778530948e-05
12,2.277426133332483e-05,3.2869851565919816e-05
13,3.0364380199898734e-05,3.065467899432406e-05
14,2.6378002939964062e-05,2.726515958784148e-05
15,2.173459872665262e-05,2.1197298337938264e-05
16,2.401760634711536e-05,2.0756424419232644e-05
17,2.292242486419127e-05,1.946452903212048e-05
18,2.3009024675957335e-05,2.4205515728681348e-05
19,2.5434485905861948e-05,2.387700260442216e-05
20,2.117766941864829e-05,2.210603270214051e-05
21,2.672085590802453e-05,1.959413020813372e-05
22,2.3391693616758857e-05,1.8810613255482167e-05
23,1.9285146936454112e-05,1.9463819626253098e-05
24,2.084454984014883e-05,1.8694963728194125e-05
25,1.8777370132738725e-05,1.785049789759796e-05
26,2.6573070863378233e-05,0.00012763116683345288
27,2.9359226641645363e-05,2.0302406483097002e-05
28,1.821905823362613e-05,1.931189763126895e-05
29,2.048773440037621e-05,2.3418224373017438e-05
30,1.926164984524803e-05,1.8277149138157256e-05
31,1.818515036120516e-05,2.03381096071098e-05
32,2.099672722124524e-05,2.3653576135984622e-05
33,2.089149384119082e-05,1.7801372450776398e-05
34,2.4223180184890224e-05,2.2214480850379914e-05
35,1.842592403136223e-05,1.8336590073886327e-05
36,1.7996540236708825e-05,2.074591066048015e-05
37,2.1305142672645162e-05,1.6465612134197727e-05
38,2.135032691512606e-05,1.6211053662118502e-05
39,2.0867737748631044e-05,1.7730773834045976e-05
40,1.7344048524137178e-05,1.80972147063585e-05
41,1.8509118876863796e-05,1.8464214008417912e-05
42,1.8319927971788274e-05,1.8492875824449584e-05
43,1.8697646396503842e-05,1.855909067671746e-05
44,2.1605761185128357e-05,1.9820285160676576e-05
45,2.1867036161893337e-05,1.813552444218658e-05
46,1.7421299253328472e-05,1.581313154019881e-05
47,1.7741217857292212e-05,1.7583181033842266e-05
48,1.7512551698928293e-05,1.6038797184592113e-05
49,1.6414451351920434e-05,1.78931986738462e-05
50,1.972634968296916e-05,1.548752152302768e-05
51,1.599489944510424e-05,1.6042844436015002e-05
52,1.708928591597214e-05,1.666694151936099e-05
53,1.8280985364071968e-05,1.570074527990073e-05
54,1.7300495574090747e-05,1.554608934384305e-05
55,1.6290275402752742e-05,1.6229323591687717e-05
56,1.810756980376027e-05,1.8112827092409134e-05
57,2.000759391194151e-05,2.7975931516266428e-05
58,2.0914660103699136e-05,1.716185397526715e-05
59,1.9193377215742658e-05,2.3155973394750617e-05
60,1.70911303257526e-05,1.6068535842350684e-05
61,1.6745534799156304e-05,1.6718380720703863e-05
62,1.599023134986055e-05,1.6394191334256902e-05
63,1.8226635734208686e-05,2.1031270080129616e-05
64,2.0062259181941045e-05,2.150917316612322e-05
65,1.901631692362571e-05,1.8845163140213117e-05
66,1.5871460414018655e-05,1.613104723219294e-05
67,1.6005256361495414e-05,1.4367050425789785e-05
68,1.5293352066692024e-05,1.4403422937903088e-05
69,1.4219145782590203e-05,1.4285438737715594e-05
70,2.5347470182168762e-05,1.531803354737349e-05
71,1.5862242958064598e-05,1.3435314031085e-05
72,1.41354499874069e-05,1.5822080968064256e-05
73,1.5527556092820306e-05,2.2035428628441878e-05
74,1.7724534131957626e-05,1.344540487480117e-05
75,1.478984422647045e-05,1.602311931492295e-05
76,1.4681221057344373e-05,1.728152892610524e-05
77,1.526770040527481e-05,1.4899213056196459e-05
78,1.8053238568427334e-05,1.3734781532548368e-05
79,1.569162293435511e-05,1.646935379540082e-05
80,1.6820222913338512e-05,1.4279969946073834e-05
81,1.7463711628806777e-05,2.623387445055414e-05
82,1.78963229927831e-05,1.4069913049752358e-05
