epoch,training_mse,validation_mse
1,0.0028401936462614684,0.0006997943855822086
2,0.00026214507797703843,0.00011223543697269633
3,8.581810889154439e-05,6.626143294852227e-05
4,5.57860574190272e-05,5.670871178153902e-05
5,4.105942384740047e-05,3.4606855479069054e-05
6,2.980432163894875e-05,2.8872287657577544e-05
7,2.7318953743815656e-05,2.9987088055349886e-05
8,2.579523074928147e-05,2.408730324532371e-05
9,2.386271203249635e-05,2.336540819669608e-05
10,2.4057529026322298e-05,2.1112809918122366e-05
11,2.808411350088136e-05,3.973559068981558e-05
12,2.567345463830861e-05,2.310567651875317e-05
13,2.3527680605184285e-05,2.9529803214245476e-05
14,2.2482124950329308e-05,1.9040904589928687e-05
15,2.3680229469391632e-05,2.339248385396786e-05
16,2.1519778215406404e-05,2.1640204067807645e-05
17,2.2449232756116543e-05,2.2521804567077197e-05
18,2.1418453434307595e-05,2.066856723104138e-05
19,2.452979249483178e-05,3.448252391535789e-05
20,2.1371588923102534e-05,1.922002775245346e-05
21,2.3678334127907873e-05,1.8459664715919644e-05
22,2.1721271627939133e-05,2.1137515432201326e-05
23,2.0753956937369368e-05,1.825995605031494e-05
24,2.409102298770449e-05,2.394602597632911e-05
25,2.379099757945369e-05,2.7360525564290583e-05
26,2.2734057233719794e-05,1.7438886061427183e-05
27,1.9020834656657826e-05,1.8057713532471098e-05
28,2.2653184601040266e-05,1.8442568034515716e-05
29,2.2012044223629345e-05,1.7286658476223238e-05
30,1.8734636319095445e-05,1.8677157640922815e-05
31,2.0481865749388817e-05,1.7917387594934553e-05
32,2.7224949053561432e-05,1.9811297534033656e-05
33,1.9817639190478077e-05,2.173213943024166e-05
34,1.943835206930089e-05,2.037301783275325e-05
35,2.2567770042769552e-05,2.10220277949702e-05
36,1.8342230305279372e-05,1.7018246580846608e-05
37,1.768909339716629e-05,1.9957633412559517e-05
38,2.1256694253679598e-05,1.8115704733645543e-05
39,2.1274801929394017e-05,1.7111789929913357e-05
40,1.981268073905085e-05,1.7551452401676215e-05
41,1.8495768995308026e-05,1.635414628253784e-05
42,1.8605718946673732e-05,1.5923222235869616e-05
43,2.27914351171421e-05,1.913272717501968e-05
44,1.7459568971389673e-05,1.9596709535107948e-05
45,1.9786717302849866e-05,1.6286669051623903e-05
46,2.1350050383261986e-05,1.9613589756772853e-05
47,1.9624480478341867e-05,1.8547370927990414e-05
48,1.8954956522065915e-05,2.1897951228311285e-05
49,1.8124131884178496e-05,1.872812026704196e-05
50,1.8606917433316993e-05,1.9861914552166127e-05
51,2.1245883908704853e-05,2.080283775285352e-05
52,2.2810542441220603e-05,1.6627942386548966e-05
53,1.931066085489874e-05,1.6131922166096047e-05
54,2.0445152767933904e-05,1.7644048057263717e-05
55,1.706673797343683e-05,1.5229486052703578e-05
56,1.691431314156944e-05,2.1433514120872132e-05
57,1.7251131225748395e-05,1.831431654863991e-05
58,1.845248318659287e-05,1.5926130799925886e-05
59,1.73186658571467e-05,1.5039125173643697e-05
60,1.8769969506138297e-05,1.5723833712399937e-05
61,1.7131304366557744e-05,1.5491023077629507e-05
62,1.8643613930180437e-05,1.8729944713413715e-05
63,1.7028096840476793e-05,1.6074011000455357e-05
64,1.9555664493964287e-05,2.109414890583139e-05
65,1.6880183648027013e-05,1.5124670426303055e-05
66,1.8284987504557648e-05,1.7399808712070808e-05
67,1.6834617053973488e-05,1.9718880139407702e-05
68,1.7499211708127405e-05,1.628545214771293e-05
69,1.5710394222878676e-05,1.4968680261517875e-05
70,1.829582008667785e-05,2.0687930373242125e-05
71,1.6527160005352927e-05,1.3828924238623586e-05
72,1.772539008015883e-05,2.9265966077218764e-05
73,1.6844852552821976e-05,1.6376598068745807e-05
74,2.1966798203720828e-05,1.704579517536331e-05
75,1.729715372675855e-05,1.6795653209555894e-05
76,1.5901989206668078e-05,1.755106495693326e-05
77,1.64679335512119e-05,1.9535196770448238e-05
78,1.639045763113245e-05,1.4725465007359162e-05
79,1.5235063278851157e-05,1.5129039638850372e-05
80,1.5439239700754114e-05,1.4321498383651488e-05
81,1.6275664393106126e-05,1.6934740415308625e-05
82,1.5810111904102087e-05,1.4571245628758334e-05
83,1.4039861639503215e-05,1.3699102964892518e-05
84,1.5770862455610767e-05,1.3996035704622045e-05
85,1.793566934793489e-05,1.3626195141114295e-05
86,1.8144376645068407e-05,1.6576423149672337e-05
87,1.3898359384256764e-05,1.4057613043405581e-05
88,1.888448891804728e-05,2.9192156944191083e-05
89,1.973100368104497e-05,1.3475800187734421e-05
90,1.4062849709262082e-05,1.875657653727103e-05
91,1.600930279437307e-05,1.450918716727756e-05
92,1.4144905730972823e-05,1.3120798939780798e-05
93,1.5648841645088397e-05,1.3135560948285274e-05
94,1.5858804135859828e-05,1.4097534403845202e-05
95,1.3600113970824167e-05,1.2416932804626413e-05
96,1.3947160755378719e-05,1.2242398042872082e-05
97,1.3114029002281313e-05,1.1617408745223656e-05
98,1.3347381559469795e-05,1.2756898286170326e-05
99,1.3823346557728656e-05,1.3655219845531974e-05
100,1.3736665619035193e-05,1.4010934137331787e-05
101,1.4354480504152889e-05,1.2014066669507883e-05
102,1.3967319341645635e-05,1.3267891517898533e-05
103,1.3583920690507512e-05,1.9185496057616547e-05
104,1.3488164859154494e-05,1.3105770449328702e-05
105,1.3971129430956352e-05,1.5679674106650054e-05
106,1.3988454475111211e-05,1.4249980267777573e-05
107,1.3505159199667104e-05,1.3671598935616203e-05
108,1.3417117156677704e-05,2.637972283991985e-05
109,1.4595038919651415e-05,1.1756234925996978e-05
110,1.2944166132911051e-05,1.3445683180179913e-05
111,1.2916337732349348e-05,1.524672370578628e-05
