epoch,training_mse,validation_mse
1,0.0034072836191626267,0.0013569663278758526
2,0.0008515901237842627,0.0006526682991534472
3,0.00033069217388401737,0.00023193706874735653
4,0.0001342977921012789,0.00010076897160615772
5,8.871833242665161e-05,7.558138167951256e-05
6,6.867092133688857e-05,5.840504672960378e-05
7,5.455109976537642e-05,4.6996625314932317e-05
8,4.312445025789202e-05,3.8388890970963985e-05
9,3.585520971682854e-05,3.563408608897589e-05
10,3.188549690094078e-05,2.8775881219189614e-05
11,2.84337680113822e-05,2.6850040740100667e-05
12,2.6327151181249066e-05,3.104851930402219e-05
13,2.873097923838941e-05,2.65363123617135e-05
14,2.659122792465496e-05,2.357919584028423e-05
15,2.4655554557284632e-05,2.4443763322778977e-05
16,2.3671692383686603e-05,2.324596425751224e-05
17,2.5090847316278087e-05,3.183162698405795e-05
18,2.4605280759715243e-05,2.199385198764503e-05
19,2.39958948441199e-05,2.288362884428352e-05
20,2.5988428342316182e-05,2.299320294696372e-05
21,2.8440905498428038e-05,2.2117632397566922e-05
22,2.3270472797776166e-05,2.3635986508452334e-05
23,2.238113142993825e-05,2.10506022995105e-05
24,2.35450566833606e-05,2.3780379706295207e-05
25,2.291705291099788e-05,2.1176636437303387e-05
26,2.8094783738197292e-05,2.5853621991700493e-05
27,2.3499533017456998e-05,2.0943798517691903e-05
28,2.2573937417291746e-05,2.114806375175249e-05
29,2.2516425133289886e-05,2.5207538783433847e-05
30,2.3704673321844893e-05,2.247569318569731e-05
31,2.350386505440838e-05,2.3066280846251175e-05
32,2.5359199503327547e-05,2.142663288395852e-05
33,2.247795091534499e-05,2.0055567802046426e-05
34,2.675456785254937e-05,2.057594247162342e-05
35,2.1965051587358175e-05,2.3525459255324677e-05
36,2.5356743071824896e-05,3.014458889083471e-05
37,2.5311932245131174e-05,2.1172256310819648e-05
38,2.2613303963225916e-05,1.977830470423214e-05
39,2.4166736784536626e-05,2.781869625323452e-05
40,2.2425976385420655e-05,3.286839273641817e-05
41,2.2850643722449605e-05,2.3089975002221763e-05
42,2.3033637398839345e-05,1.9058303223573603e-05
43,2.271261273563141e-05,2.0317578673711978e-05
44,2.1615045579892466e-05,1.987456744245719e-05
45,2.4410014657405554e-05,2.1530266167246737e-05
46,2.3109163362278195e-05,2.321146530448459e-05
47,2.409003386674158e-05,2.6796069505508058e-05
48,2.1860074184587575e-05,2.0322144337114878e-05
49,2.158858126222185e-05,2.398481774434913e-05
50,2.162116211366083e-05,2.0030021914863028e-05
51,2.2562048366125963e-05,2.1221670976956375e-05
52,2.354568359805853e-05,1.9763992895605043e-05
53,2.353055924686487e-05,2.083054459944833e-05
54,2.3293735102924985e-05,2.2148356947582215e-05
55,2.2127325246401595e-05,1.897082074719947e-05
56,2.129867457369983e-05,1.8291106243850663e-05
57,2.461879278143897e-05,1.9213339328416623e-05
58,2.043768486146291e-05,1.8490389265934937e-05
59,2.2397032148546713e-05,2.0272222172934562e-05
60,2.1336270469873854e-05,2.9521908800234087e-05
61,2.2122474979369146e-05,1.9725759557331912e-05
62,2.0597761226781587e-05,2.0817669792450033e-05
63,2.164152035675215e-05,1.9890954717993736e-05
64,2.283635687945207e-05,2.038000639004167e-05
65,2.156807336177735e-05,1.8785394786391407e-05
66,2.0827943308177056e-05,2.2474285287898965e-05
67,2.1676362916878133e-05,1.7951590052689426e-05
68,2.037369613390183e-05,1.8982796973432414e-05
69,2.2333754236569804e-05,1.9719254851224832e-05
70,2.612798518839554e-05,1.861368764366489e-05
71,1.9927416610698855e-05,2.0918392692692578e-05
72,2.1185897298892088e-05,2.9020864531048574e-05
73,2.3609030290572263e-05,2.830373887263704e-05
74,2.1988252569826727e-05,1.9474065993563272e-05
75,2.1156870479899227e-05,1.761752719176002e-05
76,2.0130842540311277e-05,1.6957408661255613e-05
77,2.1230351035228522e-05,1.7602802472538315e-05
78,2.347026672850916e-05,2.2650083337794058e-05
79,2.20603395746366e-05,1.888040787889622e-05
80,2.0596285639840062e-05,2.1202136849751696e-05
81,2.0808791055060284e-05,1.6905130905797705e-05
82,2.2498045450447534e-05,1.6934342056629248e-05
83,1.8775649209601397e-05,1.9729199266294017e-05
84,1.888552365016949e-05,2.3368318579741754e-05
85,1.874593042430206e-05,1.679179877100978e-05
86,2.05610463353878e-05,1.770471135387197e-05
87,2.067898130917456e-05,2.9011385777266696e-05
88,2.2167815768625587e-05,1.7951742847799323e-05
89,2.165520284052036e-05,2.9314609491848387e-05
90,2.016782987084298e-05,1.6923702787607908e-05
91,1.825822496357432e-05,1.7599715647520497e-05
92,1.8000506156568007e-05,1.680245259194635e-05
93,1.8320070194022264e-05,1.5379622709588148e-05
94,1.8206224763162026e-05,1.7500682588433847e-05
95,2.0114518656555445e-05,1.7296284568146802e-05
96,1.8164935454478837e-05,1.6308600606862456e-05
97,1.8209765630672337e-05,1.9700562916113995e-05
98,1.9353151787981915e-05,1.626207449589856e-05
99,2.0087387542844227e-05,2.000408676394727e-05
100,3.682793781081273e-05,2.0347315512481146e-05
101,1.8514759767640497e-05,1.7153462977148592e-05
102,1.7517375476927553e-05,1.6443727872683667e-05
103,1.6855933290571555e-05,1.5063566024764441e-05
104,2.05047367444422e-05,1.4947398085496388e-05
105,1.59561486725579e-05,1.6177622455870733e-05
106,2.005239273330517e-05,2.1804969946970232e-05
107,1.7029177161020926e-05,1.5448329577338882e-05
108,1.6933388496909175e-05,2.0202840460115112e-05
109,1.565669288083882e-05,1.4819806892774068e-05
110,1.5421578041241446e-05,1.990817690966651e-05
111,1.6454889760098013e-05,1.778243313310668e-05
112,1.6298298260153387e-05,2.2209458620636724e-05
113,1.688510867552395e-05,1.531409907329362e-05
114,1.6883186913219105e-05,2.601498636067845e-05
115,1.8442861096445996e-05,1.5098129551915918e-05
116,1.5668526884837775e-05,1.4278018170443829e-05
117,1.6980919826892205e-05,1.3357752322917804e-05
118,1.6599868513367255e-05,1.3821613720210735e-05
119,1.4879663876854465e-05,1.4234626178222243e-05
120,1.567712890846451e-05,1.3345716070034541e-05
121,1.7008579766297772e-05,1.6169327864190564e-05
122,1.4616969656344736e-05,1.3114602552377619e-05
123,1.4738927097823762e-05,1.4988231669121888e-05
124,1.7461322090639442e-05,1.5539699234068394e-05
125,1.4404733269657299e-05,1.3351534107641783e-05
126,1.5088594432199898e-05,1.652945502428338e-05
127,1.433517591067357e-05,1.3284493434184697e-05
128,1.3604228161057109e-05,1.2566441000672057e-05
129,1.4056599911782542e-05,1.2013149898848496e-05
130,1.2802833157365968e-05,1.2360881555650849e-05
131,1.5553839898529986e-05,1.9033332137041725e-05
132,1.417079624843609e-05,1.4403889508685097e-05
133,1.6703888263691624e-05,1.8793878552969545e-05
134,1.927454613905866e-05,1.4093174286244903e-05
135,1.6946681967056065e-05,1.7485026546637528e-05
136,1.3582964527358854e-05,1.2611348211066797e-05
137,1.3395200016930176e-05,1.2853503903897945e-05
138,1.321094603099482e-05,1.3148954167263582e-05
139,1.3141155818630068e-05,1.1040556273655966e-05
140,1.4641776078860858e-05,1.2048726603097748e-05
141,1.3981281040287285e-05,1.586408143339213e-05
142,1.6107432679746124e-05,1.7298994862358086e-05
143,1.4066815288060752e-05,1.231346686836332e-05
144,1.2019256610074081e-05,1.095361130865058e-05
145,1.2079393263775273e-05,1.1809102943516336e-05
146,1.2972141416867088e-05,1.2072107892890926e-05
147,1.2961061361238536e-05,1.2246599908394273e-05
148,1.2453206215923273e-05,1.2734768461086787e-05
149,1.3232964056442142e-05,1.2396403690217994e-05
150,1.3504724893209642e-05,1.0877970453293528e-05
151,1.2942519026637455e-05,1.3452095117827412e-05
152,1.2558733078549267e-05,1.10797664092388e-05
153,1.4404646594812221e-05,1.1510591320984531e-05
154,1.262815717382182e-05,1.095631523639895e-05
155,1.1922886994852887e-05,1.0694124284782447e-05
156,1.1582565707612958e-05,1.4635402294516098e-05
157,1.1416841118716547e-05,1.1221967724850401e-05
158,1.3217120385888848e-05,1.1425548109400552e-05
159,1.2618501193628617e-05,1.1867040484503377e-05
160,1.1930380230751325e-05,1.0145899977942463e-05
161,1.1340651553837233e-05,1.3174275409255642e-05
162,1.4977588148212816e-05,1.0509958883631043e-05
163,1.2528371962616803e-05,1.108866126742214e-05
164,1.247536185928766e-05,1.6316535038640723e-05
165,1.3278651135806285e-05,1.0488982297829352e-05
166,1.1900220033567167e-05,1.063169020198984e-05
167,1.2096829345864535e-05,2.8029136956320144e-05
168,1.1869653440044203e-05,1.1257492587901652e-05
169,1.17475713523163e-05,1.6015217624953948e-05
170,1.0976838052556558e-05,9.802910426515155e-06
171,1.07472871036407e-05,1.0008925528381951e-05
172,1.1508754892020078e-05,1.5098754374776036e-05
173,1.1753172805128997e-05,1.0042450412584003e-05
174,1.1966903298343822e-05,1.2314350897213444e-05
175,1.1280897433607607e-05,1.525083280284889e-05
176,1.1119769237666332e-05,9.469352335145231e-06
177,1.2043045330756286e-05,1.1042427104257513e-05
178,1.17660451564916e-05,1.0206271326751448e-05
179,1.4656005907909275e-05,1.2518476978584658e-05
180,1.3029500155425922e-05,1.0214217581960838e-05
181,1.0465535160619765e-05,1.0126901543117128e-05
182,1.1176440330018522e-05,1.073906878445996e-05
183,1.2011755745788833e-05,1.0156007192563266e-05
184,1.0771217114324827e-05,9.862848855846096e-06
185,1.28636254430603e-05,1.1139687558170408e-05
186,1.2296412023715675e-05,1.0243524229736067e-05
187,1.2555623152366025e-05,1.3560133993451018e-05
188,9.69451278933775e-06,9.78586103883572e-06
189,1.0635671424097382e-05,1.0432352610223461e-05
190,9.697490543203458e-06,1.116406565415673e-05
191,1.1022276498806605e-05,1.058487941918429e-05
192,1.157489627985342e-05,9.859915735432878e-06
193,1.017687749254037e-05,9.656395377533045e-06
194,1.0044735017800121e-05,1.0439194738864899e-05
195,1.0768223592094728e-05,9.256985322281253e-06
196,1.1245105451962444e-05,1.678327316767536e-05
197,1.1547836015779466e-05,9.659307579568122e-06
198,1.0917734607573948e-05,2.1906223992118612e-05
199,1.1546270707185613e-05,1.226795939146541e-05
200,9.779738900306256e-06,1.0244851182505954e-05
201,1.126180984556413e-05,1.1344049198669381e-05
202,1.1378252236227126e-05,1.3388412298809271e-05
203,1.3037576854912913e-05,1.2704995242529549e-05
204,1.4029443377694406e-05,1.1322170394123532e-05
205,9.398564145612909e-06,9.620184755476657e-06
206,9.96258047507581e-06,1.3894012226955965e-05
207,1.1350821910127707e-05,1.2346484254521783e-05
208,9.666368612215592e-06,9.011366273625754e-06
209,1.250065911335696e-05,1.0130441296496429e-05
