seed,evaluated_shift_days,event_days,pf_fail_days,mean_daily_line_loss_mwh,worst_minimum_voltage_pu,worst_maximum_voltage_pu,event_rate
42,17,0,0,1.4253725572874105,0.9528093924774846,1.0200705324205084,0.0
43,17,0,0,1.4243664146115533,0.9527532245802125,1.0200556823807034,0.0
44,17,0,0,1.4242464983418652,0.9525562057890601,1.019920954417946,0.0
45,17,0,0,1.4260580142561246,0.9527391289402782,1.0209819363376664,0.0
46,17,0,0,1.42464743853532,0.9522897792887409,1.0207509421596603,0.0
