candidate_id,pv_s_scale,svc_q_scale,cap_total_mvar,evaluated_days,risk,mean_daily_loss_mwh,max_daily_loss_mwh,worst_vmin,worst_vmax,mean_solve_seconds,inherited_steps,direct_fallback_steps,loss_increase_from_previous_mwh
0,0.225,0.0,0.0,40,0.85,0.7859390358129733,1.5611246020732945,0.9530000005701682,1.0237685111872319,11.507246939982725,0,0,
1,0.3,0.0,0.0,40,0.725,1.1317000362343075,2.097248058367745,0.9529994083923449,1.0400607747750357,13.53532905000102,609,0,0.3457610004213342
2,0.3,0.1875,0.0,40,0.275,1.4659502678753877,2.6536300390096597,0.9530000003400224,1.0234403615096994,19.491408474991477,1,0,0.33425023164108025
3,0.3,0.375,0.0,40,0.025,1.4815634029433002,2.585311603286812,0.9530000006350992,1.0227758758900392,20.900227122499928,31,0,0.01561313506791251
4,0.45,0.375,0.0,40,0.025,1.480130002777819,2.5858431047041592,0.9529990538049106,1.0450935911913863,20.994586314994375,1210,0,-0.0014334001654812134
5,0.45,0.5625,0.0,40,0.025,1.4704297379084945,2.3967607471122707,0.9529998881361897,1.045093479162542,21.028151682505268,1763,0,-0.009700264869324515
6,0.45,0.75,0.0,40,0.025,1.4720852745349446,2.39696943682892,0.9529998881361897,1.045093479162542,20.797209482508332,2145,0,0.001655536626450127
7,0.6,0.75,0.0,40,0.025,1.48091030292637,2.396640216117424,0.9529998881361897,1.0468537625883159,20.81367798753927,2122,0,0.008825028391425294
8,0.75,0.75,0.0,40,0.025,1.483194505393064,2.397039191346304,0.9529998881361897,1.045093479162542,21.019601297489864,2134,0,0.0022842024666940297
