seed,day,event,under_event,over_event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,mean_absolute_normalized_action,rms_normalized_action,normalized_action_saturation_fraction,absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
42,49,1,1,0,10,0,0,0.9467971810522487,1.0024106135285702,1.294860163133471,0.040206178246686854,0.05754368111099696,0.0,29.053271411441344,1.0406689587066322
42,92,1,1,0,27,0,0,0.9439526500401706,1.0049978421660979,1.555672859033004,0.0482936975856622,0.07002466454580931,0.0,35.05171116480302,1.2610084496494975
42,138,1,1,0,24,0,0,0.9466286333893738,1.0036772685498316,1.5193718379733285,0.04630939136259258,0.06695727904258444,0.0,33.546765007966876,1.1309656693387882
42,173,1,1,0,20,0,0,0.9462236402406043,1.0120065627949557,1.4913132058660914,0.04590607268425326,0.0663611663825473,0.0,33.23475065070811,1.0669381707127779
42,219,1,1,0,14,0,0,0.9469591922278595,1.0067768100490182,1.4094009025604106,0.04446853610376517,0.06447715167703548,0.0,32.19291786112401,1.104201553378745
42,251,0,0,0,0,0,0,0.9528165966886792,1.0018757880411155,1.1389598794130125,0.036689724773168564,0.05243730707170918,0.0,26.449808536746467,0.8232675928702796
42,282,1,1,0,58,0,0,0.9404003197173163,1.0009792916810936,2.213641548225403,0.0676010065867255,0.09833461413893822,0.0,49.73032904485825,1.776537000790876
42,299,1,1,0,47,0,0,0.9385737912170609,1.0017941128348602,2.031794248349721,0.06144368549187978,0.08941202412863311,0.0,45.01517837503449,1.58217322271514
42,319,1,1,0,57,0,0,0.9385178810476277,1.0001177756042614,2.877534754698193,0.08652017357138296,0.12821947175929693,0.0,64.08015340593296,2.280016270182717
42,365,0,0,0,0,0,0,0.9513501532482121,1.0013367084575011,1.078172519510016,0.03528935133169095,0.050284348060739066,0.0,25.41206518410806,0.8623418679021155
43,49,1,1,0,11,0,0,0.9463854067101737,1.0019736246702533,1.2939616273380166,0.03790768062074979,0.05483834247610092,0.0,27.472938683964173,0.9522121307031778
43,92,1,1,0,31,0,0,0.943385389515253,1.0055326369642457,1.5459793632641718,0.044683159623915954,0.06518772200641501,0.0,32.34070948722455,1.1047916174247336
43,138,1,1,0,27,0,0,0.9456367464031925,1.0035657261962998,1.5156226621206894,0.04385053611670931,0.06364365845302025,0.0,31.705609635389578,1.0071510939546395
43,173,1,1,0,23,0,0,0.9459379730396738,1.012543916754805,1.4904090692096073,0.04430879587307572,0.06447988974769812,0.0,31.959807572505998,1.032593424783747
43,219,1,1,0,17,0,0,0.9463429174173874,1.007330098757113,1.40582250381899,0.04239753295357029,0.06181152364266416,0.0,30.608506822814245,0.9867147161139275
43,251,0,0,0,0,0,0,0.9525308898176185,1.0013968442089147,1.1398463422747775,0.03550441642291844,0.05140484786781603,0.0,25.70105590586887,0.8107939501926449
43,282,1,1,0,65,0,0,0.9397787743724804,1.0008663905346098,2.102978398311956,0.05474817499828835,0.0800727940714585,0.0,39.99607492714284,1.4293354392809237
43,299,1,1,0,59,0,0,0.9379059229104921,1.0017276639180606,1.9702792980507384,0.05204283278435469,0.07629818601902424,0.0,37.95675208502312,1.4119270434835929
43,319,1,1,0,61,0,0,0.9376103704274401,1.000033226462384,2.584279798491612,0.07021057264258464,0.10389314790496353,0.0,51.687239917479616,1.977688164735946
43,365,0,0,0,0,0,0,0.9509427189058389,1.0008382969399832,1.079593984930054,0.033476324193179606,0.04855638351806855,0.0,24.28730818368423,0.8294128355189745
44,49,0,0,0,0,0,0,0.951438151184976,1.0026281696127881,1.3643465964959383,0.05383206700595717,0.07676756079569885,0.0,39.12723917632752,1.5412228978755595
44,92,1,1,0,5,0,0,0.948658097975723,1.0067717763123007,1.7194976487781144,0.06649019333223502,0.09703202684797305,0.0,48.72934682019918,1.9445024350005944
44,138,0,0,0,0,0,0,0.9512294991481268,1.0047899384966121,1.6338234602536572,0.06424026995276412,0.09217200517126882,0.0,46.93134354957107,1.7331205287580627
44,173,0,0,0,0,0,0,0.9508236003533965,1.0133684908167375,1.5612154100275857,0.06143878847360611,0.0876500542773918,0.0,44.77348332763769,1.5430972430903642
44,219,0,0,0,0,0,0,0.9519839636900436,1.0084001452661673,1.494699423765131,0.05983276438588898,0.08581166928966438,0.0,43.594281910764415,1.6872131195035143
44,251,0,0,0,0,0,0,0.9560965015078606,1.002012704474801,1.1530260186644283,0.047086070928101735,0.06549032207626032,0.0,33.98287831085506,1.1200163293875396
44,282,1,1,0,8,0,0,0.9466172917315503,1.0010744489873322,2.836588727588588,0.09766674721613526,0.14365078365647155,0.0,72.70238033530477,2.591058491040823
44,299,1,1,0,10,0,0,0.9453446201617302,1.001896755409637,2.5251821068572435,0.0891371626406908,0.13170848462894647,0.0,66.14956102154271,2.419365547382533
44,319,1,1,0,9,0,0,0.9459858557860965,1.0003281868734288,3.6365092387696145,0.11412369611983499,0.16902380272310596,0.0,85.19400070708386,2.871297429473774
44,365,0,0,0,0,0,0,0.9548184925100468,1.0014053136149152,1.100699144248169,0.04464664105325937,0.062492948527957434,0.0,32.25392032851351,1.1970757149848228
45,49,1,1,0,3,0,0,0.949518860228907,1.0024926338232316,1.304128097904963,0.04815758330126604,0.06827380434524828,0.0,34.82558974232617,1.222267041511299
45,92,1,1,0,18,0,0,0.9469230471530118,1.0054643288890013,1.5760251445552076,0.056431647933398686,0.08116006381367652,0.0,40.96503754308113,1.4353389386097453
45,138,1,1,0,8,0,0,0.949236722834514,1.003915148597352,1.5310384041325193,0.055015495295325914,0.07851899649819989,0.0,39.87648099578192,1.3073138736573389
45,173,1,1,0,6,0,0,0.9490139305246293,1.0119965060041836,1.4988692635837624,0.05383824100717902,0.07720783445507584,0.0,38.985700153273,1.2858247641508749
45,219,1,1,0,5,0,0,0.949532133003055,1.0071032285481443,1.4169730731729173,0.052233022451400754,0.07495603962373916,0.0,37.798831129208615,1.2646174475480758
45,251,0,0,0,0,0,0,0.9549533798037404,1.0019516417769276,1.1402471091118438,0.044522871651376285,0.06284831293807994,0.0,32.08547877254577,0.990852659854661
