seed,evaluated_days,event_days,pf_fail_days,mean_daily_line_loss_mwh,worst_minimum_voltage_pu,worst_maximum_voltage_pu,daily_minimum_voltage_p01_pu,daily_maximum_voltage_p99_pu,days_with_minimum_voltage_within_0p001_pu_of_lower_limit,days_with_maximum_voltage_within_0p001_pu_of_upper_limit,mean_absolute_normalized_action,mean_rms_normalized_action,normalized_action_saturation_fraction,mean_daily_absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
42,10,8,0,1.6370994200391102,0.9375199854144892,1.0121888045711211,0.9375344021631054,1.0117217710067181,1,0,0.049633904471993444,0.0710339222447274,0.0,36.25672115222601,2.012461126437796
43,10,8,0,1.61219763369143,0.9369931482710394,1.012340684910267,0.9370229891938725,1.0118674579324471,1,0,0.04517280832088242,0.06547875451670923,0.0,32.99281116350803,1.9473003161876559
44,10,4,0,1.7744628958920345,0.9422673040524296,1.0133265623418277,0.9424997332952656,1.012885716391211,2,0,0.06641162897615382,0.09511112583233217,0.0,48.46423379274354,2.012461126437796
45,10,8,0,1.6886742266635288,0.9417580672385697,1.0119467754314952,0.9417609732962994,1.0114998983849668,0,0,0.05929172073335698,0.08505016908260629,0.0,43.24544350127941,2.012461126437796
46,10,7,0,1.7955268847384396,0.9406100983587501,1.0131518090894014,0.9406417356804622,1.0127180795268247,1,0,0.06937950379215183,0.09806610886510263,0.0,50.33129874021228,2.012461126437796
