day,event,under_steps,over_steps,pf_fail,solver_failures,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar,mean_online_optimisation_ms,p95_online_optimisation_ms
116,0,0,0,0,0,0.952922097286266,1.0081203002500883,1.4425178939284173,1.2544314107815682,0.16513991962072236,0.5861875000997921,1.4095750011620112
117,0,0,0,0,0,0.9529485730311144,1.009768513964351,1.233845513005789,0.5201025161338464,0.10061250373993093,0.40800625034383603,1.4875249989927397
118,0,0,0,0,0,0.9528888648518306,1.0057846561857908,1.5214200682705699,5.272490168492317,0.2976243802981642,0.6972468748926985,1.5436749990840326
119,0,0,0,0,0,0.9529583187478129,1.0074139822787127,1.306421993070776,0.5913519226756163,0.08682651813629398,0.38096666643620364,1.2897499991595396
120,0,0,0,0,0,0.952786511624319,1.0058351464278046,1.670058537141867,10.073776422190205,0.4997418834083192,0.7755447915466599,1.550174998556031
121,0,0,0,0,0,0.9527204783513146,1.0065452858581112,1.7237231538062416,10.335959904374715,0.5345482329340848,0.877821874989119,1.5455249986189301
122,0,0,0,0,0,0.9527952018743652,1.0087598436376806,1.7087671549321541,8.531166826136387,0.4844112577501409,0.8657479166534662,1.5483000006497605
123,0,0,0,0,0,0.9529342052183127,1.0115288883002107,1.4887445285381926,0.976685448076504,0.14368568491751751,0.480420833317415,1.2395500007187366
124,0,0,0,0,0,0.9529448145322503,1.0184149571678671,1.3409668890420559,0.7457247478051341,0.12061305501606877,0.3945677081749939,1.3750750013059587
125,0,0,0,0,0,0.9527942093710102,1.0109602210475177,1.7486320278607348,8.037131940193241,0.48458069741115173,0.8098166665225411,1.553499997498875
126,0,0,0,0,0,0.9527772537355719,1.0110006794687356,1.7925758509970005,8.94146195576212,0.5077234833180034,0.8747364583996387,1.6021999990698532
127,0,0,0,0,0,0.9527904948465503,1.0090330875662865,1.7155632674583567,8.874472726753984,0.45901107670951174,0.7835656252836998,1.5207500000542495
128,0,0,0,0,0,0.9529323240367851,1.0064591510315355,1.3475273882115533,0.9871305728073305,0.14455897384050448,0.45405208326580276,1.4530500002365443
129,0,0,0,0,0,0.952899924262005,1.006161675811789,1.5093811907183383,4.075624254466637,0.2737043666802277,0.7480677085140996,1.5650750010536285
130,0,0,0,0,0,0.9529229419431806,1.0097558897425258,1.4075943313812471,0.785970496959708,0.13418926479465557,0.4334520834466578,1.283025001612259
131,0,0,0,0,0,0.952946028820247,1.0088388875827592,1.251470806852323,0.8007739807445835,0.10704552809570062,0.4216979166737171,1.2338999986241106
132,0,0,0,0,0,0.9527861303432322,1.006774374978103,1.686240774204582,9.984129907721549,0.5247484226972121,0.7455333332397155,1.4406000009330455
134,0,0,0,0,0,0.9527733826937473,1.0018960804114738,1.7575079592213416,12.208734792049185,0.5418238404262987,0.8421520834266024,1.5895000005912152
135,0,0,0,0,0,0.9527138543871078,1.004691449047275,1.744836122669653,11.73513361109199,0.5685226843662747,0.8511072918508944,1.613375000488304
136,0,0,0,0,0,0.9527637823416498,1.0063791913642104,1.6858825413685743,9.456325934852645,0.547272818968733,0.8681791666352486,1.6028749996621627
138,0,0,0,0,0,0.9529877725269094,1.0098795728732695,1.141464094516104,0.08832631958767583,0.036253422732973585,0.2950489582265921,1.1545750021468848
139,0,0,0,0,0,0.9529507011806397,1.0172288967482714,1.2836527770152986,0.527708281647314,0.09604410341867432,0.41399583354480757,1.5405499980261084
140,0,0,0,0,0,0.9528066915144117,1.009332526867295,1.6732308911388045,8.555384526875695,0.4896113446068772,0.7233968749460473,1.5286249990822398
141,0,0,0,0,0,0.9527839289156341,1.0067285231719303,1.7182908545485678,10.47900302215974,0.5180195616832796,0.8649708330494832,1.5395749996969244
142,0,0,0,0,0,0.9527719354665006,1.003983874218605,1.7318410281007288,11.62144979396873,0.5247326972260085,0.7920104165274703,1.5355499990619137
143,0,0,0,0,0,0.9527899342845653,1.0077994114683002,1.6750465598479396,8.647125530685797,0.44996369530550445,0.8427291667961375,1.5184250014499412
144,0,0,0,0,0,0.9529448137652798,1.010965023760573,1.4948316943246782,0.8494854904713307,0.13928188311925493,0.46681562491812656,1.2962000000698026
145,0,0,0,0,0,0.9529488766184828,1.009229950588965,1.2626520751554426,0.7464755791019396,0.1176237303117252,0.4407885416715847,1.3151749972166726
146,0,0,0,0,0,0.9527757885239788,1.0096548462279158,1.7201800924660737,9.102937166224892,0.513212594367701,0.7416124999887567,1.4320250002128887
148,0,0,0,0,0,0.9527850491396584,1.008312679966377,1.7016438677941552,9.13217685856346,0.4701564702555829,0.8435572915838444,1.6369499999200343
149,0,0,0,0,0,0.9529116725894442,1.0100294905789984,1.5397992814407087,1.9571630672031726,0.23662271426470632,0.582973958406304,1.2882999990324606
150,0,0,0,0,0,0.952880309647485,1.0061338576151038,1.554035694522098,5.998185913371964,0.32968578397067966,0.6930041665403527,1.5449249995072023
151,0,0,0,0,0,0.9529505367512305,1.0049262934835559,1.3706847562354618,0.8905403488537511,0.1054795840067218,0.5537208332574058,1.316074996793759
152,0,0,0,0,0,0.9529466407015366,1.0080868379059,1.2079245382813455,0.48897447423241114,0.08835790245762212,0.4186656250340093,1.4489750010397984
153,0,0,0,0,0,0.9527940065487955,1.0073288845225592,1.6473222054445262,8.599348203070363,0.47124072862027105,0.6893218749913407,1.5179250003711786
154,0,0,0,0,0,0.9527388364518451,1.0075149504452736,1.7152570165654453,10.170857484901799,0.531387450899341,0.8602843751456627,1.6050499998527812
155,0,0,0,0,0,0.9527847340601481,1.0100299799756505,1.7614483414741382,9.75334359745353,0.5187073684006697,0.8564635417087629,1.6253000003416673
156,0,0,0,0,0,0.9527918152563912,1.0078672484458,1.7458251791412216,10.845175690839186,0.5476027705976458,0.8446312499472697,1.5414999998029089
157,0,0,0,0,0,0.9527735592524635,1.0073521998160555,1.700672964124373,9.743384489783574,0.49005894438674863,0.8359947916005694,1.5818499987290124
158,0,0,0,0,0,0.9529144396970567,1.008967157790056,1.4867018311670805,1.6127319090009486,0.18857754920243944,0.607718750075037,1.3341249978111591
160,0,0,0,0,0,0.9527802992138631,1.0062781333320752,1.7123898932473827,11.089914776056462,0.5610037627314396,0.7286916665710427,1.5348000006270013
161,0,0,0,0,0,0.9527776884471597,1.002687958956816,1.761779409234873,12.219972769952113,0.5431281580858681,0.8316447918256623,1.6766500011726748
162,0,0,0,0,0,0.9527623900546658,1.0,1.8032445981810552,12.864120685857172,0.597634951258267,0.8440260418562199,1.5574000008200528
163,0,0,0,0,0,0.9527773222452479,1.0068453971825684,1.7020328617557563,10.173268330140916,0.5285925739739811,0.8505187500228809,1.4899500010869815
164,0,0,0,0,0,0.9527918964728644,1.0059154050097638,1.6583951300627886,9.167308720102115,0.49030464865925,0.7818791663491235,1.5013749980425928
165,0,0,0,0,0,0.952950055731057,1.0078318595955784,1.4249943794327404,0.7695392492971197,0.12650000738669911,0.4924854168848469,1.3290749984662398
166,0,0,0,0,0,0.9529549018823278,1.0065617970621255,1.227165854764437,0.4864040110096531,0.08254705313277881,0.3865875000504578,1.33194999943953
167,0,0,0,0,0,0.9527810527181068,1.0047926893161454,1.6707291319213748,10.756964432874641,0.5284630643734465,0.6691458333610475,1.5227999992930563
168,0,0,0,0,0,0.9527434906064625,1.0029727384941023,1.7392368747485651,12.345660398435335,0.5425495965045224,0.7803875001854976,1.4964500023779692
169,0,0,0,0,0,0.9527725112268716,1.0075470263546489,1.7399464226327246,10.89660784707308,0.5322427274084314,0.8594864583907716,1.6531749997739098
170,0,0,0,0,0,0.9527688047841015,1.0046027556179302,1.7184481084817629,11.726288787692804,0.52478727866867,0.7759718752140543,1.6728000009607058
171,0,0,0,0,0,0.9527895777002375,1.0038725824399384,1.6540551985956966,9.812162693664702,0.47473582314256646,0.8075072918245496,1.6179500016733073
172,0,0,0,0,0,0.9529517144091382,1.0047179292356552,1.3898563461798819,1.1205478700755258,0.12568613415663754,0.5665135415332164,1.2999499986108276
173,0,0,0,0,0,0.9529560245661741,1.004203834168425,1.2116965685405299,0.5769959602592433,0.08336094872212224,0.39969687494097644,1.3065250004729023
174,0,0,0,0,0,0.9527721128705663,1.005048797433508,1.6572760711473773,10.05789663266087,0.5078507936720958,0.7194635417514897,1.4813249990766053
175,0,0,0,0,0,0.952782005929355,1.0051313275521967,1.6813385531265552,10.234207298167679,0.5086821391404639,0.7945739586148193,1.5220250015772763
176,0,0,0,0,0,0.9527963339537429,1.0076887848627027,1.6853702945818825,9.066945731583255,0.451384635281255,0.8348270832811977,1.556425001581374
177,0,0,0,0,0,0.9527822218200067,1.0048397142522163,1.7162162913673789,11.320928620776288,0.5278942021916501,0.7830010416682853,1.5258250023180153
178,0,0,0,0,0,0.9527666873619275,1.0085371260182872,1.6795741026953597,8.487926889282944,0.4820328711462704,0.7854677083211451,1.5312499999708962
179,0,0,0,0,0,0.952953715539332,1.010983349533206,1.476195754170276,0.5222611683710132,0.10727013426153538,0.41521875020104443,1.4479499996014056
180,0,0,0,0,0,0.9529553478636601,1.0152776324305965,1.3162850769462966,0.4970673456423817,0.0848107037583277,0.38798437500039046,1.22972499957541
181,0,0,0,0,0,0.9528003850897533,1.0107520267960992,1.7089141482959993,7.6169834880809795,0.4691273811816566,0.7083572915007608,1.6466499992020545
182,0,0,0,0,0,0.9527932183786568,1.0093232580160558,1.7392732663641002,9.279667072467491,0.4940774568711315,0.8264614584732044,1.622850001695042
183,0,0,0,0,0,0.9527760601479508,1.0071337915707508,1.7188412016218269,10.716887430152962,0.5212060808958854,0.8034833331673022,1.571275000969763
184,0,0,0,0,0,0.952791470904435,1.005296935153601,1.7317104268348202,11.71617082561098,0.5257296939681316,0.7805499997554458,1.6144749997692998
185,0,0,0,0,0,0.9526832652393159,1.0053139942428506,1.7052737493055656,10.554906522189613,0.5949691447559609,0.8528958332287099,1.590149999174173
186,0,0,0,0,0,0.9529464607160949,1.010832990028982,1.4570408081952269,0.4437328100977726,0.0962565583438509,0.40593645826447755,1.1801000009654672
187,0,0,0,0,0,0.9529483424264025,1.0109073311467867,1.2493131377194486,0.42029881299030325,0.0904852369121709,0.38971145848639327,1.2876749997303705
188,0,0,0,0,0,0.952809635849082,1.0065689752777607,1.6185292839911105,8.59373070630874,0.48256190058188136,0.7186354164711398,1.5120999987630057
189,0,0,0,0,0,0.9527765524738984,1.0020407814354704,1.6696543978277198,10.083556336474883,0.5161986729418084,0.7553843747321783,1.564399997732835
190,0,0,0,0,0,0.9528051026779989,1.0020972862578603,1.6385126172432876,9.530988610945212,0.4585451792568389,0.6859645834538242,1.4640000017607235
191,0,0,0,0,0,0.9527919086054871,1.0053157546638944,1.6262493337937591,8.58303502441303,0.44395165565459715,0.7388447915370003,1.5299749993573641
192,0,0,0,0,0,0.9528000294455082,1.008769860186421,1.6325136110116654,6.54480124343867,0.41661578538514626,0.7310406250932525,1.4758499983145157
193,0,0,0,0,0,0.9529670203329101,1.0089385029642715,1.3453547750303652,0.20267969094273275,0.06196969039026309,0.3267947915901459,1.1126250019515282
194,0,0,0,0,0,0.952955729064943,1.0100627780480775,1.1722764089581663,0.24760379731163823,0.07050741619143885,0.3569343750768894,1.4408000006369548
195,0,0,0,0,0,0.9528441000174664,1.0085495649628766,1.5813699877660488,6.593108715255977,0.38936272677966616,0.6682604169630698,1.458450000427547
196,0,0,0,0,0,0.9528180728807315,1.0081745430427482,1.6347554354800304,7.477796263504821,0.41779429005464774,0.7205291664149627,1.5730500008430681
197,0,0,0,0,0,0.9527991225876062,1.00802065691499,1.6515196931358822,7.336736075224799,0.4166447591694487,0.7914385416825098,1.6129499999806285
198,0,0,0,0,0,0.952836251762398,1.008872466613596,1.6497336902578115,6.771350785815094,0.3996202322369612,0.7597958332326016,1.6144000001077075
