candidate_id,scenario_index,step,time_index,solver,loss_mw,vmin,vmax,solve_ms,q_mvar_0,q_mvar_1,q_mvar_2,q_mvar_3,q_mvar_4,error
11,0,3,99,pandapower_ac_opf,0.0312375170164988,0.9679085364400328,0.9999999999838058,264.8648000031244,0.1577257578339543,0.0755521841911942,0.0293940064013828,0.5930502543872613,0.1017192046334389,
12,0,3,99,pandapower_ac_opf,0.0312374689120378,0.9679374262376328,0.9999999999820016,271.6055999917444,0.1585784063176468,0.0756532529949846,0.0293862491001427,0.5952574585113094,0.1018667250803154,
13,0,3,99,pandapower_ac_opf,0.0312374968408588,0.967938549049795,0.999999999982065,265.58969999314286,0.1586320605367569,0.0756688463306185,0.0293832052010432,0.5953383303403161,0.1018750362190741,
14,0,3,99,pandapower_ac_opf,0.031240183168695,0.9680133687793746,0.9999999999828488,316.16429999121465,0.1615152970357806,0.0762381931004577,0.0293230698695272,0.6009159211607574,0.1024416134119374,
0,0,4,100,pandapower_ac_opf,0.0311358901998087,0.9678612208258016,0.9999999999691777,300.37130002165213,0.18964764439264,0.1328261728666884,0.0290146917417177,0.58558248356016,-5.029787247282828e-12,
1,0,4,100,pandapower_ac_opf,0.0311359496157353,0.9678629371691706,0.999999999988325,276.9918999983929,0.1890252084942693,0.1324808964006583,0.029224836779255,0.5859099649343318,-1.1764435900567212e-11,
2,0,4,100,pandapower_ac_opf,0.031020156070831,0.96788005882253,0.9999999999893698,277.65309999813326,0.1536524903648522,0.0760518185640654,0.0292380737957254,0.5804649034542261,0.0973596247312389,
3,0,4,100,pandapower_ac_opf,0.0310202423161679,0.9678775347882412,0.9999999999898193,275.1979000167921,0.1521384538374999,0.0743265329325398,0.0292531515500366,0.5801298715415454,0.1002079988882689,
4,0,4,100,pandapower_ac_opf,0.0310200924592745,0.9678768720486636,0.9999999999900124,299.4215000071563,0.151454806575079,0.0742811713135285,0.0293252310447637,0.5801906507119822,0.1000961703363582,
5,0,4,100,pandapower_ac_opf,0.0310201101288896,0.9678755124878416,0.9999999999897624,279.75819999119267,0.1513223257927145,0.0741978862998237,0.0293254895618151,0.5800887142736539,0.1001839900862162,
6,0,4,100,pandapower_ac_opf,0.0310201339284003,0.9678739859513094,0.9999999999894992,310.16860000090674,0.1512136792902481,0.074159866547131,0.0293253347873845,0.5799801898483851,0.100188776147287,
7,0,4,100,pandapower_ac_opf,0.0310196933675216,0.9678843311997498,0.999999999989314,291.7271000042092,0.1516383780381681,0.0742500291848808,0.029338245773681,0.5807477836410089,0.1002731005588047,
8,0,4,100,pandapower_ac_opf,0.0310197312598871,0.9678777451282016,0.9999999999901344,357.3512999864761,0.1511864542995415,0.0741273577890364,0.0293392313085816,0.5802955512152035,0.1001740973381027,
9,0,4,100,pandapower_ac_opf,0.0310198324821496,0.9678751096314904,0.9999999999900228,377.2342999873217,0.1510540164988041,0.0740920577862744,0.0293377269822117,0.58010412342425,0.1001572776593473,
10,0,4,100,pandapower_ac_opf,0.0310172319862068,0.9680214815381906,0.9999999999843382,276.45199999096803,0.1570472929813592,0.0752977652110625,0.0292929928505922,0.5909512732974573,0.1013543064122947,
11,0,4,100,pandapower_ac_opf,0.0310173285173229,0.9680159318159416,0.9999999999836836,304.62929999339394,0.156862760254964,0.0752498484867632,0.0292974617017353,0.5905428563452421,0.1013189170908664,
12,0,4,100,pandapower_ac_opf,0.0310173946538206,0.9680460896400308,0.9999999999819474,262.9183999961242,0.1578188762908003,0.0753774300262267,0.0292898192579889,0.5928398125439618,0.1014903185859559,
13,0,4,100,pandapower_ac_opf,0.0310174191004124,0.9680471724233004,0.999999999982023,275.08090002811514,0.1578707939596424,0.0753928257361289,0.0292869811293529,0.5929176717367031,0.1014982982086545,
14,0,4,100,pandapower_ac_opf,0.0310197592714951,0.9681180586927948,0.9999999999828096,264.2499000066892,0.1606015001793076,0.0759347954294347,0.0292335216467629,0.5982002830019157,0.1020365128525675,
0,0,5,101,pandapower_ac_opf,0.0312185610500289,0.9678189305966632,0.9999999999685808,289.219000027515,0.1899660676532968,0.13300999901579,0.0290482394051162,0.5863716017582337,-5.153798134846369e-12,
1,0,5,101,pandapower_ac_opf,0.0312186257710584,0.9678205979663508,0.9999999999873044,295.10069999378175,0.1893185575035238,0.1326571113548641,0.0292574794175524,0.5867003921145848,-1.1096323735246392e-11,
2,0,5,101,pandapower_ac_opf,0.0311025197610131,0.9678376950770884,0.9999999999895466,288.23810000903904,0.1538948165194395,0.076158892973427,0.0292738619905034,0.5812456579331642,0.0974778485635621,
3,0,5,101,pandapower_ac_opf,0.0311026065770226,0.9678351474098352,0.9999999999899708,281.6413000109605,0.152373346217679,0.0744248230719336,0.0292893400197696,0.5809079726168335,0.1003407686748142,
4,0,5,101,pandapower_ac_opf,0.0311024566342239,0.9678344508557662,0.9999999999900712,280.5432000022847,0.151682931016972,0.0743785820461788,0.0293628554782968,0.5809670869032411,0.1002283087594902,
5,0,5,101,pandapower_ac_opf,0.031102474403864,0.9678330785860956,0.9999999999898136,297.9281000152696,0.1515497264594906,0.0742950587159244,0.0293631650966443,0.5808642004847521,0.1003161911773248,
6,0,5,101,pandapower_ac_opf,0.0311024980974026,0.9678315551850402,0.9999999999895404,285.6734999804757,0.151441400421034,0.0742570979519993,0.0293630234800108,0.5807558528065975,0.1003211324549068,
7,0,5,101,pandapower_ac_opf,0.0311020513513113,0.9678421202147311,0.9999999999893634,315.557699999772,0.1518759212691299,0.0743492292754623,0.0293761196627466,0.5815397590048768,0.1004073315345219,
8,0,5,101,pandapower_ac_opf,0.031102086723082,0.9678354324865028,0.9999999999901572,290.9933000046294,0.1514172233772788,0.0742248047876201,0.0293771835479543,0.5810803190020025,0.1003069279946812,
9,0,5,101,pandapower_ac_opf,0.0311021891963422,0.9678327625375512,0.9999999999900452,278.7354000029154,0.1512833731247466,0.0741892501167665,0.0293756806311359,0.5808863123214976,0.1002898715248557,
10,0,5,101,pandapower_ac_opf,0.0310996964207261,0.9679813192707338,0.9999999999843788,274.62159999413416,0.1573780696973761,0.0754127978899344,0.0293292406971944,0.5918981213722002,0.1015061868913064,
11,0,5,101,pandapower_ac_opf,0.0310997745215359,0.9679756780541418,0.9999999999837296,271.5531999710947,0.1571862138390641,0.0753633130224116,0.0293337057729208,0.5914830610424862,0.1014690060115938,
12,0,5,101,pandapower_ac_opf,0.0310997997180514,0.9680053377606,0.9999999999819656,289.89079999155365,0.1581029174382033,0.0754807815234468,0.0293260495909036,0.5937447240506043,0.101631332190142,
13,0,5,101,pandapower_ac_opf,0.0310998255790817,0.9680064434398118,0.999999999982038,286.9146000011824,0.1581558057955893,0.0754963428855746,0.0293231330058705,0.5938242888436089,0.1016394972497443,
14,0,5,101,pandapower_ac_opf,0.0311022951055706,0.968078855957314,0.9999999999828252,292.2289999842178,0.1609458069643388,0.0760490476050478,0.0292671584670049,0.5992212710159551,0.1021887978663322,
0,0,6,102,pandapower_ac_opf,0.0310361576756419,0.9679123558454872,0.9999999999695444,279.83169999788515,0.189268580517512,0.1326058359925905,0.028973471282694,0.5846315388422773,-4.90203696002528e-12,
1,0,6,102,pandapower_ac_opf,0.0310362125450376,0.967914226588842,0.9999999999883928,275.2914000011515,0.1886883259264413,0.1322711695529505,0.0291828276909653,0.5849639310331072,-1.1548929968953202e-11,
2,0,6,102,pandapower_ac_opf,0.0309207951377987,0.967931233734072,0.9999999999891832,293.5367999889422,0.1533590270415869,0.0759224554993343,0.029194717881705,0.5795212623572404,0.0972164179751691,
3,0,6,102,pandapower_ac_opf,0.0309208807202451,0.9679287397770756,0.9999999999896524,466.9842000002973,0.1518541129912517,0.0742076804984488,0.0292093819609536,0.5791895149313413,0.100047453340002,
4,0,6,102,pandapower_ac_opf,0.0309207308705568,0.9679281242677524,0.999999999989946,290.78039998421445,0.1511793011233081,0.0741634659527829,0.0292797516430374,0.5792527108464885,0.0999365253972296,
5,0,6,102,pandapower_ac_opf,0.0309207484207263,0.9679267798617568,0.9999999999897046,287.74240001803264,0.1510476878096642,0.0740804694102914,0.029279952855458,0.5791519073819394,0.1000242638253008,
6,0,6,102,pandapower_ac_opf,0.0309207723319505,0.9679252505258044,0.999999999989453,293.68189998785965,0.1509387149857562,0.0740423911285517,0.0292797824066603,0.5790432400278698,0.1000288738951212,
7,0,6,102,pandapower_ac_opf,0.0309203392569133,0.96793533196326,0.9999999999892584,342.3060999775771,0.151351589034503,0.0741301688113208,0.0292924726513835,0.5797912668991965,0.1001109334728296,
8,0,6,102,pandapower_ac_opf,0.0309203803123546,0.9679288626948768,0.9999999999901112,282.2926999942865,0.1509075546062081,0.0740095495106613,0.0292933682487336,0.5793473035009629,0.1000135628335248,
9,0,6,102,pandapower_ac_opf,0.0309204800751074,0.9679262670500824,0.9999999999900006,276.5077000076417,0.1507767375062811,0.0739745403234044,0.0292918620819809,0.5791588616576444,0.0999970108921399,
10,0,6,102,pandapower_ac_opf,0.0309177550112562,0.9680700045509364,0.9999999999842896,262.91069999570027,0.1566480388933883,0.0751586467111609,0.0292491115288725,0.5898075922777325,0.1011708140595371,
11,0,6,102,pandapower_ac_opf,0.0309178740050254,0.9680645605527683,0.999999999983628,269.4828000094276,0.1564723208806594,0.0751126236540687,0.0292535941594723,0.5894068410707152,0.1011375836350595,
12,0,6,102,pandapower_ac_opf,0.0309179862480103,0.9680953513121472,0.9999999999819286,297.5699999951757,0.1574767674193111,0.0752526349205499,0.0292459267142856,0.5917486867696077,0.1013200884500188,
13,0,6,102,pandapower_ac_opf,0.0309180088483598,0.968096394021148,0.9999999999820058,289.5720000087749,0.1575270083337258,0.075267687719569,0.029243185511917,0.591823578951753,0.1013277467463973,
14,0,6,102,pandapower_ac_opf,0.0309201943545672,0.9681653663453664,0.9999999999827884,310.6178999878466,0.1601831963873339,0.0757960340051072,0.0291927702354485,0.5969628913118389,0.1018519421850742,
0,0,7,103,pandapower_ac_opf,0.0310017291492145,0.9679300374730644,0.9999999999695894,304.98380001517944,0.1891389678315579,0.1325301192883791,0.0289590609082864,0.584303503860954,-4.862739100036003e-12,
1,0,7,103,pandapower_ac_opf,0.0310017827007544,0.967931950559519,0.999999999988421,279.34259999892674,0.1885718164645711,0.1321986625664716,0.0291682643466188,0.5846369632581447,-1.1473594895751895e-11,
2,0,7,103,pandapower_ac_opf,0.0308864951354291,0.9679489174541428,0.9999999999891231,299.3657999904826,0.1532574546848247,0.0758777389648069,0.0291797211884465,0.5791950835502973,0.0971668636293602,
3,0,7,103,pandapower_ac_opf,0.0308865804931084,0.9679464342345474,0.9999999999895982,280.95340001164004,0.1517557346932845,0.0741665848677846,0.0291942430226351,0.5788644896147741,0.0999919412623955,
4,0,7,103,pandapower_ac_opf,0.0308864306269879,0.9679458363990732,0.999999999989924,282.9712000093423,0.1510841193381953,0.0741227849026552,0.029264029038121,0.5789286059759784,0.0998813547793371,
5,0,7,103,pandapower_ac_opf,0.030886448136006,0.9679444971752628,0.9999999999896856,280.3880000137724,0.1509528037254314,0.074039888083018,0.0292642115263928,0.5788281899849439,0.0999690636880066,
6,0,7,103,pandapower_ac_opf,0.0308864720817491,0.967942967110695,0.999999999989438,279.50679999776185,0.1508437328854359,0.0740017926605225,0.0292640357779234,0.5787194902768321,0.0999736157439886,
7,0,7,103,pandapower_ac_opf,0.0308860415956621,0.9679529578502446,0.9999999999892404,307.3218999779783,0.1512525328701162,0.0740887449439112,0.0292766504594748,0.5794607934220617,0.1000548930229855,
8,0,7,103,pandapower_ac_opf,0.0308860837715298,0.9679465275060932,0.9999999999901044,310.73599998489954,0.1508111535133095,0.073968818761186,0.029277516066603,0.5790195826186196,0.099958072221343,
9,0,7,103,pandapower_ac_opf,0.0308861830415733,0.9679439452134208,0.999999999989994,291.14660000777803,0.1506808761746758,0.0739339060903224,0.0292760092896921,0.5788321418940052,0.0999416084508915,
10,0,7,103,pandapower_ac_opf,0.0308834163894678,0.9680867740977288,0.9999999999842728,263.07240000460297,0.1565101974380082,0.075110543362801,0.0292339252948656,0.5894124663707221,0.1011074111340886,
11,0,7,103,pandapower_ac_opf,0.0308835431963997,0.9680813654629736,0.9999999999836086,265.35400000284426,0.1563375191494021,0.0750651751178311,0.0292384150388482,0.5890142764785429,0.1010749254925223,
12,0,7,103,pandapower_ac_opf,0.0308836704651242,0.9681123820503106,0.9999999999819228,272.9287999973167,0.1573588037987383,0.0752095250048878,0.0292307290845768,0.5913721476000914,0.1012612934699203,
13,0,7,103,pandapower_ac_opf,0.0308836923988563,0.9681134077735916,0.999999999982,271.10389998415485,0.1574083376859007,0.0752244234102674,0.0292280219302322,0.5914457854162282,0.1012688159479844,
14,0,7,103,pandapower_ac_opf,0.0308858250180682,0.9681817030127804,0.99999999998278,262.64780000201426,0.1600381258643728,0.0757479125271918,0.0291786576438461,0.596534432893358,0.1017880244825959,
0,0,8,104,pandapower_ac_opf,0.0309264322346628,0.9679687599057066,0.999999999969554,279.20959997572936,0.1888576131433454,0.132365104286442,0.0289272385018418,0.5835864521325885,-4.7845296979281786e-12,
1,0,8,104,pandapower_ac_opf,0.0309264833235976,0.9679707470736778,0.9999999999884912,296.3681999826804,0.1883166412602891,0.1320398982552243,0.0291363079408863,0.5839211855893283,-1.130668397899375e-11,
2,0,8,104,pandapower_ac_opf,0.0308114797197056,0.9679876250367818,0.9999999999889988,292.2552000090945,0.1530348895526038,0.0757798411511098,0.0291468663785833,0.5784809903739412,0.0970582876573413,
3,0,8,104,pandapower_ac_opf,0.0308115645960364,0.9679851657365304,0.999999999989486,295.6614999857265,0.1515402164440343,0.0740765923485044,0.0291610795345774,0.578152941635949,0.0998703785734541,
4,0,8,104,pandapower_ac_opf,0.0308114146624345,0.9679846086298676,0.9999999999898777,307.3341000126675,0.1508758198678901,0.0740337277371173,0.0292296027069329,0.5782192003903442,0.0997605868847545,
5,0,8,104,pandapower_ac_opf,0.0308114320820659,0.967983280645568,0.9999999999896452,322.1357000002172,0.1507451517836853,0.0739510491118128,0.0292297459691314,0.5781196249031846,0.0998482286486558,
6,0,8,104,pandapower_ac_opf,0.0308114560108174,0.9679817546098648,0.999999999989404,299.46949999430217,0.1506362161400548,0.0739129959911175,0.0292295560002335,0.578011252344617,0.0998527246338072,
7,0,8,104,pandapower_ac_opf,0.0308110312804949,0.9679915424996006,0.9999999999892024,282.1160000166856,0.1510357988236706,0.0739980656209543,0.0292420091798716,0.578737541300504,0.0999322247618705,
8,0,8,104,pandapower_ac_opf,0.03081107594815,0.9679851949098776,0.9999999999900914,290.61799999908544,0.1506001088516079,0.0738796289188252,0.0292428112122439,0.5783021773663786,0.0998365828447574,
9,0,8,104,pandapower_ac_opf,0.0308111741602982,0.9679826411381434,0.999999999989982,306.398699991405,0.1504709788293455,0.073844920815988,0.0292413029222363,0.5781168763274346,0.0998203047064914,
10,0,8,104,pandapower_ac_opf,0.0308083194168158,0.968123488100839,0.9999999999842364,314.5667999924626,0.1562089611189031,0.0750052567586018,0.029200644994537,0.5885480333394256,0.1009686942915555,
11,0,8,104,pandapower_ac_opf,0.0308084547816733,0.9681182398030338,0.9999999999835736,293.1875000067521,0.1560438558636064,0.0749614688465565,0.0292049557860339,0.5881615942808889,0.1009379726662237,
12,0,8,104,pandapower_ac_opf,0.0308086216294253,0.9681496757052492,0.9999999999819118,352.6197999890428,0.1571011063301975,0.075115198246831,0.0291974042684744,0.5905489661687834,0.1011326630074008,
13,0,8,104,pandapower_ac_opf,0.0308086420380137,0.9681506571134386,0.999999999981988,270.41430000099353,0.1571488058765504,0.0751296845851572,0.0291947800707107,0.5906193349019546,0.101139831477435,
14,0,8,104,pandapower_ac_opf,0.0308106595947048,0.968217433294964,0.9999999999827612,264.8475000169128,0.1597192880699194,0.075642197193453,0.0291477243522436,0.5955943745107299,0.1016477954883561,
0,0,9,105,pandapower_ac_opf,0.0301793762920681,0.9683562973014816,0.9999999999823256,298.34710000432096,0.1861529591949457,0.1307480185923388,0.028598541074824,0.5764683817157128,-4.530528620844614e-12,
1,0,9,105,pandapower_ac_opf,0.030179432248626,0.9683576651797418,0.999999999987105,285.20129999378696,0.1857035995351695,0.1304379698470064,0.0288098420387612,0.5767338689363467,-9.818059460967834e-12,
2,0,9,105,pandapower_ac_opf,0.0300672329224434,0.968374251071022,0.9999999999876984,292.66950002056547,0.1508095520892989,0.0748038121309234,0.0288162890706204,0.5713506400978812,0.0959670371269201,
3,0,9,105,pandapower_ac_opf,0.03006731272489,0.9683720691298664,0.9999999999885862,295.5000000074506,0.1493882972377919,0.0731769946539332,0.0288273923068962,0.5710499858215348,0.0986554929006639,
