seed,evaluated_shift_days,event_days,pf_fail_days,mean_daily_line_loss_mwh,worst_minimum_voltage_pu,worst_maximum_voltage_pu,event_rate
42,17,0,0,1.3883630901089719,0.9528039411126857,1.013668752150865,0.0
43,17,0,0,1.3877720161634344,0.9526564605251123,1.0135917028619785,0.0
44,17,0,0,1.3877288180789105,0.952540962950515,1.0135224048506253,0.0
45,17,0,0,1.3886307849711825,0.9527454215503436,1.0144391362305423,0.0
46,17,0,0,1.3877927912382857,0.9523464474164673,1.0142710477196364,0.0
