candidate_id,scenario_index,mismatch_id,mismatch_seed,pv_s_scale,svc_q_scale,cap_total_mvar,r_std,x_std,load_std,pv_std,topology_reconfiguration,mean_r_multiplier,mean_x_multiplier,load_multiplier,pv_multiplier,risk,under_steps,over_steps,pf_fail,projection_failures,intervention_rate,daily_loss_mwh,actual_vmin,actual_vmax
100,0,0,2026091801,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9889967592218081,1.0363994700919803,1.0017081933725862,0.9425052335361234,0,0,0,0,0,0.0,0.8889621108038046,0.9630705370410382,1.0013913597781556
100,0,1,2026091802,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9962807048015033,0.9762384048164686,1.093008165825665,1.0333582246357056,0,0,0,0,0,0.0,1.1405616869727588,0.9596989143313727,1.0016138087860706
100,0,2,2026091803,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.0060888371384116,0.9730445374151065,1.0175059850596113,0.9850925603579922,0,0,0,0,0,0.0,0.900471646564197,0.9646307714292215,1.0020155901567243
100,0,3,2026091804,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.0033446561941979,1.0010961419707638,0.9804974886836634,1.0550128384114694,0,0,0,0,0,0.0,0.913401077688281,0.9621441781977388,1.0020826967639676
100,0,4,2026091805,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.0069221146578282,1.0026512588060241,1.08303764220964,0.939413046090093,0,0,0,0,0,0.0,1.0715108104341091,0.9616412058293164,1.001110273626577
100,0,5,2026091806,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.0076181417536656,0.9972807514879373,1.0443312004014336,0.9665335812519337,0,0,0,0,0,0.0,1.0240099990968592,0.9619727044653777,1.0014065504358323
100,0,6,2026091807,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.0281076678247543,1.0019363691485061,0.9636295955122052,1.1218049888237394,0,0,0,0,0,0.0,0.8787844033593463,0.9619279160170522,1.0027752135291816
100,0,7,2026091808,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.0123118615190798,1.0147043761497327,1.0304933779367527,0.9679493476973527,0,0,0,0,0,0.0,1.076521767171524,0.9581821770006306,1.0015530142922036
100,0,8,2026091809,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.000476243277857,0.9932359322061797,0.9583696928160006,1.0179857527291252,0,0,0,0,0,0.0,0.8275007008499898,0.9641787371212606,1.0022463829950017
100,0,9,2026091810,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9978372126063686,0.9922205664191598,1.0608452111750875,0.9793466459775978,0,0,0,0,0,0.0,0.9885898788287454,0.9637785618807245,1.001605456092519
100,0,10,2026091811,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9903338102568245,1.0037220914405145,1.0234983111130693,1.0034512693331532,0,0,0,0,0,0.0,0.9689586522109662,0.9618057363611293,1.0017054170532684
100,0,11,2026091812,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9956996041717471,1.0123034240279487,1.009237412877944,1.1004489610627894,0,0,0,0,0,0.0,0.9450793094301987,0.961714788669456,1.0023969367139611
100,0,12,2026091813,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9903889077156555,1.0197399028974827,0.9830756310778348,0.9969508426136476,0,0,0,0,0,0.0,0.8390047618107727,0.96503982323662,1.0016290450126615
100,0,13,2026091814,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.0058515372536767,0.9993799940720951,1.012883741026731,1.0174642987793532,0,0,0,0,0,0.0,0.9773124990087465,0.9611356134008249,1.0019902706832318
100,0,14,2026091815,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9830333009103916,1.0002297677567988,1.0286864886325722,0.9249314943245451,0,0,0,0,0,0.0,0.948618755335856,0.963696492550113,1.0013030182279548
100,0,15,2026091816,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9878506366022383,1.0235985043236053,1.1043625034652162,0.9850688509714395,0,0,0,0,0,0.0,1.0812137266126978,0.9624713532481811,1.001493071393327
100,0,16,2026091817,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9802011232502715,1.0047048076204208,1.0331354624518914,1.0224968051208851,0,0,0,0,0,0.0,1.0082567993434781,0.9618452727492016,1.0017060908499633
100,0,17,2026091818,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9991995767398845,1.000316733735941,1.0348893879358085,0.9301525884726269,0,0,0,0,0,0.0,0.9710554162050831,0.9632439628394082,1.0014233175881238
100,0,18,2026091819,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.010062239207677,1.002511699313374,0.9865363827179132,0.992564513795951,0,0,0,0,0,0.0,0.8770770150474902,0.9638694353951751,1.001902032980671
100,0,19,2026091820,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.0011504335099028,1.0241966228840402,0.9352217463992087,1.0284670292533187,0,0,0,0,0,0.0,0.8034033924958166,0.9630149625958627,1.0022929814146422
100,1,0,2026092810,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9750701020667297,0.9913815410816361,0.9643819409075606,0.974958894789504,0,0,0,0,0,0.0,2.3618416553864585,0.9554107269656028,1.0
100,1,1,2026092811,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9955434861078069,1.0274723048920387,1.0238698030200035,0.959020153853565,0,0,0,0,0,0.0,2.813345519354399,0.9520603104160692,1.0
100,1,2,2026092812,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9821753374918364,1.0096993145772195,1.0690843379591108,1.0173129012940922,0,0,0,0,0,0.0,2.944466680821966,0.9503770298064268,1.0
100,1,3,2026092813,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9892911178879423,1.035976470534268,1.014251705601933,1.0276216167473466,0,0,0,0,0,0.0,2.7625748794288185,0.9505307608104753,1.0
100,1,4,2026092814,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.0062138706455113,0.9704687183995101,1.0235689002570312,0.913932753790876,1,24,0,0,0,0.0,2.999553544013969,0.9479639971562605,1.0
100,1,5,2026092815,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.0032836540114345,1.0069695170783461,0.9948173981479156,1.0052882325261239,0,0,0,0,0,0.0,2.542431800607245,0.9544064945991414,1.0
100,1,6,2026092816,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.015744106770369,0.998460503604598,1.0186452991779469,1.0009616306358817,1,4,0,0,0,0.0,2.920120267440632,0.9494165534415276,1.0
100,1,7,2026092817,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9574522027074377,1.0019504194141629,0.9309389692465325,1.0374023427511179,0,0,0,0,0,0.22916666666666666,3.306803724482112,0.9550848029372785,1.0489349510398776
100,1,8,2026092818,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.0301034234028408,0.9908240571425756,0.966223297784483,0.9131758926796765,0,0,0,0,0,0.0,2.5467039718020095,0.9533068745374341,1.0
100,1,9,2026092819,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,0.9646955849703485,1.008370142661812,1.0814939801348726,0.9736081548053686,1,7,0,0,0,0.0,3.2227650315649496,0.9488472582191164,1.0
100,1,10,2026092820,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.010130231485679,0.9921481344267907,1.0538080148600188,1.0282503539044383,1,51,0,0,0,0.0,3.143301458450049,0.9458891344068028,1.0
100,1,11,2026092821,0.45,0.375,0.0,0.1,0.1,0.05,0.05,none,1.0036942323710558,0.973539824142658,1.0048306314606332,0.9531590097450731,0,0,0,0,0,0.0,2.7943502492784953,0.9519493153139652,1.0
