seed,evaluated_days,event_days,pf_fail_days,mean_daily_line_loss_mwh,worst_minimum_voltage_pu,worst_maximum_voltage_pu,daily_minimum_voltage_p01_pu,daily_maximum_voltage_p99_pu,days_with_minimum_voltage_within_0p001_pu_of_lower_limit,days_with_maximum_voltage_within_0p001_pu_of_upper_limit,mean_absolute_normalized_action,mean_rms_normalized_action,normalized_action_saturation_fraction,mean_daily_absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
42,10,0,0,1.438908881866089,0.9500679333361608,1.0091923334349389,0.9501512042061037,1.0090226483437201,2,0,0.11205427923705431,0.15769715854158267,0.0,30.43889303014626,0.7403129935264587
43,10,0,0,1.4386213519274595,0.9503235393574185,1.0091739823928776,0.9503352935210064,1.0090054815589882,3,0,0.11217990629374981,0.15762178867141932,0.0,30.513817666273404,0.75
44,10,0,0,1.4384160497691751,0.9500847914199252,1.0090913396671541,0.950126209007818,1.0089225597893638,3,0,0.11203535882911335,0.15815358740279195,0.0,30.372278995513636,0.7432801723480225
45,10,0,0,1.4388051635921806,0.9501175751731181,1.0091012932728802,0.9501886521129599,1.0089325835917076,2,0,0.1120949316304177,0.15841764400014816,0.0,30.355911162530493,0.7433021068572998
46,10,0,0,1.4391376519598245,0.9504201574224146,1.0091373953842788,0.9504990966401773,1.0089705844315704,1,0,0.11187361145081617,0.15716213809886287,0.0,30.437478127457705,0.7452136874198914
