seed,day,shift_id,random_seed,event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,load_multiplier,pv_multiplier,mean_r_multiplier,mean_x_multiplier,topology_reconfiguration,observation_delay_steps
42,4,0,2026096037,0,0,0,0,0.9566634010750865,1.000153765069991,1.3131976069944287,1.0,1.0,1.0,1.0,none,1
42,38,0,2026130343,0,0,0,0,0.9516247018158865,1.000181768008435,2.142848753936969,1.0,1.0,1.0,1.0,none,1
42,77,0,2026169694,0,0,0,0,0.9513005745597805,1.0045491563019464,2.036069517672325,1.0,1.0,1.0,1.0,none,1
42,85,0,2026177766,0,0,0,0,0.9527018286045554,1.0,1.989753234778117,1.0,1.0,1.0,1.0,none,1
42,105,0,2026197946,0,0,0,0,0.956094244061123,1.0146029446118396,1.3709385595182828,1.0,1.0,1.0,1.0,none,1
42,133,0,2026226198,0,0,0,0,0.9569015999991289,1.0087994229099153,1.424178367987678,1.0,1.0,1.0,1.0,none,1
42,137,0,2026230234,0,0,0,0,0.9643896563558464,1.0154694896519338,0.931641443842399,1.0,1.0,1.0,1.0,none,1
42,147,0,2026240324,0,0,0,0,0.9567793563555245,1.0104331213197302,1.4598923840261442,1.0,1.0,1.0,1.0,none,1
42,159,0,2026252432,0,0,0,0,0.9627653249577389,1.0124814045258188,0.8542808912519136,1.0,1.0,1.0,1.0,none,1
42,220,0,2026313981,0,0,0,0,0.9582451954685693,1.0068096074893682,1.3158050386575848,1.0,1.0,1.0,1.0,none,1
42,236,0,2026330125,0,0,0,0,0.963921340606882,1.018354656110789,0.8127519467364387,1.0,1.0,1.0,1.0,none,1
42,241,0,2026335170,0,0,0,0,0.9573808242069243,1.0035232594910901,1.3861328603846508,1.0,1.0,1.0,1.0,none,1
42,245,0,2026339206,0,0,0,0,0.9556426055647596,1.0067425669254262,1.463386621252828,1.0,1.0,1.0,1.0,none,1
42,257,0,2026351314,0,0,0,0,0.9615053630610639,1.020323395052629,0.8623770658563181,1.0,1.0,1.0,1.0,none,1
42,282,0,2026376539,0,0,0,0,0.9521682519807122,1.0077936288310692,1.6269117842775271,1.0,1.0,1.0,1.0,none,1
42,295,0,2026389656,0,0,0,0,0.951242137023711,1.0,2.041745137362977,1.0,1.0,1.0,1.0,none,1
42,299,0,2026393692,0,0,0,0,0.9575373943079246,1.0,1.1995648266427792,1.0,1.0,1.0,1.0,none,1
43,4,0,2026096037,0,0,0,0,0.9565948694673115,1.0001666515442496,1.3126632253633939,1.0,1.0,1.0,1.0,none,1
43,38,0,2026130343,0,0,0,0,0.9517224689924468,1.0001966523478534,2.1402946610429274,1.0,1.0,1.0,1.0,none,1
43,77,0,2026169694,0,0,0,0,0.9510721195817311,1.0046175217636775,2.034694386891609,1.0,1.0,1.0,1.0,none,1
43,85,0,2026177766,0,0,0,0,0.9526511667302453,1.0,1.9876196434013276,1.0,1.0,1.0,1.0,none,1
43,105,0,2026197946,0,0,0,0,0.9560190440362822,1.0146703406759305,1.3706350642021805,1.0,1.0,1.0,1.0,none,1
43,133,0,2026226198,0,0,0,0,0.9569072115812166,1.0088171439021234,1.423685349324442,1.0,1.0,1.0,1.0,none,1
43,137,0,2026230234,0,0,0,0,0.9639974296159964,1.015966879834375,0.9315050436018524,1.0,1.0,1.0,1.0,none,1
43,147,0,2026240324,0,0,0,0,0.9568041482270351,1.0104994006780421,1.4591820774856459,1.0,1.0,1.0,1.0,none,1
43,159,0,2026252432,0,0,0,0,0.962436504394846,1.0129281777424257,0.8540747088198348,1.0,1.0,1.0,1.0,none,1
43,220,0,2026313981,0,0,0,0,0.9582907107053905,1.0068005431425,1.315525524420081,1.0,1.0,1.0,1.0,none,1
43,236,0,2026330125,0,0,0,0,0.9635283833644982,1.0185556411339782,0.8125681041209373,1.0,1.0,1.0,1.0,none,1
43,241,0,2026335170,0,0,0,0,0.9573984470154894,1.0035430819600957,1.3858290376998879,1.0,1.0,1.0,1.0,none,1
