candidate_id,pv_s_scale,svc_q_scale,cap_total_mvar,pv_nameplate_mva,svc_nameplate_mvar,evaluated_days,event_days,pf_fail_days,projection_failure_steps,mean_daily_loss_mwh,max_daily_loss_mwh,mean_intervention_rate,max_intervention_rate,worst_vmin,worst_vmax,risk_hat,risk_upper_95,selection_eligible,pareto
147,0.6,0.375,0.5,8.049844718999243,0.75,17,0,0,0,1.4606656222922891,2.710436907873233,0.0,0.0,0.9543662703653056,1.019131388814409,0.0,0.16156611126074,True,False
148,0.6,0.375,0.75,8.049844718999243,0.75,17,0,0,0,1.4914577662414088,2.74370065506605,0.0,0.0,0.9552836682528468,1.020841680853602,0.0,0.16156611126074,True,False
149,0.6,0.375,1.0,8.049844718999243,0.75,17,1,0,21,1.7754167043490252,5.720460654635004,0.0226715686274509,0.2604166666666667,0.9505000065160464,1.0836658191200992,0.0588235294117647,0.2501244518664762,False,False
150,0.6,0.5625,0.0,8.049844718999243,1.125,17,0,0,0,1.48482063626297,2.6997412699669514,0.0,0.0,0.9536565758402574,1.0151115290788613,0.0,0.16156611126074,True,False
151,0.6,0.5625,0.25,8.049844718999243,1.125,17,0,0,0,1.4592629237210089,2.6996472988517044,0.0,0.0,0.9552706028227512,1.0171642158274643,0.0,0.16156611126074,True,False
152,0.6,0.5625,0.5,8.049844718999243,1.125,17,0,0,0,1.4585313608532375,2.7054650303233454,0.0,0.0,0.9559696000898278,1.0191099218364807,0.0,0.16156611126074,True,False
153,0.6,0.5625,0.75,8.049844718999243,1.125,17,0,0,0,1.4877241259947156,2.7314320015292566,0.0,0.0,0.9564414453496326,1.020763896019368,0.0,0.16156611126074,True,False
154,0.6,0.5625,1.0,8.049844718999243,1.125,17,0,0,0,1.5489950078620325,2.801155558603215,0.0,0.0,0.9566873581193824,1.0223447455895984,0.0,0.16156611126074,True,False
155,0.6,0.75,0.0,8.049844718999243,1.5,17,0,0,0,1.483772062742172,2.6978465508484204,0.0,0.0,0.9540220217031692,1.0151652622472749,0.0,0.16156611126074,True,False
156,0.6,0.75,0.25,8.049844718999243,1.5,17,0,0,0,1.4578897765149073,2.693369066519571,0.0,0.0,0.955486622878339,1.017232929373392,0.0,0.16156611126074,True,True
157,0.6,0.75,0.5,8.049844718999243,1.5,17,0,0,0,1.4562541759044938,2.6928413408875134,0.0,0.0,0.9561400136536422,1.0190387232889602,0.0,0.16156611126074,True,True
158,0.6,0.75,0.75,8.049844718999243,1.5,17,0,0,0,1.4840202366706987,2.7128272814269625,0.0,0.0,0.9566173400413128,1.02070524382542,0.0,0.16156611126074,True,False
159,0.6,0.75,1.0,8.049844718999243,1.5,17,0,0,0,1.544417574828966,2.78188414326552,0.0,0.0,0.9570860508296312,1.0222311040950145,0.0,0.16156611126074,True,False
160,0.6,0.9375,0.0,8.049844718999243,1.875,17,0,0,0,1.4829696755103123,2.695701938509155,0.0,0.0,0.9543209968607412,1.0152552205528855,0.0,0.16156611126074,True,True
161,0.6,0.9375,0.25,8.049844718999243,1.875,17,0,0,0,1.456791939861585,2.6871708923070727,0.0,0.0,0.9556223332801624,1.0172677275893922,0.0,0.16156611126074,True,True
162,0.6,0.9375,0.5,8.049844718999243,1.875,17,0,0,0,1.4544204240818792,2.6816615613054657,0.0,0.0,0.956283499288185,1.018950366298854,0.0,0.16156611126074,True,True
163,0.6,0.9375,0.75,8.049844718999243,1.875,17,0,0,0,1.480902251572484,2.695368316083056,0.0,0.0,0.9567476064248598,1.0206284870484854,0.0,0.16156611126074,True,False
164,0.6,0.9375,1.0,8.049844718999243,1.875,17,0,0,0,1.5400728932328167,2.759349179441533,0.0,0.0,0.957210289055052,1.0221385594385657,0.0,0.16156611126074,True,False
165,0.6,1.125,0.0,8.049844718999243,2.25,17,0,0,0,1.481965636599801,2.690508153264252,0.0,0.0,0.9544799521573348,1.015311755713613,0.0,0.16156611126074,True,False
166,0.6,1.125,0.25,8.049844718999243,2.25,17,0,0,0,1.4558053979655703,2.679107714837431,0.0,0.0,0.955622370525266,1.0172461644748585,0.0,0.16156611126074,True,True
167,0.6,1.125,0.5,8.049844718999243,2.25,17,0,0,0,1.452873133670883,2.670803367945828,0.0,0.0,0.9562724037583518,1.0188551396314076,0.0,0.16156611126074,True,True
