method,evaluated_days,event_days,pf_fail_days,mean_daily_line_loss_mwh,worst_minimum_voltage_pu,worst_maximum_voltage_pu,mean_absolute_normalized_action,mean_rms_normalized_action,normalized_action_saturation_fraction,mean_daily_absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar,theta,action_scale,droop_breakpoints
pilot_droop,17,0,0,2.475239385907643,0.9525571275345698,1.037805145668717,0.18480188426488608,0.18736485117407278,0.0,68.25774000157807,1.3416408398118889,"[0.6000000238418579, 0.75, 0.0]",0.3,"(0.95, 0.99, 1.01, 1.05)"
