candidate_id,worst_seed_risk,mean_seed_risk,worst_seed_pf_fail_rate,mean_daily_loss_mwh,maximum_seed_loss_mwh,mean_intervention_rate,projection_failure_steps,worst_vmin,worst_vmax,raw_worst_vmin,raw_worst_vmax,pv_s_scale,svc_q_scale,cap_total_mvar,selection_role,resource_index,robust_feasible
1650,0.0,0.0,0.0,1.4498101087387767,1.5606336270701802,0.0,0,0.9612938310819644,1.0352124955988429,0.9612938310819644,1.0352124955988429,0.7842105263157895,1.1210526315789473,1.0,grid,97.26315789473684,1
1651,0.0,0.0,0.0,1.5082436425338035,1.6290978600580042,0.0,0,0.9621561771551232,1.0352748890349732,0.9621561771551232,1.0352748890349732,0.7842105263157895,1.163157894736842,1.0,grid,99.36842105263156,1
1652,0.0,0.0,0.0,1.5694256381046798,1.700578340939772,0.0,0,0.96301502167745,1.035465229786021,0.96301502167745,1.035465229786021,0.7842105263157895,1.2052631578947368,1.0,grid,101.47368421052632,1
1653,0.0,0.0,0.0,1.6333169537366474,1.775026793388233,0.0,0,0.9638721261380164,1.0357136060316594,0.9638721261380164,1.0357136060316594,0.7842105263157895,1.2473684210526317,1.0,grid,103.57894736842105,1
1654,0.0,0.0,0.0,1.6998986219913845,1.8523638007994734,0.0,0,0.964718591790138,1.035980487024809,0.964718591790138,1.035980487024809,0.7842105263157895,1.289473684210526,1.0,grid,105.68421052631578,1
1655,0.0,0.0,0.0,1.7691638521470414,1.9325252046481092,0.0,0,0.9655599771261346,1.036552545736822,0.9655599771261346,1.036552545736822,0.7842105263157895,1.331578947368421,1.0,grid,107.78947368421052,1
1656,0.0,0.0,0.0,1.8411223420959733,2.0154669896129245,0.0,0,0.9664042648940152,1.037774357786173,0.9664042648940152,1.037774357786173,0.7842105263157895,1.3736842105263158,1.0,grid,109.89473684210526,1
1657,0.0,0.0,0.0,1.9157927582810819,2.101189012607452,0.0,0,0.9672448570348854,1.0389841436300782,0.9672448570348854,1.0389841436300782,0.7842105263157895,1.4157894736842105,1.0,grid,112.0,1
1658,0.0,0.0,0.0,1.9931436754251461,2.189688318368095,0.0,0,0.9680839928762052,1.0401871089435497,0.9680839928762052,1.0401871089435497,0.7842105263157895,1.4578947368421051,1.0,grid,114.10526315789474,1
1659,0.0,0.0,0.0,2.0731694666819425,2.280958053696048,0.0,0,0.9689193174552622,1.0414017810196972,0.9689193174552622,1.0414017810196972,0.7842105263157895,1.5,1.0,grid,116.21052631578948,1
1660,0.0,0.0,0.0,1.0328246131879497,1.1094307365095604,0.0,0,0.9516158179963587,1.0330376294641137,0.9516158179963587,1.0330376294641137,0.8263157894736841,0.7,1.0,grid,78.3157894736842,1
1661,0.0,0.0,0.0,1.0625804461008566,1.1379441188574482,0.0,0,0.952812613857842,1.033103540104379,0.952812613857842,1.033103540104379,0.8263157894736841,0.7421052631578947,1.0,grid,80.42105263157893,1
1662,0.0,0.0,0.0,1.09539320571652,1.1691054606161575,0.0,0,0.9540037903030124,1.033174208243803,0.9540037903030124,1.033174208243803,0.8263157894736841,0.7842105263157895,1.0,grid,82.52631578947367,1
1663,0.0,0.0,0.0,1.1311978223049615,1.2028912537869259,0.0,0,0.9551868365901556,1.033247262505826,0.9551868365901556,1.033247262505826,0.8263157894736841,0.8263157894736841,1.0,grid,84.63157894736841,1
1664,0.0,0.0,0.0,1.1699361185556933,1.239372998573366,0.0,0,0.956131024765647,1.0333227666506375,0.956131024765647,1.0333227666506375,0.8263157894736841,0.8684210526315789,1.0,grid,86.73684210526315,1
1665,0.0,0.0,0.0,1.211519008932922,1.2784006871870954,0.0,0,0.9570584925647022,1.0333972399265503,0.9570584925647022,1.0333972399265503,0.8263157894736841,0.9105263157894736,1.0,grid,88.84210526315789,1
1666,0.0,0.0,0.0,1.2559055824148182,1.3251779651485205,0.0,0,0.9579775460533272,1.0334644546739922,0.9579775460533272,1.0334644546739922,0.8263157894736841,0.9526315789473684,1.0,grid,90.94736842105263,1
1667,0.0,0.0,0.0,1.3030956368087574,1.3809674958984237,0.0,0,0.9588896994793228,1.0335145397866232,0.9588896994793228,1.0335145397866232,0.8263157894736841,0.9947368421052631,1.0,grid,93.05263157894737,1
1668,0.0,0.0,0.0,1.3531077349328668,1.439945158492358,0.0,0,0.9597809858147708,1.0335658811569564,0.9597809858147708,1.0335658811569564,0.8263157894736841,1.0368421052631578,1.0,grid,95.1578947368421,1
1669,0.0,0.0,0.0,1.4059300691081529,1.502076229047912,0.0,0,0.960650373300557,1.0335995067592167,0.960650373300557,1.0335995067592167,0.8263157894736841,1.0789473684210527,1.0,grid,97.26315789473684,1
1670,0.0,0.0,0.0,1.461540656398327,1.5672859941921284,0.0,0,0.9615142212089156,1.0336450345826895,0.9615142212089156,1.0336450345826895,0.8263157894736841,1.1210526315789473,1.0,grid,99.36842105263156,1
1671,0.0,0.0,0.0,1.5199343517683979,1.6355585955529461,0.0,0,0.962375776962786,1.0336913610919751,0.962375776962786,1.0336913610919751,0.8263157894736841,1.163157894736842,1.0,grid,101.4736842105263,1
1672,0.0,0.0,0.0,1.5810611479640155,1.706846109125851,0.0,0,0.963234876490434,1.0338208430430085,0.963234876490434,1.0338208430430085,0.8263157894736841,1.2052631578947368,1.0,grid,103.57894736842104,1
1673,0.0,0.0,0.0,1.6449101272753512,1.7811327834788206,0.0,0,0.9640919757344942,1.0340673089503811,0.9640919757344942,1.0340673089503811,0.8263157894736841,1.2473684210526317,1.0,grid,105.68421052631578,1
1674,0.0,0.0,0.0,1.7114456746360185,1.8583331132482972,0.0,0,0.9649380233112124,1.035299383927032,0.9649380233112124,1.035299383927032,0.8263157894736841,1.289473684210526,1.0,grid,107.7894736842105,1
1675,0.0,0.0,0.0,1.780639423420116,1.9383545314532478,0.0,0,0.9657774080076816,1.0365313706055237,0.9657774080076816,1.0365313706055237,0.8263157894736841,1.331578947368421,1.0,grid,109.89473684210526,1
1676,0.0,0.0,0.0,1.852523520450042,2.0211603267718203,0.0,0,0.9666171255100102,1.037750025510893,0.9666171255100102,1.037750025510893,0.8263157894736841,1.3736842105263158,1.0,grid,112.0,1
1677,0.0,0.0,0.0,1.9270992613714402,2.106732939646671,0.0,0,0.9674580841893216,1.038960468741133,0.9674580841893216,1.038960468741133,0.8263157894736841,1.4157894736842105,1.0,grid,114.10526315789473,1
1678,0.0,0.0,0.0,2.00433504742505,2.195044377482187,0.0,0,0.9682963312631564,1.0401618602744376,0.9682963312631564,1.0401618602744376,0.8263157894736841,1.4578947368421051,1.0,grid,116.21052631578947,1
1679,0.0,0.0,0.0,2.084235466394428,2.286103475313429,0.0,0,0.969130564017397,1.0413787720864554,0.969130564017397,1.0413787720864554,0.8263157894736841,1.5,1.0,grid,118.3157894736842,1
1680,0.0,0.0,0.0,1.0447598482304743,1.1284146536703796,0.0,0,0.9518150534267296,1.031581109808528,0.9518150534267296,1.031581109808528,0.8684210526315789,0.7,1.0,grid,80.42105263157895,1
1681,0.0,0.0,0.0,1.0746535131706076,1.157045885069758,0.0,0,0.9530143509117128,1.03162982122808,0.9530143509117128,1.03162982122808,0.8684210526315789,0.7421052631578947,1.0,grid,82.52631578947367,1
1682,0.0,0.0,0.0,1.1075935692491348,1.188308468921768,0.0,0,0.9542108673432528,1.0316908496230826,0.9542108673432528,1.0316908496230826,0.8684210526315789,0.7842105263157895,1.0,grid,84.63157894736841,1
1683,0.0,0.0,0.0,1.1434848782608604,1.2221698118669355,0.0,0,0.9554025466105792,1.0317516849588824,0.9554025466105792,1.0317516849588824,0.8684210526315789,0.8263157894736841,1.0,grid,86.73684210526315,1
1684,0.0,0.0,0.0,1.1822977717326737,1.2587142269516758,0.0,0,0.956343994436222,1.031810259485988,0.956343994436222,1.031810259485988,0.8684210526315789,0.8684210526315789,1.0,grid,88.84210526315789,1
1685,0.0,0.0,0.0,1.2239252207883573,1.2977959701753312,0.0,0,0.957274333247608,1.0318651405461012,0.957274333247608,1.0318651405461012,0.8684210526315789,0.9105263157894736,1.0,grid,90.94736842105263,1
1686,0.0,0.0,0.0,1.268337390990631,1.339352001226797,0.0,0,0.9581965530029972,1.0319240149251458,0.9581965530029972,1.0319240149251458,0.8684210526315789,0.9526315789473684,1.0,grid,93.05263157894737,1
1687,0.0,0.0,0.0,1.3155268937905031,1.3885954758055927,0.0,0,0.9591101419659054,1.0319637394324446,0.9591101419659054,1.0319637394324446,0.8684210526315789,0.9947368421052631,1.0,grid,95.15789473684211,1
1688,0.0,0.0,0.0,1.365529521336069,1.4473717720341577,0.0,0,0.9599984496918946,1.0319981265091078,0.9599984496918946,1.0319981265091078,0.8684210526315789,1.0368421052631578,1.0,grid,97.26315789473684,1
