candidate_id,scenario_index,day_index,t0,pv_s_scale,svc_q_scale,cap_total_mvar,risk,under_risk,over_risk,under_steps,over_steps,pf_fail,daily_loss_mwh,vmin,vmax,raw_vmin,raw_vmax,intervention_steps,intervention_rate,projection_failures,mean_correction_norm,max_correction_norm,power_flow_previews,projection_iterations,steps_within_0_001_of_reporting_limit,steps_within_0_001_of_projection_guard,actor_total_seconds,actor_mean_ms,projection_total_seconds,projection_mean_ms,preview_total_seconds,optimiser_total_seconds,execution_total_seconds,execution_mean_ms,balance_audit_total_seconds,online_path_total_seconds,completed_steps,max_p_balance_residual_mw,max_q_balance_residual_mvar
100,0,0,0,0.45,0.375,0.0,0,0,0,0,0,0,0.8928199079420633,0.9701447773491492,1.0023643164627758,0.9701447773491492,1.0023643164627758,0,0.0,0,0.0,0.0,96,0,0,0,0.02170100002695108,0.22605208361407372,0.4942998999831616,5.148957291491267,0.49128469994320767,0.0,1.1283699000268825,11.753853125280026,0.07163249998848187,1.6443708000369952,96,7.107925163382656e-08,4.4842146801338245e-08
100,1,9,864,0.45,0.375,0.0,0,0,0,0,0,0,2.7747113229784057,0.9524227887667273,1.0,0.9524227887667273,1.0,0,0.0,0,0.0,0.0,96,0,0,0,0.02025229998253053,0.2109614581513597,0.48142940006800927,5.0148895840417635,0.47845019998931093,0.0,1.0867090999308857,11.319886457613393,0.07098430000041844,1.5883907999814255,96,4.863055769709079e-08,8.986447461167835e-08
100,2,41,3936,0.45,0.375,0.0,0,0,0,0,0,0,1.6014249241278635,0.9614817052979707,1.0017896903292873,0.9614817052979707,1.0017896903292873,0,0.0,0,0.0,0.0,96,0,0,0,0.020836899988353252,0.21705104154534638,0.45605099998647347,4.750531249859098,0.45307509996928275,0.0,1.0703076999634504,11.149038541285941,0.06857320003473433,1.5471955999382772,96,9.809741447104614e-08,7.337493890258173e-08
100,3,51,4896,0.45,0.375,0.0,0,0,0,0,0,0,2.423862507375073,0.9544442448054744,1.0,0.9544442448054744,1.0,0,0.0,0,0.0,0.0,96,0,0,0,0.02056959998299135,0.21426666648949322,0.49257069998566294,5.130944791517322,0.4893978999898536,0.0,1.163439500000095,12.119161458334323,0.07560129997727927,1.6765797999687493,96,9.852184865676017e-08,9.956930141497011e-08
100,4,71,6816,0.45,0.375,0.0,0,0,0,0,0,0,1.6875251231511297,0.9573275742150079,1.0086672566201964,0.9573275742150079,1.0086672566201964,0,0.0,0,0.0,0.0,96,0,0,0,0.020257199976185802,0.21101249975193545,0.47959069997887127,4.995736458113242,0.47656579993781634,0.0,1.105337399902055,11.51393124897974,0.0700590000487864,1.6051852998571121,96,9.692513044771978e-08,8.789096048178457e-08
100,5,120,11520,0.45,0.375,0.0,0,0,0,0,0,0,0.8535406490694063,0.9700492820898788,1.0062865131049905,0.9700492820898788,1.0062865131049905,0,0.0,0,0.0,0.0,96,0,0,0,0.020679099965491332,0.21540729130720138,0.471720900022774,4.9137593752372295,0.46874709999974584,0.0,1.113776600046549,11.601839583818219,0.07097679998696549,1.6061766000348143,96,8.096195248941118e-08,4.980585284475314e-08
100,6,149,14304,0.45,0.375,0.0,0,0,0,0,0,0,1.421777487494547,0.9622108633518547,1.0068729914018675,0.9622108633518547,1.0068729914018675,0,0.0,0,0.0,0.0,96,0,0,0,0.021267300013278145,0.221534375138314,0.5072746000005282,5.284110416672168,0.5040650999580976,0.0,1.1796839999660733,12.288374999646598,0.07676370000990573,1.7082258999798796,96,9.569530118845593e-08,8.355047487196288e-08
100,7,175,16800,0.45,0.375,0.0,0,0,0,0,0,0,0.8226296976392783,0.9702895308042417,1.005089269500267,0.9702895308042417,1.005089269500267,0,0.0,0,0.0,0.0,96,0,0,0,0.019819100009044632,0.20644895842754826,0.47229160006099846,4.919704167302068,0.46921480004675686,0.0,1.091883500041149,11.37378645876197,0.06815569995524129,1.5839942001111922,96,6.73155907491424e-08,4.299152644993143e-08
100,8,201,19296,0.45,0.375,0.0,0,0,0,0,0,0,1.2910643980662266,0.9644026273598629,1.010529875486803,0.9644026273598629,1.010529875486803,0,0.0,0,0.0,0.0,96,0,0,0,0.021838699976797216,0.22748645809163767,0.5295644000143511,5.5162958334828245,0.5263397000016994,0.0,1.260550700018939,13.130736458530615,0.08139549999759765,1.8119538000100874,96,9.525144364225246e-08,9.169848002449354e-08
100,9,209,20064,0.45,0.375,0.0,0,0,0,0,0,0,0.8724558521096643,0.9710117288411495,1.0091366793324472,0.9710117288411495,1.0091366793324472,0,0.0,0,0.0,0.0,96,0,0,0,0.019783399970037863,0.20607708302122774,0.4566441000060877,4.756709375063413,0.4537379999746918,0.0,1.0868392000702443,11.321241667398377,0.07172169996192679,1.5632667000463698,96,4.042722275433147e-08,8.102310945432012e-08
