pair_id,candidate_id,scenario_index,pv_s_scale,svc_q_scale,cap_total_mvar,pf_fail,completed_steps,daily_loss_mwh,mean_ext_grid_q_mvar,mean_branch_abs_q_flow_mvar,mean_line_current_squared_ka2,mean_pv_absorption_mvar,mean_svc_q_mvar,worst_vmin,worst_vmax
0,100,35,0.45,0.375,0.0,0,96,1.3584758406763595,0.5591903426353628,6.296882751799383,0.0455811904652862,0.03555610927283795,0.42936572556694347,0.9596851713802735,1.0
0,100,36,0.45,0.375,0.0,0,96,2.1949623820017234,0.4700261652277253,8.47117802312798,0.06991182856770979,0.045862404102088326,0.6202289393792549,0.9523763869782205,1.0046551017827632
0,100,37,0.45,0.375,0.0,0,96,2.1142751678468428,0.46609244257930893,8.250192811489706,0.06696980047660538,0.04600452282718481,0.6293026845281323,0.9535581972945667,1.0071193244777683
0,100,38,0.45,0.375,0.0,0,96,2.038818725335764,0.4755055203375269,8.052269691690674,0.06461142280301468,0.043949440968270026,0.6176914206395546,0.9534638881598371,1.0074095894710307
0,100,39,0.45,0.375,0.0,0,96,2.0714135401284564,0.4728165579862346,8.13904680459018,0.06622603282339727,0.044556193706972724,0.6124850182483593,0.95334384156973,1.0047073913453013
0,100,40,0.45,0.375,0.0,0,96,2.2888902571838914,0.43647885774573086,8.647028288045243,0.0735971446762372,0.05868493849562926,0.5936930154760679,0.9539896995628948,1.0
0,100,41,0.45,0.375,0.0,0,96,1.4722829022101145,0.5486594366236375,6.531780630016283,0.04930104678880087,0.03826425347056768,0.45618163235485554,0.9589093056903807,1.0
0,100,42,0.45,0.375,0.0,0,96,2.397699480399205,0.4301148012522112,8.951790890059392,0.07661750404521464,0.058064953347030324,0.5975896141802272,0.952864685920551,1.0
0,100,43,0.45,0.375,0.0,0,96,2.547532824969256,0.4126722276011237,9.287212127017852,0.08116919613456541,0.06203232499909678,0.6161350610976418,0.9527325238063618,1.0
0,100,44,0.45,0.375,0.0,0,96,2.263428492166754,0.4403384154515881,8.639422867079583,0.07268911389068945,0.05282251604285401,0.6105962557097276,0.9532424943210858,1.0
0,100,45,0.45,0.375,0.0,0,96,1.979115194743724,0.47870018808401876,7.898040608483882,0.06406926684790425,0.044847155504914867,0.5879382484902939,0.9549422518918883,1.0015834017021197
0,100,46,0.45,0.375,0.0,0,96,1.2965208948409934,0.565184026664903,6.2361587163394425,0.04256092019421181,0.029375850612859817,0.45395447344829637,0.9591546664579568,1.0062104348767715
0,100,47,0.45,0.375,0.0,0,96,2.1314622863524963,0.4503158585483528,8.287914738461255,0.06885526247766337,0.05233350543568202,0.5951083600521088,0.9539790734877392,1.0
0,100,48,0.45,0.375,0.0,0,96,2.12944703706746,0.4572975485442547,8.30922331487106,0.06874506647547497,0.05071841807019537,0.5971549982205033,0.9545097001069583,1.0
0,100,49,0.45,0.375,0.0,0,96,1.784009929399787,0.5073255998367632,7.432590134224909,0.057732354328366244,0.039246588909274314,0.5687338542193174,0.9555149991453382,1.004376470027102
0,100,50,0.45,0.375,0.0,0,96,1.17496017472439,0.5802698277181865,5.962518285053122,0.038689877085020315,0.026530756659325184,0.42487647260228795,0.9606013676987633,1.0062690823719993
0,100,51,0.45,0.375,0.0,0,96,1.0949379217951094,0.5840361011803852,5.8128753454443975,0.036558981234234275,0.025900040302970977,0.39123905046532553,0.9609515283452456,1.0037881389248127
0,100,52,0.45,0.375,0.0,0,96,2.0224563637975113,0.4720276506743071,8.056718038355386,0.06542994987685569,0.048852775940783445,0.5694198223451773,0.9540389257198296,1.0
0,100,53,0.45,0.375,0.0,0,96,2.202427957032615,0.44783396671004433,8.464037421564454,0.0709676126106264,0.054972063376996734,0.5907369318107764,0.9537045780545359,1.0
0,100,54,0.45,0.375,0.0,0,96,2.209469676635262,0.452275987462832,8.505422491847469,0.07106408066819996,0.05122000379182869,0.6031850250437856,0.9532504031128716,1.0
0,100,55,0.45,0.375,0.0,0,96,2.1528076341837554,0.45251759943118436,8.35944962383974,0.06947083096670666,0.052590020166797515,0.5928569619233409,0.9536381456904897,1.0
0,100,56,0.45,0.375,0.0,0,96,1.7564687413683144,0.5107918798501995,7.376140151820205,0.05670028418752426,0.038139372291699954,0.56823844773074,0.955663516442311,1.0052544586824337
0,100,57,0.45,0.375,0.0,0,96,1.1856733767038894,0.5777326855217154,6.0195977387672075,0.038520659372202226,0.0260260318056796,0.43243281574298936,0.9598696293999933,1.0082808862849406
0,100,58,0.45,0.375,0.0,0,96,1.035416903036023,0.5761688283575298,5.8134520498422715,0.0327011590851076,0.022724674146327516,0.3834964685762922,0.9613247515374927,1.0111817234304088
0,100,59,0.45,0.375,0.0,0,96,1.735237234991768,0.5183722364207322,7.335663980508325,0.05578976798443549,0.03678553693038319,0.5672809227059284,0.9548758238794426,1.0059984575940326
0,100,60,0.45,0.375,0.0,0,96,1.6279435045364565,0.5345328038226071,7.054460877692236,0.051298834446912876,0.03386472092252047,0.556121160586675,0.95550254440476,1.0101465436614134
0,100,61,0.45,0.375,0.0,0,96,1.6961136512590267,0.5242008934016962,7.219504611235403,0.05518946019070192,0.03622373517455579,0.5523352110758424,0.955900714872595,1.0034523299729203
0,100,62,0.45,0.375,0.0,0,96,1.4161325511581249,0.5571211066078637,6.412228553661727,0.047498987815716924,0.03628884356323902,0.449516908886532,0.9599031144172371,1.0
0,100,63,0.45,0.375,0.0,0,96,1.2547559370194805,0.5645066487387836,6.126982328126322,0.0422063388929143,0.03332168321940112,0.4065804621204734,0.9593554182165017,1.0
0,100,64,0.45,0.375,0.0,0,96,1.9150046971316017,0.4876728742257989,7.7981910527856755,0.062155088725936225,0.044470652059602156,0.5620212455590566,0.9540404181405999,1.0
0,100,65,0.45,0.375,0.0,0,96,1.8880046831887318,0.4942854137988739,7.713568169795749,0.06140104632289096,0.04172698895816299,0.5690010503555337,0.9548933602677389,1.0000928260364914
0,100,66,0.45,0.375,0.0,0,96,1.8661102490079888,0.5034236521272358,7.650702252471324,0.06043866907614711,0.04006794488102013,0.5779603437210122,0.9544859507320708,1.002467105750389
0,100,67,0.45,0.375,0.0,0,96,1.7848278613299464,0.5124543179453974,7.454695927027049,0.05778613625599402,0.03812484800418973,0.5684774915377299,0.9551211592931265,1.0035950086156809
0,100,68,0.45,0.375,0.0,0,96,1.635479923573782,0.531632942059459,7.085849489911425,0.05275107790388511,0.033817133871790854,0.5573292626067996,0.9562158919425241,1.0055825549652473
0,100,69,0.45,0.375,0.0,0,96,1.1090113687399135,0.5837452480504624,5.883112330824943,0.03458872507510228,0.022340980816241234,0.41443763859570026,0.9614481552774112,1.0147226339325837
0,100,70,0.45,0.375,0.0,0,96,0.9636496847781904,0.5797834715273694,5.668505151170237,0.029574441538083737,0.019167025369244365,0.35598367018004257,0.9622246007345707,1.019746094383775
0,100,71,0.45,0.375,0.0,0,96,1.5200824626452012,0.5530165635533221,6.779820768546531,0.04678580368751897,0.029674427125029105,0.540202358427147,0.9577714091125908,1.0163204183838668
0,100,72,0.45,0.375,0.0,0,96,1.5411027830844655,0.5496863038991018,6.827764638972172,0.04770468314723365,0.030353171471008116,0.5454314332455397,0.9576052219712413,1.0146339960092925
0,100,73,0.45,0.375,0.0,0,96,1.6378287086057557,0.5324372536067212,7.098708287801805,0.0529672988747713,0.03345529891165984,0.5555186259249846,0.9566068880612815,1.0048390089844108
0,100,74,0.45,0.375,0.0,0,96,1.5510548751520474,0.5421241499341001,6.884421438948866,0.04943363980607609,0.03194431480754008,0.5439788174505035,0.9574188432615072,1.0081591865282735
0,100,75,0.45,0.375,0.0,0,96,1.4486419562406234,0.5568329026839228,6.624766560716917,0.04543803328896854,0.02897198847158052,0.5281915878877044,0.9578890319966414,1.010611356816858
0,100,76,0.45,0.375,0.0,0,96,0.9877987805076935,0.5917489564365072,5.66186318476927,0.03151985759397105,0.0198909815552684,0.3898681268716852,0.963057469851936,1.0098481841975262
0,100,77,0.45,0.375,0.0,0,96,0.8611181340784473,0.5868042926569824,5.527472417674107,0.027494766870720225,0.018009626622781442,0.3387907575815916,0.9627900798429122,1.0095976231192123
0,100,78,0.45,0.375,0.0,0,96,1.4771437419772102,0.5448885210671476,6.70501427771537,0.04788941892778411,0.030370934787794384,0.5285420234625539,0.9583775124929825,1.0053209492771944
0,100,79,0.45,0.375,0.0,0,96,1.6101794812626264,0.5324394647442313,7.033167016382954,0.05198926515589827,0.03349556980117311,0.5503341555595398,0.9573552197313995,1.0058228507398739
0,100,80,0.45,0.375,0.0,0,96,1.580094003654837,0.5368364698766174,6.961903549629537,0.051036708963028,0.03131471848421861,0.5546975707014402,0.9578561710703375,1.005359761040791
0,100,81,0.45,0.375,0.0,0,96,1.5909692808849174,0.5319982373964782,6.971821852876491,0.051981348722946595,0.03353821127950869,0.5388530644898614,0.9569453889075691,1.0030432929063702
0,100,82,0.45,0.375,0.0,0,96,1.013485023618358,0.5907327096164305,5.6826983762145,0.032948761824633854,0.0207990496763255,0.39741847043236095,0.9632614995448283,1.0080607869911518
0,100,83,0.45,0.375,0.0,0,96,0.9578007777015229,0.5820701638892848,5.674645159431303,0.02857013801052082,0.017423663628504896,0.3456983833263318,0.9628051909540075,1.0235684324704595
0,100,84,0.45,0.375,0.0,0,96,1.449254703716766,0.5560116332633447,6.637239709578627,0.04610465734043412,0.028128307867776498,0.53848053359737,0.9585272122192956,1.0081331744166262
0,100,85,0.45,0.375,0.0,0,96,1.5060792585715324,0.5464255161097276,6.775291117315611,0.048511562934232276,0.02998623809238564,0.5430331857254108,0.9585164103473467,1.0065530622384804
0,100,86,0.45,0.375,0.0,0,96,1.6025889516345506,0.5339840741355998,7.017214998641474,0.05194726862534693,0.03311812593589197,0.5499835455169281,0.9581170077732045,1.0048382604420032
0,100,87,0.45,0.375,0.0,0,96,1.5078662108992777,0.5436370006094767,6.7652960221980765,0.04949112215287349,0.030552003991104793,0.5275683033590516,0.9582770948848887,1.0026149579462604
0,100,88,0.45,0.375,0.0,0,96,0.8834901978320144,0.5989076883362143,5.517766955683713,0.02900933452258325,0.01864816875355638,0.351449999337395,0.9630956361762634,1.0062396959658604
0,100,89,0.45,0.375,0.0,0,96,0.9686269840929098,0.5930171832465847,5.566045008866773,0.03250367041263593,0.019748613430900838,0.3776116281126936,0.9632018240038125,1.0021222746192102
0,100,90,0.45,0.375,0.0,0,96,0.7814488196842051,0.5962052450270905,5.399391516544945,0.025823426900908858,0.016536515990386972,0.31843892857432365,0.9632087189841291,1.0048857483810643
0,100,91,0.45,0.375,0.0,0,96,0.8343679595982172,0.5952470269372201,5.475295697468293,0.027795428903056935,0.017162223287145173,0.3315368499606848,0.9628554940807846,1.004199449566614
0,100,92,0.45,0.375,0.0,0,96,1.549517603102085,0.5389391560597797,6.880097524503189,0.0503890979923339,0.029951964013674504,0.5560287656262517,0.9588290615989326,1.0036586705871198
0,100,93,0.45,0.375,0.0,0,96,1.4869474955669157,0.5491599427065186,6.722457471249311,0.04682103999943216,0.02830020232009799,0.5576729727908969,0.9588273047154707,1.0095061076877276
0,100,94,0.45,0.375,0.0,0,96,1.5067828242714363,0.5469201962667825,6.765182065971675,0.048179569477940394,0.02975714476757858,0.5495924257362882,0.959041623807045,1.0078327320679277
0,100,95,0.45,0.375,0.0,0,96,1.1146262053528095,0.5843322580181513,5.788095493926751,0.03720346027450167,0.021942921402068678,0.4280929636831085,0.9630652048157265,1.0030885432761214
0,100,96,0.45,0.375,0.0,0,96,0.9161445307261997,0.5863369524986176,5.6005386180474614,0.029764856300780424,0.018079197580644236,0.37348282895982265,0.9626351641541118,1.0068867411728506
0,100,97,0.45,0.375,0.0,0,96,1.4750984264673317,0.5609470734886512,6.675755773103646,0.0458316843168742,0.02715944220002917,0.5523664973055323,0.9587409201696387,1.0113348934837219
0,100,98,0.45,0.375,0.0,0,96,1.652068111888021,0.5275914405264374,7.129438685335903,0.053929985124369494,0.03272393290530475,0.5628944278384248,0.9578282613386825,1.0024065421288697
0,100,99,0.45,0.375,0.0,0,96,1.6148180099314957,0.5319123792364625,7.039794957668236,0.05265327787380039,0.03156273612609982,0.5612343652173877,0.9585259492110249,1.0028712273620803
0,100,100,0.45,0.375,0.0,0,96,1.5351096563880458,0.5402595107287741,6.8187438896309445,0.05039687644486154,0.029916925164285915,0.5441755689680576,0.958683889455181,1.002156844087499
0,100,101,0.45,0.375,0.0,0,96,0.9611140943791514,0.5884283254962405,5.649095752838171,0.03092918586990417,0.018618971280569902,0.38716727246840793,0.9630889447496058,1.0078428846629701
0,100,102,0.45,0.375,0.0,0,96,1.6453977732846163,0.5252972533169927,7.144958571017502,0.0537975794353981,0.03374901599699995,0.5469848938907186,0.9579113796712878,1.0014518406577946
0,100,103,0.45,0.375,0.0,0,96,1.575906768068903,0.5375354257228008,6.955630475501484,0.05110172589019398,0.030310460916667708,0.5606535154705247,0.958714407265645,1.0041210465544321
0,100,104,0.45,0.375,0.0,0,96,1.763456215624506,0.5095804058475858,7.421021573786047,0.05760647365616126,0.03695685460832589,0.5656547229737043,0.9576936969756609,1.0006543802171428
0,100,105,0.45,0.375,0.0,0,96,1.5859165779624336,0.5301746240451655,6.941693029013668,0.05223623419544193,0.03314875502404422,0.5334545687461892,0.9575295771236285,1.0005579002663116
0,100,106,0.45,0.375,0.0,0,96,0.976611528376033,0.593938701506754,5.6623972158964975,0.030884099298686112,0.018070173866475792,0.3982061979671319,0.9629300156237943,1.0099961349806552
0,100,107,0.45,0.375,0.0,0,96,0.8701959522374834,0.5915427575619603,5.5233362970864315,0.028690563383411347,0.017264835327984788,0.3532137454797824,0.9627076916301562,1.0056833535490002
0,100,108,0.45,0.375,0.0,0,96,1.717416677110776,0.504763145638322,7.331415231940352,0.056321634477205264,0.04085012348009117,0.5378176004936298,0.9579184673269763,1.0
0,100,109,0.45,0.375,0.0,0,96,1.389162136607848,0.5581619380185717,6.478341180980398,0.04476951344493207,0.02564964164196512,0.5359841963897148,0.959959299117468,1.0060574094108066
0,100,110,0.45,0.375,0.0,0,96,1.3786855147013415,0.5684122761460264,6.426271501034336,0.04274637144051644,0.024722542447944102,0.5313387628023823,0.9600272017604266,1.014288185668965
0,100,111,0.45,0.375,0.0,0,96,1.3539053030015744,0.5629308446022341,6.388664439244814,0.04362139936688142,0.025530841795977588,0.5228450410068035,0.9596014862947181,1.0070255143689388
0,100,112,0.45,0.375,0.0,0,96,0.9375873121292517,0.5939490637303546,5.607558925948179,0.02991873658280376,0.01728037213705148,0.39240857772529125,0.9631128469587248,1.0085764839102724
0,100,113,0.45,0.375,0.0,0,96,0.8015801550339177,0.5823497197541835,5.478643463357155,0.02534595321258203,0.01494280355630055,0.33876013321181137,0.9629332073176177,1.0086840259009235
0,100,114,0.45,0.375,0.0,0,96,1.2766904748517156,0.5744213293802488,6.227085743581013,0.03984793818308171,0.02206580871287069,0.5181017707412442,0.9608464260272459,1.0098074881926824
0,100,115,0.45,0.375,0.0,0,96,1.3690601967820233,0.5683815117933996,6.420979274434326,0.04325274881049294,0.024319755674267196,0.5386454369872808,0.9603878963630968,1.0088591964288447
0,100,116,0.45,0.375,0.0,0,96,1.3999094232756937,0.5727938385566326,6.460392843340642,0.042721715450439145,0.023846897975519473,0.542630878277123,0.9604138188134148,1.0160366138292547
0,100,117,0.45,0.375,0.0,0,96,1.3761451317560418,0.5695613019781817,6.426968389775399,0.043578846950974214,0.02401982378539284,0.5439551553378502,0.9602856497511508,1.008375766242852
0,100,118,0.45,0.375,0.0,0,96,0.9104938395657816,0.5941838726111989,5.58453651678309,0.028618149083243682,0.01616508586297428,0.38916840869933367,0.9630788475002549,1.0086983567519183
0,100,119,0.45,0.375,0.0,0,96,0.8308835104876419,0.5715149725865857,5.53720612123503,0.024875215162585975,0.014054238269124228,0.3398877487828334,0.9628347444274244,1.0132346921161761
0,100,120,0.45,0.375,0.0,0,96,1.2519471132179083,0.5793664510912692,6.159297957723709,0.03849995241288384,0.020928843960040355,0.5125568133468429,0.9612746279615313,1.0116497040593444
0,100,121,0.45,0.375,0.0,0,96,1.3461564301803057,0.5740369179696669,6.359101386996779,0.0418291282018825,0.023045821502968078,0.5346517274156213,0.9602925336753413,1.0111183298060584
0,100,122,0.45,0.375,0.0,0,96,0.8343335618543337,0.5820790849500416,5.517080108281113,0.025413068802856598,0.014744185260252682,0.34550060828526813,0.9630951234250861,1.0132982254531733
0,100,123,0.45,0.375,0.0,0,96,1.0576734189165986,0.5867950342050898,5.7942803159278276,0.031242456852294986,0.015860813586205103,0.4293314764897029,0.9633338689925702,1.0216708771604814
0,100,124,0.45,0.375,0.0,0,96,0.9829723446094106,0.5847330526169392,5.6981783814698295,0.028283102530383974,0.014879580972682193,0.37886432216813165,0.9630403053531079,1.0248968600439357
0,100,125,0.45,0.375,0.0,0,96,0.8851879315963647,0.5719439978658825,5.609762372962208,0.02593639244779303,0.01414634515785825,0.34626081089178723,0.9628144224372355,1.0214373894330955
0,100,126,0.45,0.375,0.0,0,96,1.3320873130889987,0.5750847210497767,6.338675873658477,0.041024182316742826,0.02237804628530517,0.5317230205982924,0.9602851040437523,1.0127332533575988
0,100,127,0.45,0.375,0.0,0,96,1.3349907294597414,0.5764398845666449,6.325558232731278,0.0417916191096615,0.022304217880304802,0.5405063855772217,0.9608339534083233,1.0092870024658216
0,100,128,0.45,0.375,0.0,0,96,1.2540660123924665,0.584528774751556,6.1168548371980265,0.038748276341404236,0.02019747661467184,0.5155217039088408,0.9617515746586915,1.0125897252596856
0,100,129,0.45,0.375,0.0,0,96,0.8952575375755464,0.593890086689132,5.561733753961568,0.028230173099133764,0.01604715590658182,0.38111458377291757,0.9632782476840982,1.009788553255122
0,100,130,0.45,0.375,0.0,0,96,0.7192818111129777,0.5847383306886019,5.35339310925534,0.02333760384862431,0.014242562722101573,0.3118922666956981,0.9641802334185688,1.0069723545882259
