method,evaluated_days,event_days,pf_fail_days,mean_daily_line_loss_mwh,worst_minimum_voltage_pu,worst_maximum_voltage_pu,mean_absolute_normalized_action,mean_rms_normalized_action,normalized_action_saturation_fraction,mean_daily_absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar,theta,action_scale,droop_breakpoints
pilot_droop,349,0,0,2.6489638899372627,0.9506439462563813,1.0444305507746507,0.19133396022033558,0.19399121885519763,0.0,70.67921585093593,1.3416408398118889,"[0.30000001192092896, 0.375, 0.0]",0.3,"(0.95, 0.99, 1.01, 1.05)"
