seed,evaluated_days,event_days,pf_fail_days,mean_daily_line_loss_mwh,worst_minimum_voltage_pu,worst_maximum_voltage_pu,daily_minimum_voltage_p01_pu,daily_maximum_voltage_p99_pu,days_with_minimum_voltage_within_0p001_pu_of_lower_limit,days_with_maximum_voltage_within_0p001_pu_of_upper_limit,mean_absolute_normalized_action,mean_rms_normalized_action,normalized_action_saturation_fraction,mean_daily_absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
42,349,62,0,1.8513386945992811,0.9440475003065741,1.0332663223358773,0.9450283376329477,1.0282716193530412,13,0,0.10833274408460637,0.13052823551016957,0.0,34.74999620679377,1.3416408398118889
43,349,62,0,1.8532149309201358,0.9440374287034933,1.0365043115402728,0.9450197276844113,1.030502697871083,13,0,0.10866222474096945,0.13075731407263536,0.0,34.86928629243781,1.3416408398118889
44,349,62,0,1.853430186697456,0.9440380366055028,1.0349186807186426,0.9450199327103955,1.0295141239001024,13,0,0.10856287490017,0.13052485358899404,0.0,34.90237314164067,1.3416408398118889
45,349,62,0,1.854246552889104,0.9440382091115609,1.0357539794904866,0.94502062721664,1.0297819341556702,13,0,0.10845506212602031,0.13055167537347412,0.0,34.81776503238544,1.3416408398118889
46,349,62,0,1.851893826721568,0.9440508149511415,1.0385766824382974,0.9450316233810969,1.0316304695153482,13,0,0.10891247347698643,0.13111336609212096,0.0,34.90494327809448,1.3416408398118889
