epoch,training_mse,validation_mse
1,0.0021419039133304197,0.00032310900860466063
2,0.00014166791178078192,3.3751064620446414e-05
3,2.0350088453553672e-05,8.843013347359374e-06
4,1.166616350799034e-05,5.4251213441602886e-06
5,1.0245178470670777e-05,4.81693632536917e-06
6,9.56584527297569e-06,4.426134637469659e-06
7,8.84421717187035e-06,4.2497408685449045e-06
8,8.644071050141411e-06,3.8093851344456198e-06
9,8.258031368227204e-06,3.2052748792921193e-06
10,7.664915290747775e-06,2.8975844088563463e-06
11,7.204132078272994e-06,5.9216490626567975e-06
12,7.900963022880855e-06,2.6949094262818107e-06
13,7.002851481004091e-06,7.228602498798864e-06
14,7.0974297051136435e-06,3.5335988286533393e-06
15,7.304176950215367e-06,2.423334080958739e-06
16,6.677235541290083e-06,4.599314706865698e-06
17,6.763470667335371e-06,2.7095834411738906e-06
18,6.529844394468195e-06,2.6242594231007388e-06
19,6.254228039670991e-06,2.2299914235190954e-06
20,6.176257362052898e-06,5.990928457322298e-06
21,6.655749811692485e-06,6.112877144914819e-06
22,6.762139827558366e-06,3.2352606922358973e-06
23,6.086988627257164e-06,3.328922275613877e-06
24,6.548496631218032e-06,1.1651603927020915e-05
25,7.84746675024161e-06,1.7633080915402388e-06
26,5.203536694526043e-06,3.0127625905151945e-06
27,5.64340038657801e-06,2.16269722841389e-06
28,5.855769857243147e-06,5.77138507651398e-06
29,5.922248230187203e-06,3.5891880543204024e-06
30,6.463115017227426e-06,2.913134039772558e-06
31,5.760752888558532e-06,2.239790319435997e-06
32,6.020046731421081e-06,1.562646502861753e-05
33,1.1832682172921305e-05,5.539250196306966e-06
34,5.388675606896175e-06,1.7572428987477906e-06
35,4.7189800971821e-06,2.1053492673672736e-06
36,4.868739638584971e-06,5.843702638230752e-06
37,5.674600802627711e-06,2.5345666472276207e-06
38,4.860501960701229e-06,2.9410136903607054e-06
39,5.396855791721984e-06,2.090015186695382e-06
40,4.325153890065503e-06,4.016086222691229e-06
41,5.10000452755949e-06,2.3988243356143357e-06
42,5.348062099333869e-06,4.842225280299317e-06
43,4.676813914340441e-06,2.7862845399795333e-06
44,5.414381229500231e-06,1.3276396657602163e-06
45,5.6348416624782005e-06,2.73301657216507e-06
46,4.6225267494394624e-06,1.8333751086174743e-06
47,6.126684189396092e-06,3.736886355909519e-06
48,4.84641325437267e-06,1.7589381968718953e-06
49,5.147098260663153e-06,4.37175822298741e-06
50,4.362662060603248e-06,2.9077277758915443e-06
51,5.499337308243585e-06,4.5353403947956394e-06
52,5.724808531903407e-06,5.48777370568132e-06
53,5.443013909219492e-06,2.03285412680998e-06
54,4.442904691175153e-06,1.3247392871562624e-06
55,3.5404457077804963e-06,2.1847740754310507e-06
56,4.20865609114463e-06,2.460850055285846e-06
57,4.089410243155033e-06,1.4075378658162663e-06
58,4.139408923990795e-06,9.765642971615307e-06
59,5.912295034163219e-06,1.3203710977904848e-06
60,4.00456555585801e-06,2.9162151804484893e-06
61,4.249197645765976e-06,2.080779267998878e-06
62,3.8942580458535215e-06,3.1210533961711917e-06
63,3.7352718079221503e-06,1.7325586441074847e-06
64,4.7155462295579905e-06,1.5107785884538316e-06
65,3.4202807044147492e-06,2.4224520984716946e-06
66,4.462394226071151e-06,6.024892627465306e-06
67,4.603020740779314e-06,1.4849970284558367e-06
68,3.3064670030095535e-06,3.0293012969195843e-06
69,6.440563511421801e-06,7.842443665140308e-06
70,5.635160342925312e-06,3.946058313886169e-06
71,4.245010080423872e-06,5.264595529297367e-06
72,7.19483916457518e-06,3.271324203524273e-06
73,2.902544760477862e-06,2.4998837488965364e-06
74,3.045812786153658e-06,1.9830322344205342e-06
75,3.090351773001506e-06,1.4071677014726447e-06
76,2.6303011991114457e-06,1.5489774796151323e-06
77,2.9187730476786827e-06,1.2282794159546029e-06
78,4.751803252085145e-06,2.7135120035381988e-06
79,3.881735733016069e-06,3.167471959386603e-06
80,2.6344666577772713e-06,2.7026312636735383e-06
81,3.491781242138088e-06,2.236884256490157e-06
82,3.82516417592645e-06,1.822155354602728e-06
83,4.342370535444691e-06,1.989298880289425e-06
84,4.329668099347016e-06,1.723011791909812e-06
85,3.114405160431488e-06,5.387449164118152e-06
86,3.1337615626268544e-06,1.929181053128559e-06
87,3.277217618211753e-06,1.5409015077239019e-06
88,3.7917748808727732e-06,1.5655980405426817e-06
89,4.659205238849176e-06,6.352559466904495e-06
90,5.191594195388288e-06,1.2567082876557834e-06
91,3.119199439944558e-06,2.9565746899606893e-06
92,3.3863453241099794e-06,1.849890963967482e-06
93,3.5487675085104933e-06,1.480263790654135e-06
94,2.926684290048884e-06,1.4315863836600329e-06
95,2.0852077953003617e-06,1.040935217133665e-06
96,2.7405402371576722e-06,3.735605559995747e-06
97,7.307160398708913e-06,2.119227929142653e-06
98,5.747936148466015e-06,6.767281320207985e-06
99,3.0692816310528586e-06,4.4434982555685565e-06
100,2.445939628614724e-06,1.2319706002017483e-06
101,2.4277877628264832e-06,1.3175919093555422e-06
102,2.5308978146248203e-06,2.33230207413726e-06
103,2.9351724850000338e-06,2.5487922812317265e-06
104,4.2917070302229105e-06,1.5241621440509334e-06
105,2.7063017596230477e-06,5.974947271170095e-06
106,2.9468840293269578e-06,1.467482206862769e-06
107,3.572857854990053e-06,6.567289801751031e-06
108,5.843231601180118e-06,1.2603476307049277e-06
109,2.980845667230997e-06,2.3236455035657855e-06
110,3.843515311733167e-06,2.69909241978894e-06
111,2.5575647555342584e-06,1.1473731547084753e-06
112,2.906109259692173e-06,2.921736950156628e-06
113,3.6697391957811e-06,1.6965947224889533e-06
114,1.994058363509664e-06,1.4098051224209485e-06
115,4.727713763670527e-06,8.623191206424963e-06
116,3.7516683516427986e-06,1.4468179188042996e-06
117,2.2748215055149297e-06,1.4836463151368662e-06
118,2.427314812047414e-06,2.0470160961849615e-06
119,2.1549876015298995e-06,1.4145072100291145e-06
120,2.4445020396039277e-06,1.4243455552787054e-06
121,3.6414276840852315e-06,2.6174088816333096e-06
122,2.7428188299641728e-06,1.1621849580478738e-06
123,2.9274190507879083e-06,1.8015932710113702e-06
124,4.369720567778824e-06,6.1682726482104044e-06
125,3.195747315961247e-06,1.4362800584422075e-06
126,2.3741613106375597e-06,1.699565359558619e-06
127,3.868218700950993e-06,2.571692903075018e-06
128,2.300950748284387e-06,9.620704304325045e-07
129,2.3345636761751804e-06,1.7251051076527801e-06
130,1.866805072430517e-06,1.4933251577531337e-06
131,2.8974515305976854e-06,2.115543566105771e-06
132,2.633670500732218e-06,2.1007344912504777e-06
133,2.399705589964253e-06,1.729879159029224e-06
134,4.418160466727949e-06,1.571990310367255e-06
135,1.7969770386203198e-06,2.037849299085792e-06
136,4.669749067770248e-06,1.1563322459551273e-06
137,3.205518217847774e-06,2.100118990711053e-06
138,2.182445897568912e-06,1.95425127458293e-06
139,5.25086004526678e-06,1.7048026847987785e-06
140,2.2235999928116576e-06,3.262962536609848e-06
141,2.984848342586182e-06,8.960148534242762e-07
142,1.5751086618279043e-06,1.0956788401017548e-06
143,3.2211195031907536e-06,1.7082123804357252e-06
144,2.7053935073560014e-06,2.256213292639586e-06
145,2.3479049646301152e-06,1.780250158844865e-06
146,2.905520792258661e-06,1.5052888784339302e-06
147,2.371718689378862e-06,1.7289584093305166e-06
148,2.0258374374428795e-06,1.4480483514489606e-06
149,3.81716033427351e-06,4.815548891201615e-06
150,2.8036171296922215e-06,9.57079805630201e-07
151,2.157198704957236e-06,1.1897662943738396e-06
152,2.718344400623859e-06,1.4633131968366797e-06
153,3.2860237167499562e-06,4.063484993821476e-06
154,5.010366654308503e-06,1.9705041722772876e-06
155,2.4412560367723234e-06,9.629014812162495e-07
156,2.244881624760421e-06,1.0019925866799895e-06
157,1.5617942007598425e-06,9.981179118767614e-07
158,1.6543953688055592e-06,4.087384695594665e-06
159,1.7989738234107443e-06,1.5262404531313223e-06
160,3.141152036721992e-06,1.133428327193542e-06
161,4.074923952300326e-06,1.7589458138900227e-06
162,1.5302081724907372e-06,2.221503336841124e-06
163,2.5926755305200847e-06,1.153807716036681e-06
164,1.7466095455022566e-06,1.4064480637898669e-06
165,4.306624234795024e-06,5.332618457032368e-06
166,3.2707101348976377e-06,1.452027049708704e-06
167,2.659873570922043e-06,5.736913863074733e-06
