epoch,training_mse,validation_mse
1,0.002102827126994574,0.00025182607350870967
2,8.821334822208709e-05,2.6169214834226295e-05
3,2.2786951419783735e-05,7.673015716136433e-06
4,1.0646567499775084e-05,6.446084171329858e-06
5,9.425761055310778e-06,4.204779088468058e-06
6,8.435295539822532e-06,3.693970711537986e-06
7,8.909255127166813e-06,4.3268873923807405e-06
8,7.735140386666033e-06,4.072096089657862e-06
9,7.339756718595579e-06,3.0387700462597422e-06
10,7.672667953513501e-06,3.0880614758643787e-06
11,7.049671824331329e-06,6.86314615450101e-06
12,7.473351691563342e-06,2.8564581953105517e-06
13,6.811372703027917e-06,4.379791334940819e-06
14,6.936691940089597e-06,3.48671960637148e-06
15,6.67152125645641e-06,3.1695658435637597e-06
16,7.3998498486443645e-06,4.0114995499607176e-05
17,1.4457149301874562e-05,3.1688346098235343e-06
18,6.018802347777334e-06,2.130778511855169e-06
19,5.838208662247607e-06,2.300710548297502e-06
20,5.877555487304995e-06,2.1158916752028745e-06
21,5.587616626490628e-06,2.9446825919876574e-06
22,5.348301864874624e-06,3.363015594004537e-06
23,5.8457020324047856e-06,1.1009406080120243e-05
24,6.432099353116341e-06,7.77232344262302e-06
25,6.831716269689856e-06,2.6362570224591764e-06
26,5.335551474586066e-06,3.7694733237003675e-06
27,5.102395042350898e-06,4.351004918135004e-06
28,5.929880233322495e-06,4.251097379892599e-06
29,5.495083866792681e-06,4.869769782089861e-06
30,6.437803265379487e-06,3.907452537532663e-06
31,5.101940132590244e-06,3.2846780868567294e-06
32,8.674724470091904e-06,1.9914648419216974e-06
33,5.202091345035158e-06,3.4213705930596916e-06
34,5.254524781083178e-06,2.804642235787469e-06
35,4.479418884156552e-06,2.177025407945621e-06
36,5.021867093005096e-06,6.820722319389461e-06
37,5.587911968654052e-06,2.392921487626154e-06
38,4.113336883295103e-06,4.718682248494588e-06
39,4.698607128938463e-06,7.258056939463131e-06
40,8.55049383322434e-06,1.877507770586817e-06
41,4.249425923522462e-06,1.4599590940633789e-06
42,4.731996493016292e-06,1.3079156815365423e-05
43,6.7617217848150865e-06,8.498063834849745e-06
44,8.00059535777109e-06,2.397094249317888e-06
45,5.013943331548598e-06,1.8804499859470525e-06
46,5.6550560429968755e-06,2.6578400138532743e-06
47,3.6786206930541777e-06,1.183192011922074e-06
48,4.185819372131456e-06,6.633691555180121e-06
49,7.248488562557516e-06,2.5440840545343235e-06
50,4.050711744358046e-06,1.3586301292889402e-06
51,4.343076998988441e-06,7.751987141091377e-06
52,6.256390081814191e-06,3.959241894335719e-06
53,4.441266918590936e-06,4.126271505811019e-06
54,4.528078126971498e-06,2.027013806582545e-06
55,3.7689439977839356e-06,4.085181899426971e-06
56,5.027393253190634e-06,8.84322707861429e-06
57,5.398801135925169e-06,2.2854123926663306e-06
58,4.655838254274429e-06,2.1592466055153636e-06
59,3.4328562768288454e-06,4.291696313885041e-06
60,5.193025036273216e-06,1.1151795433761436e-06
61,3.917925596397254e-06,1.7388902051607147e-06
62,6.462526999127606e-06,1.4360623481479706e-06
63,4.006607436427398e-06,2.4253072297142353e-06
64,3.379981053729439e-06,1.5000707662693458e-06
65,3.687868776242318e-06,3.632603693404235e-06
66,3.4655729369400693e-06,1.555022095089953e-06
67,5.501267001558777e-06,9.326936378784012e-06
68,3.8030980114117916e-06,2.918385916927946e-06
69,5.719586665366348e-06,1.4077280638957745e-06
70,4.161074500752009e-06,2.634762040543137e-06
71,4.543791901380159e-06,1.2971703426956083e-06
72,3.6246406829204283e-06,1.902546500787139e-06
73,4.768586615271142e-06,1.9057598592553404e-06
74,3.7833411879329927e-06,2.939611476904247e-06
75,5.558801403605598e-06,1.5119057934498414e-06
76,3.0557138567625466e-06,1.934639612954925e-06
77,2.9039485168271184e-06,4.6669306357216556e-06
78,4.558210313072257e-06,1.3467790722643258e-06
79,2.3649965544878103e-06,1.5226506775434245e-06
80,3.1465945788849717e-06,8.722963684704155e-06
81,6.710274170646222e-06,3.240677187932306e-06
82,5.256665146935986e-06,4.96173788633314e-06
83,5.033141373392677e-06,4.139175416639773e-06
84,2.1583025202397992e-06,2.3145287286752136e-06
85,2.493790261615643e-06,2.2859919681650354e-06
86,2.8003359001819002e-06,1.7030077970048296e-06
87,2.940214550389577e-06,2.8745532745233504e-06
88,2.6270572534702384e-06,2.0720613065350335e-06
89,2.6750253006130584e-06,1.3057583601039369e-06
90,1.7325717668167532e-06,1.708979425529833e-06
91,3.7991578773515013e-06,4.036808604723774e-06
92,3.3794979685808357e-06,3.5917335026169894e-06
93,6.895041814286309e-06,2.285520849909517e-06
94,4.10311995546224e-06,1.2135664064771845e-06
95,2.302295961325875e-06,2.0137129013164667e-06
96,3.7551537518863498e-06,1.663806301621662e-06
97,3.3881970526159593e-06,4.937969151797006e-06
98,4.489279303600467e-06,1.409796368534444e-06
99,5.875309368331641e-06,1.1967248383371043e-06
100,1.824041779248849e-06,1.5647124200768303e-06
101,3.1350472091790358e-06,1.536116428724199e-06
102,4.542132747549961e-06,1.2842706382798497e-06
103,4.217652466260395e-06,1.2392781627568183e-06
104,2.5073491006618757e-06,1.6030353435780853e-06
105,4.4326929577480424e-06,1.3518287005354068e-06
106,3.2133656981429905e-06,9.583813152858056e-06
107,6.915096050653076e-06,1.538542619528016e-06
108,2.9593596006331304e-06,4.828079454455292e-06
109,5.08690397639709e-06,2.027825985351228e-06
110,2.5483042534125117e-06,1.3355353303268203e-06
111,2.3480698321994473e-06,1.1332574558764463e-06
112,4.842216791682101e-06,2.2164356323628454e-06
113,2.8946195535744276e-06,2.2544265902979532e-06
114,2.635763548499069e-06,1.6727059346521855e-06
115,2.0797110015077384e-06,1.2021502016068553e-06
116,2.1656687519702073e-06,1.2605735264514806e-06
117,2.300091983627118e-06,3.7874638110224623e-06
118,4.851904071485824e-06,1.2456896456569666e-06
119,3.5987471874033784e-06,2.968227136079804e-06
120,1.984657642207735e-06,3.2344164537789766e-06
121,2.2819627875356845e-06,2.616003030198044e-06
122,2.754922212218281e-06,2.0693828446383122e-06
123,4.85815546301724e-06,5.439982487587258e-06
124,2.7487581944353135e-06,1.8617481600813335e-06
125,3.051124538376912e-06,6.0042989389330614e-06
126,2.2681905095721177e-06,1.0593325896479655e-06
127,5.133290109088626e-06,1.5096180504770018e-05
128,1.1155072083316295e-05,1.99946885004465e-06
129,2.394177884179087e-06,1.4526203813147731e-06
130,2.51071527860144e-06,2.854547574315802e-06
131,2.91727338836132e-06,1.9116180283162976e-06
132,2.9850642271239416e-06,1.0836273531822371e-06
133,1.85805916024557e-06,1.7630190995987505e-06
134,3.720696313502274e-06,5.102566319692414e-06
135,3.4636297554936303e-06,1.049142042575113e-06
136,2.5999011059173515e-06,2.6809468636201927e-06
137,2.254355511662912e-06,2.01152420231665e-06
138,3.652107861420345e-06,1.300220674238517e-06
139,2.6979652689295196e-06,2.3998795768420678e-06
140,1.9062130001029367e-06,2.3210159270092845e-06
141,4.988862556166125e-06,2.4621276679681614e-06
142,3.1572580469617694e-06,2.2767669634049525e-06
143,2.8716911163515067e-06,1.8186293573307921e-06
144,2.153686940194651e-06,2.15687214222271e-06
145,2.0254314455043985e-06,1.186693452837062e-06
146,2.521790910187909e-06,3.1609106372343376e-06
147,2.6387738324999756e-06,5.95530264035915e-06
148,6.271715132502972e-06,1.1263305168540683e-06
149,2.5815529489764663e-06,3.4042884635709925e-06
150,4.415107103536034e-06,1.6053274976002285e-06
151,2.255866361013302e-06,2.149511828974937e-06
152,3.176929139737608e-06,1.4937397736503044e-06
153,2.826304477734777e-06,1.7620629932935117e-06
154,1.7712834722347214e-06,1.236183607034036e-06
155,3.1125422445993103e-06,2.3528884867118904e-06
156,2.3061214408569086e-06,1.0037396123152575e-06
157,2.971921216634482e-06,1.8516836917115143e-06
158,2.1686691005535456e-06,1.326864662587468e-06
159,5.4933465234864255e-06,5.087960744276643e-06
160,6.477880893791215e-06,1.427450683877396e-06
161,1.8735462877625001e-06,1.2951287544638035e-06
162,1.822392874828438e-06,1.8639263998920796e-06
163,3.178632728880378e-06,1.2472506796257221e-06
164,2.0416011190198854e-06,1.8104298078469583e-06
165,2.6252145603610276e-06,3.800184686042485e-06
166,2.5284620429980955e-06,1.5418202110595303e-06
167,3.5192002336597874e-06,3.645740434876643e-06
