epoch,training_mse,validation_mse
1,0.0023873288141441577,0.00034565143869258463
2,0.00021396091029774177,0.00010818112059496343
3,8.080240582958573e-05,4.396950316731818e-05
4,4.5512190982186616e-05,1.6714897355996072e-05
5,1.6508638228038936e-05,7.711917533015367e-06
6,1.1272133297963938e-05,6.719763860019157e-06
7,9.788817968520952e-06,5.4786164582765196e-06
8,9.082680348694253e-06,3.7101983707543695e-06
9,8.189037349179021e-06,3.615478135543526e-06
10,7.891650555046952e-06,4.22722359871841e-06
11,7.808048611055018e-06,7.6237888606556226e-06
12,8.333430601158484e-06,3.471435547908186e-06
13,8.071544276130485e-06,2.550548560975585e-05
14,1.1227592462351563e-05,5.3659509831049945e-06
15,7.1804721257995835e-06,3.451907105045393e-06
16,6.8944603169386805e-06,7.058842584228842e-06
17,8.117739190267803e-06,3.257193839090178e-06
18,6.596365990065221e-06,2.82362339021347e-06
19,6.452810209469005e-06,2.170608468077262e-06
20,6.175813588188681e-06,2.9459979487000965e-06
21,6.282873468557054e-06,2.089074314426398e-06
22,6.938524176716566e-06,2.2299520878732437e-06
23,6.387795587042569e-06,2.513884646759834e-05
24,1.3123464777024873e-05,1.2030324796796776e-05
25,7.220531556196788e-06,2.1614671368297422e-06
26,6.1305146291921295e-06,2.2479030121758115e-06
27,5.873354450072622e-06,2.4785204004729167e-06
28,5.881608764130284e-06,3.4721279007499106e-06
29,5.682385178607503e-06,2.4493203909514705e-06
30,5.782983737931534e-06,3.434289510551025e-06
31,7.095793816482737e-06,8.09171160653932e-06
32,6.776919652414411e-06,3.1006059089122573e-06
33,6.430111067770451e-06,1.9115861960017355e-06
34,5.3324065447668545e-06,3.3791068290156545e-06
35,5.852313647448595e-06,1.9463072931102943e-06
36,6.2511487721210525e-06,1.616448935237713e-05
37,7.844238062998124e-06,2.2986541807767935e-06
38,5.459702135470122e-06,2.2106803498900263e-06
39,5.96963353213401e-06,3.4809872886398807e-06
40,6.232409045229101e-06,4.2608758121787105e-06
41,5.861765771442151e-06,3.1444019441551063e-06
42,6.176572978369049e-06,4.980104222340742e-06
43,5.766195272371988e-06,4.6224772631831e-06
44,6.658616950430553e-06,2.8020663194183726e-06
45,7.0108310735252284e-06,4.380561676953221e-06
46,6.186361404269562e-06,2.602685299279983e-06
47,5.459415601329792e-06,3.937549081456382e-06
48,7.468094292475837e-06,2.0547238364088116e-06
49,5.075605004311087e-06,4.9734180720406584e-06
50,5.542296126545157e-06,1.3904550542065408e-06
51,4.997210215238045e-06,1.721298190204834e-06
52,6.1068811224426355e-06,3.0234630230552284e-06
53,5.8873008367213295e-06,1.686014115875878e-06
54,5.914809456780426e-06,4.878194431512384e-06
55,5.953147868759905e-06,2.2183967303135432e-06
56,5.100312765058507e-06,7.272797120094765e-06
57,8.435375542874335e-06,7.410367743432289e-06
58,5.546715665819388e-06,2.5182848730764817e-06
59,4.399021647605834e-06,3.071434093726566e-06
60,5.764388057676635e-06,2.4624910111015197e-06
61,5.132229386531219e-06,1.9192830222891644e-06
62,5.298521327425815e-06,4.452490884432336e-06
63,6.094576368316969e-06,1.6514238723175367e-06
64,4.627644530262928e-06,2.906020881709992e-06
65,5.474168260445281e-06,5.785530447610654e-06
66,6.401517425945799e-06,2.2253700535657117e-06
67,5.921980448961438e-06,3.1656825285608647e-06
68,5.803844130371415e-06,3.0461367259704275e-06
69,4.610317259470148e-06,2.433647296129493e-06
70,5.5138579325232835e-06,7.837053999537602e-06
71,6.0847720316728335e-06,4.58889689980424e-06
72,4.7614047768244445e-06,2.47063235292444e-06
73,5.71663900115839e-06,4.744070793094579e-06
74,5.044656908077221e-06,6.161395958770299e-06
75,6.26325797405852e-06,3.952721726818709e-06
76,4.864031650088561e-06,3.9038136492308695e-06
77,5.236452542097443e-06,3.0142512059683213e-06
78,4.838999830423875e-06,2.9779967007925734e-06
79,6.4862165778495615e-06,4.0596964936412405e-06
80,4.60483217271498e-06,2.211962737419526e-06
81,4.456698699565702e-06,3.700904699144303e-06
82,5.049670297315363e-06,2.8800961899833055e-06
83,5.9953707867472465e-06,4.317634193284903e-06
84,4.5830045272461054e-06,3.5775503874901915e-06
85,5.0721116541093835e-06,1.9981655441370094e-06
86,4.167529027654382e-06,4.147194886172656e-06
87,4.391760128220042e-06,6.238567493710434e-06
88,6.638610340728303e-06,3.226365379305207e-06
89,4.299971237742284e-06,5.273369879432721e-06
90,5.6261252763891075e-06,2.9726954835496144e-06
91,3.800489621209549e-06,5.324625362845836e-06
92,4.415989949501679e-06,2.115347115250188e-06
93,4.040395803410017e-06,2.1772950731246965e-06
94,3.615578047326077e-06,4.171075943304459e-06
95,3.710814342282122e-06,6.755786671419628e-06
96,6.633310319903969e-06,6.255575499380939e-06
97,3.903246587404803e-06,2.1511452814593213e-06
98,2.957846805072352e-06,5.086078090243973e-06
99,1.0076183246253225e-05,2.507963699827087e-06
100,2.612482005371844e-06,3.357712330398499e-06
101,2.8968418389143025e-06,1.9076387616223656e-06
102,4.880707208377273e-06,3.3483161132608075e-06
103,2.6122494318769895e-06,2.2596873350266833e-06
104,3.820856861802029e-06,3.0829392017039936e-06
105,3.2789891541878682e-06,2.054699507425539e-06
106,3.2411170910303814e-06,1.1044558050343767e-06
107,4.020450395122073e-06,2.88778574031312e-06
108,3.280275477447417e-06,1.7946507568922243e-06
109,4.0356984148578095e-06,3.4018516998912673e-06
110,2.763979612804438e-06,5.918966962781269e-06
111,4.523638795360187e-06,1.4174016769175068e-06
112,2.485129100261388e-06,1.744612291076919e-06
113,5.5819051188639906e-06,2.2376796096068574e-06
114,2.8620309535654087e-06,2.265769126097439e-06
115,3.458525811982413e-06,2.071710241580149e-06
116,2.3499624094689524e-06,1.612686787666462e-06
117,3.861676091110851e-06,7.842138074920513e-06
118,6.979797073351317e-06,1.3212539897722309e-06
119,2.5494097794113e-06,1.6273071423711372e-06
120,3.0273016347694337e-06,3.0832648008072283e-06
121,2.713287675045909e-06,4.348890797700733e-06
122,3.0858736647046282e-06,1.9521432932378957e-06
123,2.2287871063651565e-06,4.067552708875155e-06
124,5.132146430328465e-06,3.2479676974617178e-06
125,3.249103707773992e-06,1.605908437340986e-06
126,1.681137500024003e-06,5.20338198839454e-06
127,8.267653556902674e-06,1.5855531501074438e-06
128,2.1908351173005075e-06,1.3413236956694163e-06
129,1.686597935683191e-06,1.1985548553639092e-06
130,2.2775609576932594e-06,2.08086498787452e-06
131,2.40587616504161e-06,1.5606921124344808e-06
132,3.33598212267004e-06,1.4559469718733453e-06
133,2.766108634334939e-06,6.03291300649289e-06
134,3.94572590169316e-06,3.370658077983535e-06
135,3.5308933174097286e-06,2.4671053324709646e-06
136,2.361237290772676e-06,1.5264057537933695e-06
137,2.11813722844887e-06,1.5712671483925078e-06
138,3.97624593720788e-06,1.3725725693802815e-06
139,4.103504512018151e-06,1.9093588434770936e-06
140,2.326820866268723e-06,2.74047033599345e-06
141,3.4982881867931394e-06,3.326106025269837e-06
142,3.2141382759965337e-06,1.4377718571267906e-06
