epoch,training_mse,validation_mse
1,0.0029762669291812927,0.0012673827586695552
2,0.0003110561395130519,0.00013821589527651668
3,9.181755445925297e-05,6.923860200913623e-05
4,5.5166544674041994e-05,4.904717570752837e-05
5,3.9057975733331184e-05,4.175694630248472e-05
6,2.985030217435754e-05,3.076597931794822e-05
7,3.085331618855153e-05,5.5624805099796504e-05
8,3.2036686943250794e-05,2.656745709828101e-05
9,2.560949078975855e-05,3.481358726276085e-05
10,2.9119072873332436e-05,5.0470891437726095e-05
11,2.8767514106134296e-05,2.9748971428489313e-05
12,2.3920480738784784e-05,2.9367949537117966e-05
13,2.387146068507545e-05,2.3589453121530823e-05
14,2.4980823495536154e-05,2.5336688850075006e-05
15,2.5226714374834307e-05,2.5946495952666737e-05
16,2.2514811732998213e-05,2.573955134721473e-05
17,3.135897114112768e-05,2.7375055651646107e-05
18,2.27671741651561e-05,2.873338780773338e-05
19,2.905390532586829e-05,2.0652878447435796e-05
20,2.3833599221862166e-05,2.0163168301223777e-05
21,2.39262099165942e-05,5.9483820223249495e-05
22,3.075916386781804e-05,1.977306601474993e-05
23,2.3622086679270503e-05,2.8121829018346034e-05
24,2.4198984972047454e-05,1.9897444872185588e-05
25,2.0205002491430995e-05,1.982140565814916e-05
26,2.2682406952732154e-05,3.001471486641094e-05
27,2.0851875043652918e-05,2.204054908361286e-05
28,2.1773554354218677e-05,2.3536811568192206e-05
29,2.6546236605489476e-05,2.9700331651838496e-05
30,2.2619461062623442e-05,2.0810011847061105e-05
31,2.27596271239842e-05,1.6589476217632182e-05
32,2.1439041228447986e-05,3.474404365988448e-05
33,2.7407096392077317e-05,1.8226348402095027e-05
34,2.1664813890051198e-05,1.9487832105369307e-05
35,2.7439368750492577e-05,2.484297328919638e-05
36,1.9829803260931623e-05,1.9532446458470076e-05
37,2.1527996133435018e-05,2.0911840692861006e-05
38,2.13854235057841e-05,1.7042370018316433e-05
39,2.29312420829263e-05,1.7020809536916204e-05
40,1.9001014217272833e-05,1.7473739717388526e-05
41,2.387278363173772e-05,1.7429791114409454e-05
42,2.0131765138233148e-05,1.4949551768950187e-05
43,1.9336228087056606e-05,3.7126417737454176e-05
44,2.227156866345987e-05,1.657672146393452e-05
45,1.9166868653320263e-05,2.8712152925436385e-05
46,2.0978663044280394e-05,1.4600150279875379e-05
47,1.8158574773354174e-05,2.387842869211454e-05
48,2.0097597371204756e-05,2.2152005840325728e-05
49,1.9056025274992516e-05,1.9464721844997257e-05
50,2.052990881955858e-05,1.544405495224055e-05
51,2.1677655413874336e-05,2.772089464997407e-05
52,2.0412244079385084e-05,2.284821675857529e-05
53,1.8818392293594244e-05,1.6652276826789603e-05
54,2.043233246781927e-05,1.424950642103795e-05
55,2.51874747023283e-05,7.174741040216759e-05
56,4.8863665229180785e-05,1.7878837752505206e-05
57,2.1378909358255832e-05,2.271883022331167e-05
58,2.021993805101374e-05,2.371131267864257e-05
59,1.8823158760434516e-05,1.848523606895469e-05
60,2.1563075170845314e-05,3.793922223849222e-05
61,2.2788297233741366e-05,2.4783095796010457e-05
62,2.0479595301973557e-05,2.3550348487333395e-05
63,1.9966323439543237e-05,1.5565534340566956e-05
64,1.7956488937627346e-05,1.731119118630886e-05
65,1.851201876065932e-05,2.3030879674479365e-05
66,2.1506568394951976e-05,2.860883978428319e-05
67,1.847971324899672e-05,1.6790732843219303e-05
68,1.9558927869227427e-05,1.6028667232603766e-05
69,1.9809161585726542e-05,1.7030673916451633e-05
70,1.8182385658638806e-05,2.1026045942562632e-05
71,1.9914015129394275e-05,1.454374250897672e-05
72,1.6841926221137067e-05,1.57011909323046e-05
73,1.6216188560931533e-05,1.602328302396927e-05
74,1.6813902469775278e-05,5.821953891427256e-05
75,2.4705676488727996e-05,1.9435839931247756e-05
76,1.82246753757638e-05,1.373430040985113e-05
77,1.6760683593020076e-05,1.3413869055511896e-05
78,1.6640549737141036e-05,1.4021125025465153e-05
79,1.6019721875809844e-05,1.437210084986873e-05
80,1.8010970030618844e-05,2.072684401355218e-05
81,1.6850372113757267e-05,1.548955333419144e-05
82,1.586107739404681e-05,2.8491438570199534e-05
83,2.2108491347829667e-05,1.4445127817452885e-05
84,1.5221563866621832e-05,1.4256505892262794e-05
85,1.47631083001172e-05,1.510017773398431e-05
86,1.624652321923003e-05,1.3186061551095918e-05
87,1.597610833500983e-05,1.4427867427002639e-05
88,1.4684562118071925e-05,1.261579745914787e-05
89,1.4693399190859747e-05,1.3947084880783223e-05
90,1.9777298261726085e-05,1.7707749066175893e-05
91,1.618236444214528e-05,1.4581188224838115e-05
92,1.4228216611757358e-05,1.94842887140112e-05
93,1.713826239730614e-05,1.9802870156127028e-05
94,1.7789601142361616e-05,3.0441586204688065e-05
95,1.6509508982597342e-05,1.6147332644322887e-05
96,1.509886809409571e-05,1.0772373570944183e-05
97,1.4967119514473043e-05,1.1827265552710742e-05
98,1.360728651889076e-05,1.1826524314528797e-05
99,1.5489508509095424e-05,1.1028711014660075e-05
100,1.577215711482235e-05,1.1086294762208126e-05
101,1.3726904453072902e-05,9.76014507614309e-06
102,1.5828127364632866e-05,9.825220331549644e-06
103,1.4294695596444875e-05,1.0158048098674044e-05
104,1.3604518092809789e-05,1.1384178833395708e-05
105,1.5962518946686205e-05,1.33980711325421e-05
106,1.4530628656454306e-05,1.4327707503980491e-05
107,1.352084972863633e-05,1.1886872016475536e-05
108,1.2883380555822874e-05,1.4710200048284605e-05
109,1.474812719000814e-05,1.9720415366464294e-05
110,1.6635088178147617e-05,9.57670999923721e-06
111,1.2672954393825161e-05,2.212137042079121e-05
112,1.583307855634346e-05,1.5900917787803337e-05
113,1.328230580708935e-05,1.1503677342261653e-05
114,1.2661815097609569e-05,9.182052963296883e-06
115,1.251023182443792e-05,1.0548686987021938e-05
116,1.3535345498807839e-05,1.08566155176959e-05
117,1.091729578071127e-05,9.483764188189525e-06
118,1.1941777323781502e-05,1.222954142576782e-05
119,1.2118003312588415e-05,7.88478700997075e-06
120,1.2109837869155898e-05,2.763555858109612e-05
121,2.432494832083605e-05,1.3926992323831655e-05
122,1.2579862424813438e-05,1.1159170753671788e-05
123,1.2662795153941953e-05,2.2874113710713573e-05
124,1.3379834269601685e-05,9.319815944763832e-06
125,1.1756601019269078e-05,7.282149908860447e-06
126,1.0930815457348736e-05,7.669809747312684e-06
127,1.1203950753908776e-05,1.0474020200490486e-05
128,1.298946238291267e-05,8.550722668587696e-06
129,1.4554551149731629e-05,1.0095703146362212e-05
130,1.2604496511076355e-05,1.5932348105707206e-05
131,1.4829541257876416e-05,3.3206819352926686e-05
132,2.1194339708364124e-05,1.9989900465589017e-05
133,1.595655839992105e-05,9.183700058201794e-06
134,1.2468353166436178e-05,1.0972221389238257e-05
135,1.2665644189404529e-05,7.973993888299447e-06
136,1.2689660274017592e-05,1.9859919120790437e-05
137,1.2877274381632256e-05,7.500883384636836e-06
138,1.0313987320928608e-05,1.353160769212991e-05
139,1.1808389455750113e-05,8.666269422974437e-06
140,1.1237603346325203e-05,1.0971168194373604e-05
141,1.02587663431699e-05,6.461168595706113e-06
142,1.1165908192976661e-05,7.28227450963459e-06
143,1.1228594498139241e-05,1.2010748832835816e-05
144,1.088211500982219e-05,1.1318037650198676e-05
145,9.917823609568932e-06,8.233833796111867e-06
146,1.2060451234945157e-05,1.1079528121626936e-05
147,1.0807735060595969e-05,2.493438842066098e-05
148,1.655460476156025e-05,7.156847459555138e-06
149,9.693799798004052e-06,7.261274276970653e-06
150,1.1910794488098223e-05,1.150757907453226e-05
151,1.1316114631924956e-05,6.568719527422218e-06
152,8.469389361683474e-06,5.195272933633532e-06
153,8.614437352402352e-06,6.424689217965351e-06
154,8.343243334387634e-06,8.260393769887742e-06
155,9.486969030972215e-06,1.5151445040828548e-05
156,1.9192339918628843e-05,6.477015176642453e-06
157,9.455150997642445e-06,6.735872830176959e-06
158,9.793231551416934e-06,9.316871000919491e-06
159,8.410982759631311e-06,5.6952321756398305e-06
160,8.64936445547452e-06,6.348660463117994e-06
161,9.97921967739655e-06,1.2376808626868296e-05
162,1.075022447323482e-05,7.551525868620956e-06
163,9.99339003794289e-06,8.344944944838062e-06
164,1.708698967680296e-05,8.218947186833248e-06
165,9.867325183049183e-06,7.982735951372888e-06
166,9.082391811500115e-06,6.570189270860283e-06
167,9.276977304277049e-06,5.864828835910885e-06
168,8.632237565853713e-06,1.609712307981681e-05
169,9.996351428483086e-06,8.511343366990332e-06
170,1.036919887892076e-05,7.033010660961736e-06
171,1.2687795246858427e-05,1.0873428436752874e-05
172,8.614300267730696e-06,5.536706794373458e-06
173,8.737467104375745e-06,5.955251708655851e-06
174,8.319777602342324e-06,8.636319762445055e-06
175,8.376471403911031e-06,4.840276687900769e-06
176,9.44787846146071e-06,6.1773885136062745e-06
177,9.19724346832005e-06,7.345989160967292e-06
178,8.889908897236593e-06,5.384570613387041e-06
179,8.3281072637051e-06,1.3652359484694898e-05
180,1.1831447095357275e-05,5.020845947001362e-06
181,8.810118158310485e-06,4.68630332761677e-06
182,9.42701510774939e-06,1.6395235434174538e-05
183,1.0783779002633223e-05,8.498148963553831e-05
184,2.3215073075074804e-05,1.5212322978186421e-05
185,1.3997505253168388e-05,8.933141543820966e-06
186,1.0168607207647473e-05,7.64674859965453e-06
187,1.1078986225194448e-05,2.3414364477503113e-05
188,2.2110920434941017e-05,9.77976196736563e-06
189,1.298616109038232e-05,8.242446710937656e-06
190,1.2252055425744315e-05,1.0289857527823187e-05
191,1.240495355757178e-05,8.637753126095049e-06
192,1.1708624199291945e-05,2.947421307908371e-05
193,1.5851626509781152e-05,1.5214457562251482e-05
194,1.1906568369383985e-05,7.691155587963294e-06
195,1.1225609796383651e-05,2.0169867639197037e-05
196,1.40527539705155e-05,1.034410252032103e-05
197,1.1707531343961905e-05,1.0982900676026475e-05
198,1.2861189339846965e-05,6.941927040315932e-06
199,1.0111209489661546e-05,5.715594397770474e-06
200,1.2364942741831847e-05,8.618016181571875e-06
201,1.0176610474099151e-05,6.2216990954766516e-06
202,1.0150318855396887e-05,1.4083271707931999e-05
203,1.1922313909789886e-05,9.47843636822654e-06
204,9.7026272561336e-06,5.652008439938072e-06
205,1.064988442695245e-05,5.635507022816455e-06
206,9.59851424687215e-06,2.6143943614442833e-05
207,1.708230354866135e-05,6.4284899963240605e-06
208,9.744713224790758e-06,1.1770456694648601e-05
209,1.0880562188374046e-05,6.874012797197793e-06
210,1.0417823096715784e-05,1.2570340004458558e-05
211,1.0866852844195646e-05,4.752327640744625e-06
212,1.0052154417887019e-05,2.2085891032475047e-05
213,1.475980353201781e-05,1.1766972420446109e-05
214,1.078549010864143e-05,1.1055277354898863e-05
215,1.0311709913713413e-05,7.183238722063834e-06
216,1.1282120101982617e-05,6.261200724111404e-06
217,9.750552094157597e-06,5.762611635873327e-06
218,9.23161428545427e-06,4.65928951598471e-06
219,9.71489193294214e-06,8.985682143247686e-06
220,1.0440846955091166e-05,1.5840834748814814e-05
221,1.1550031829409862e-05,6.184430731082102e-06
222,8.938045474289019e-06,5.179005256650271e-06
223,9.543174883219763e-06,5.854829396412242e-06
224,9.337916859900966e-06,6.8207423282729e-06
225,8.73151278331837e-06,5.844052338943584e-06
226,8.902176546143892e-06,6.1458827076421585e-06
227,9.853543306668317e-06,7.224395176308462e-06
228,1.0581752771291317e-05,9.152689926850144e-06
229,9.863396414965835e-06,4.523017651081318e-06
230,1.0632316129236383e-05,7.871783964219503e-06
231,9.94354039513772e-06,1.2806051017832942e-05
232,9.730516932818101e-06,4.4753364818461705e-06
233,1.0542548926380169e-05,1.602951124368701e-05
234,1.1335687401827141e-05,1.1443272342148703e-05
235,1.3172320385430275e-05,9.387322279508226e-06
236,8.644752261673039e-06,8.234911547333468e-06
237,9.061649453066084e-06,4.677633569372119e-06
238,8.61487989736599e-06,1.2825911653635558e-05
239,1.024160640857493e-05,2.2572881789528765e-05
240,1.2718461903205025e-05,9.671454790805e-06
241,1.1252566602187081e-05,2.2865353457746096e-05
242,1.284994402253471e-05,7.430429832311347e-06
243,9.69390350205469e-06,7.967354576976504e-06
244,9.558179391162758e-06,2.3016438717604615e-05
245,1.3681874049455342e-05,6.44663941784529e-06
246,8.166092015926552e-06,5.567161224462325e-06
247,8.68145076267302e-06,1.9681510821101256e-05
248,1.3286251273603695e-05,5.528743713512085e-06
249,7.485371876706874e-06,4.593452558765421e-06
250,8.160147975407503e-06,5.477793820318766e-06
251,9.97067990110303e-06,6.6433512984076515e-06
252,9.07485280419808e-06,5.152223820914514e-06
253,8.71626295000689e-06,7.488315532100387e-06
254,7.514041109451293e-06,8.28363135951804e-06
255,9.022840632020407e-06,4.935200195177458e-06
256,9.089704073111144e-06,6.857650532765547e-06
257,9.002780594918086e-06,6.233424301171908e-06
258,8.780074451698012e-06,5.178143965167692e-06
259,7.293909697009007e-06,5.365818196878536e-06
260,8.514614137311582e-06,5.569536369876005e-06
261,9.582442836680067e-06,3.2572737836744636e-05
262,1.3108193234941046e-05,1.392054673488019e-05
263,9.824271706921059e-06,6.157617917779135e-06
264,8.823272375073949e-06,1.088386579795042e-05
265,1.4290849094322766e-05,5.6785543165460695e-06
266,8.70400474793444e-06,1.7185280739795417e-05
267,1.1892024617953298e-05,9.29834641283378e-06
268,9.3671556203931e-06,1.3484414012054913e-05
269,8.361473224535335e-06,5.9388758018030785e-06
270,7.775812892283457e-06,6.596465937036555e-06
271,8.541276526687267e-06,5.4810238907521125e-06
272,1.137535428781467e-05,5.123262781125959e-06
273,8.944352982455581e-06,7.2415741669829e-06
274,8.753330110353307e-06,6.393001967808232e-06
275,1.02426602205967e-05,2.3895268896012567e-05
276,1.3481068522412984e-05,6.309056516329292e-06
277,8.439455633552348e-06,5.143941052665468e-06
278,8.857180665429387e-06,1.0693153853935655e-05
279,9.97372583134122e-06,5.073407464806223e-06
280,8.105963561753188e-06,6.01399869992747e-06
281,9.402395410991934e-06,1.351397077087313e-05
282,9.356640205060968e-06,7.388723133772146e-06
283,9.501186490351324e-06,4.304270987631753e-06
284,7.896348939712403e-06,1.7125716112786904e-05
285,1.4881544594962698e-05,6.810948889324209e-06
286,8.791555620475611e-06,1.1394497050787322e-05
287,9.443394479343884e-06,9.185525414068252e-06
288,8.704943996105743e-06,5.279372544464422e-06
289,8.576792132381733e-06,9.823288564803079e-06
290,9.429426189031109e-06,5.535609489015769e-06
291,8.119156637760516e-06,9.719296940602362e-06
292,9.385051606884753e-06,2.6322040866944008e-05
293,1.3505770008729693e-05,5.584518021350959e-06
294,8.415314758687081e-06,4.7657663344580214e-06
295,8.187969873082087e-06,5.455638529383577e-06
296,7.721946650192313e-06,3.974899300374091e-06
297,8.434918667955485e-06,1.2613249964488205e-05
298,8.486818809875071e-06,8.371508556592744e-06
299,9.299222407814037e-06,6.419503279175842e-06
300,8.727160504696214e-06,8.00183534011012e-06
