seed,day,event,under_event,over_event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,mean_absolute_normalized_action,rms_normalized_action,normalized_action_saturation_fraction,absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
42,4,0,0,0,0,0,0,0.9567771744765416,1.0002161521675674,1.3123734661795583,0.10409853615177174,0.14689091215018146,0.0,28.169115483687026,0.6730259656906128
42,38,0,0,0,0,0,0,0.9501812020001434,1.000221022652011,2.1247291497794007,0.13258679630234838,0.18308028026687817,0.0,36.46380219177035,0.75
42,77,1,1,0,1,0,0,0.9498626396866598,1.0046158378813266,2.0089131786057792,0.13387772968659797,0.1843487193146516,0.0,36.85224016495915,0.7461625933647156
42,85,0,0,0,0,0,0,0.951426399465903,1.0,1.9839762337190998,0.12922318590184054,0.1797821818144028,0.0,35.38085929397345,0.7467644810676575
42,105,0,0,0,0,0,0,0.9559220233690247,1.0145798199314884,1.37025283539704,0.11684031714685261,0.16410182388651923,0.0,31.701093997867986,0.7021064162254333
42,133,0,0,0,0,0,0,0.9565254542579451,1.0088825347208437,1.4233326079161501,0.11975662355932097,0.16819846060684027,0.0,32.5173874542659,0.7111653685569763
42,137,0,0,0,0,0,0,0.9642110199813975,1.016010901189061,0.9316350573187643,0.09783183643594384,0.1373518339345264,0.0,26.48309575478215,0.5983584523200989
42,147,0,0,0,0,0,0,0.9562841247983438,1.0105785008356882,1.4588154436444025,0.12174720441301663,0.17040431586252228,0.0,33.119394215682284,0.7160279750823975
42,159,0,0,0,0,0,0,0.9625404311552078,1.0129898846887027,0.8545370718094013,0.09373158876163264,0.1317841163089018,0.0,25.368563094476123,0.560592532157898
42,220,0,0,0,0,0,0,0.9587244564297516,1.0068494048582646,1.3152184605860897,0.11418963107280433,0.160967594151427,0.0,30.927021254745192,0.7065907716751099
42,236,0,0,0,0,0,0,0.9639540626221419,1.018735297598447,0.8131660708441201,0.0891648455678175,0.12501796333966145,0.0,24.153079879367098,0.5314405560493469
42,241,0,0,0,0,0,0,0.9577368449364678,1.003586492862252,1.3853549025039902,0.11397276034889121,0.16105106422227408,0.0,30.86747772872839,0.702835202217102
42,245,0,0,0,0,0,0,0.9553966404357968,1.00680511047514,1.4624374641993834,0.11857722559943795,0.16697139423471802,0.0,32.17550902513797,0.7160820960998535
42,257,0,0,0,0,0,0,0.9612342327999134,1.02078080354602,0.862719003479355,0.09038910176604986,0.12693997668073118,0.0,24.483835167423976,0.5684530138969421
42,282,0,0,0,0,0,0,0.9515537341818304,1.0078763931473165,1.623957549561752,0.12263001129031181,0.1717951126777672,0.0,33.38371189671947,0.7353075742721558
42,295,0,0,0,0,0,0,0.9505998060798456,1.0,2.0302291555587235,0.1289230480324477,0.17914051122631638,0.0,35.37325066341747,0.7477733492851257
42,299,0,0,0,0,0,0,0.9576006275213049,1.0,1.1991039769582683,0.0989741045050323,0.13993318768170165,0.0,26.777791349979687,0.651947021484375
43,4,0,0,0,0,0,0,0.9566587343700292,1.0002169741175972,1.3124101724629635,0.10434287297539413,0.14700727059118274,0.0,28.2726400971138,0.6692861318588257
43,38,0,0,0,0,0,0,0.9503311991313925,1.0001988429366384,2.1237239038028046,0.13251157702567676,0.18271502282295102,0.0,36.487460968652385,0.7460426092147827
43,77,0,0,0,0,0,0,0.9501912958412598,1.0045842032836438,2.0083631689224513,0.13398316013626754,0.18429544336928363,0.0,36.9183242533698,0.75
43,85,0,0,0,0,0,0,0.9510937667443427,1.0,1.9822157731165528,0.12895798147656024,0.179423507578441,0.0,35.31000082590552,0.7445260286331177
43,105,0,0,0,0,0,0,0.9556869690128796,1.0147693969377054,1.3701939808792132,0.11667647305876017,0.1633565575767893,0.0,31.73381968937129,0.6957789063453674
43,133,0,0,0,0,0,0,0.956350779695934,1.0088553389976749,1.4231890900004978,0.1197356244859596,0.16773460114103583,0.0,32.580337631953554,0.7047482132911682
43,137,0,0,0,0,0,0,0.9641607245609446,1.0163199323754375,0.9317949233499283,0.09790872565160195,0.13713933559706817,0.0,26.55088789537005,0.5917037725448608
43,147,0,0,0,0,0,0,0.9560987285214018,1.0105425373346395,1.4587305388582616,0.12170464343701799,0.16987743501084163,0.0,33.18216450620944,0.709320068359375
43,159,0,0,0,0,0,0,0.9625537305258713,1.0132551215815124,0.8548623428868924,0.09397410578094423,0.1316976961194062,0.0,25.501370359957196,0.5611871480941772
43,220,0,0,0,0,0,0,0.9586646450538947,1.006836419258364,1.315154422684463,0.11427038450104494,0.1607900524921457,0.0,30.99593730467828,0.700084924697876
43,236,0,0,0,0,0,0,0.9639213971906676,1.0189506152401586,0.813583354275203,0.08929233214197059,0.12461674505519568,0.0,24.275875012473737,0.5313286185264587
43,241,0,0,0,0,0,0,0.9577370056293244,1.0035624996732104,1.3853050167139174,0.11408789192015927,0.1609086352378488,0.0,30.94807682314753,0.6971450448036194
43,245,0,0,0,0,0,0,0.9551559321207084,1.0067915438658817,1.4621613538639209,0.11856205016374588,0.16656305070444435,0.0,32.23233581293408,0.7110597491264343
43,257,0,0,0,0,0,0,0.9612713960178039,1.0209720146282617,0.8631444374401069,0.09059595479629934,0.12667509496611445,0.0,24.624000210775606,0.5677489042282104
43,282,0,0,0,0,0,0,0.9512588602747232,1.0078588506417203,1.6233064213636004,0.12259211530908942,0.1714128687599123,0.0,33.42622659540769,0.7316982746124268
43,295,0,0,0,0,0,0,0.9504051239458808,1.0,2.0285468251957393,0.1286536370559285,0.17864320075808113,0.0,35.319780776456994,0.743797242641449
43,299,0,0,0,0,0,0,0.9576141836102084,1.0,1.1993650046181117,0.09932555630803108,0.14010875428563668,0.0,26.92452006983344,0.6500030755996704
44,4,0,0,0,0,0,0,0.9563713434107343,1.000154565918927,1.311651034844395,0.10388514453855653,0.14711460448136265,0.0,28.042300290755875,0.6693691611289978
44,38,0,0,0,0,0,0,0.9502416790134927,1.000115193104542,2.123286582823459,0.1321474100307872,0.18287486315718393,0.0,36.28999583594722,0.75
44,77,1,1,0,2,0,0,0.9499141315092176,1.004498553265799,2.0072763339243394,0.1338860628505548,0.18504762312966347,0.0,36.76187990775515,0.75
44,85,0,0,0,0,0,0,0.9510457507211038,1.0,1.9819131248417656,0.12871679950815937,0.1798462861004596,0.0,35.13638263687058,0.7462273836135864
44,105,0,0,0,0,0,0,0.9554527624898238,1.014335866818168,1.3695044298462702,0.11669470843238135,0.1645238652227523,0.0,31.580995305053396,0.7019588351249695
44,133,0,0,0,0,0,0,0.9562732903346802,1.0087894396791088,1.4226017962624353,0.1195414587855339,0.1684638057719471,0.0,32.388259775873266,0.7078021168708801
44,137,0,0,0,0,0,0,0.9638131542234574,1.0155519771479606,0.9311739439117424,0.09764139323184888,0.13774325246292438,0.0,26.349236365897568,0.6005216240882874
44,147,0,0,0,0,0,0,0.9560357370496498,1.0104375023582588,1.457996259023459,0.12165243566657107,0.17096010826770786,0.0,33.00972342666925,0.7224717736244202
44,159,0,0,0,0,0,0,0.9621864858466517,1.0124780303243082,0.8539831658428871,0.09337883427118261,0.13195708530655245,0.0,25.19092936532691,0.5617682933807373
44,220,0,0,0,0,0,0,0.9583902105069038,1.006779333165455,1.3146638519635128,0.11404358704263966,0.16136757253005918,0.0,30.809783739314984,0.7060221433639526
44,236,0,0,0,0,0,0,0.963551273650244,1.0184001706171115,0.8125755031379757,0.08888512197881937,0.12530807668124785,0.0,23.99447301996317,0.5359941720962524
44,241,0,0,0,0,0,0,0.9574470074776474,1.0034893626827697,1.3846943084458854,0.11371961911208928,0.16126266380584833,0.0,30.724284428807618,0.702086329460144
44,245,0,0,0,0,0,0,0.9549436505188978,1.006719994872221,1.4615693088134982,0.11832512581410508,0.16717087701650002,0.0,32.03550356978986,0.7141470909118652
44,257,0,0,0,0,0,0,0.9610048913184651,1.0204729123212535,0.8621086113064264,0.09010499514018495,0.12719766893768314,0.0,24.327812182073245,0.5694089531898499
44,282,0,0,0,0,0,0,0.9511953537638801,1.0077905694285652,1.6226531967454185,0.12233863134558003,0.17203464181173236,0.0,33.219187556355074,0.7342709898948669
44,295,0,0,0,0,0,0,0.9504418654253776,1.0,2.0282860100718776,0.12833953159861267,0.17890503965722174,0.0,35.133874649310286,0.75
44,299,0,0,0,0,0,0,0.9572848312485268,1.0,1.1984227871482307,0.09869977249763906,0.14004087493500397,0.0,26.645499249503867,0.6508151888847351
45,4,0,0,0,0,0,0,0.9562862436779737,1.0001675889474075,1.3117250424320548,0.10379914512547354,0.14704064648606116,0.0,28.008281112869753,0.6674565076828003
45,38,0,0,0,0,0,0,0.9502153569256981,1.000098794494057,2.1243845355786353,0.13210540202756724,0.1827125388037781,0.0,36.29107916345448,0.7472838163375854
45,77,1,1,0,1,0,0,0.949982363589844,1.0045217062345821,2.008847813016809,0.1337236820254475,0.1846542190278345,0.0,36.74041586551649,0.7463546991348267
45,85,0,0,0,0,0,0,0.9511633400961184,1.0,1.982429032855043,0.12858857493847609,0.1796553331263454,0.0,35.098281807507306,0.7461495399475098
45,105,0,0,0,0,0,0,0.9554129462446611,1.0142007787270804,1.369490089653788,0.11642381479032338,0.16433624307465605,0.0,31.472493651936055,0.6993807554244995
45,133,0,0,0,0,0,0,0.9561506069648316,1.0087735375249254,1.4225922450306507,0.1193143258181711,0.16826505329759978,0.0,32.30245755724388,0.708953320980072
45,137,0,0,0,0,0,0,0.9639009237188034,1.0152821077225023,0.9311419518260903,0.09763089908907811,0.13811308178859083,0.0,26.283472926081423,0.6065962314605713
45,147,0,0,0,0,0,0,0.9559390943900195,1.0104757737213306,1.458020107373978,0.12143495321894686,0.17072121360347695,0.0,32.93249032905703,0.7197065353393555
45,159,0,0,0,0,0,0,0.9623305707315574,1.0123331083597549,0.8539669492770364,0.09349566581659019,0.13239969706330823,0.0,25.17374660554105,0.562129557132721
45,220,0,0,0,0,0,0,0.9585350344590197,1.0067933270767306,1.3147738758660126,0.1138725751855721,0.16121315079210638,0.0,30.74449777425861,0.703008770942688
45,236,0,0,0,0,0,0,0.9636557841222982,1.0179172189697376,0.8125635780167074,0.08891279025313754,0.1256890413065919,0.0,23.94199555473406,0.5411946177482605
45,241,0,0,0,0,0,0,0.957508104362569,1.0035111477008636,1.3847541525748848,0.1136221147608012,0.16120133818291035,0.0,30.6829653253409,0.7001498937606812
45,245,0,0,0,0,0,0,0.9549500211308029,1.0067161786172145,1.4615374515181585,0.11803047048548858,0.16679825202679086,0.0,31.942741160697942,0.7110878229141235
