epoch,training_mse,validation_mse
1,0.002135730934761731,0.00025691205519251525
2,0.0001253538777659525,5.7333509175805375e-05
3,3.6248614421873794e-05,1.7101318007917143e-05
4,1.6130136156702757e-05,1.176827117888024e-05
5,1.3348905191551672e-05,1.1087960047007073e-05
6,1.2625135392833423e-05,9.506754395260941e-06
7,1.208506625430129e-05,9.97362622001674e-06
8,1.207127873688781e-05,1.4501680198009126e-05
9,1.2748856404089435e-05,9.48492561292369e-06
10,1.1318268748471469e-05,9.992415471060667e-06
11,1.1506677786937438e-05,2.0242137907189317e-05
12,1.2735766804759069e-05,8.654912562633399e-06
13,1.0709264578118954e-05,1.3534620848076884e-05
14,1.1507718660314345e-05,8.269776117231231e-06
15,1.0907461295400503e-05,1.78040409082314e-05
16,1.2671346623738783e-05,1.0089345778396819e-05
17,1.0751530020397262e-05,1.0298048437107354e-05
18,1.0370014414157985e-05,7.834887583157979e-06
19,9.851230472469025e-06,1.0789458428916987e-05
20,1.0679363792102473e-05,8.960295417637099e-06
21,1.0546969016494196e-05,8.562583388993517e-06
22,1.0066054983326467e-05,7.506010661018081e-06
23,9.676527454194867e-06,1.705693830444943e-05
24,1.0683722220641184e-05,1.0385294444859028e-05
25,1.033773722675895e-05,8.328500371135306e-06
26,9.402950246069286e-06,7.497428669012152e-06
27,1.1356821102838563e-05,2.0672971004387364e-05
28,1.1619838774311661e-05,1.0442096936458256e-05
29,9.680854451029777e-06,9.014369425131008e-06
30,9.40186053066143e-06,7.600150183861842e-06
31,1.0258283314864716e-05,9.140377187577542e-06
32,1.292041960845208e-05,1.5848292605369352e-05
33,1.032480630177209e-05,6.605549970117863e-06
34,9.244017811787281e-06,8.366293513972778e-06
35,1.0555082402182355e-05,1.0272501640429255e-05
36,1.0205054845105874e-05,8.606073606642894e-06
37,9.855131111180526e-06,1.572385554027278e-05
38,1.0173098915055606e-05,7.1240574470721185e-06
39,9.307613340968687e-06,2.0741246771649458e-05
40,1.1922291150767705e-05,9.417897672392428e-06
41,8.494968932652791e-06,1.1078242096118629e-05
42,9.0188650141326e-06,6.305358965619234e-06
43,8.795723964621651e-06,6.963901796552818e-06
44,8.242505795611318e-06,1.39995008794358e-05
45,9.411782793038237e-06,8.15692783362465e-06
46,1.0045978862243438e-05,1.1122127943963278e-05
47,1.0050438385449178e-05,6.801757990615442e-06
48,1.5240685895280745e-05,8.070698640949558e-06
49,9.472035745126223e-06,8.817248271952849e-06
50,9.955737033080714e-06,6.691589533147635e-06
51,8.016391911085174e-06,9.274308467865922e-06
52,9.063182503831784e-06,8.213462024286855e-06
53,8.443873574443777e-06,9.430961654288694e-06
54,7.915090767104024e-06,6.550707894348307e-06
55,7.720910237670372e-06,7.578414624731522e-06
56,9.515980601853308e-06,8.260876711574383e-06
57,7.454678541849023e-06,7.821309736755211e-06
58,8.07112524810128e-06,6.9534630711132195e-06
59,7.47592622203575e-06,1.0178378033742774e-05
60,9.287621889511466e-06,6.4854575612116605e-06
61,1.0258141866783955e-05,1.529195833427366e-05
62,1.2880828015633078e-05,1.6059995687101036e-05
63,1.0629705717032526e-05,7.0676028371963184e-06
64,6.904643810013936e-06,9.626593964640051e-06
65,7.3474885279470726e-06,1.1268066373304464e-05
66,8.180775824127653e-06,1.4071238183532842e-05
67,8.566327800335352e-06,6.453793048422085e-06
68,7.529142056314629e-06,1.7091890185838565e-05
69,2.370349598311891e-05,9.77110266831005e-06
70,8.083613303304965e-06,6.727346317347838e-06
71,6.805174594081195e-06,7.383086995105259e-06
72,6.727750501124233e-06,6.0542088249349035e-06
73,6.981144744193963e-06,6.533135547215352e-06
74,7.2531028297903724e-06,7.152933903853409e-06
75,6.4807615369015066e-06,6.531367944262456e-06
76,7.341484520327954e-06,1.4569006452802569e-05
77,1.0790966944980374e-05,1.1546644600457512e-05
78,7.824521444057436e-06,6.96908409736352e-06
79,6.431914720278223e-06,5.904006229684455e-06
80,6.60647082267609e-06,6.098835001466796e-06
81,7.552022544760326e-06,7.124851890694117e-06
82,7.533813415994657e-06,7.06520268067834e-06
83,7.5707929292028505e-06,6.783358003303874e-06
84,8.520149159656804e-06,1.7736996596795507e-05
85,8.531521318998006e-06,5.79831748837023e-06
86,6.812215793789142e-06,6.252574166865088e-06
87,6.41438716575933e-06,7.697667570027988e-06
88,7.285914242467177e-06,9.552509254717734e-06
89,8.866096918392854e-06,5.931472060183296e-06
90,7.249134709820196e-06,1.1296414413664024e-05
91,1.6418668987431113e-05,7.687312972848304e-06
92,6.915004957720937e-06,9.993765161198098e-06
93,6.607101600561041e-06,6.889945325383451e-06
94,7.588551993432616e-06,1.1621211342571769e-05
95,6.321187730204006e-06,6.025030870659975e-06
96,5.57314932675148e-06,8.217504728236236e-06
97,7.247059632694193e-06,7.205003385024611e-06
98,7.840214515280899e-06,6.31903321846039e-06
99,8.776506882939083e-06,9.143475836026482e-06
100,1.0359835641793325e-05,6.54497443974833e-06
101,6.247525161164785e-06,5.834499461343512e-06
102,5.424448669968808e-06,6.505350029328838e-06
103,6.6934695344874244e-06,5.868726020707982e-06
104,5.938730401751291e-06,6.522372586914571e-06
105,6.029348729238596e-06,5.821797913085902e-06
106,6.147927890543499e-06,5.952249921392649e-06
107,6.920913869007131e-06,5.947642421233468e-06
108,5.966332418254405e-06,1.1550661838555243e-05
109,8.380599096892097e-06,6.7145620050723664e-06
110,6.292086081451825e-06,1.248382523044711e-05
111,7.5401570170253674e-06,6.827462129876949e-06
112,6.388084947112864e-06,7.669942533539142e-06
113,1.2319103548396101e-05,6.87686861056136e-06
114,6.199982440843346e-06,1.3132535059412476e-05
115,6.291861425433169e-06,5.165489255887223e-06
116,6.871345357510672e-06,1.0105047294928227e-05
117,5.7069782564039564e-06,6.054590812709648e-06
118,7.008638584964155e-06,1.3301004401000682e-05
119,6.360382214898848e-06,7.030708275124198e-06
120,5.552312435005054e-06,6.426701929740375e-06
121,7.143941242507676e-06,7.067995738907484e-06
122,5.946340327985429e-06,5.877400781173492e-06
123,1.2919487885266703e-05,5.672763563779881e-06
124,5.18715175769016e-06,7.323907993850298e-06
125,5.302198658119735e-06,6.514289907499915e-06
126,4.9499386542655496e-06,6.9106063165236264e-06
127,5.6722755657357905e-06,8.25318511488149e-06
128,6.035649741014433e-06,1.4544309124175925e-05
129,1.3612848273883823e-05,5.830210284329951e-06
130,6.958331866934757e-06,6.117640623415355e-06
131,5.714418399466445e-06,5.015677288611187e-06
132,6.351953364476988e-06,5.097240318718832e-06
133,6.117058839143803e-06,7.440042281814385e-06
134,5.510112308521846e-06,4.8463653001817875e-06
135,5.515024029245112e-06,5.7919205573853105e-06
136,4.867893294214723e-06,5.2524283091770485e-06
137,4.607799231356087e-06,1.430377596989274e-05
138,7.001272165109099e-06,1.3882823623134755e-05
139,5.528913101486632e-06,4.774790795636363e-06
140,4.86399098809627e-06,5.661412615154404e-06
141,5.357646419465059e-06,3.2295927667291835e-05
142,1.974051685595311e-05,5.036484253650997e-06
143,6.303344072139658e-06,6.251360446185572e-06
144,5.379136447507855e-06,1.0823616321431473e-05
145,7.31573831693649e-06,4.647772129828809e-06
146,7.108124642789855e-06,4.940066446579294e-06
147,4.996122860185486e-06,5.324191988620441e-06
148,4.785342200973121e-06,5.235849585005781e-06
149,5.2083133444587775e-06,4.695213647210039e-06
150,4.322243685670574e-06,5.024024176236708e-06
151,4.478351326854733e-06,6.790314728277735e-06
152,6.0789615244651764e-06,4.429450200404972e-06
153,5.218877141660847e-06,6.056428901501931e-06
154,6.362339777730258e-06,4.557941792882048e-06
155,6.3902303206001916e-06,4.334570348873967e-06
156,5.6700663489685945e-06,4.427676685736515e-06
157,5.26122711822349e-06,5.1813622121699154e-06
158,4.3671468683030636e-06,4.4248536141822115e-06
159,4.088536722216911e-06,4.953586994815851e-06
160,4.966075867482037e-06,6.299268534348812e-06
161,8.602832210835048e-06,4.8697361307858955e-06
162,4.656839239812273e-06,6.333276814984856e-06
163,6.433171934293655e-06,2.5871440811897628e-05
164,1.1315730132212463e-05,5.297795269143535e-06
165,5.545244637990739e-06,4.968072062183637e-06
166,4.073681290200122e-06,4.652160441764863e-06
167,4.186804728435943e-06,5.98916494709556e-06
168,5.3195513243865984e-06,5.759583018516423e-06
169,5.410532215440374e-06,8.105545020953286e-06
170,6.858168197660623e-06,6.469350864790613e-06
171,5.189011308933307e-06,4.678435288951732e-06
172,4.5807122703644426e-06,6.917697191965999e-06
173,5.859593270109881e-06,5.474231329571921e-06
174,4.633008340230542e-06,7.947196536406409e-06
175,4.700583168587833e-06,4.415960574988276e-06
176,4.870019925614802e-06,7.201575044746278e-06
177,5.94296805155907e-06,8.80904099176405e-06
178,8.51302430809093e-06,4.445808826858411e-06
179,4.9800453054905076e-06,4.659924798033899e-06
180,5.218121541041737e-06,5.266364951239666e-06
181,5.763482904729331e-06,4.980197900295025e-06
182,5.2091851600943345e-06,5.9605886235658545e-06
183,6.10088741160282e-06,4.654172244045185e-06
184,5.063102597497553e-06,4.703641025116667e-06
185,4.4755815527726854e-06,5.91142133998801e-06
186,5.120822384881085e-06,4.486079888010863e-06
187,4.322146786589223e-06,6.779518116672989e-06
188,6.0961157747182626e-06,5.556766609515762e-06
189,4.430260863349152e-06,4.337823611422209e-06
190,3.9982166981644696e-06,6.2378690017794725e-06
191,5.377499676450541e-06,5.1221591093053576e-06
192,4.492435680601505e-06,5.087135377834784e-06
193,5.516589015184893e-06,7.02282477504923e-06
194,4.318093444800027e-06,5.193229299038649e-06
195,5.81351282779083e-06,5.364185653888853e-06
196,9.042323264501257e-06,9.006090294860769e-06
197,6.123284454891594e-06,8.078576684056316e-06
198,6.382992913651313e-06,6.953844604140613e-06
199,4.9336288102928114e-06,4.567211817629868e-06
200,4.4605562347247286e-06,8.128535228024703e-06
201,4.783882012643084e-06,7.091533916536719e-06
202,4.922015407481965e-06,5.297622465150198e-06
203,4.124618602050066e-06,5.110766323923599e-06
204,4.219114441097883e-06,5.275304829410743e-06
205,4.510637549650537e-06,1.155471272795694e-05
206,5.825666849410655e-06,4.7976486712286714e-06
207,4.122534337944844e-06,4.063442247570492e-06
208,5.062872668575091e-06,4.688993612944614e-06
209,4.057118568804678e-06,5.087195859232452e-06
210,1.243265356130169e-05,5.997679181746207e-06
211,4.994440814698464e-06,7.813915544829797e-06
212,4.304556839651057e-06,4.997604264644906e-06
213,4.255789663364426e-06,5.437575964606367e-06
214,4.0191193929353e-06,4.718344371212879e-06
215,4.727115635562638e-06,6.666838089586236e-06
216,4.761856936446358e-06,4.6932095756346826e-06
217,4.5075085251612886e-06,4.831302248931024e-06
218,6.172522381304935e-06,9.440627763979137e-06
219,5.6578456040023455e-06,4.689055003836984e-06
220,4.039335392137998e-06,8.430170055362396e-06
221,7.4085586989202145e-06,5.673590294463793e-06
222,4.509660037737853e-06,8.958735634223558e-06
223,5.6227286818067935e-06,5.284986855258467e-06
224,4.726981544644375e-06,5.073206011729781e-06
225,5.3362571937517105e-06,9.047661478689406e-06
226,4.974235523713148e-06,4.7635430746595375e-06
227,4.333554919694074e-06,5.867519121238729e-06
228,4.998857862336167e-06,4.335882294981275e-06
229,3.6153877220255836e-06,5.379808499128558e-06
230,5.166430171465479e-06,1.42587150548934e-05
231,4.7234844833794685e-06,1.5580062608933076e-05
232,6.381066630941253e-06,5.211921234149486e-06
233,4.131434837160798e-06,6.079119884816464e-06
234,3.907417906356429e-06,4.974319836037466e-06
235,4.089897564491756e-06,5.899325969949132e-06
236,4.920228023019306e-06,4.150239874434192e-06
237,4.10700365483492e-06,1.303581848333124e-05
238,4.773844331057695e-06,4.716321200248785e-06
239,4.931855290210695e-06,7.497100341424812e-06
240,3.745811628028778e-06,5.251837137620896e-06
241,3.782138719543582e-06,4.856878604186932e-06
242,3.850086305387127e-06,7.250690941873472e-06
243,3.95109533915924e-06,8.654085831949487e-06
244,6.70610782955399e-06,4.094977157365065e-06
245,4.104508087991798e-06,4.9844202294480056e-06
246,6.020171413400108e-06,8.388895366806537e-06
247,4.808856785876699e-06,4.422010078997118e-06
248,4.684019987031379e-06,1.0727369954111055e-05
249,4.5858958000757235e-06,5.230712304182816e-06
250,3.892549297493783e-06,5.16963746122201e-06
251,6.4453362472791234e-06,5.436637366074137e-06
252,3.7298066380182197e-06,5.79675770495669e-06
253,4.4417928393158945e-06,5.176741069590207e-06
254,4.191708783418151e-06,5.4201791499508545e-06
255,4.0098015060287986e-06,6.992655471549369e-06
256,4.787954415925404e-06,5.612972927337978e-06
257,5.992189406762398e-06,4.185134457657114e-06
258,4.065464297907186e-06,6.407030014088377e-06
259,4.1005612761832055e-06,9.639286872697994e-06
260,6.378333057996531e-06,4.607392384059494e-06
261,4.145599115461318e-06,4.498454018175835e-06
262,3.6962830909899257e-06,4.813577106688172e-06
263,3.310355634225527e-06,4.288189757062355e-06
264,4.254812660335683e-06,6.496550668089185e-06
265,3.637803003931324e-06,8.172218258550856e-06
266,4.842974357459406e-06,5.637446520267986e-06
267,4.157697530683349e-06,4.826680196856614e-06
268,4.438996657405542e-06,5.049760602560127e-06
269,4.764593714277171e-06,4.548605375020998e-06
270,3.9913353150820645e-06,4.457014256331604e-06
271,4.736547539540056e-06,7.40913174013258e-06
272,4.304178062176063e-06,5.1419497140159365e-06
273,4.641930894693014e-06,4.560521119856276e-06
274,3.3299066087368246e-06,5.894557943975087e-06
275,4.924319509449387e-06,2.078606848954223e-05
276,6.409067574557932e-06,6.698293418594403e-06
277,4.830620674684247e-06,4.9992281674349215e-06
278,5.871817707191526e-06,5.985808456898667e-06
279,4.868937253377226e-06,5.1328934205230325e-06
280,3.707709110823912e-06,5.354433142201742e-06
281,3.670341362478558e-06,5.411299753177445e-06
282,4.476901830501101e-06,1.1679143426590599e-05
283,5.576611172164987e-06,7.744193680991884e-06
284,4.260942243187553e-06,4.44048373537953e-06
285,4.4200717346549415e-06,7.499252205889206e-06
286,5.166640470460629e-06,4.397570137371076e-06
287,4.1241925525052165e-06,4.9243326429859735e-06
288,4.454319645490268e-06,4.412916950968793e-06
289,4.1396655530791445e-06,5.925326149736065e-06
290,4.437378390234482e-06,1.0606094292597845e-05
291,4.942176956103053e-06,4.01590750698233e-06
292,4.019670790339227e-06,4.357558282208629e-06
293,3.950076599526905e-06,4.6602858674305025e-06
294,3.700040273153198e-06,4.607232312991982e-06
295,4.386952014101553e-06,6.656243840552634e-06
296,6.05178975850625e-06,4.8189408516918775e-06
297,4.409545892615695e-06,2.095902345899958e-05
298,1.2142689158844449e-05,5.31064324604813e-06
299,3.4652149587427197e-06,3.7987763334967894e-06
300,3.1975927348477332e-06,4.201775027468102e-06
