candidate_id,scenario_index,mismatch_id,mismatch_seed,pv_s_scale,svc_q_scale,cap_total_mvar,r_std,x_std,load_std,pv_std,topology_reconfiguration,mean_r_multiplier,mean_x_multiplier,load_multiplier,pv_multiplier,risk,under_steps,over_steps,pf_fail,projection_failures,intervention_rate,daily_loss_mwh,actual_vmin,actual_vmax
100,0,0,2026091801,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9944983796109041,1.0181997350459902,1.0006832773490344,0.9770020934144493,0,0,0,0,0,0.0,1.0350445067083327,0.9588770160605069,1.0
100,0,1,2026091802,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9981403524007517,0.9881192024082343,1.037203266330266,1.0133432898542822,0,0,0,0,0,0.0,1.153922910602599,0.9579694261701891,1.0
100,0,2,2026091803,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0030444185692058,0.9865222687075532,1.0070023940238444,0.9940370241431968,0,0,0,0,0,0.0,1.0375587183451576,0.9597227442117506,1.0
100,0,3,2026091804,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0016723280970987,1.000548070985382,0.9921989954734654,1.0220051353645878,0,0,0,0,0,0.0,1.0554528623424826,0.9583653492358715,1.0
100,0,4,2026091805,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0034610573289142,1.0013256294030122,1.033215056883856,0.9757652184360371,0,0,0,0,0,0.0,1.1210928297139309,0.9583309794360572,1.0
100,0,5,2026091806,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.003809070876833,0.9986403757439685,1.0177324801605734,0.9866134325007735,0,0,0,0,0,0.0,1.1021039260916252,0.9586301080267714,1.0
100,0,6,2026091807,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0140538339123772,1.000968184574253,0.985451838204882,1.0487219955294957,0,0,0,0,0,0.0,1.035358267731448,0.9583757688618284,1.0
100,0,7,2026091808,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0061559307595396,1.0073521880748664,1.012197351174701,0.9871797390789411,0,0,0,0,0,0.0,1.1367166346162967,0.956685833390941,1.0
100,0,8,2026091809,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0002381216389282,0.9966179661030902,0.9833478771264003,1.00719430109165,0,0,0,0,0,0.0,1.0045802712408316,0.959654992311854,1.0
100,0,9,2026091810,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9989186063031844,0.99611028320958,1.024338084470035,0.9917386583910391,0,0,0,0,0,0.0,1.0785223817256053,0.9596369236313913,1.0
100,0,10,2026091811,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9951669051284123,1.0018610457202572,1.0093993244452277,1.0013805077332611,0,0,0,0,0,0.0,1.0767680159979254,0.9581979603152964,1.0
100,0,11,2026091812,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9978498020858735,1.0061517120139745,1.0036949651511775,1.0401795844251158,0,0,0,0,0,0.0,1.0620975512257014,0.9590988669196634,1.0
100,0,12,2026091813,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9951944538578277,1.0098699514487417,0.9932302524311339,0.9987803370454591,0,0,0,0,0,0.0,1.0060956731959598,0.9600746807812381,1.0
100,0,13,2026091814,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0029257686268382,0.9996899970360476,1.0051534964106925,1.0069857195117413,0,0,0,0,0,0.0,1.0848585289869526,0.9577713612042851,1.0
100,0,14,2026091815,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.991516650455196,1.0001148838783993,1.0114745954530289,0.969972597729818,0,0,0,0,0,0.0,1.0626982084746697,0.9592246567099404,1.0
100,0,15,2026091816,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9939253183011192,1.011799252161803,1.0417450013860865,0.9940275403885758,0,0,0,0,0,0.0,1.1186693792448237,0.9591311562517905,1.0
100,0,16,2026091817,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9901005616251357,1.0023524038102103,1.0132541849807566,1.008998722048354,0,0,0,0,0,0.0,1.0960720072457835,0.9581919047421693,1.0
100,0,17,2026091818,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9995997883699422,1.0001583668679708,1.0139557551743235,0.9720610353890508,0,0,0,0,0,0.0,1.0736809111563728,0.9589578169385486,1.0
100,0,18,2026091819,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0050311196038386,1.0012558496566866,0.9946145530871653,0.9970258055183804,0,0,0,0,0,0.0,1.0297129612549478,0.9593296055496037,1.0
100,0,19,2026091820,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0005752167549515,1.0120983114420203,0.9740886985596835,1.0113868117013274,0,0,0,0,0,0.0,0.9986786619185753,0.9588376885158361,1.0
100,1,0,2026092810,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9875350510333647,0.9956907705408181,0.9857527763630243,0.9899835579158016,1,7,0,0,0,0.0,2.937442339230198,0.9490416747433769,1.0
100,1,1,2026092811,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9977717430539033,1.0137361524460193,1.0095479212080014,0.983608061541426,1,28,0,0,0,0.0,3.142001321461917,0.9470149569110808,1.0
100,1,2,2026092812,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.991087668745918,1.0048496572886096,1.0276337351836444,1.0069251605176368,1,36,0,0,0,0.0,3.1841573426781853,0.9465206899520298,1.0
100,1,3,2026092813,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9946455589439711,1.017988235267134,1.0057006822407732,1.0110486466989386,1,43,0,0,0,0.0,3.1253296236208348,0.9461066672497714,1.0
100,1,4,2026092814,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0031069353227557,0.985234359199755,1.0094275601028124,0.9655731015163505,1,53,0,0,0,0.0,3.2560461493722492,0.9448429870877809,1.0
100,1,5,2026092815,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0016418270057172,1.0034847585391733,0.9979269592591663,1.0021152930104495,1,12,0,0,0,0.0,3.0156771048590345,0.9482159665081439,1.0
100,1,6,2026092816,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0078720533851844,0.999230251802299,1.0074581196711787,1.0003846522543527,1,49,0,0,0,0.0,3.2151652495709877,0.945609813691538,1.0
100,1,7,2026092817,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9787261013537187,1.0009752097070812,0.972375587698613,1.014960937100447,1,11,0,0,0,0.0,2.858922636491627,0.9486152803393316,1.0
100,1,8,2026092818,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0150517117014202,0.9954120285712879,0.9864893191137932,0.9652703570718706,1,17,0,0,0,0.0,3.0444494393241084,0.9476966952085698,1.0
100,1,9,2026092819,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9823477924851745,1.0041850713309057,1.0325975920539492,0.9894432619221474,1,50,0,0,0,0.0,3.3186135050965215,0.9457496240601555,1.0
100,1,10,2026092820,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0050651157428394,0.9960740672133954,1.0215232059440076,1.0113001415617753,1,56,0,0,0,0.0,3.3049669701972606,0.9439801812196191,1.0
100,1,11,2026092821,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0018471161855282,0.986769912071329,1.0019322525842533,0.9812636038980292,1,30,0,0,0,0.0,3.1486898514068136,0.9468712091632995,1.0
100,1,12,2026092822,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0013375766471035,1.0090186077692573,1.0181377267970428,1.001250392969033,1,55,0,0,0,0.0,3.3131274495291634,0.9442370284573238,1.0
100,1,13,2026092823,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0116215050134723,1.0072458494561782,1.0192861389121097,1.0219309873288531,1,55,0,0,0,0.0,3.262801738833846,0.9445479418365953,1.0
100,1,14,2026092824,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0025254860907487,0.9921299534359417,1.0177099587734475,1.0057736681241585,1,30,0,0,0,0.0,3.1880924337470966,0.9468381872980091,1.0
100,1,15,2026092825,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.002967975469354,0.989838927334358,0.9613982572995843,1.0122195542952928,1,15,0,0,0,0.0,2.8800418753089585,0.9484069691936661,1.0
100,1,16,2026092826,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0077612555756097,1.0141909619089542,0.9688091216287718,1.0106913567414981,1,9,0,0,0,0.0,2.8766762134884036,0.9489758046999294,1.0
100,1,17,2026092827,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.010837424512761,1.0012555835049453,1.0328561384613721,1.0043620282481946,1,57,0,0,0,0.0,3.4192595322452033,0.943024756944905,1.0
100,1,18,2026092828,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0075361732081614,0.9985920542824771,1.0045738996032283,0.9881181034446634,1,52,0,0,0,0.0,3.1808628318574574,0.9455449081226419,1.0
100,1,19,2026092829,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0089253128408913,0.9853327685107099,1.0300785007127082,1.0061310203798222,1,56,0,0,0,0.0,3.3942934150645105,0.9436602464788438,1.0
100,2,0,2026093819,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0034188036900993,1.0019604666624427,1.0119071831375661,0.9804691130393909,0,0,0,0,0,0.0,1.7705398152196081,0.9537668404920088,1.0
100,2,1,2026093820,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0190895679541323,0.9996340096314579,0.9799433324197927,0.9620247708941188,0,0,0,0,0,0.0,1.6471421514476774,0.9555664216128092,1.0
100,2,2,2026093821,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9819554996615452,0.9981662580629153,1.0088240459228104,1.0458453970362889,0,0,0,0,0,0.0,1.696790187191362,0.9552150615534076,1.0
100,2,3,2026093822,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9983315839976888,0.9984948754981489,1.0183424518788808,0.9820306590039758,0,0,0,0,0,0.0,1.8544254803740616,0.9524045187630953,1.0
100,2,4,2026093823,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9919049576024869,1.008683188944691,1.0013794374537057,1.0424966907205873,0,0,0,0,0,0.0,1.7769444885221417,0.9532097943622527,1.0
100,2,5,2026093824,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0055714007483374,0.9887992491706578,0.9754633970309806,1.0266074463210715,0,0,0,0,0,0.0,1.6500001078967292,0.9546835266226389,1.0
100,2,6,2026093825,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0004258987069097,1.0017834461165687,1.0209016125981638,0.9697753759979226,0,0,0,0,0,0.0,1.848513533081593,0.953574661971467,1.0
100,2,7,2026093826,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0078801361551435,0.9965750835883482,0.9863073950177798,0.989270834435385,0,0,0,0,0,0.0,1.6897375412006788,0.9544553420752383,1.0
100,2,8,2026093827,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9940814812578974,0.9962796796416227,1.0224920004023137,0.9912391326588206,0,0,0,0,0,0.0,1.8209806876601857,0.9534707794171274,1.0
100,2,9,2026093828,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0083910455735143,1.0087638194552446,1.052838009518991,0.9965714565626078,0,0,0,0,0,0.0,1.9549116792720997,0.9526159706148111,1.0
100,2,10,2026093829,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9997201424382277,0.994770147875359,0.9804831176045877,0.9930650129428378,0,0,0,0,0,0.0,1.6863075078593137,0.9541741055494779,1.0
100,2,11,2026093830,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0087176629534036,0.9926952453869046,1.0412426351759463,0.9555709507044066,0,0,0,0,0,0.0,1.9592349448349293,0.9519497826958231,1.0
100,2,12,2026093831,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9857510558346864,0.9899282498957241,1.0112141833582284,0.9740536699046008,0,0,0,0,0,0.0,1.7283994558819171,0.9551745522820083,1.0
100,2,13,2026093832,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0005648369318956,1.0075726454852816,1.0281001272470014,1.0203264303011987,0,0,0,0,0,0.0,1.8735109697059464,0.9523453515459172,1.0
100,2,14,2026093833,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0023039001079153,0.9961353802307085,1.0239341245143603,1.0340692339164055,0,0,0,0,0,0.0,1.897337898590154,0.9513788693854432,1.0
100,2,15,2026093834,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9998574571153409,0.9930756553702728,0.9569043049978004,1.018661167817375,0,0,0,0,0,0.0,1.577360334172091,0.955223181165297,1.0
100,2,16,2026093835,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9987474901259638,0.986503390872167,1.0581264148234675,1.0020123600684268,0,0,0,0,0,0.0,1.9981476657891613,0.9520867409658906,1.0
100,2,17,2026093836,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9995112238644668,1.0112055417900332,1.0206858980898732,0.9932901313654495,0,0,0,0,0,0.0,1.8497049239051064,0.952847205450614,1.0
100,2,18,2026093837,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.014822305035977,0.9901380512218934,1.0025403335993683,0.9783325110801658,0,0,0,0,0,0.0,1.7657044481643542,0.954478014503733,1.0
100,2,19,2026093838,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.002981753448945,1.0051016755150193,0.9937565987261376,1.0022569520337141,0,0,0,0,0,0.0,1.707697432145102,0.9546905996886854,1.0
100,3,0,2026094828,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,0.9919881993136036,0.9964582416041591,0.9947028701465572,0.9928248126298453,1,3,0,0,0,0.0,2.657811665577493,0.9497418672743825,1.0
100,3,1,2026094829,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0139766143207412,0.9968494842303467,1.0311455548934179,0.9964145802862185,1,29,0,0,0,0.0,2.9366640299914835,0.9470803479610199,1.0
100,3,2,2026094830,0.45,0.375,0.0,0.05,0.05,0.02,0.02,tie32_open18,1.0085744341487808,1.004338372007387,1.018533776906526,1.0136815445501326,1,15,0,0,0,0.0,2.757752096444562,0.9483200880444936,1.0
