controller,seed,day_index,step,time_hour,vmin_pu,vmax_pu,critical_bus,line_loss_mw,intervened,correction_norm,ibvr_17_policy_q_mvar,ibvr_17_executed_q_mvar,ibvr_17_correction_q_mvar,ibvr_21_policy_q_mvar,ibvr_21_executed_q_mvar,ibvr_21_correction_q_mvar,ibvr_24_policy_q_mvar,ibvr_24_executed_q_mvar,ibvr_24_correction_q_mvar,svc_32_policy_q_mvar,svc_32_executed_q_mvar,svc_32_correction_q_mvar
Raw WG-CVaR,42,273,82,20.5,0.9842105545539711,1.0,30,0.025009950103752305,0,0.0,0.2945907869180043,0.29517756571985704,0.0005867788018527609,-0.22818514793623568,-0.2285007364366755,-0.000315588500439834,0.20883304220256751,0.20937949488496557,0.0005464526823980576,0.6402592922490102,0.6402592922490102,0.0
Raw WG-CVaR,42,273,83,20.75,0.9890325146045482,1.001547630574384,30,0.01971713943783721,0,0.0,0.23700603114133095,0.2364189322930101,-0.0005870988483208661,-0.24446706027128146,-0.24401467083427425,0.0004523894370072057,0.20628658634836,0.20582729782020825,-0.0004592885281517467,0.6409612077098026,0.6409612077098026,0.0
Raw WG-CVaR,42,273,84,21.0,0.9825941019744677,1.0,30,0.02698437870497235,0,0.0,0.3109846032584919,0.3115035867777816,0.0005189835192896952,-0.22919792996680516,-0.22925529192293623,-5.736195613106898e-05,0.2139034271136922,0.21379121858433697,-0.00011220852935522885,0.6357530560109774,0.6357530560109774,0.0
Raw WG-CVaR,42,273,85,21.25,0.9824829608151223,1.0,30,0.024823881226506847,0,0.0,0.29661105107084795,0.29621409162176665,-0.0003969594490813022,-0.22565819396534187,-0.2257315444684059,-7.335050306403468e-05,0.20681011436079572,0.2068710414953852,6.0927134589494614e-05,0.6389365869728736,0.6389365869728736,0.0
Raw WG-CVaR,42,273,86,21.5,0.9932776603561401,1.0020154916272994,9,0.017522518128898414,0,0.0,0.22512272872601796,0.22543392016502234,0.00031119143900437685,-0.24067106313674413,-0.24109319877601357,-0.0004221356392694331,0.20114898419622826,0.2018903444903747,0.0007413602941464537,0.6453867772581443,0.6453867772581443,0.0
Raw WG-CVaR,42,273,87,21.75,0.9882778501560423,1.0013657121991346,30,0.018690815319778932,0,0.0,0.23524908147437973,0.2354556014384842,0.00020651996410447904,-0.24342578091112324,-0.24370268478575832,-0.0002769038746350816,0.20116362273930516,0.20081168821682435,-0.0003519345224808068,0.6369702118938272,0.6369702118938272,0.0
Raw WG-CVaR,42,273,88,22.0,0.9808969539244224,1.0,30,0.02597877503127813,0,0.0,0.2756510384086575,0.2761863322130549,0.0005352938043973743,-0.2343422323331706,-0.2345036556574816,-0.0001614233243109886,0.21240773717249087,0.21224965632801054,-0.0001580808444803239,0.6331249762539355,0.6331249762539355,0.0
Raw WG-CVaR,42,273,89,22.25,0.9905414205564391,1.0066765034594312,30,0.0182209651149658,0,0.0,0.19901806986786996,0.19803850386799918,-0.000979565999870785,-0.24590650322180663,-0.24485122592084796,0.001055277300958668,0.204854141760629,0.20436773993838453,-0.0004864018222444644,0.6408055956311633,0.6408055956311633,0.0
Raw WG-CVaR,42,273,90,22.5,0.9746140900114291,1.0,30,0.03918710128776293,0,0.0,0.34319036956414967,0.34371132777809627,0.0005209582139465985,-0.22294781674075456,-0.22314371665640026,-0.00019589991564569753,0.22024785200062763,0.22057974256355095,0.0003318905629233204,0.6316249523780182,0.6316249523780182,0.0
Raw WG-CVaR,42,273,91,22.75,0.9905424197339753,1.002046399182507,30,0.018719517800406007,0,0.0,0.24568412818150276,0.24621334837342718,0.0005292201919244177,-0.23604809414293637,-0.2366498523901242,-0.0006017582471878336,0.2014725928283682,0.20215411818385354,0.000681525355485324,0.644869002148611,0.644869002148611,0.0
Raw WG-CVaR,42,273,92,23.0,0.9916929467932605,1.0044246209135494,30,0.01661728165906811,0,0.0,0.17301333444703382,0.17242906982421732,-0.0005842646228164938,-0.2500214569321995,-0.249323838650578,0.0006976182816215148,0.20142540489926705,0.20043580599633698,-0.0009895989029300722,0.6402732225993151,0.6402732225993151,0.0
Raw WG-CVaR,42,273,93,23.25,0.9821105275807138,1.0,30,0.03287884119410939,0,0.0,0.3311699547364219,0.33178431303995537,0.0006143583035334577,-0.23926027872271957,-0.23948995808004814,-0.00022967935732856604,0.22347574646409135,0.22374385785514833,0.0002681113910569799,0.6333231773406576,0.6333231773406576,0.0
Raw WG-CVaR,42,273,94,23.5,0.9829761808402051,1.0,30,0.02631794289648001,0,0.0,0.30011552108539574,0.2996103046776813,-0.0005052164077144483,-0.2310828586904429,-0.2307352221534282,0.000347636537014695,0.21804099630608073,0.21782223775296436,-0.0002187585531163716,0.6383926774622255,0.6383926774622255,0.0
Raw WG-CVaR,42,273,95,23.75,0.9833849398774188,1.0,30,0.0277868856973006,0,0.0,0.3141635606016863,0.3152403625971676,0.001076801995481269,-0.22842584926995713,-0.22884378055844692,-0.0004179312884897979,0.21312875922979282,0.21403609448256233,0.0009073352527695089,0.6400157797121016,0.6400157797121016,0.0
Projected WG-CVaR,42,273,0,0.0,0.9872856144522799,1.0,30,0.01784508097473489,0,0.0,0.18546404896549157,0.18605705414660967,0.0005930051811181003,-0.1953196446834503,-0.19554969375472797,-0.0002300490712776604,0.20135586985368842,0.2018339839836762,0.00047811412998777225,0.612280118469168,0.612280118469168,0.0
Projected WG-CVaR,42,273,1,0.25,0.9854010049934098,1.0040675947746873,30,0.019902152991130306,0,0.0,0.22463426720503962,0.22422253348487448,-0.0004117337201651472,-0.23985489390501796,-0.23974801949682303,0.0001068744081949291,0.2030182681770074,0.20268311769805974,-0.0003351504789476656,0.6344836782645551,0.6344836782645551,0.0
Projected WG-CVaR,42,273,2,0.5,0.993902469665041,1.0072971076166914,30,0.015494703324514324,0,0.0,0.1740158688264325,0.17329512693091934,-0.0007207418955131606,-0.2496683244262305,-0.24871634852015823,0.0009519759060722666,0.1992807915156197,0.19866881950891863,-0.0006119720067010725,0.6404154050066571,0.6404154050066571,0.0
Projected WG-CVaR,42,273,3,0.75,0.9898549891784505,1.0,12,0.0258849179528426,0,0.0,0.30480214568905406,0.30481476341344704,1.2617724392982588e-05,-0.24412341560240663,-0.2441251468724602,-1.7312700535676573e-06,0.20907017602041172,0.20906309984732263,-7.076173089093363e-06,0.6419504816285118,0.6419504816285118,0.0
Projected WG-CVaR,42,273,4,1.0,0.9944440037145766,1.0043346029189193,22,0.020097445333370604,0,0.0,0.24187679227470285,0.241940034957234,6.324268253116161e-05,-0.24081609144569263,-0.2408653237659366,-4.923232024398039e-05,0.2028704488545549,0.20292557296735694,5.512411280203522e-05,0.6512975432822099,0.6512975432822099,0.0
Projected WG-CVaR,42,273,5,1.25,0.9953310753914442,1.0072706117324204,22,0.016759209139706254,0,0.0,0.1880743900244845,0.188007803635893,-6.658638859149968e-05,-0.24555932015995874,-0.2454834138395867,7.590632037204892e-05,0.19677909732775972,0.19671331539558562,-6.578193217410266e-05,0.6501946100133722,0.6501946100133722,0.0
Projected WG-CVaR,42,273,6,1.5,0.9940399918344902,1.008730189619384,22,0.020813522060440924,0,0.0,0.22304946880435647,0.22314493187954715,9.54630751906771e-05,-0.2493657969183936,-0.24944680163173633,-8.100471334271386e-05,0.2001741505207516,0.20024282819052405,6.867766977244893e-05,0.650571271873861,0.650571271873861,0.0
Projected WG-CVaR,42,273,7,1.75,0.9952653342492078,1.0044525241651725,22,0.01774563870193735,0,0.0,0.20995499184054459,0.20989753799596964,-5.745384457495062e-05,-0.24655920512229829,-0.2465120992536249,4.710586867337496e-05,0.19824331795905903,0.1982148835435131,-2.843441554592485e-05,0.6482223623867993,0.6482223623867993,0.0
Projected WG-CVaR,42,273,8,2.0,0.9930055026590349,1.0,12,0.020780361763005323,0,0.0,0.26528392834538583,0.26524650863548493,-3.741970990089882e-05,-0.24361818336746394,-0.24358828776394692,2.9895603517016145e-05,0.20220617089969567,0.20216889681536537,-3.727408433029655e-05,0.64534838143675,0.64534838143675,0.0
Projected WG-CVaR,42,273,9,2.25,0.9920476749973074,1.0,12,0.024084475805286734,0,0.0,0.2947367642439632,0.29498513917549035,0.00024837493152712886,-0.23997960192541215,-0.24021954038958726,-0.0002399384641751101,0.20635553744834922,0.2065596227774124,0.0002040853290631861,0.6467978158712757,0.6467978158712757,0.0
Projected WG-CVaR,42,273,10,2.5,0.9967570553480821,1.0096282754387826,22,0.014891600426570444,0,0.0,0.1311509554389835,0.1310794866783241,-7.146876065941554e-05,-0.2467562371691431,-0.24655496549757266,0.000201271671570441,0.1935459944513555,0.193400367760542,-0.00014562669081349955,0.65150427155828,0.65150427155828,0.0
Projected WG-CVaR,42,273,11,2.75,0.9926697807380586,1.0000761620408232,12,0.021697812425721365,0,0.0,0.27105750854591704,0.2709980378320121,-5.9470713904941075e-05,-0.250153045865249,-0.25013641774884854,1.6628116400463355e-05,0.20359728732736374,0.20356597707842905,-3.1310248934685037e-05,0.642136019708667,0.642136019708667,0.0
Projected WG-CVaR,42,273,12,3.0,0.99478828587582,1.007139118363571,22,0.019719869707088732,0,0.0,0.21640521484042669,0.21643085403901355,2.5639198586863143e-05,-0.24750485210474152,-0.24756354968231337,-5.86975775718479e-05,0.20263174997986358,0.20268139621016218,4.964623029860005e-05,0.651211332615591,0.651211332615591,0.0
Projected WG-CVaR,42,273,13,3.25,0.9952798477890712,1.005616213621596,22,0.018419342033006436,0,0.0,0.21009104830326414,0.21054973770528793,0.0004586894020237875,-0.24747665619741785,-0.2478026608754838,-0.00032600467806595534,0.19966231905181175,0.19996465366659524,0.00030233461478348933,0.6483917744305852,0.6483917744305852,0.0
Projected WG-CVaR,42,273,14,3.5,0.9947007046917511,1.0051344199342647,8,0.016545366489963045,0,0.0,0.20618323178905223,0.20599205514647856,-0.00019117664257367606,-0.24988878650817495,-0.2498025068021973,8.627970597765988e-05,0.20121758465717057,0.20110488858842146,-0.00011269606874911298,0.642630299412688,0.642630299412688,0.0
Projected WG-CVaR,42,273,15,3.75,0.9958379235562307,1.0050501288875566,8,0.01584625573956907,0,0.0,0.19486455233241778,0.19500823165046816,0.00014367931805037149,-0.24943577175011428,-0.24983255754347294,-0.00039678579335866715,0.19878852847972014,0.19918699295368378,0.0003984644739636334,0.6442028435136105,0.6442028435136105,0.0
Projected WG-CVaR,42,273,16,4.0,0.9976557824268304,1.0064794048381105,22,0.014689482565657556,0,0.0,0.12138061724372222,0.12152332674744572,0.00014270950372349822,-0.25680756079098493,-0.25698376551412216,-0.0001762047231372299,0.19391212430752164,0.19386411711837884,-4.800718914280133e-05,0.6443400712849399,0.6443400712849399,0.0
Projected WG-CVaR,42,273,17,4.25,0.9944348498480544,1.0058684350745715,30,0.01577639684207277,0,0.0,0.17293623160888028,0.17380828269366153,0.0008720510847812502,-0.2568814266331608,-0.258079388689222,-0.0011979620560611526,0.20025635513622217,0.20105773972182525,0.0008013845856030821,0.6375327143280383,0.6375327143280383,0.0
Projected WG-CVaR,42,273,18,4.5,0.995582304669558,1.0094730525175415,30,0.016652124432732694,0,0.0,0.08569937926500859,0.08547012000114784,-0.00022925926386074824,-0.2570635628071133,-0.2565175364367902,0.0005460263703230828,0.19917100338820407,0.19898705541488387,-0.00018394797332019208,0.6361355747727737,0.6361355747727737,0.0
Projected WG-CVaR,42,273,19,4.75,0.9851413809805045,1.0027635923885438,30,0.02134625573379935,0,0.0,0.22857282832693143,0.22853984121251403,-3.298711441740432e-05,-0.25408615359190057,-0.2539405570548026,0.0001455965370979473,0.2129218856007586,0.2124225674154225,-0.0004993181853360784,0.6279426303856264,0.6279426303856264,0.0
Projected WG-CVaR,42,273,20,5.0,0.9936231224654216,1.008758219543936,30,0.015639232620601264,0,0.0,0.15147389885693852,0.15138253345486335,-9.136540207516086e-05,-0.24907648581014524,-0.24904757289325558,2.891291688966735e-05,0.19770032297829462,0.19828352673305216,0.0005832037547575386,0.6394634368894194,0.6394634368894194,0.0
Projected WG-CVaR,42,273,21,5.25,0.986474404668512,1.0026789501041218,30,0.01985345924913825,0,0.0,0.21883100549658308,0.21845302226032898,-0.000377983236254098,-0.2534910144617168,-0.2527699779615552,0.000721036500161587,0.20661417936407184,0.20593104825645878,-0.0006831311076130608,0.632180539183437,0.632180539183437,0.0
Projected WG-CVaR,42,273,22,5.5,0.9901882521082939,1.0029904579318474,30,0.019162024637800652,0,0.0,0.2363843744847251,0.237318800876924,0.0009344263921989004,-0.24820697020105795,-0.2493472376925587,-0.0011402674915007571,0.204111764910546,0.20484939513112427,0.000737630220578267,0.6381949509774794,0.6381949509774794,0.0
Projected WG-CVaR,42,273,23,5.75,0.9907438332581897,1.0060157486121402,30,0.017416699084202743,0,0.0,0.1626911543128228,0.16282842569120112,0.00013727137837832304,-0.2503256269178032,-0.24991989754711774,0.0004057293706854481,0.20380353864877943,0.20345408512369212,-0.00034945352508730654,0.6368436339822217,0.6368436339822217,0.0
Projected WG-CVaR,42,273,24,6.0,0.9845449969265031,1.005112076876128,30,0.02317298517909331,0,0.0,0.24190690902139314,0.24152341632562446,-0.00038349269576867795,-0.2517190979673583,-0.2517251688358787,-6.070868520391404e-06,0.2172971368084226,0.2172913831643524,-5.753644070211061e-06,0.6299420815716115,0.6299420815716115,0.0
Projected WG-CVaR,42,273,25,6.25,0.9814511969236713,1.0012251444907603,30,0.025703092543970355,0,0.0,0.2703680077200041,0.27041631769763325,4.8309977629168444e-05,-0.23625058890502462,-0.23785805495794568,-0.0016074660529210583,0.21749349715977495,0.2181682100515247,0.0006747128917497514,0.6315239090957996,0.6315239090957996,0.0
Projected WG-CVaR,42,273,26,6.5,0.9900760892363301,1.004498139487658,30,0.01892543106701316,0,0.0,0.14022566987224044,0.14027495719703484,4.9287324794394793e-05,-0.25077919830653467,-0.2493321360797192,0.0014470622268154543,0.20779615400937695,0.20733248282845654,-0.00046367118092041637,0.6366239349906113,0.6366239349906113,0.0
Projected WG-CVaR,42,273,27,6.75,0.9863122393004129,1.0038554575762064,30,0.02146795437909402,0,0.0,0.21673634812428255,0.2170309821582172,0.0002946340339346487,-0.25550527526179223,-0.2556422676752894,-0.00013699241349718339,0.21094755041207158,0.2109879736511208,4.042323904920875e-05,0.6314632278431613,0.6314632278431613,0.0
Projected WG-CVaR,42,273,28,7.0,0.9801111794271092,1.0007474035707993,30,0.02692430904878001,0,0.0,0.2651139017091157,0.2642075579586283,-0.0009063437504873706,-0.2381909484766618,-0.23874600145926778,-0.0005550529826059691,0.2205816517782737,0.22055985706652587,-2.179471174784675e-05,0.6273799714892254,0.6273799714892254,0.0
Projected WG-CVaR,42,273,29,7.25,0.9855417459954381,1.0015221993227,30,0.020191539286605248,0,0.0,0.1985273100770023,0.1981648361863403,-0.0003624738906620184,-0.2408479459658952,-0.23963536735608235,0.0012125786098128588,0.20441448358657002,0.20382115269293186,-0.0005933308936381665,0.6359813604230307,0.6359813604230307,0.0
Projected WG-CVaR,42,273,30,7.5,0.9805334413377225,1.0,30,0.027933852710817175,0,0.0,0.29094464394180786,0.2915557206128365,0.0006110766710286653,-0.23293931163751982,-0.23316943550519156,-0.00023012386767173876,0.22001642277203948,0.22005595216382334,3.952939178386572e-05,0.6318088736822114,0.6318088736822114,0.0
Projected WG-CVaR,42,273,31,7.75,0.97615515481215,1.0,30,0.03324320672108716,0,0.0,0.3075582204614024,0.30866518273891047,0.0011069622775080612,-0.22095553805595994,-0.22276131029057142,-0.0018057722346114802,0.2212548256489871,0.2233346874112396,0.0020798617622524995,0.6300435577325554,0.6300435577325554,0.0
Projected WG-CVaR,42,273,32,8.0,0.9794191025351007,1.000503739388109,30,0.02895440207694855,0,0.0,0.22777803008704256,0.22852256168940835,0.0007445316023657889,-0.24009095722327042,-0.23976577013733794,0.0003251870859324879,0.2239710493445625,0.2240081905848567,3.7141240294191746e-05,0.6305115570040845,0.6305115570040845,0.0
Projected WG-CVaR,42,273,33,8.25,0.9822552096110715,1.0065038076146187,30,0.02473065954084938,0,0.0,0.1879777368499695,0.18733845292824725,-0.0006392839217222446,-0.2467615942176286,-0.2457714620720762,0.0009901321455524081,0.21744788380494715,0.21710296000086599,-0.00034492380408115975,0.6278971155345929,0.6278971155345929,0.0
Projected WG-CVaR,42,273,34,8.5,0.9816737901780939,1.0022807021960083,30,0.024674215200639265,0,0.0,0.2333526960315477,0.2329589653690867,-0.0003937306624610115,-0.2424450244455059,-0.24334303984845262,-0.0008980154029467335,0.21425221428590088,0.2139768618567745,-0.0002753524291263798,0.6262654965261816,0.6262654965261816,0.0
Projected WG-CVaR,42,273,35,8.75,0.9695210544628184,1.0,30,0.03960240122695814,0,0.0,0.26558635157793414,0.26799592336351213,0.002409571785577991,-0.22113826119587685,-0.22078067500424747,0.0003575861916293721,0.22231497745326187,0.2229183436222831,0.0006033661690212355,0.6228109261127721,0.6228109261127721,0.0
Projected WG-CVaR,42,273,36,9.0,0.9686894275726242,1.0,30,0.04325368689548151,0,0.0,0.26518521410365253,0.26442778037503595,-0.0007574337286165855,-0.22111530905680435,-0.22065228576251741,0.000463023294286935,0.223552963235408,0.22348916557561108,-6.379765979691587e-05,0.6218858069073163,0.6218858069073163,0.0
Projected WG-CVaR,42,273,37,9.25,0.9731051346252829,1.0,30,0.03645464501477948,0,0.0,0.2623211677421475,0.2623914575357821,7.028979363460364e-05,-0.2266924297597722,-0.22742292665261143,-0.0007304968928392441,0.22182188075173379,0.22175817258778271,-6.37081639510706e-05,0.623935435517593,0.623935435517593,0.0
Projected WG-CVaR,42,273,38,9.5,0.9655633835188647,1.0,30,0.04988439221559553,0,0.0,0.28324589831456454,0.2851483400870902,0.001902441772525687,-0.2115305701440279,-0.21334762137485025,-0.0018170512308223474,0.23266406967219402,0.23463222636821682,0.0019681566960227936,0.6189301214017164,0.6189301214017164,0.0
Projected WG-CVaR,42,273,39,9.75,0.9645778118481346,1.001458671058103,30,0.052120532268015496,0,0.0,0.23295884113904805,0.232739409487221,-0.0002194316518270567,-0.21804935256364064,-0.2169324101092592,0.001116942454381431,0.23351125339627188,0.23228811693881815,-0.0012231364574537273,0.6179471633400717,0.6179471633400717,0.0
Projected WG-CVaR,42,273,40,10.0,0.9562523791930613,1.0,31,0.06786135913295335,0,0.0,0.27280906116012066,0.2708561619682204,-0.0019528991919002814,-0.20367423984092145,-0.20526269273590145,-0.001588452894979997,0.24317212337335925,0.24454999684050707,0.001377873467147822,0.6139033563196086,0.6139033563196086,0.0
Projected WG-CVaR,42,273,41,10.25,0.962971935105563,1.0021720542681678,30,0.05485968205142397,0,0.0,0.23757647340946228,0.23799916581038127,0.00042269240091899474,-0.20794900767580085,-0.20694672833205988,0.001002279343740975,0.22421823728166215,0.2255600821347157,0.0013418448530535532,0.6182452968274643,0.6182452968274643,0.0
Projected WG-CVaR,42,273,42,10.5,0.9505000395091845,1.0003778863617894,31,0.10052767478294905,1,0.20946665764395914,0.258979466589894,0.7458176842541552,0.48683821766426116,-0.19609565339300017,-0.17970023357079581,0.016395419822204355,0.24218256751209474,0.36255399101554814,0.1203714235034534,0.6097601488699205,0.7029742335859814,0.09321408471606096
Projected WG-CVaR,42,273,43,10.75,0.9584892776270982,1.004291686442557,30,0.06483486677887962,0,0.0,0.2339312637860345,0.23451628517169232,0.0005850213856578301,-0.18233152839665648,-0.1836568987093063,-0.001325370312649815,0.2417505854029535,0.24194895180966325,0.00019836640670975458,0.6348026316540132,0.6348026316540132,0.0
Projected WG-CVaR,42,273,44,11.0,0.9563294792944218,1.005413781545249,31,0.07119068428548896,0,0.0,0.15070357167493403,0.1531010793259147,0.002397507650980679,-0.20760463122799644,-0.2075623018361083,4.2329391888140666e-05,0.21801784210626496,0.22004689875629796,0.002029056650033001,0.6132491513959142,0.6132491513959142,0.0
Projected WG-CVaR,42,273,45,11.25,0.9586879501563726,1.0049282637048826,30,0.07483959467026943,0,0.0,0.1463904043452007,0.14372478142952455,-0.0026656229156761524,-0.21897257745418433,-0.21738724563338865,0.0015853318207956768,0.2276605737717471,0.22965746248809593,0.0019968887163488436,0.6042066903334566,0.6042066903334566,0.0
Projected WG-CVaR,42,273,46,11.5,0.9711491825224746,1.0044256437997017,30,0.04797719899257908,0,0.0,0.0874681582138938,0.08862247532396417,0.0011543171100703714,-0.23290629483046374,-0.2313570403909729,0.0015492544394908325,0.2085853590602413,0.20701581847182568,-0.00156954058841563,0.6130742736062955,0.6130742736062955,0.0
Projected WG-CVaR,42,273,47,11.75,0.9664787236004484,1.0028118873355836,30,0.05752266591501326,0,0.0,0.10867587395372126,0.1088008681512326,0.00012499419751134389,-0.23202760915442147,-0.23490665681257136,-0.0028790476581498914,0.21403904851068045,0.2102510753201326,-0.0037879731905478553,0.6060037211689995,0.6060037211689995,0.0
Projected WG-CVaR,42,273,48,12.0,0.9665865719093232,1.0055306151307026,30,0.05870221943502847,0,0.0,0.12442983348850993,0.12336031293838104,-0.0010695205501288912,-0.23131191651089975,-0.2285663321299372,0.0027455843809625347,0.21811680522927607,0.22353845403112144,0.005421648801845369,0.6064603612855439,0.6064603612855439,0.0
Projected WG-CVaR,42,273,49,12.25,0.9794407139742465,1.0077420554597054,30,0.04195065836662494,0,0.0,0.040573152424398955,0.04067394969613449,0.00010079727173553654,-0.24331881390145554,-0.2438409555946951,-0.0005221416932395528,0.20502638504950732,0.1995036836852264,-0.00552270136428093,0.6145270093930275,0.6145270093930275,0.0
Projected WG-CVaR,42,273,50,12.5,0.9768651490705885,1.0087626425671816,30,0.04271749623887949,0,0.0,0.07024571336520806,0.07061895902792874,0.00037324566272067816,-0.24803033957718706,-0.24977545290372408,-0.0017451133265370122,0.21343796310387939,0.2162308645146225,0.0027929014107431205,0.6129628777425138,0.6129628777425138,0.0
Projected WG-CVaR,42,273,51,12.75,0.9834215138837314,1.0159145990848204,30,0.04689029457022938,0,0.0,-0.035351006967991,-0.03510885534270094,0.0002421516252900588,-0.2464000371417499,-0.2479587136939223,-0.0015586765521724,0.20108558152078662,0.20116297441673023,7.739289594360654e-05,0.6130639001631071,0.6130639001631071,0.0
Projected WG-CVaR,42,273,52,13.0,0.9863335187546172,1.0110590254082066,30,0.04323338278805848,0,0.0,-0.06481671509200045,-0.06525473662979504,-0.0004380215377945973,-0.24710230609016146,-0.25086739208732944,-0.0037650859971679884,0.20515124984226926,0.20565449025822377,0.000503240415954509,0.6110678494220485,0.6110678494220485,0.0
Projected WG-CVaR,42,273,53,13.25,0.9909015836919415,1.017032387431565,30,0.058028867112820584,0,0.0,-0.18382960640919296,-0.1877008856518553,-0.00387127924266234,-0.24793750319366537,-0.24444229512906682,0.0034952080645985484,0.19398951158240274,0.19670895182768372,0.0027194402452809796,0.6114248752777085,0.6114248752777085,0.0
Projected WG-CVaR,42,273,54,13.5,0.9893513192590949,1.0232164090041482,30,0.06516554502659996,0,0.0,-0.13785821105770638,-0.13835216978564704,-0.0004939587279406688,-0.24688126425524426,-0.2475684059569991,-0.0006871417017548509,0.18851312111102003,0.18720866743094378,-0.0013044536800762563,0.6050146715127624,0.6050146715127624,0.0
Projected WG-CVaR,42,273,55,13.75,0.9843544831060954,1.0207934514844246,30,0.06699404478571502,0,0.0,-0.12288219047330706,-0.11916312891896941,0.003719061554337655,-0.25106983749297745,-0.24667943296748424,0.004390404525493219,0.1945830291485207,0.1937020453967484,-0.0008809837517722852,0.6048048035620823,0.6048048035620823,0.0
Projected WG-CVaR,42,273,56,14.0,0.9821455125994354,1.0103676932357448,30,0.040551754649873734,0,0.0,-0.010853822371334419,-0.011152430234315641,-0.0002986078629812223,-0.2447541480974132,-0.2529259433333505,-0.008171795235937307,0.1938483517033392,0.19555428401805125,0.0017059323147120553,0.6078234703145116,0.6078234703145116,0.0
Projected WG-CVaR,42,273,57,14.25,0.9911942851418607,1.0240203104649006,30,0.07325355746460721,0,0.0,-0.20096385207230963,-0.2028253750457002,-0.001861522973390567,-0.2474206894322036,-0.24620900709726914,0.0012116823349344608,0.19096661755545713,0.19438251326042857,0.0034158957049714445,0.6083522082081485,0.6083522082081485,0.0
Projected WG-CVaR,42,273,58,14.5,0.9924103696668239,1.0271433244773283,30,0.08667468033535951,0,0.0,-0.267434095131984,-0.25679019977570583,0.010643895356278188,-0.24675357672348716,-0.24505549950033048,0.0016980772231566799,0.17188358958928612,0.16796847951149743,-0.003915110077788692,0.6040944443584433,0.6040944443584433,0.0
Projected WG-CVaR,42,273,59,14.75,0.9773781106815623,1.0077921539678252,30,0.04800891299904182,0,0.0,-0.003057733064456731,-0.0031822917011533215,-0.0001245586366965903,-0.25230490987964976,-0.2481556082425386,0.0041493016371111635,0.20007599859517394,0.2013109350754721,0.0012349364802981544,0.6012803362730512,0.6012803362730512,0.0
Projected WG-CVaR,42,273,60,15.0,0.9794574870093827,1.023037383756951,30,0.06933171178014638,0,0.0,-0.062211238557072356,-0.061884885429503426,0.0003263531275689291,-0.24236578231575687,-0.24874962525166572,-0.006383842935908851,0.19127224550262542,0.1906793295623448,-0.0005929159402806305,0.6050811157893943,0.6050811157893943,0.0
Projected WG-CVaR,42,273,61,15.25,0.9869340034875003,1.0223845682897492,30,0.06930182484381939,0,0.0,-0.13448426638724853,-0.1321121056975247,0.002372160689723818,-0.2498700295330636,-0.24779743389694775,0.002072595636115837,0.20044357058323561,0.20344970780717114,0.003006137223935529,0.604738192392448,0.604738192392448,0.0
Projected WG-CVaR,42,273,62,15.5,0.977691672590305,1.0083157982748483,30,0.060466092830542155,0,0.0,-0.05045895883742065,-0.049641045379901966,0.0008179134575186861,-0.24707623104538104,-0.24262301788864263,0.0044532131567384114,0.19481126515938046,0.1875764172146309,-0.007234847944749573,0.603430064177001,0.603430064177001,0.0
Projected WG-CVaR,42,273,63,15.75,0.9677515286976789,1.0046445602101175,30,0.051472550988243715,0,0.0,0.1219154568107152,0.12242449598290402,0.0005090391721888216,-0.2375694805837935,-0.2408288940536953,-0.0032594134699018007,0.21855957014550811,0.21847174749753312,-8.78226479749944e-05,0.6058338762464883,0.6058338762464883,0.0
Projected WG-CVaR,42,273,64,16.0,0.9770950104454543,1.0083607037383797,30,0.045446390453616904,0,0.0,0.05624874590035348,0.05591242833102999,-0.00033631756932349377,-0.2486561760164163,-0.24326929007366782,0.0053868859427484705,0.21540528659969962,0.21710366919575239,0.001698382596052761,0.6128199443166604,0.6128199443166604,0.0
Projected WG-CVaR,42,273,65,16.25,0.9673250593949483,1.0022376828833532,30,0.05015166101788088,0,0.0,0.15319135072970472,0.15327458518739595,8.323445769123361e-05,-0.2318371961739476,-0.23526411475407502,-0.0034269185801274193,0.2185246005065143,0.21721387894957853,-0.0013107215569357622,0.6089513540872273,0.6089513540872273,0.0
Projected WG-CVaR,42,273,66,16.5,0.9684613931619305,1.0055254841420518,30,0.051355036256961306,0,0.0,0.1344749478367153,0.13392755907862078,-0.0005473887580945136,-0.23841710401205243,-0.23293701252006124,0.00548009149199119,0.2279291444490941,0.22657734863923404,-0.0013517958098600569,0.6114568874417561,0.6114568874417561,0.0
Projected WG-CVaR,42,273,67,16.75,0.9598918969461213,1.0,31,0.06078426776695786,0,0.0,0.23844530716751708,0.24018535965982957,0.0017400524923124883,-0.22260450635388,-0.22411759871129414,-0.0015130923574141475,0.23440478973400133,0.23452180037840126,0.00011701064439992304,0.6113284006914341,0.6113284006914341,0.0
Projected WG-CVaR,42,273,68,17.0,0.9731567245110525,1.009174986685218,30,0.042784269087174545,0,0.0,0.15754418803544715,0.1553748856473893,-0.0021693023880578477,-0.2312439176859628,-0.23317286102111964,-0.0019289433351568352,0.22193914770574208,0.22284581316332003,0.0009066654575779487,0.6169004834438989,0.6169004834438989,0.0
