candidate_id,worst_seed_risk,mean_seed_risk,worst_seed_pf_fail_rate,mean_daily_loss_mwh,maximum_seed_loss_mwh,mean_intervention_rate,projection_failure_steps,worst_vmin,worst_vmax,raw_worst_vmin,raw_worst_vmax,pv_s_scale,svc_q_scale,cap_total_mvar,selection_role,resource_index,robust_feasible
805,0.0,0.0,0.0,1.0375887392076024,1.111362742363149,0.0,0,0.952792151098252,1.0353484855435997,0.952792151098252,1.0353484855435997,0.7,0.9105263157894736,0.5,refine_candidate,81.52631578947368,1
806,0.0,0.0,0.0,1.0763232672138567,1.1590275450417475,0.0,0,0.953700527688788,1.0354976976723642,0.953700527688788,1.0354976976723642,0.7,0.9526315789473684,0.5,refine_candidate,83.63157894736841,1
807,0.0,0.0,0.0,1.1179838614663018,1.2099241747637821,0.0,0,0.9546004686250924,1.035624268770822,0.9546004686250924,1.035624268770822,0.7,0.9947368421052631,0.5,refine_candidate,85.73684210526315,1
808,0.0,0.0,0.0,1.1625485707724774,1.264015596567129,0.0,0,0.9554865177964016,1.035739181916969,0.9554865177964016,1.035739181916969,0.7,1.0368421052631578,0.5,refine_candidate,87.84210526315789,1
809,0.0,0.0,0.0,1.2099849732843646,1.32128284884856,0.0,0,0.9563647239158772,1.0358558869389831,0.9563647239158772,1.0358558869389831,0.7,1.0789473684210527,0.5,refine_candidate,89.94736842105263,1
820,0.0,0.0,0.0,0.8987852517351054,0.9303816605598444,0.0006944444444444399,0,0.9505000007645164,1.033418784046681,0.9481777068809718,1.033418784046681,0.7421052631578947,0.7,0.5,refine_candidate,73.10526315789474,1
821,0.0,0.0,0.0,0.9225465692605531,0.9608325434879065,0.00023148148148148,0,0.9505000006144124,1.0335050741697114,0.9493270326657128,1.0335050741697114,0.7421052631578947,0.7421052631578947,0.5,refine_candidate,75.21052631578947,1
822,0.0,0.0,0.0,0.9494655416877755,0.9949309151673074,0.00011574074074074,0,0.9505012241262816,1.0336585388949089,0.9502913911274292,1.0336585388949089,0.7421052631578947,0.7842105263157895,0.5,refine_candidate,77.3157894736842,1
823,0.0,0.0,0.0,0.979464266423566,1.0325877989948837,0.0,0,0.951199401554344,1.0338252961994536,0.951199401554344,1.0338252961994536,0.7421052631578947,0.8263157894736841,0.5,refine_candidate,79.42105263157893,1
824,0.0,0.0,0.0,1.0124848647989662,1.073695035420188,0.0,0,0.9521138454485822,1.0339731074084362,0.9521138454485822,1.0339731074084362,0.7421052631578947,0.8684210526315789,0.5,refine_candidate,81.52631578947367,1
825,0.0,0.0,0.0,1.0484745356386471,1.1181130398999708,0.0,0,0.9530275330763652,1.034117257881494,0.9530275330763652,1.034117257881494,0.7421052631578947,0.9105263157894736,0.5,refine_candidate,83.63157894736841,1
826,0.0,0.0,0.0,1.0874042420000034,1.1658096106014262,0.0,0,0.9539369179108268,1.0342449793415436,0.9539369179108268,1.0342449793415436,0.7421052631578947,0.9526315789473684,0.5,refine_candidate,85.73684210526315,1
827,0.0,0.0,0.0,1.12922699821652,1.2167303731218646,0.0,0,0.9548372939665128,1.0343578295053677,0.9548372939665128,1.0343578295053677,0.7421052631578947,0.9947368421052631,0.5,refine_candidate,87.84210526315789,1
828,0.0,0.0,0.0,1.1739335998335623,1.2708292100639487,0.0,0,0.9557184116931464,1.0344588861275807,0.9557184116931464,1.0344588861275807,0.7421052631578947,1.0368421052631578,0.5,refine_candidate,89.94736842105263,1
