candidate_id,risk,pf_fail_rate,mean_daily_loss_mwh,mean_intervention_rate,projection_failure_steps,worst_vmin,worst_vmax,raw_worst_vmin,raw_worst_vmax,seed,pv_s_scale,svc_q_scale,cap_total_mvar,selection_role,resource_index
1205,0.0,0.0,1.1725392065406282,0.0,0,0.9571710738654632,1.0309644967316005,0.9571710738654632,1.0309644967316005,43,0.7,0.9105263157894736,0.75,refine_candidate,82.02631578947368
1206,0.0,0.0,1.2228372890978336,0.0,0,0.9581278103720912,1.0310630155164269,0.9581278103720912,1.0310630155164269,43,0.7,0.9526315789473684,0.75,refine_candidate,84.13157894736841
1207,0.0,0.0,1.2764035236136022,0.0,0,0.9590760889213888,1.0312025429392135,0.9590760889213888,1.0312025429392135,43,0.7,0.9947368421052631,0.75,refine_candidate,86.23684210526315
1208,0.0,0.0,1.3331728595851395,0.0,0,0.9600167693728576,1.0313471653459616,0.9600167693728576,1.0313471653459616,43,0.7,1.0368421052631578,0.75,refine_candidate,88.34210526315789
1209,0.0,0.0,1.3931108894472086,0.0,0,0.9609442809600448,1.031484956353128,0.9609442809600448,1.031484956353128,43,0.7,1.0789473684210527,0.75,refine_candidate,90.44736842105263
1220,0.0,0.0,0.9791987719999687,0.0,0,0.9522729888844844,1.0292011173471605,0.9522729888844844,1.0292011173471605,43,0.7421052631578947,0.7,0.75,refine_candidate,73.60526315789474
1221,0.0,0.0,1.0122777704596346,0.0,0,0.9533122943456486,1.0292527546478838,0.9533122943456486,1.0292527546478838,43,0.7421052631578947,0.7421052631578947,0.75,refine_candidate,75.71052631578947
1222,0.0,0.0,1.0489259469992076,0.0,0,0.9543432685824448,1.029296677347518,0.9543432685824448,1.029296677347518,43,0.7421052631578947,0.7842105263157895,0.75,refine_candidate,77.8157894736842
1223,0.0,0.0,1.089030863162156,0.0,0,0.9553606179195276,1.0293501732513517,0.9553606179195276,1.0293501732513517,43,0.7421052631578947,0.8263157894736841,0.75,refine_candidate,79.92105263157893
1224,0.0,0.0,1.1325753880703953,0.0,0,0.956362149532057,1.0294109460316327,0.956362149532057,1.0294109460316327,43,0.7421052631578947,0.8684210526315789,0.75,refine_candidate,82.02631578947367
1225,0.0,0.0,1.1795137243609493,0.0,0,0.9573411615123284,1.0294762551622028,0.9573411615123284,1.0294762551622028,43,0.7421052631578947,0.9105263157894736,0.75,refine_candidate,84.13157894736841
1226,0.0,0.0,1.2297652002808281,0.0,0,0.9582938267390886,1.0295507414873168,0.9582938267390886,1.0295507414873168,43,0.7421052631578947,0.9526315789473684,0.75,refine_candidate,86.23684210526315
1227,0.0,0.0,1.2832668472048023,0.0,0,0.9592399473121208,1.0296741858891694,0.9592399473121208,1.0296741858891694,43,0.7421052631578947,0.9947368421052631,0.75,refine_candidate,88.34210526315789
1228,0.0,0.0,1.3399654540642933,0.0,0,0.9601780194869418,1.029796661121478,0.9601780194869418,1.029796661121478,43,0.7421052631578947,1.0368421052631578,0.75,refine_candidate,90.44736842105263
1240,0.0,0.0,0.9866001979700393,0.0,0,0.952448759724524,1.027818899307335,0.952448759724524,1.027818899307335,43,0.7842105263157895,0.7,0.75,refine_candidate,75.71052631578948
1241,0.0,0.0,1.0197055928485914,0.0,0,0.9534894576860384,1.0278614797551426,0.9534894576860384,1.0278614797551426,43,0.7842105263157895,0.7421052631578947,0.75,refine_candidate,77.8157894736842
1242,0.0,0.0,1.0563562836995024,0.0,0,0.9545211325569904,1.0278889614629418,0.9545211325569904,1.0278889614629418,43,0.7842105263157895,0.7842105263157895,0.75,refine_candidate,79.92105263157895
1243,0.0,0.0,1.0964559694518874,0.0,0,0.9555393744154148,1.0279183355404438,0.9555393744154148,1.0279183355404438,43,0.7842105263157895,0.8263157894736841,0.75,refine_candidate,82.02631578947367
1244,0.0,0.0,1.1399779003286719,0.0,0,0.9565388028115396,1.0279581829423643,0.9565388028115396,1.0279581829423643,43,0.7842105263157895,0.8684210526315789,0.75,refine_candidate,84.13157894736841
1245,0.0,0.0,1.1868717971112293,0.0,0,0.957511855526026,1.0280013693425971,0.957511855526026,1.0280013693425971,43,0.7842105263157895,0.9105263157894736,0.75,refine_candidate,86.23684210526315
1246,0.0,0.0,1.2370592092968427,0.0,0,0.958465579021724,1.0280488434832706,0.958465579021724,1.0280488434832706,43,0.7842105263157895,0.9526315789473684,0.75,refine_candidate,88.34210526315789
1247,0.0,0.0,1.2904798636518158,0.0,0,0.9594089071811176,1.028150834818582,0.9594089071811176,1.028150834818582,43,0.7842105263157895,0.9947368421052631,0.75,refine_candidate,90.44736842105263
1260,0.0,0.0,0.9944275578883788,0.0,0,0.9526263191855546,1.026436346477661,0.9526263191855546,1.026436346477661,43,0.8263157894736841,0.7,0.75,refine_candidate,77.8157894736842
1261,0.0,0.0,1.0275539513414225,0.0,0,0.9536685597146578,1.02646581108353,0.9536685597146578,1.02646581108353,43,0.8263157894736841,0.7421052631578947,0.75,refine_candidate,79.92105263157893
1262,0.0,0.0,1.0641984598636678,0.0,0,0.9547007637900536,1.0264906960130604,0.9547007637900536,1.0264906960130604,43,0.8263157894736841,0.7842105263157895,0.75,refine_candidate,82.02631578947367
1263,0.0,0.0,1.104282232601471,0.0,0,0.955719376492527,1.0264984028479565,0.955719376492527,1.0264984028479565,43,0.8263157894736841,0.8263157894736841,0.75,refine_candidate,84.13157894736841
1264,0.0,0.0,1.1477762807198713,0.0,0,0.9567120684092764,1.026520045236488,0.9567120684092764,1.026520045236488,43,0.8263157894736841,0.8684210526315789,0.75,refine_candidate,86.23684210526315
1265,0.0,0.0,1.194605007640636,0.0,0,0.9576833492743232,1.026533078459282,0.9576833492743232,1.026533078459282,43,0.8263157894736841,0.9105263157894736,0.75,refine_candidate,88.34210526315789
1266,0.0,0.0,1.2447085545617376,0.0,0,0.9586373672693156,1.0265649003492971,0.9586373672693156,1.0265649003492971,43,0.8263157894736841,0.9526315789473684,0.75,refine_candidate,90.44736842105263
1280,0.0,0.0,1.002684429225871,0.0,0,0.9528078800582678,1.0250637759771308,0.9528078800582678,1.0250637759771308,43,0.8684210526315789,0.7,0.75,refine_candidate,79.92105263157895
1281,0.0,0.0,1.0358221919218307,0.0,0,0.9538505194176812,1.025067480854978,0.9538505194176812,1.025067480854978,43,0.8684210526315789,0.7421052631578947,0.75,refine_candidate,82.02631578947367
1282,0.0,0.0,1.072453087681771,0.0,0,0.954882450017977,1.0250707104406074,0.954882450017977,1.0250707104406074,43,0.8684210526315789,0.7842105263157895,0.75,refine_candidate,84.13157894736841
1283,0.0,0.0,1.1125143404590607,0.0,0,0.9558941539988144,1.0250646815488025,0.9558941539988144,1.0250646815488025,43,0.8684210526315789,0.8263157894736841,0.75,refine_candidate,86.23684210526315
1284,0.0,0.0,1.1559665722349524,0.0,0,0.9568865681054024,1.0250814352629982,0.9568865681054024,1.0250814352629982,43,0.8684210526315789,0.8684210526315789,0.75,refine_candidate,88.34210526315789
1285,0.0,0.0,1.2027125979703182,0.0,0,0.9578549257158144,1.025085138887954,0.9578549257158144,1.025085138887954,43,0.8684210526315789,0.9105263157894736,0.75,refine_candidate,90.44736842105263
1300,0.0,0.0,1.0113608230797653,0.0,0,0.9529919247838858,1.0248357765783218,0.9529919247838858,1.0248357765783218,43,0.9105263157894736,0.7,0.75,refine_candidate,82.02631578947368
1301,0.0,0.0,1.0444975001667527,0.0,0,0.954034325624176,1.0246952676449634,0.954034325624176,1.0246952676449634,43,0.9105263157894736,0.7421052631578947,0.75,refine_candidate,84.13157894736841
1302,0.0,0.0,1.0811144289411814,0.0,0,0.95505913639349,1.0245526744694908,0.95505913639349,1.0245526744694908,43,0.9105263157894736,0.7842105263157895,0.75,refine_candidate,86.23684210526315
1303,0.0,0.0,1.121154668126817,0.0,0,0.9560674645464412,1.0244089322440062,0.9560674645464412,1.0244089322440062,43,0.9105263157894736,0.8263157894736841,0.75,refine_candidate,88.34210526315789
1304,0.0,0.0,1.1645482980839086,0.0,0,0.9570577942319314,1.0242765825832472,0.9570577942319314,1.0242765825832472,43,0.9105263157894736,0.8684210526315789,0.75,refine_candidate,90.44736842105263
1320,0.0,0.0,1.020453793196234,0.0,0,0.95317714934126,1.0249733987834129,0.95317714934126,1.0249733987834129,43,0.9526315789473684,0.7,0.75,refine_candidate,84.13157894736841
1321,0.0,0.0,1.0535927329018,0.0,0,0.9542161172156988,1.024822965538442,0.9542161172156988,1.024822965538442,43,0.9526315789473684,0.7421052631578947,0.75,refine_candidate,86.23684210526315
1322,0.0,0.0,1.0902031257427127,0.0,0,0.9552339964407268,1.0246710416469431,0.9552339964407268,1.0246710416469431,43,0.9526315789473684,0.7842105263157895,0.75,refine_candidate,88.34210526315789
1323,0.0,0.0,1.1302097165795086,0.0,0,0.9562416303567344,1.0245173289037153,0.9562416303567344,1.0245173289037153,43,0.9526315789473684,0.8263157894736841,0.75,refine_candidate,90.44736842105263
1340,0.0,0.0,1.0299583306571003,0.0,0,0.9533633495667346,1.025117480691126,0.9533633495667346,1.025117480691126,43,0.9947368421052631,0.7,0.75,refine_candidate,86.23684210526315
1341,0.0,0.0,1.063111510916685,0.0,0,0.9543932565413806,1.0249568655029755,0.9543932565413806,1.0249568655029755,43,0.9947368421052631,0.7421052631578947,0.75,refine_candidate,88.34210526315789
