seed,evaluated_shift_days,event_days,pf_fail_days,mean_daily_line_loss_mwh,worst_minimum_voltage_pu,worst_maximum_voltage_pu,event_rate
42,340,0,0,1.426337282123718,0.9517772862380596,1.0206982965474536,0.0
43,340,0,0,1.425350452289533,0.9516654252829617,1.0206399432773974,0.0
44,340,0,0,1.4251080955308988,0.9513224612870522,1.0205675227474218,0.0
45,340,0,0,1.4272841094043822,0.9517520440835548,1.0215980827924636,0.0
46,340,0,0,1.425764195022513,0.9510820965095351,1.0213408151331747,0.0
