seed,evaluated_days,event_days,pf_fail_days,mean_daily_line_loss_mwh,worst_minimum_voltage_pu,worst_maximum_voltage_pu,daily_minimum_voltage_p01_pu,daily_maximum_voltage_p99_pu,days_with_minimum_voltage_within_0p001_pu_of_lower_limit,days_with_maximum_voltage_within_0p001_pu_of_upper_limit,mean_absolute_normalized_action,mean_rms_normalized_action,normalized_action_saturation_fraction,mean_daily_absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
42,17,0,0,1.4234249154329845,0.9528131611710398,1.0202718670773747,0.9528268444155511,1.0199573996790998,0,0,0.11315774167522641,0.15862423473045056,0.0,30.794082214979607,0.7971808910519287
43,17,0,0,1.423785691691608,0.9528391136903351,1.020448492214493,0.9528541180553974,1.0201136542000235,0,0,0.1133741498422608,0.15878812764080003,0.0,30.86988721264491,0.802564804806457
44,17,0,0,1.4237468056369902,0.9527995082294252,1.0207624434552927,0.9528281449717945,1.0204264044034308,0,0,0.11337706416516619,0.15888496273863034,0.0,30.86146564348394,0.7979879683189645
45,17,0,0,1.4230675978604608,0.9526958051345031,1.020441752424657,0.9527157256298525,1.0201086085373143,0,0,0.11332652330690739,0.1589133954202538,0.0,30.826602995222764,0.786346090324032
46,17,0,0,1.4237846169759707,0.9528114434481532,1.0205859901847023,0.9528473408201467,1.0202629689460083,0,0,0.11342251284833194,0.15889492442165146,0.0,30.88262890893866,0.8021612328529297
