seed,day,event,under_event,over_event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,mean_absolute_normalized_action,rms_normalized_action,normalized_action_saturation_fraction,absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
42,4,0,0,0,0,0,0,0.9564147145666818,1.0001843179737926,1.311492484911204,0.10331612708978355,0.146055684239934,0.0,27.92568914365753,0.666441023349762
42,38,0,0,0,0,0,0,0.9528986814492356,1.0001521788594483,2.138557484423612,0.13414428615942597,0.18388455242230495,0.0,37.15772604042785,0.7444515824317932
42,77,0,0,0,0,0,0,0.9528131611710398,1.004558936671813,2.0318236998176746,0.13604063408759734,0.18610145374363338,0.0,37.742502115139885,0.7971808910519287
42,85,0,0,0,0,0,0,0.953098696245137,1.0,1.9857104087236772,0.12917112202073136,0.179620821506962,0.0,35.400012740842556,0.7383849620819092
42,105,0,0,0,0,0,0,0.9556952988056403,1.0146546207377212,1.3695023068233991,0.11658542579971254,0.16423509841306783,0.0,31.578086770260526,0.7037532329559326
42,133,0,0,0,0,0,0,0.956228570825926,1.0088232376353012,1.422651686490718,0.11930717752935986,0.1679713494239243,0.0,32.35248345152042,0.7084143757820129
42,137,0,0,0,0,0,0,0.9637345928148932,1.015758590699331,0.9309858936756211,0.0974210094815741,0.137414619980582,0.0,26.29858544255801,0.6067348122596741
42,147,0,0,0,0,0,0,0.9561415538487965,1.010526206614338,1.4581364684071934,0.12138400870996217,0.17036213210644993,0.0,32.96942947468451,0.7154886722564697
42,159,0,0,0,0,0,0,0.9622468545369486,1.0127473336234905,0.8537081652429843,0.09301633170495431,0.13157226817759296,0.0,25.08149150917778,0.5613458156585693
42,220,0,0,0,0,0,0,0.9586607685448295,1.0067969780395016,1.3147258097862329,0.11384333181194961,0.16089002767145005,0.0,30.79017910577626,0.7084044218063354
42,236,0,0,0,0,0,0,0.9635703296086766,1.0183064458381572,0.8121884867322743,0.08818131336010993,0.12439958226528855,0.0,23.79499924532613,0.5367991328239441
