epoch,training_mse,validation_mse
1,0.001164312933118102,4.9552818381926045e-05
2,3.589622979017717e-05,3.1863153708400205e-05
3,2.46816995665237e-05,2.583699460956268e-05
4,2.1902844461389275e-05,2.4875806047930382e-05
5,2.0663127088482725e-05,2.6725263523985632e-05
6,2.0639840104628265e-05,3.116060179308988e-05
7,2.0475205907305715e-05,2.1845025912625715e-05
8,1.9190341563877328e-05,2.4684099116711877e-05
9,2.0361223873589463e-05,3.1706025765743107e-05
10,2.1219596787670437e-05,2.0512230548774824e-05
11,1.8825040440008577e-05,2.2291173081612214e-05
12,1.862938623682047e-05,2.3447013518307358e-05
13,1.8124741537966266e-05,2.6847956178244203e-05
14,1.901588629629086e-05,3.064542033826001e-05
15,1.8224068493769403e-05,1.9107283151242882e-05
16,1.7442460267331972e-05,1.925357719301246e-05
17,1.8224115332746544e-05,2.2277528842096217e-05
18,1.8991213069273815e-05,5.5767082812963054e-05
19,2.0481060346355662e-05,1.8505423213355243e-05
20,1.6492761590468164e-05,2.867488728952594e-05
21,1.854234187703696e-05,2.0936362489010207e-05
22,1.8846122202376137e-05,2.0160649000899866e-05
23,1.5456686924153473e-05,1.736896956572309e-05
24,1.5606299322306378e-05,2.7775118724093772e-05
25,1.615786223261412e-05,1.8931077647721395e-05
26,1.5411978524969615e-05,1.6279549527098425e-05
27,1.4274854623051527e-05,1.927113044075668e-05
28,1.3855626916449096e-05,1.5775807696627453e-05
29,1.667465910161679e-05,1.8644986994331703e-05
30,1.4904601444175655e-05,1.5064936633280013e-05
31,1.3545251866682e-05,2.4352148102479987e-05
32,1.528803176413584e-05,1.5659365089959465e-05
33,1.360894867459484e-05,1.3617578588309698e-05
34,1.3422675519472077e-05,1.3100574506097473e-05
35,1.4040295592990116e-05,1.336391142103821e-05
36,1.3521945464032927e-05,1.2698042155534495e-05
37,1.2527447768748278e-05,2.0197610865579918e-05
38,1.0922254941327819e-05,1.0475619092176203e-05
39,9.824594794086547e-06,2.471946572768502e-05
40,1.189052514270034e-05,9.568424138706177e-05
41,3.035442337239233e-05,1.6050393242039718e-05
42,1.1638717848784705e-05,2.4393910280195996e-05
43,1.3805507034617004e-05,1.1314989023958333e-05
44,9.90090243898781e-06,1.0393273441877682e-05
45,1.0962733832846944e-05,9.872832379187457e-06
46,8.665549980183382e-06,9.331425644631963e-06
47,8.32645648751211e-06,9.120733011513948e-06
48,7.536701635520633e-06,9.593518370820675e-06
49,1.2929539003553578e-05,9.878673154162243e-06
50,7.872540988630914e-06,3.703567199409008e-05
51,1.1033521462065568e-05,6.959499842196237e-06
52,6.121434840419429e-06,7.888316758908331e-06
53,1.1208729996984143e-05,6.784126890124753e-05
54,1.3105469547337548e-05,9.939913979906123e-06
55,7.663862485666565e-06,3.0021847123862244e-05
56,8.62339120864081e-06,9.531468094792217e-06
57,6.800136172084119e-06,1.0710774404287804e-05
58,6.224858766689154e-06,7.690028724027798e-06
59,4.9645852706297385e-06,1.0371843018219806e-05
60,6.354860039166288e-06,5.420410616352456e-06
61,4.135030443259373e-06,5.252838036540197e-06
62,4.326831214841929e-06,3.978544100391446e-06
63,4.5326072820119275e-06,6.627931270486442e-06
64,4.993935027371099e-06,6.312292043730849e-06
65,6.076930157221449e-06,2.2593880203203298e-05
66,3.163078701531742e-05,1.728277129586786e-05
67,9.91346417408966e-06,9.218010745826177e-06
68,7.49860252350724e-06,1.2198313925182447e-05
69,6.840584839145387e-06,1.7128113540820777e-05
70,7.15808048534243e-06,1.9680795958265662e-05
71,7.991174827891103e-06,1.023716959025478e-05
72,5.963062173058071e-06,7.824615749996156e-06
73,5.310254929706086e-06,9.609288099454716e-06
74,5.342275758699716e-06,5.422412414191058e-06
75,4.851895244514924e-06,9.481652341492008e-06
76,5.140676351055888e-06,7.984092007973231e-06
77,1.0385553077001186e-05,6.693438081128988e-06
78,4.521791240785249e-06,4.62605294160312e-06
79,5.268420972286203e-06,4.796405391971348e-06
80,4.69001438540588e-06,2.0209032300044782e-05
81,1.3538892322425714e-05,7.717130756645929e-06
82,4.766494758509257e-06,8.069100658758543e-06
83,4.550881499199022e-06,7.187756636994891e-06
84,3.874378930526118e-06,5.963714556855848e-06
85,3.8363160521320035e-06,1.1450635611254256e-05
86,4.475359289591281e-06,5.714530288969399e-06
87,4.7548759095575185e-06,4.856985015067039e-06
88,4.557782192802863e-06,6.506015779450536e-06
89,4.738383479109741e-06,9.70860492088832e-06
90,6.682686890122741e-06,4.3799259401566815e-06
91,4.175059995672893e-06,6.580189619853627e-06
92,4.368957249988896e-06,7.3104943112412e-06
93,4.497564981691193e-06,7.282006663444918e-06
94,5.176094191483571e-06,5.260736088530393e-06
95,3.648433091387103e-06,4.444293153937906e-06
96,1.646904522225495e-05,3.657321212813258e-05
