epoch,training_mse,validation_mse
1,0.0008540277542903953,7.031567656667903e-05
2,3.3021989544241e-05,3.27826855937019e-05
3,2.4006583988098317e-05,2.583178320492152e-05
4,2.056608064733501e-05,2.3423086531693116e-05
5,1.9440075686274905e-05,2.201756251452025e-05
6,1.9167865113039234e-05,2.9962606276967563e-05
7,1.9665720282362253e-05,2.3065977075020783e-05
8,1.790387943314965e-05,2.365954605920706e-05
9,1.8142862700187834e-05,1.9633165720733814e-05
10,1.7759115313050904e-05,1.8574981368146837e-05
11,1.7717055817185956e-05,2.1869151169084944e-05
12,1.708219397620442e-05,2.0002134988317266e-05
13,1.681489270378647e-05,1.9074665033258498e-05
14,1.690437043829921e-05,1.7675671188044362e-05
15,1.6160903496278306e-05,2.163744102290366e-05
16,1.6196951838494334e-05,1.8208982510259375e-05
17,1.514167654802025e-05,1.816312942537479e-05
18,1.555687159842429e-05,1.9273011275799945e-05
19,1.5579582179184182e-05,1.7062147890101187e-05
20,1.640100667611391e-05,1.954438630491495e-05
21,1.4671659452384725e-05,1.6952591977315024e-05
22,1.3437549439134142e-05,2.626831701491028e-05
23,1.4418671255390065e-05,2.8685979486908764e-05
24,1.4732494556873072e-05,1.3190375284466427e-05
25,1.2385789627192675e-05,2.130325992766302e-05
26,1.1721062297250942e-05,1.4827196537225973e-05
27,1.037857978623097e-05,1.2968647752131801e-05
28,1.0314515574940569e-05,2.4854440198396333e-05
29,1.1730808810603949e-05,1.2603422874235548e-05
30,9.52405717466068e-06,1.7192625819006935e-05
31,9.310117764557834e-06,1.699460335657932e-05
32,1.1642543529974536e-05,1.4344544979394414e-05
33,7.204602590198712e-06,1.0665913578122854e-05
34,6.883540522938433e-06,1.1100493793492205e-05
35,8.011013365137928e-06,1.0560808732407168e-05
36,5.96616430248971e-06,8.329763659276068e-06
37,8.013848086886269e-06,9.291611604567152e-06
38,6.664004948626305e-06,9.592271453584544e-06
39,7.192093811508607e-06,1.6774189134594053e-05
40,1.3285200414732875e-05,8.712992894288618e-06
41,5.313442313438697e-06,5.200588020670693e-06
42,4.3219538113026785e-06,7.637724593223538e-06
43,4.210071454378651e-06,5.964980573480716e-06
44,5.3067373506738e-06,5.9621306718327105e-06
45,3.9907646017430425e-06,5.168007646716433e-06
46,4.107265551413418e-06,2.6374984372523613e-05
47,4.861373126697713e-06,4.734070444101235e-06
48,4.424507356556465e-06,5.786366727988934e-06
49,5.6706339873493385e-06,5.1626252570713405e-06
50,4.2751565924196e-06,9.176248568110168e-06
51,5.859088660253335e-06,4.758843260788126e-06
52,4.824974710226386e-06,7.43384271117975e-06
53,3.48375929856307e-06,7.555829597549746e-06
54,3.818704012051707e-06,6.462351848313119e-06
55,3.358700761661263e-06,4.218359663354931e-06
56,3.5908033927019765e-06,5.745552698499523e-06
57,4.715632447490255e-06,1.0681820640456863e-05
58,4.109622387832565e-06,4.260781224729726e-06
59,3.814688728284853e-06,4.0184900171880145e-06
60,4.236326005758158e-06,7.064752935548313e-06
61,3.64034085145076e-06,6.082832442189101e-06
62,3.96697585832347e-06,6.4146634031203575e-06
63,3.135910658004702e-06,4.66873871118878e-06
64,3.2425743938802043e-06,1.8599394024931826e-05
65,6.254661776611534e-06,4.931980129185831e-06
66,3.0225662612792803e-06,3.852927875414025e-06
67,4.27576859844218e-06,1.1858406651299447e-05
68,4.801174132548372e-06,3.8762009353376925e-06
69,3.2054664145453854e-06,1.219031764776446e-05
70,3.4683685639503804e-06,3.572119112504879e-06
71,3.234910601739622e-06,8.072944183368236e-06
72,5.597328687318146e-06,4.270881618140265e-06
73,3.5835132458877136e-06,3.790597929764772e-06
74,3.5634954244978006e-06,4.770920440932969e-06
75,3.3626818798265526e-06,1.4102906789048575e-05
76,7.346840935237456e-06,6.140182449598797e-06
77,1.241035330882109e-05,2.07012544706231e-05
78,6.131770192041586e-06,4.286292551114457e-06
79,2.9660013264479597e-06,4.640225597540848e-06
80,2.9440370510547792e-06,3.846044364763657e-06
81,2.8309428357499112e-06,6.328089966700645e-06
82,3.0866075511377337e-06,4.3556979107961524e-06
83,2.9733290169869655e-06,5.286835857987171e-06
84,4.085068039352163e-06,4.329317107476527e-06
85,3.1882470488025796e-06,6.737052444805158e-06
86,3.633784666860828e-06,6.586117251572432e-06
87,3.2305778014623295e-06,4.964671461493708e-06
88,3.1431548969911612e-06,7.045632628432941e-06
89,3.5766658118605153e-06,7.117050245142309e-06
90,4.468876996032209e-06,4.611482381733367e-06
91,3.6765610069605395e-06,4.651620656659361e-06
92,3.180646244583754e-06,1.1059385542466771e-05
93,4.7418287695542125e-06,8.793966117082164e-06
94,4.368153521941817e-06,4.623119366442552e-06
95,3.213760380947947e-06,4.523163170233602e-06
96,3.2687143435136283e-06,1.337302728643408e-05
97,3.280128025618892e-06,4.487561909627402e-06
98,3.2997266240878767e-06,7.66442190069938e-06
99,3.1452870611506763e-06,1.5682991943322122e-05
100,3.993501964249022e-06,3.70655629922112e-06
101,3.083188078432743e-06,8.894245183910243e-06
102,3.446032830349092e-06,7.267365162988426e-06
103,3.7245168706639172e-06,4.6842537813063245e-06
104,2.937050366892349e-06,7.587169420730788e-06
105,4.179613613684653e-06,4.636175162886502e-06
106,4.9016057129760845e-06,5.9941935433016624e-06
107,3.116725219158633e-06,6.020397449901793e-06
108,4.365102898061325e-06,8.357126716873609e-06
109,3.2852778336486414e-06,4.636961875803536e-06
110,3.7094511450656378e-06,8.784611964074429e-06
111,4.062064216928515e-06,4.751561846205732e-06
112,3.6117821168989482e-06,5.692894774256274e-06
113,3.190337755161939e-06,3.700491333802347e-06
114,2.571419962632284e-06,3.3385058486601338e-06
115,3.011217754213985e-06,3.5931627735408256e-06
116,3.91518387048217e-06,4.553069175017299e-06
117,5.537552397072432e-06,5.526517270482145e-06
118,2.7755211141040835e-06,4.302471552364295e-06
119,3.2081297506790307e-06,6.617890448978869e-06
120,3.249879585252659e-06,6.741858669556677e-06
121,3.2106470100535218e-06,6.1378318605420645e-06
122,3.0113932542094733e-06,6.03550324740354e-06
123,3.795839179907662e-06,5.633139153360389e-06
124,3.1984675063410706e-06,4.2482788558118045e-06
125,2.7778943430824993e-06,7.957117304613348e-06
126,4.076847187120404e-06,3.901144282281166e-06
127,2.824627158372009e-06,3.2749214824434603e-06
128,2.779083095966988e-06,4.0480249481333885e-06
129,3.7584703380032025e-06,3.141237584713963e-06
130,3.4634572330105584e-06,4.656760665966431e-06
131,3.7418911211889714e-06,9.310607310908381e-06
132,3.450968712232203e-06,3.913400178134907e-06
133,2.7833253961077954e-06,4.400818852445809e-06
134,3.287283741807793e-06,3.924820248357719e-06
135,2.5116353813679042e-06,4.245944637659704e-06
136,3.889870673187293e-06,5.2928539844288025e-06
137,2.7151208685370963e-06,3.8166335798450746e-06
138,3.401032034032271e-06,3.957698936574161e-06
139,2.8824979029282293e-06,5.2823879741481505e-06
140,5.248507060665967e-06,3.33622620019014e-06
141,2.540655145821802e-06,7.6271012403594796e-06
142,3.3839228633171714e-06,3.4926463285955833e-06
143,2.617039540165847e-06,7.792373253323603e-06
144,5.488496851415091e-06,7.372871095867595e-06
145,2.8340460641543143e-06,4.246627668180736e-06
146,2.7725670482444307e-06,5.516702458407963e-06
147,2.8848203382516486e-06,3.202653260814259e-06
148,2.7761295362844455e-06,3.1191063953883713e-06
149,2.5698071849113886e-06,3.106832991761621e-06
150,2.3699121107884344e-06,3.834808921965305e-06
151,2.7013040050319216e-06,6.513210792036261e-06
152,5.745592478065408e-06,8.742872523725964e-06
153,5.636986066920577e-06,5.061721822130494e-06
154,3.2966695308849533e-06,1.9535140381776728e-05
155,6.504189871390866e-06,3.5860912248608656e-06
156,3.4661519737797096e-06,4.212793555780081e-06
157,2.8389421935398354e-06,5.2764844440389425e-06
158,2.518332713580527e-06,3.616908315962064e-06
159,2.3744724823397214e-06,3.982443104177946e-06
160,2.5495595536995097e-06,3.2035550248110667e-06
161,2.2705912751267273e-06,3.1520091852144105e-06
162,2.2888737183685796e-06,3.58918168785749e-06
163,2.440893700579528e-06,3.376614358785446e-06
164,2.761032858091182e-06,3.1139559268922312e-06
165,2.5944607386918506e-06,3.5289669995108852e-06
166,2.4936520238346325e-06,3.9126293813751545e-06
167,3.634081478832654e-06,3.2204682156589115e-06
168,2.4440735430852372e-06,6.984348601690726e-06
169,3.827431956302635e-06,2.3742504708934575e-05
170,4.602429306660702e-06,2.8901697533001425e-06
171,3.0973201048601324e-06,1.8881737560150214e-05
172,7.2694726895861095e-06,3.089944812018075e-06
173,2.2481639884322898e-06,4.9168265832122415e-06
174,2.68658912242851e-06,4.0547702155890875e-06
175,2.328136001021145e-06,3.2892812669160776e-06
176,2.2489254060279303e-06,5.27257952853688e-06
177,2.50503108559098e-06,7.2316206569666974e-06
178,2.932701000818703e-06,2.854247941286303e-05
179,7.908437491247847e-06,6.928632046765415e-06
180,2.777797365503093e-06,3.408305929042399e-06
181,2.1813484473958463e-06,3.3376941246388014e-06
182,2.30432323719686e-06,2.9984385037096217e-06
183,2.5404366045309178e-06,3.5961920730187558e-06
184,2.7924823755364785e-06,4.079225163877709e-06
185,3.0366937564741376e-06,3.3049586818378884e-06
186,2.2155087165066062e-06,4.68490316052339e-06
187,2.2845939421737662e-06,3.8029654660931556e-06
188,2.7022882840182796e-06,4.709616860054666e-06
189,2.2912323115200534e-06,5.163826244825032e-06
190,2.538466314187341e-06,3.2773264138086233e-06
191,2.2787803573010024e-06,4.3587297113845125e-06
192,3.025077668488458e-06,5.957797839073464e-06
193,3.845431719929322e-06,3.0534406505466904e-06
194,2.271998401478673e-06,3.309526618977543e-06
195,2.068293841126606e-06,3.3386661471013213e-06
196,2.4618524943911153e-06,3.0288483685581014e-06
197,2.593741628840819e-06,7.2727070801192895e-06
198,2.860458729563626e-06,3.55885367753217e-06
199,2.243133091421138e-06,3.405025381653104e-06
200,2.7077999437183496e-06,2.9705672659474658e-06
201,2.6979699733991377e-06,3.6452852327784058e-06
202,2.549563015734401e-06,3.1214672162604984e-06
203,2.8505596403539086e-06,3.1876490993454354e-06
204,2.6403233543229967e-06,4.3868230932275765e-06
205,3.384994797562242e-06,4.58544445791631e-06
206,2.854467100275672e-06,5.482370852405438e-06
207,2.751218793101933e-06,3.221099404981942e-06
208,2.490655720607936e-06,4.096699740330223e-06
209,2.555482407864301e-06,4.631001957022818e-06
210,2.546545263590988e-06,3.3468966194050154e-06
211,2.33268347453001e-06,2.8704253054456785e-06
212,2.3853272041595207e-06,3.513020601531025e-06
213,2.043395533118677e-06,3.5547654988477007e-06
214,2.4738892155558765e-06,3.369937985553406e-06
215,2.3106046677683136e-06,5.183576377021382e-06
216,2.818180278262887e-06,4.316841113904957e-06
217,2.7240601484988602e-06,2.9715527034568368e-06
218,2.284000182888641e-06,3.6165749861538643e-06
219,2.407590887373988e-06,7.280534646270098e-06
220,2.353516389943945e-06,3.1825957194087096e-06
221,3.1388315435487174e-06,1.9015711586689577e-05
222,1.0703860344360042e-05,1.0498057235963643e-05
223,3.348885397393869e-06,3.7490208342205733e-06
224,2.2203822898821577e-06,2.7044252419727854e-06
225,1.9709040088855545e-06,3.4345396215940127e-06
226,1.9709678115629814e-06,3.1785775718162768e-06
227,2.150246072709533e-06,5.9583940128504764e-06
228,2.1745524295944223e-06,5.653077550960006e-06
229,2.467362914363288e-06,3.495012606435921e-06
230,2.0717558191747574e-06,2.885773255911772e-06
231,2.3546946971735107e-06,3.882026248902548e-06
232,2.597030174911197e-06,3.460640755292843e-06
233,2.0544432275181906e-06,5.259095360088395e-06
234,3.0297213508371592e-06,3.7964207422191976e-06
235,2.154057275068529e-06,3.6193985124555184e-06
236,2.6183623135910327e-06,4.394662937556859e-06
237,2.1237438464335616e-06,3.3373253245372325e-06
238,1.9984864577184325e-06,4.156388058618177e-06
239,2.194008196792787e-06,3.574965148800402e-06
240,2.1400015704048634e-06,4.770839495904511e-06
241,2.1361742191012515e-06,3.613285116443876e-06
242,2.392431286222875e-06,5.642346422973787e-06
243,2.5769286556472557e-06,3.22617711390194e-06
244,2.0073191075469023e-06,2.9614768664032454e-06
245,2.88237649891969e-06,6.077149464545073e-06
246,3.982544212379123e-06,4.5516776481235866e-06
247,2.072924084066991e-06,4.678698132920545e-06
248,2.9392742140728277e-06,3.2658274449204328e-06
249,2.2588835176542316e-06,3.636344445112627e-06
250,1.9282410822337885e-06,4.212501607980812e-06
251,2.5416075491843263e-06,4.0506470213586e-06
252,2.2853480026069087e-06,3.178915676471661e-06
253,2.1263018273505927e-06,3.3044991596398177e-06
254,1.9149031340064195e-06,4.037613962282194e-06
255,2.0290190610423796e-06,3.0051544399611885e-06
256,2.2911511743067033e-06,5.418373802967835e-06
257,3.0609746962303084e-06,7.49259561416693e-06
258,2.198550316192961e-06,4.553442067845026e-06
259,2.5588661964363947e-06,4.145917046116665e-06
260,3.2721799798418077e-06,3.03152296510234e-06
261,1.7959761261668713e-06,3.7881857224419946e-06
262,2.0962534920597264e-06,3.4304525797779206e-06
263,2.2082710605294173e-06,2.9803097731928574e-06
264,1.8930836333874184e-06,4.590304342855234e-06
265,2.476712749978019e-06,3.4910992781078676e-06
266,1.8577972717875604e-06,3.4046474866045173e-06
267,2.6467207725372213e-06,4.673444891523104e-06
268,1.9104842457246766e-06,3.5791417758446187e-06
269,2.61085916636581e-06,3.4278618841199204e-06
270,1.8217641067643681e-06,4.008857558801537e-06
271,2.1433035612972162e-06,2.9986656500113895e-06
272,1.9582233465241316e-06,2.596919784991769e-06
273,2.3208070815815606e-06,9.28293593460694e-06
274,2.6963461761754715e-06,3.136699206152116e-06
275,2.2058802317457904e-06,2.734476993282442e-06
276,1.8105923989727064e-06,3.094291969318874e-06
277,1.958826252186035e-06,2.737362137850141e-06
278,3.1216269002513965e-06,3.5929770092479885e-06
279,2.257049646102262e-06,6.79903268974158e-06
280,3.4463516704991412e-06,2.9387940685410285e-06
