epoch,training_mse,validation_mse
1,0.0009641905967977696,5.9527712437557057e-05
2,2.816811580227555e-05,2.4620385374873877e-05
3,2.0479105257566387e-05,2.913166281359736e-05
4,1.950882735746702e-05,2.237835360574536e-05
5,1.7823181375812663e-05,2.13430066651199e-05
6,1.995591985957747e-05,7.076634938130155e-05
7,2.6384156518317814e-05,1.9833174519590102e-05
8,1.8115674568737934e-05,1.9246350348112173e-05
9,1.6744945610082053e-05,2.0969890101696365e-05
10,1.7419021722681854e-05,1.974629776668735e-05
11,1.6450240287841077e-05,1.949099896592088e-05
12,1.6210536289561007e-05,2.014263554883655e-05
13,1.694154750674941e-05,2.0118850443395786e-05
14,1.638874525832805e-05,1.691345460130833e-05
15,1.5656668762988246e-05,2.3391798094962724e-05
16,1.652000429160017e-05,2.5169063519570045e-05
17,1.6366008930206244e-05,1.9669505491037853e-05
18,1.4551237893015024e-05,1.638611138332635e-05
19,1.577417168889605e-05,1.8546910723671317e-05
20,1.3706381672645443e-05,1.670180427026935e-05
21,1.3761542591271878e-05,1.486097062297631e-05
22,1.3663140981363886e-05,3.0221621273085475e-05
23,1.4430204373638844e-05,1.5106971659406554e-05
24,1.1605088394346586e-05,1.932020313688554e-05
25,1.2124007190279718e-05,3.167222530464642e-05
26,1.2496126817582298e-05,1.701479595794808e-05
27,1.1581706010994302e-05,1.3637748452310916e-05
28,1.0154728789486745e-05,2.9767199521302246e-05
29,1.3350898587391602e-05,9.343882084067445e-06
30,9.427725412284157e-06,9.734230843605474e-06
31,9.225313874594576e-06,1.2796921510016546e-05
32,8.76364935634012e-06,9.176623279927298e-06
33,7.338612043722173e-06,1.0633238161972258e-05
34,8.329354018531462e-06,3.083248884649947e-05
35,1.7192109139397783e-05,9.327881343779154e-06
36,7.26343893932478e-06,8.640486157673877e-06
37,6.732125906897376e-06,9.88030296866782e-06
38,7.577987833515397e-06,6.857805146864848e-06
39,9.059270723810187e-06,2.847964788088575e-05
40,1.1748404414815706e-05,6.728397693223087e-06
41,5.1814725100571416e-06,5.1562924454628956e-06
42,4.172570486714124e-06,6.990955171204405e-06
43,4.75894004076898e-06,5.811637674923986e-05
44,1.1364085410258711e-05,5.9640410654537845e-06
45,5.9002791366375666e-06,6.383887921401765e-06
46,3.971513370699886e-06,5.622809567285003e-06
47,6.383216432801592e-06,2.2643711417913437e-05
48,5.782622403265643e-06,7.203568202385213e-06
49,4.038878490150853e-06,6.670672973996261e-06
50,3.8274645302884715e-06,4.0589593481854536e-06
51,3.4421380871121766e-06,7.2201851253339555e-06
52,5.647889246401541e-06,5.604807483905461e-06
53,3.584354831651754e-06,5.773914836026961e-06
54,3.481445414113945e-06,2.4906654289225116e-05
55,1.147114485212071e-05,1.0680940249585547e-05
56,3.8757547957045195e-06,5.036376933276188e-06
57,4.3223606802539074e-06,3.966469193983357e-06
58,3.5585003009449188e-06,4.671598617278505e-06
59,3.6750298942847405e-06,5.983937171549769e-06
60,3.6643273125221075e-06,4.336324764153687e-06
61,3.147622426998472e-06,4.469648047233932e-06
62,5.568849641825918e-06,4.626397640095092e-06
63,3.1513786184621583e-06,4.405281288200058e-06
64,3.959205422515446e-06,6.083977950765984e-06
65,4.406873423639419e-06,5.667072400683537e-06
66,3.875822306738319e-06,7.686568096687552e-06
67,4.5992106996501595e-06,4.002520199719584e-06
68,4.837669729611316e-06,3.853790076391306e-06
69,4.57676316857812e-06,4.579804590321146e-05
70,1.5166959201451391e-05,4.663661002268782e-06
71,4.462745529227028e-06,1.3197267435316462e-05
72,4.51745755266789e-06,7.05737465978018e-06
73,4.609743530723097e-06,5.727512871089857e-06
74,4.126851617261959e-06,9.60568377195159e-06
75,4.979427195567474e-06,7.015287792455638e-06
76,4.819972944113986e-06,7.344186542468378e-06
77,5.8352148384767045e-06,9.87370549410116e-06
78,3.7764113607235708e-06,5.482122105604503e-06
79,3.751412550844266e-06,4.6630098040623125e-06
80,2.961010447203686e-06,3.772211357500055e-06
81,3.367064290874363e-06,1.1818093298643362e-05
82,5.762194074945694e-06,4.138615167903481e-06
83,3.66553671310179e-06,5.379223694035318e-06
84,3.3593630957641707e-06,4.388198249216657e-06
85,3.4005759007846963e-06,8.336332939506974e-06
86,4.325387900886805e-06,6.406209649867378e-06
87,4.851417640695997e-06,1.2631637218873948e-05
88,7.210459016061491e-06,2.0049841623404063e-05
89,3.904286770540195e-06,4.46800049758167e-06
90,2.9250432394941787e-06,4.108556368009886e-06
91,3.7729505872145333e-06,7.15578153176466e-06
92,3.109569293190448e-06,6.07864058110863e-06
93,2.947326291426916e-06,3.732619916263502e-06
94,4.715192679733653e-06,4.766050096804975e-06
95,3.959809224137903e-06,4.160412117926171e-06
96,5.107217968240245e-06,1.63542790687643e-05
97,1.4394712003368546e-05,5.015983333578333e-06
98,3.5722600083924285e-06,7.0559485720878e-06
99,3.435900382663974e-06,3.95227607441484e-06
100,3.656388603953279e-06,6.058974577172194e-06
101,3.5003592334500614e-06,3.882247256115079e-06
102,3.330973838512277e-06,4.79229765915079e-06
103,5.909107466366203e-06,1.9099952623946592e-05
104,5.695192612620303e-06,8.30583394417772e-06
105,3.3315245077790766e-06,3.696347448567394e-06
106,2.7112772180598335e-06,5.08083894601441e-06
107,3.14258305761108e-06,3.571346042008372e-06
108,3.2907771637404776e-06,4.971272574039176e-06
109,4.064368118590556e-06,3.5401717468630522e-06
110,2.884980850532364e-06,3.7148552110011224e-06
111,5.639565994810948e-06,1.3769719771516975e-05
112,7.686738816422197e-06,5.95162964600604e-06
113,3.165075002341057e-06,6.823706371505978e-06
114,3.96853094809471e-06,6.135441708465805e-06
115,3.0850513840483645e-06,6.170641881908523e-06
116,3.271073410360259e-06,3.5034777283726726e-06
117,2.606330023506113e-06,3.3483213428553427e-06
118,3.0969489173349713e-06,7.80911068432033e-06
119,4.9463188382841985e-06,7.308813565032324e-06
120,4.388659806950489e-06,3.6533488128043246e-06
121,2.7128901121743965e-06,3.883455519826384e-06
122,3.0086775382187625e-06,6.0469192249001935e-06
123,3.085309859194413e-06,3.3031817565642996e-06
124,2.826700470645197e-06,4.821727998205461e-06
125,4.3322616236418115e-06,9.603624675946776e-06
126,3.862787826576442e-06,3.789926950048539e-06
127,2.5932693385281405e-06,3.833104983641533e-06
