epoch,training_mse,validation_mse
1,0.0014394192244667051,0.004360307939350605
2,0.0010939251373973534,0.004227510187774897
3,0.0010744761362509576,0.004119209945201874
4,0.001056608407948674,0.004085471387952566
5,0.001044415772687926,0.0040366691537201405
6,0.0010452077602332627,0.003963228315114975
7,0.0010161553990187574,0.003923527430742979
8,0.001006075597780926,0.003907884005457163
9,0.0009806883855631124,0.003875846043229103
10,0.0009905216337012296,0.0038733745459467173
11,0.0009751811568011445,0.003975996747612953
12,0.0010171286156753813,0.004004436079412699
13,0.0009786686948218355,0.0036867610178887844
14,0.0009691714653992235,0.0036208939272910357
15,0.0009747638572607133,0.003905218094587326
16,0.0009601997428972302,0.00401310995221138
17,0.0009550757924003075,0.0036148412618786097
18,0.0009327146456626272,0.004059200175106525
19,0.0009621111080791293,0.0036800592206418514
20,0.0009334043054629794,0.0036080009303987026
21,0.0009254320444376914,0.0035520149394869804
22,0.0009253171405306961,0.003739349078387022
23,0.0009173832385744336,0.0037352079525589943
24,0.0009092359735708063,0.0034659842494875193
25,0.0009339623264333403,0.0037646035198122263
26,0.0009509461811059296,0.0036798252258449793
27,0.0009242624525513472,0.003650714410468936
28,0.0009304578204385259,0.0037014775443822145
29,0.0009152150336321387,0.0037848949432373047
30,0.0008922837124290792,0.003409706987440586
31,0.0009244856205028059,0.0035624951124191284
32,0.0008980639886982372,0.0034176926128566265
33,0.0008951969313343535,0.0036972223315387964
34,0.000915397201782925,0.0037279820535331964
35,0.0009073110576895433,0.0033952011726796627
36,0.0008765110873024572,0.0035429843701422215
37,0.0008760271523373597,0.0036451828200370073
38,0.0008925553327461591,0.0034846195485442877
39,0.0008858117459264273,0.0034443247132003307
40,0.0008821345417703869,0.003321949392557144
41,0.0009218417200662026,0.0035422309301793575
42,0.00089497345933606,0.0033873445354402065
43,0.0008857678189859585,0.00360881257802248
44,0.0008920245747889787,0.0034350689966231585
45,0.0008799184264110712,0.0034545345697551966
46,0.0008709813718627574,0.003332228632643819
47,0.000866796264855304,0.0034342051949352026
48,0.0008734411544124173,0.0035337454173713923
49,0.0008664473482922679,0.0034522912465035915
50,0.0008640574186839248,0.0034071095287799835
51,0.0008485531967986996,0.003240464022383094
52,0.0008946165447317375,0.0037870428059250116
53,0.0008781776533313943,0.00371402595192194
54,0.0008637230466499177,0.003430681535974145
55,0.0008603759435407648,0.0035660879220813513
56,0.0008696714679844621,0.0032951124012470245
57,0.00085301307152611,0.0035842445213347673
58,0.0008613174678898896,0.0035629363264888525
59,0.0008432005936011785,0.003310752334073186
