method,day,event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,mean_absolute_normalized_action,rms_normalized_action,normalized_action_saturation_fraction,absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
pilot_droop,4,1,10,0,0,0.9474669173954385,1.0142146555196374,2.2912329752495064,0.16824004519730806,0.17410535249087533,0.0,53.29034843173793,1.006230563218898
pilot_droop,38,1,69,0,0,0.9348164290983617,1.0156808847782939,3.7183183804654596,0.297934306319803,0.3050316738026688,0.0,69.7453264399121,1.006230563218898
pilot_droop,77,1,73,0,0,0.9322510821965246,1.0182288165623334,3.5578712457107367,0.3011949008020262,0.30669541670484374,0.0,68.92582133439178,1.006230563218898
pilot_droop,85,1,68,0,0,0.9383633128054116,1.0152935375942147,3.501192556272482,0.2880195320273439,0.2974785737743605,0.0,67.74574222492262,1.006230563218898
pilot_droop,105,1,25,0,0,0.9458715786742624,1.02623676989243,2.4333762154950045,0.19747791540188095,0.20439471290549246,0.0,55.54323279184801,1.006230563218898
pilot_droop,133,1,54,0,0,0.9446160668111407,1.0204828486305688,2.5935813734779614,0.21911701909266412,0.22561756673869487,0.0,59.19759718041051,1.006230563218898
pilot_droop,137,0,0,0,0,0.9562677431715888,1.0206582113181768,1.4274011725949058,0.11519183598769207,0.11849392228917606,0.0,36.97048073072223,0.86693932947541
pilot_droop,147,1,62,0,0,0.9440056306788862,1.0203439575863562,2.599519441407458,0.22857980670717856,0.23513039746608755,0.0,57.897051705248764,1.006230563218898
pilot_droop,159,0,0,0,0,0.955493932772854,1.0164402329468099,1.2866948361292359,0.10022814816329628,0.10690593569326294,0.0,32.18971713435907,0.767925415387752
pilot_droop,220,1,20,0,0,0.9454289243615653,1.0231538798067787,2.4418923560966928,0.19372134935110807,0.19988834506486483,0.0,58.17160342607401,1.006230563218898
pilot_droop,236,0,0,0,0,0.9567954096294955,1.0167839635842708,1.157496555814241,0.08094243635423481,0.08834972784804082,0.0,25.999640671904707,0.6997707099698406
pilot_droop,241,1,31,0,0,0.9457385984000557,1.0183963224585524,2.606578901759326,0.20034808774168292,0.20790659495069377,0.0,59.933966940560566,1.006230563218898
pilot_droop,245,1,47,0,0,0.9443255124850944,1.0200781081194372,2.687979295488628,0.2182912340698143,0.2261207323542624,0.0,60.48824222570425,1.006230563218898
pilot_droop,257,0,0,0,0,0.954363627273693,1.0176087177692719,1.2586505945624267,0.08853293148179849,0.09796425859184445,0.0,28.44615680536294,0.8212771887903666
pilot_droop,282,1,58,0,0,0.9388505291508022,1.020872594165343,2.906860364570358,0.24130134307779372,0.2507933808173655,0.0,62.090652519002894,1.006230563218898
pilot_droop,295,1,66,0,0,0.9357930465176139,1.0150075692612708,3.518986768119102,0.28435375231007737,0.29521352674402057,0.0,66.94199470669372,1.006230563218898
pilot_droop,299,1,4,0,0,0.9492077118333896,1.0126846606276236,2.0128831430115377,0.14842932764440775,0.1559904791221617,0.0,47.52662182197035,1.006230563218898
