candidate_id,scenario_index,pv_s_scale,svc_q_scale,cap_total_mvar,t0
0,166,0.7,0.7,0.0,29472
0,167,0.7,0.7,0.0,29568
0,168,0.7,0.7,0.0,29952
0,169,0.7,0.7,0.0,30240
0,170,0.7,0.7,0.0,30432
0,171,0.7,0.7,0.0,30624
0,172,0.7,0.7,0.0,30816
0,173,0.7,0.7,0.0,30912
0,174,0.7,0.7,0.0,31296
0,175,0.7,0.7,0.0,31584
0,176,0.7,0.7,0.0,31776
0,177,0.7,0.7,0.0,31872
0,178,0.7,0.7,0.0,31968
0,179,0.7,0.7,0.0,32160
0,180,0.7,0.7,0.0,32256
0,181,0.7,0.7,0.0,32352
0,182,0.7,0.7,0.0,32448
0,183,0.7,0.7,0.0,32544
0,184,0.7,0.7,0.0,32736
0,185,0.7,0.7,0.0,32832
0,186,0.7,0.7,0.0,33120
0,187,0.7,0.7,0.0,33312
0,188,0.7,0.7,0.0,33408
0,189,0.7,0.7,0.0,33504
0,190,0.7,0.7,0.0,33696
0,191,0.7,0.7,0.0,33792
0,192,0.7,0.7,0.0,33984
0,193,0.7,0.7,0.0,34080
0,194,0.7,0.7,0.0,34176
0,195,0.7,0.7,0.0,34656
0,196,0.7,0.7,0.0,34752
0,197,0.7,0.7,0.0,34944
0,198,0.7,0.7,0.0,35136
0,199,0.7,0.7,0.0,35232
1,0,0.7,0.7421052631578947,0.0,192
1,1,0.7,0.7421052631578947,0.0,384
1,2,0.7,0.7421052631578947,0.0,576
1,3,0.7,0.7421052631578947,0.0,672
1,4,0.7,0.7421052631578947,0.0,960
1,5,0.7,0.7421052631578947,0.0,1248
1,6,0.7,0.7421052631578947,0.0,1536
1,7,0.7,0.7421052631578947,0.0,1632
1,8,0.7,0.7421052631578947,0.0,1920
1,9,0.7,0.7421052631578947,0.0,2112
1,10,0.7,0.7421052631578947,0.0,2208
1,11,0.7,0.7421052631578947,0.0,2400
1,12,0.7,0.7421052631578947,0.0,2496
1,13,0.7,0.7421052631578947,0.0,2784
1,14,0.7,0.7421052631578947,0.0,2880
1,15,0.7,0.7421052631578947,0.0,2976
1,16,0.7,0.7421052631578947,0.0,3264
1,17,0.7,0.7421052631578947,0.0,3552
1,18,0.7,0.7421052631578947,0.0,3648
1,19,0.7,0.7421052631578947,0.0,3744
1,20,0.7,0.7421052631578947,0.0,4128
1,21,0.7,0.7421052631578947,0.0,4224
1,22,0.7,0.7421052631578947,0.0,4416
1,23,0.7,0.7421052631578947,0.0,4704
1,24,0.7,0.7421052631578947,0.0,4800
1,25,0.7,0.7421052631578947,0.0,4896
1,26,0.7,0.7421052631578947,0.0,5088
1,27,0.7,0.7421052631578947,0.0,5184
1,28,0.7,0.7421052631578947,0.0,5280
1,29,0.7,0.7421052631578947,0.0,5376
1,30,0.7,0.7421052631578947,0.0,5472
1,31,0.7,0.7421052631578947,0.0,5664
1,32,0.7,0.7421052631578947,0.0,5760
1,33,0.7,0.7421052631578947,0.0,5952
1,34,0.7,0.7421052631578947,0.0,6240
1,35,0.7,0.7421052631578947,0.0,6336
1,36,0.7,0.7421052631578947,0.0,6432
1,37,0.7,0.7421052631578947,0.0,6528
1,38,0.7,0.7421052631578947,0.0,6624
1,39,0.7,0.7421052631578947,0.0,6720
1,40,0.7,0.7421052631578947,0.0,6816
1,41,0.7,0.7421052631578947,0.0,7104
1,42,0.7,0.7421052631578947,0.0,7680
1,43,0.7,0.7421052631578947,0.0,7776
1,44,0.7,0.7421052631578947,0.0,7872
1,45,0.7,0.7421052631578947,0.0,8064
1,46,0.7,0.7421052631578947,0.0,8160
1,47,0.7,0.7421052631578947,0.0,8256
1,48,0.7,0.7421052631578947,0.0,8352
1,49,0.7,0.7421052631578947,0.0,8928
1,50,0.7,0.7421052631578947,0.0,9024
1,51,0.7,0.7421052631578947,0.0,9120
1,52,0.7,0.7421052631578947,0.0,9312
1,53,0.7,0.7421052631578947,0.0,9408
1,54,0.7,0.7421052631578947,0.0,9696
1,55,0.7,0.7421052631578947,0.0,9792
1,56,0.7,0.7421052631578947,0.0,10272
1,57,0.7,0.7421052631578947,0.0,10464
1,58,0.7,0.7421052631578947,0.0,10656
1,59,0.7,0.7421052631578947,0.0,10944
1,60,0.7,0.7421052631578947,0.0,11136
1,61,0.7,0.7421052631578947,0.0,11232
1,62,0.7,0.7421052631578947,0.0,11424
1,63,0.7,0.7421052631578947,0.0,11520
1,64,0.7,0.7421052631578947,0.0,11712
1,65,0.7,0.7421052631578947,0.0,11808
1,66,0.7,0.7421052631578947,0.0,12000
1,67,0.7,0.7421052631578947,0.0,12096
1,68,0.7,0.7421052631578947,0.0,12288
1,69,0.7,0.7421052631578947,0.0,12384
1,70,0.7,0.7421052631578947,0.0,12576
1,71,0.7,0.7421052631578947,0.0,12768
1,72,0.7,0.7421052631578947,0.0,12864
1,73,0.7,0.7421052631578947,0.0,13056
1,74,0.7,0.7421052631578947,0.0,13440
1,75,0.7,0.7421052631578947,0.0,13536
1,76,0.7,0.7421052631578947,0.0,13632
1,77,0.7,0.7421052631578947,0.0,13728
1,78,0.7,0.7421052631578947,0.0,13920
1,79,0.7,0.7421052631578947,0.0,14208
1,80,0.7,0.7421052631578947,0.0,14304
1,81,0.7,0.7421052631578947,0.0,14496
1,82,0.7,0.7421052631578947,0.0,14592
1,83,0.7,0.7421052631578947,0.0,14784
1,84,0.7,0.7421052631578947,0.0,14976
1,85,0.7,0.7421052631578947,0.0,15072
1,86,0.7,0.7421052631578947,0.0,15936
1,87,0.7,0.7421052631578947,0.0,16128
1,88,0.7,0.7421052631578947,0.0,16224
1,89,0.7,0.7421052631578947,0.0,16416
1,90,0.7,0.7421052631578947,0.0,16512
1,91,0.7,0.7421052631578947,0.0,16608
1,92,0.7,0.7421052631578947,0.0,16800
1,93,0.7,0.7421052631578947,0.0,16896
1,94,0.7,0.7421052631578947,0.0,17088
1,95,0.7,0.7421052631578947,0.0,17184
1,96,0.7,0.7421052631578947,0.0,17376
1,97,0.7,0.7421052631578947,0.0,17568
1,98,0.7,0.7421052631578947,0.0,17664
1,99,0.7,0.7421052631578947,0.0,17952
1,100,0.7,0.7421052631578947,0.0,18240
1,101,0.7,0.7421052631578947,0.0,18432
1,102,0.7,0.7421052631578947,0.0,18528
1,103,0.7,0.7421052631578947,0.0,18912
1,104,0.7,0.7421052631578947,0.0,19296
1,105,0.7,0.7421052631578947,0.0,19680
1,106,0.7,0.7421052631578947,0.0,19872
1,107,0.7,0.7421052631578947,0.0,20160
1,108,0.7,0.7421052631578947,0.0,20352
1,109,0.7,0.7421052631578947,0.0,20448
1,110,0.7,0.7421052631578947,0.0,20736
1,111,0.7,0.7421052631578947,0.0,21024
1,112,0.7,0.7421052631578947,0.0,21120
1,113,0.7,0.7421052631578947,0.0,21696
1,114,0.7,0.7421052631578947,0.0,21888
1,115,0.7,0.7421052631578947,0.0,22080
1,116,0.7,0.7421052631578947,0.0,22176
1,117,0.7,0.7421052631578947,0.0,22272
1,118,0.7,0.7421052631578947,0.0,22464
1,119,0.7,0.7421052631578947,0.0,22560
1,120,0.7,0.7421052631578947,0.0,22656
1,121,0.7,0.7421052631578947,0.0,22944
1,122,0.7,0.7421052631578947,0.0,23040
1,123,0.7,0.7421052631578947,0.0,23136
1,124,0.7,0.7421052631578947,0.0,23424
1,125,0.7,0.7421052631578947,0.0,23520
1,126,0.7,0.7421052631578947,0.0,23808
1,127,0.7,0.7421052631578947,0.0,24096
1,128,0.7,0.7421052631578947,0.0,24288
1,129,0.7,0.7421052631578947,0.0,24384
1,130,0.7,0.7421052631578947,0.0,24672
1,131,0.7,0.7421052631578947,0.0,24864
1,132,0.7,0.7421052631578947,0.0,25056
1,133,0.7,0.7421052631578947,0.0,25536
1,134,0.7,0.7421052631578947,0.0,25632
1,135,0.7,0.7421052631578947,0.0,25728
1,136,0.7,0.7421052631578947,0.0,25824
1,137,0.7,0.7421052631578947,0.0,26016
1,138,0.7,0.7421052631578947,0.0,26112
1,139,0.7,0.7421052631578947,0.0,26208
1,140,0.7,0.7421052631578947,0.0,26400
1,141,0.7,0.7421052631578947,0.0,26496
