candidate_id,risk,pf_fail_rate,mean_daily_loss_mwh,mean_intervention_rate,projection_failure_steps,worst_vmin,worst_vmax,raw_worst_vmin,raw_worst_vmax,seed,pv_s_scale,svc_q_scale,cap_total_mvar,selection_role,resource_index,path_fraction
1200,0.0,0.0,0.9702079801762008,5.2083333333333e-05,0,0.9505001987520808,1.034512942339031,0.950473301107025,1.034512942339031,43,0.7,0.7,0.75,optimiser_candidate,71.5,
1201,0.0,0.0,1.0032930015590649,0.0,0,0.951514635991856,1.034622317775683,0.951514635991856,1.034622317775683,43,0.7,0.7421052631578947,0.75,optimiser_candidate,73.60526315789474,
1220,0.0,0.0,0.9771476676164216,0.0,0,0.9506500799626438,1.0329935752472506,0.9506500799626438,1.0329935752472506,43,0.7421052631578947,0.7,0.75,optimiser_candidate,73.60526315789474,
1600,0.0,0.0,1.0448233954207848,0.0,0,0.9514999634924056,1.0368627480986328,0.9514999634924056,1.0368627480986328,43,0.7,0.7,1.0,optimiser_candidate,72.0,
1601,0.0,0.0,1.0804791455904699,0.0,0,0.9525421389199372,1.0369535728202548,0.9525421389199372,1.0369535728202548,43,0.7,0.7421052631578947,1.0,optimiser_candidate,74.10526315789474,
1620,0.0,0.0,1.052215402505984,0.0,0,0.95166641206905,1.035314177997978,0.95166641206905,1.035314177997978,43,0.7421052631578947,0.7,1.0,optimiser_candidate,74.10526315789474,
2000,0.0,0.0,0.9006458975361188,0.0005208333333333301,0,0.95050000031423,1.0282869479998693,0.9472902591305108,1.0282869479998693,43,0.7,0.7,0.0,risk_path,70.0,0.0
2001,0.0,0.0,0.9339399047792925,0.000156249999999999,0,0.9505000006180624,1.0272579929332752,0.9490574879854666,1.0272579929332752,43,0.75,0.75,0.0625,risk_path,75.125,0.0625
2002,0.0,0.0,0.9780487876656581,0.0,0,0.9507907468675196,1.0261727620695735,0.9507907468675196,1.0261727620695735,43,0.7999999999999999,0.7999999999999999,0.125,risk_path,80.25,0.125
2003,0.0,0.0,1.031988625569555,0.0,0,0.9524974402716088,1.0250032936365463,0.9524974402716088,1.0250032936365463,43,0.85,0.85,0.1875,risk_path,85.375,0.1875
2004,0.0,0.0,1.0949883404042111,0.0,0,0.9541520412332328,1.0237557699318367,0.9541520412332328,1.0237557699318367,43,0.8999999999999999,0.8999999999999999,0.25,risk_path,90.5,0.25
2005,0.0,0.0,1.1665242929623487,0.0,0,0.9557988868774094,1.0239572085516189,0.9557988868774094,1.0239572085516189,43,0.95,0.95,0.3125,risk_path,95.625,0.3125
2006,0.0,0.0,1.2460078328751056,0.0,0,0.9574052586856452,1.0257941370735146,0.9574052586856452,1.0257941370735146,43,1.0,1.0,0.375,risk_path,100.75,0.375
2007,0.0,0.0,1.332884402009973,0.0,0,0.9589630668915552,1.02758775054275,0.9589630668915552,1.02758775054275,43,1.05,1.05,0.4375,risk_path,105.875,0.4375
2008,0.0,0.0,1.4270562192747334,0.0,0,0.960495748397278,1.0293477003552456,0.960495748397278,1.0293477003552456,43,1.1,1.1,0.5,risk_path,111.0,0.5
2009,0.0,0.0,1.5284190875991266,0.0,0,0.9619720046177428,1.031084465678258,0.9619720046177428,1.031084465678258,43,1.15,1.15,0.5625,risk_path,116.125,0.5625
2010,0.0,0.0,1.6368408455247094,0.0,0,0.9634021592960312,1.0327858851320335,0.9634021592960312,1.0327858851320335,43,1.2,1.2,0.625,risk_path,121.25,0.625
2011,0.0,0.0,1.7522819304568538,0.0,0,0.96479383699187,1.034461446163044,0.96479383699187,1.034461446163044,43,1.25,1.25,0.6875,risk_path,126.375,0.6875
2012,0.0,0.0,1.8745380328108352,0.0,0,0.9661450071404614,1.0360872005193795,0.9661450071404614,1.0360872005193795,43,1.3,1.3,0.75,risk_path,131.5,0.75
2013,0.0,0.0,2.0033988602719806,0.0,0,0.9674425257512878,1.03770330486009,0.9674425257512878,1.03770330486009,43,1.35,1.35,0.8125,risk_path,136.625,0.8125
2014,0.0,0.0,2.138560755836018,0.0,0,0.968709471776652,1.039312978526556,0.968709471776652,1.039312978526556,43,1.4,1.4,0.875,risk_path,141.75,0.875
2015,0.0,0.0,2.2797203386598506,0.0,0,0.96993883707179,1.0408944113575618,0.96993883707179,1.0408944113575618,43,1.45,1.45,0.9375,risk_path,146.875,0.9375
2016,0.0,0.0,2.42726408703753,0.0,0,0.9711449614794556,1.0424626419194367,0.9711449614794556,1.0424626419194367,43,1.5,1.5,1.0,risk_path,152.0,1.0
0,0.0,0.0,0.8394633794152623,0.00255208333333332,0,0.9505000004288752,1.036468500720416,0.9442009794590368,1.036468500720416,44,0.7,0.7,0.0,optimiser_candidate,70.0,
1,0.0,0.0,0.8539161291133921,0.001197916666666659,0,0.9505000004210968,1.036699655943779,0.9453542814860376,1.036699655943779,44,0.7,0.7421052631578947,0.0,optimiser_candidate,72.10526315789474,
2,0.0,0.0,0.8712620322123396,0.000624999999999996,0,0.9505000004260892,1.036921208430188,0.9465063524439152,1.036921208430188,44,0.7,0.7842105263157895,0.0,optimiser_candidate,74.21052631578948,
20,0.0,0.0,0.8488769474301933,0.0022916666666666537,0,0.950500000445241,1.035609207682312,0.9444607560329548,1.035609207682312,44,0.7421052631578947,0.7,0.0,optimiser_candidate,72.10526315789474,
21,0.0,0.0,0.8638123235893324,0.001145833333333326,0,0.9505000003199884,1.035831119404224,0.9456148690252548,1.035831119404224,44,0.7421052631578947,0.7421052631578947,0.0,optimiser_candidate,74.21052631578947,
40,0.0,0.0,0.8597659021507664,0.0018229166666666554,0,0.9505000003829048,1.0347558131319488,0.9447224853838204,1.0347558131319488,44,0.7842105263157895,0.7,0.0,optimiser_candidate,74.21052631578948,
400,0.0,0.0,0.8570900692932848,0.001145833333333326,0,0.9505000004384916,1.0372177698308878,0.9456583442494342,1.0372177698308878,44,0.7,0.7,0.25,optimiser_candidate,70.5,
