seed,day,event,under_event,over_event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,mean_absolute_normalized_action,rms_normalized_action,normalized_action_saturation_fraction,absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
42,49,0,0,0,0,0,0,0.9590905898732641,1.0031748690186055,1.1664874948787174,0.10265031045613189,0.14442262381387433,0.0,27.805264512150845,0.6529109477996826
42,92,0,0,0,0,0,0,0.9582852877519282,1.0065166948567181,1.4032254368629764,0.11808683451575537,0.1663380250557164,0.0,32.121850660415035,0.7229911088943481
42,138,0,0,0,0,0,0,0.9595686472151941,1.0059963388766189,1.3687969413085457,0.11751349968835711,0.16556080310159232,0.0,31.894147874245622,0.710744321346283
42,173,0,0,0,0,0,0,0.9595022858474603,1.0091244381743592,1.3592123011151525,0.11935624534574647,0.16761597401004785,0.0,32.408104739720834,0.7194069027900696
42,219,0,0,0,0,0,0,0.9594997556281188,1.0072708659958076,1.277070242428881,0.11464963457547128,0.1618592007381771,0.0,31.082416793400736,0.7005013227462769
42,251,0,0,0,0,0,0,0.9628865438290682,1.0020248168082566,1.0236194918057722,0.09714498952962458,0.13734249805523852,0.0,26.254528140171793,0.6109310388565063
42,282,0,0,0,0,0,0,0.9551197848490353,1.0,1.8926755256939716,0.12837967206723988,0.17717755628456772,0.0,35.49966977424803,0.7469554543495178
42,299,0,0,0,0,0,0,0.9551186158772292,1.0017741276797514,1.779148197063082,0.12622578193744025,0.17489752677196235,0.0,34.82245903175591,0.7488757967948914
42,319,0,0,0,0,0,0,0.9549459618211704,1.0,2.431282823008069,0.1506294369852791,0.19279875621049636,0.0,44.793133203557026,1.0792162444702227
42,365,0,0,0,0,0,0,0.9617403110558713,1.0009409642284925,0.9730813940304084,0.0904790700878948,0.12765725763333546,0.0,24.49309903322086,0.5863510370254517
43,49,0,0,0,0,0,0,0.95921903890459,1.003169787634387,1.1671958487836522,0.10311940180448194,0.1447494709387288,0.0,27.98682190338786,0.6530703902244568
43,92,0,0,0,0,0,0,0.9586218771232307,1.0064989671448605,1.404681492893284,0.11875908977041642,0.16717176827109456,0.0,32.33862531943813,0.7367771863937378
43,138,0,0,0,0,0,0,0.9599391977829542,1.0059859259845116,1.3697063176232775,0.11815012401590745,0.16628148457074582,0.0,32.098817146099655,0.7107945680618286
43,173,0,0,0,0,0,0,0.9595535820441194,1.009121506763436,1.3598008816602423,0.11990676665057738,0.1682204996043512,0.0,32.58445006185688,0.7211785316467285
43,219,0,0,0,0,0,0,0.9596610136937321,1.0072602237689847,1.2776795778160315,0.115117294791465,0.16233310367984288,0.0,31.246406891023984,0.6996095776557922
43,251,0,0,0,0,0,0,0.96310682854123,1.0020209957501673,1.0240570917997667,0.09733619603017966,0.13722165390122273,0.0,26.381859171379297,0.6123645305633545
43,282,0,0,0,0,0,0,0.9549729404579155,1.0,1.892738356577722,0.12859155579159656,0.17737724900525256,0.0,35.565364769318165,0.7399495840072632
43,299,0,0,0,0,0,0,0.9548638400924078,1.0017581565473288,1.7776132571190726,0.1262209190366169,0.17480153613961588,0.0,34.819169679939655,0.7452014684677124
43,319,0,0,0,0,0,0,0.9545655156449053,1.0,2.366347189624949,0.1484667509018133,0.19274760026911686,0.0,43.46120367665945,0.9844452746905611
43,365,0,0,0,0,0,0,0.9620365772562144,1.0009445254470861,0.9736515186932707,0.09058876219205558,0.12727425754991284,0.0,24.630691714284463,0.5888329148292542
44,49,0,0,0,0,0,0,0.9591310241841031,1.0031816739399513,1.1663712094322367,0.10268978937529027,0.1446137484815112,0.0,27.797792182475078,0.6583619713783264
44,92,0,0,0,0,0,0,0.9586521307461395,1.0065069743278563,1.4040746362411367,0.11857249261811376,0.16736151526911086,0.0,32.21638650859851,0.7302145957946777
44,138,0,0,0,0,0,0,0.9594475198865082,1.006008515124253,1.3689637399891998,0.11789592712496717,0.16645670966637227,0.0,31.953969793787206,0.7164573073387146
44,173,0,0,0,0,0,0,0.9598131769797947,1.0091630181676396,1.3591223786983075,0.11969977950987716,0.16842605811710246,0.0,32.45923418954778,0.7324995398521423
44,219,0,0,0,0,0,0,0.9592919520859213,1.0072795588818306,1.2769748571547417,0.11484227585606277,0.16242733898705833,0.0,31.098882580146554,0.7044826149940491
44,251,0,0,0,0,0,0,0.962809291370268,1.0020612966800362,1.0235298529634247,0.09711006035407384,0.13740389284918134,0.0,26.237395380548637,0.6158385276794434
44,282,0,0,0,0,0,0,0.9551482097116413,1.0,1.893081460875208,0.12908416132753095,0.17905837939906363,0.0,35.567718598311494,0.7468963265419006
44,299,0,0,0,0,0,0,0.9550297907729722,1.0017631390823045,1.7778019421066469,0.12650564685463905,0.17615361719527314,0.0,34.76941712171641,0.75
44,319,0,0,0,0,0,0,0.9548689814783036,1.0,2.3640084405968707,0.1486073750226448,0.1941215802179652,0.0,43.25943983433868,0.9978905648728047
44,365,0,0,0,0,0,0,0.9617568174394017,1.0009879435886864,0.972856469473693,0.09016298867451648,0.1273226644200388,0.0,24.40464550075795,0.5893554091453552
45,49,0,0,0,0,0,0,0.95914382043246,1.0031500546180068,1.1661337072822797,0.10261528232755761,0.1446285632364669,0.0,27.766518413487564,0.6583212018013
45,92,0,0,0,0,0,0,0.9585838215735039,1.0064881805181214,1.4035950685540757,0.11800886737182736,0.16654744049907,0.0,32.07167943070452,0.7274824380874634
45,138,0,0,0,0,0,0,0.9596461165649894,1.0059626570543565,1.3685570075229736,0.11741725533890228,0.16575597020153876,0.0,31.823058541907635,0.7129117250442505
45,173,0,0,0,0,0,0,0.9595857521308013,1.0090979385913528,1.3589922083054065,0.11897284638447066,0.16727942076287505,0.0,32.271036695055294,0.7243959307670593
45,219,0,0,0,0,0,0,0.9594763268191484,1.0072474504347269,1.2768463398056369,0.11430693976581097,0.1615330686531755,0.0,30.969756677707935,0.6956108212471008
45,251,0,0,0,0,0,0,0.962818265009525,1.0020254724425541,1.023265321873573,0.09684745858733852,0.13709480428499302,0.0,26.164038482794396,0.6136833429336548
45,282,0,0,0,0,0,0,0.9553266149120502,1.0,1.8918353796246519,0.12857565431234738,0.17826678125017734,0.0,35.43280122601033,0.748637855052948
45,299,0,0,0,0,0,0,0.9549905874078417,1.0017271169230126,1.7774536135008911,0.1261276932588468,0.1754674559425637,0.0,34.68918693851402,0.7479740381240845
45,319,0,0,0,0,0,0,0.9547908977564801,1.0,2.3849143871337213,0.14933134987950325,0.19293706325040674,0.0,43.94408311962406,1.0331927816035371
45,365,0,0,0,0,0,0,0.9617088773586399,1.0009487906198573,0.9727825902067188,0.09003812330774963,0.1269848966043824,0.0,24.40670022276068,0.5900364518165588
46,49,0,0,0,0,0,0,0.9592864793455395,1.003171058917733,1.1680891705469387,0.1034160042181611,0.14488086237797676,0.0,28.106068718415194,0.6540469527244568
46,92,0,0,0,0,0,0,0.9586877878156186,1.0064724564814902,1.4059321066216424,0.11859612997310857,0.166499955428982,0.0,32.34806496164584,0.7222152352333069
46,138,0,0,0,0,0,0,0.9598683361315746,1.0059640558716216,1.3709068983576551,0.11808073109326263,0.165817146948305,0.0,32.12652215173986,0.7064972519874573
46,173,0,0,0,0,0,0,0.9594192650552329,1.009089474706017,1.360588503624736,0.11959745067482193,0.16738694501914372,0.0,32.54995029586529,0.7154510021209717
46,219,0,0,0,0,0,0,0.959595394617238,1.007223667854835,1.278543676422596,0.11501266380461554,0.16192292906048356,0.0,31.2460819628461,0.6953191161155701
46,251,0,0,0,0,0,0,0.9633919507064099,1.0020318248458306,1.024874199229679,0.09783310924346249,0.1377688027825883,0.0,26.532618456544625,0.6132562756538391
46,282,0,0,0,0,0,0,0.954940774388628,1.0,1.8932334874314647,0.12859764066524804,0.1772738594033771,0.0,35.58001471531991,0.7358786463737488
46,299,0,0,0,0,0,0,0.9549911229589,1.0017395389759909,1.779128625584722,0.1261802448425442,0.17441664907989127,0.0,34.85309911906405,0.7417320013046265
