candidate_id,scenario_index,step,time_index,solver,loss_mw,vmin,vmax,solve_ms,q_mvar_0,q_mvar_1,q_mvar_2,q_mvar_3,error
0,0,0,96,pandapower_ac_opf,0.0369231694052195,0.9649033794997516,1.000000000003039,949.5522000070196,0.2598051367261475,0.0652235794048528,0.2969223426204048,-5.240938027325977e-11,
1,0,0,96,pandapower_ac_opf,0.0368608961848386,0.9648075189510378,1.0000000000018594,205.47340001212436,0.2491472061338414,0.0649959091126733,0.2952584060097843,-1.3643968938401202e-11,
2,0,0,96,pandapower_ac_opf,0.0304204360065083,0.9730353865583908,1.000000000000934,211.87459997599944,0.1795071031847216,0.0575477129364938,0.2364083231086329,0.331112254527089,
3,0,0,96,inherited_nested_dispatch,0.0304424783757278,0.9729939910952188,1.0,218.0313000280876,0.1795071031847216,0.0575477129364938,0.2364083231086329,0.331112254527089,
4,0,0,96,pandapower_ac_opf,0.0302253914050346,0.9724620036834488,0.9999999999997672,219.5036999764852,0.1532783268793052,0.0560336162231913,0.2248392878580929,0.3986959534309894,
5,0,0,96,pandapower_ac_opf,0.0302236310229606,0.9724064841257458,0.9999999999999803,216.78780001821,0.15194200496121,0.0560302348430348,0.2248316338991749,0.3990070294567474,
6,0,0,96,inherited_nested_dispatch,0.0302311321491604,0.9723925885967692,1.0,208.90529997996052,0.15194200496121,0.0560302348430348,0.2248316338991749,0.3990070294567474,
7,0,0,96,inherited_nested_dispatch,0.0302311321491604,0.9723925885967692,1.0,206.0281000158284,0.15194200496121,0.0560302348430348,0.2248316338991749,0.3990070294567474,
8,0,0,96,inherited_nested_dispatch,0.0302311321491604,0.9723925885967692,1.0,204.49450000887737,0.15194200496121,0.0560302348430348,0.2248316338991749,0.3990070294567474,
0,0,1,97,pandapower_ac_opf,0.0362145553410857,0.96525016063085,1.0000000000029503,237.13860000134449,0.2579755497229823,0.0646111368893302,0.2941092191724805,-5.2491559610970896e-11,
1,0,1,97,pandapower_ac_opf,0.0361393728617383,0.9651296890949296,1.000000000001723,208.03179999347776,0.244604868241688,0.0643180505765119,0.2920829261821656,-1.5312904399299226e-11,
2,0,1,97,pandapower_ac_opf,0.0298198550897086,0.9732418024245416,1.0000000000009583,210.8728000021074,0.175979033343091,0.0569334892868082,0.2336815400904128,0.3302559404658567,
3,0,1,97,inherited_nested_dispatch,0.0298406136565005,0.9732028159539444,1.0,227.51230001449585,0.175979033343091,0.0569334892868082,0.2336815400904128,0.3302559404658567,
4,0,1,97,pandapower_ac_opf,0.0296442225649185,0.9727145124257796,0.9999999999997624,243.88160000671635,0.1515119017855214,0.0554970888310639,0.222678589283209,0.3948518769534582,
5,0,1,97,pandapower_ac_opf,0.0296458894417354,0.972887222766138,0.9999999999999992,209.24989998457025,0.1548083618400442,0.0555043072208049,0.222586118155921,0.3972606245440682,
6,0,1,97,pandapower_ac_opf,0.0296435985829202,0.9726999890978616,1.0,206.9379999884404,0.1509912860615832,0.0554909769701663,0.2226414440719265,0.3957860864284419,
7,0,1,97,pandapower_ac_opf,0.0296429137847941,0.97273258932434,1.0,217.8740000235848,0.1516293474738601,0.0554908262301985,0.2226301477674033,0.396003421765007,
8,0,1,97,pandapower_ac_opf,0.0296438804255729,0.9728025106234826,1.0,210.72599999024533,0.153027330822503,0.0555007325308845,0.2226316984468654,0.3967423456948584,
0,0,2,98,pandapower_ac_opf,0.0353299463288707,0.9656559468568624,1.000000000003043,195.80950000090525,0.2530924250810094,0.0637748646079898,0.290175786384982,-3.879184565752591e-11,
1,0,2,98,pandapower_ac_opf,0.0352586477586069,0.965530602407949,1.000000000001568,257.6769999868702,0.2392367332148794,0.0634891863195202,0.2882175105219064,-1.7158510802400002e-11,
2,0,2,98,pandapower_ac_opf,0.0290866093566703,0.9735009501659624,1.0000000000009868,211.8661999993492,0.1717176904547587,0.0561763886836442,0.2303263194337815,0.3291493913645185,
3,0,2,98,inherited_nested_dispatch,0.0291057966105174,0.9734631991588456,1.0,202.7634000114631,0.1717176904547587,0.0561763886836442,0.2303263194337815,0.3291493913645185,
4,0,2,98,pandapower_ac_opf,0.0289329820007312,0.9730270696338428,0.999999999999757,211.1089000245556,0.1493300119384702,0.0548329715726825,0.2200046942614379,0.3900903374964783,
5,0,2,98,pandapower_ac_opf,0.0289334616032314,0.9731465289988884,1.0,216.55879999161695,0.1515742614887183,0.0548379285796046,0.2199349433723557,0.3918937227115088,
6,0,2,98,inherited_nested_dispatch,0.0289439789518195,0.973126654215422,1.0,192.87939998321235,0.1515742614887183,0.0548379285796046,0.2199349433723557,0.3918937227115088,
7,0,2,98,pandapower_ac_opf,0.0289329864625505,0.9730225969764532,1.0000000000000002,205.3668999869842,0.1490506765876903,0.0548335495644994,0.2199953193125294,0.3910209730795231,
8,0,2,98,pandapower_ac_opf,0.0289325538448595,0.9730513320059668,1.0,204.48929999838583,0.1496056576149488,0.054836428356938,0.2199927030676223,0.3912870603543677,
0,0,3,99,pandapower_ac_opf,0.0345956487543491,0.9659963890996324,1.0000000000031024,202.2401999856811,0.2489498674217143,0.0630745770585772,0.2868876712704991,-2.234370277812749e-11,
1,0,3,99,pandapower_ac_opf,0.0345285694562695,0.9658688332636344,1.0000000000014493,203.3742999774404,0.234884799396706,0.0627988481504954,0.2850104007260515,-1.8667651731994128e-11,
2,0,3,99,pandapower_ac_opf,0.028479016566989,0.973715963026088,1.0000000000010083,200.9350000007544,0.1682263490892429,0.0555427688032127,0.2275232304459969,0.3281780641466429,
3,0,3,99,inherited_nested_dispatch,0.0284969035300609,0.9736804241080323,1.0,213.6317000258714,0.1682263490892429,0.0555427688032127,0.2275232304459969,0.3281780641466429,
4,0,3,99,pandapower_ac_opf,0.0284965159638531,0.9751238657857888,0.9999999999999998,219.86139999353327,0.1872968879970637,0.0544710310153146,0.2178043842041961,0.3991258295388675,
5,0,3,99,pandapower_ac_opf,0.0283418515781177,0.9733449716188936,1.0000000000001377,205.8664000069257,0.1484639784197459,0.0542774186245631,0.2177164716478433,0.3872194131089756,
6,0,3,99,inherited_nested_dispatch,0.02835052329691,0.97332842209737,1.0,202.4534000083804,0.1484639784197459,0.0542774186245631,0.2177164716478433,0.3872194131089756,
7,0,3,99,pandapower_ac_opf,0.0283422201308811,0.9732712025168048,1.0000000000000029,220.16810000059195,0.1469529185027917,0.0542746284101965,0.2177544799801417,0.3868141244468836,
