episode,total_step,group_id,theta_pv,theta_svc,theta_cap,line_loss_mwh,under_guard_excursion,over_guard_excursion,under_steps,over_steps,event_day,pf_fail_steps
163,15744,1,0.8102527856826782,1.031371831893921,0.9311835765838623,1.5616967442184755,0.0,0.027804353771611945,0,4,1,0
164,15840,5,1.2833932638168335,0.7807602286338806,0.9027177095413208,1.843624660303811,0.052237864461260775,0.026871828370204076,2,9,1,0
165,15936,4,1.4413442611694336,1.035361409187317,0.05415355786681175,2.3589325096429925,0.05751367428872656,0.05479526705344662,1,16,1,0
166,16032,3,0.7956161499023438,1.1062732934951782,0.7272793054580688,1.556733065774858,0.0,0.016624323769578675,0,3,1,0
167,16128,6,1.3409124612808228,1.1178709268569946,0.15954037010669708,2.125182534414464,0.0033012050650262914,0.042828876392351445,0,14,1,0
168,16224,3,0.862659752368927,1.4814115762710571,0.6633029580116272,2.189981444804887,0.0,0.022619289505965368,0,5,1,0
169,16320,7,1.1328022480010986,1.2131685018539429,0.6871776580810547,1.9696266350911928,0.018248923501603675,0.012047472139103954,1,5,1,0
170,16416,0,0.7211887240409851,0.7699880003929138,0.4099978506565094,1.0799568478485686,0.0,0.01540461271014748,0,2,1,0
171,16512,5,1.178064227104187,0.9251744151115417,0.8963366150856018,1.6953765997702896,0.0,0.0297055892320901,0,5,1,0
172,16608,6,1.1401731967926025,1.1215250492095947,0.2514907717704773,1.7037421708296845,0.0,0.01706421505202682,0,6,1,0
173,16704,1,0.9630371928215027,0.8894113302230835,0.5022035241127014,1.3744978249709847,0.0,0.004936714372138162,0,0,0,0
174,16800,2,0.818238377571106,1.4370607137680054,0.05370582640171051,1.9188752508569114,0.0,0.01218917827809407,0,2,1,0
175,16896,4,1.4036405086517334,0.8544096946716309,0.07032561302185059,1.8571582327560483,0.006498500773818194,0.03687186383777186,1,9,1,0
176,16992,0,0.7966071963310242,0.8480059504508972,0.319270521402359,1.1338444954583808,0.0,0.02091099646778849,0,1,1,0
177,17088,7,1.3670159578323364,1.294328212738037,0.637226402759552,2.420987937690808,0.03384000971128165,0.028266704014033195,1,10,1,0
178,17184,1,0.8310585618019104,1.064942479133606,0.8333701491355896,1.4679897344491213,0.0032819929440527362,0.011134597580244376,0,1,1,0
179,17280,3,0.9555324912071228,1.2545326948165894,0.608025312423706,1.840736749632961,0.0,0.02653697364509111,0,6,1,0
180,17376,4,1.2734566926956177,1.0526424646377563,0.49337345361709595,1.8443889935003501,0.010117709858517898,0.029397521882566613,1,10,1,0
181,17472,2,0.9029233455657959,1.373522162437439,0.40224188566207886,1.8498717687863184,0.0,0.01242456529452629,0,2,1,0
182,17568,6,1.304121971130371,1.4227147102355957,0.075449138879776,2.2991794302807986,0.020849954970058704,0.021324614255811225,1,6,1,0
183,17664,5,1.1854541301727295,0.7441632747650146,0.5791654586791992,1.388598409651777,0.007907928431686861,0.011231097771687626,2,2,1,0
184,17760,5,1.4982513189315796,0.8624458312988281,0.920484721660614,1.9997854735103047,0.0058328536293659194,0.05361247950422232,1,11,1,0
185,17856,0,0.8240412473678589,1.048902988433838,0.32996487617492676,1.334837622823561,0.0,0.008376815903253565,0,1,1,0
186,17952,6,1.119287371635437,1.184790015220642,0.20230354368686676,1.7025980267442753,0.0,0.012819093787298952,0,3,1,0
187,18048,1,1.061266541481018,0.927169919013977,0.8903822898864746,1.5846941244174515,0.0,0.016722972552428716,0,5,1,0
188,18144,2,0.7868078947067261,1.4479146003723145,0.41419196128845215,1.8692587027572332,0.0,0.003859179980012062,0,0,0,0
189,18240,7,1.4059762954711914,1.4086697101593018,0.913215160369873,2.850626163276246,0.010161440078994222,0.027524364056522144,1,22,1,0
190,18336,4,1.4898570775985718,1.0330355167388916,0.356404572725296,2.0798088120640257,0.0,0.02389332203588057,0,12,1,0
191,18432,3,0.9646689891815186,1.1355493068695068,0.5599727630615234,1.6265763654489755,0.0,0.021183952421284236,0,5,1,0
192,18528,6,1.3033233880996704,1.213537335395813,0.3927806615829468,1.9926769874055197,0.0,0.03036744310181727,0,7,1,0
193,18624,0,0.8883679509162903,1.091581106185913,0.4857519268989563,1.4401975293743114,0.0,0.013975827809111552,0,1,1,0
194,18720,7,1.1951935291290283,1.4851633310317993,0.9624851942062378,2.4010360313203902,0.0,0.013178577271985237,0,4,1,0
195,18816,5,1.412246584892273,1.0953997373580933,0.5509482622146606,1.9943055757829613,0.008043201411898404,0.027830277445225482,1,4,1,0
196,18912,3,1.0030368566513062,1.249947190284729,0.6901707053184509,1.7325811315873598,0.0,0.0057534315157412586,0,1,1,0
197,19008,2,0.9966195225715637,1.4744106531143188,0.18413496017456055,2.023034514224694,0.0007050313955212495,0.002796533479863861,0,0,0,0
198,19104,1,0.9421206116676331,0.8735402822494507,0.986286461353302,1.3269252502959754,0.0014269645027393807,0.009437588370651229,0,2,1,0
199,19200,4,1.4810130596160889,0.8073044419288635,0.22206571698188782,1.8088177506519418,0.017754440880130118,0.026007645419334313,1,6,1,0
200,19296,4,1.1790990829467773,0.9842197299003601,0.4035700857639313,1.5559333315082613,0.0,0.0368348782005572,0,1,1,0
201,19392,6,1.2028385400772095,1.4521747827529907,0.41132470965385437,2.14836115739291,0.0,0.016047448545648324,0,3,1,0
202,19488,0,0.9734954833984375,0.8852156400680542,0.12583185732364655,1.4380746873194035,0.0055126334343093,0.020407127773762523,1,4,1,0
203,19584,2,0.8211234211921692,1.2339216470718384,0.45275554060935974,1.5491229331653336,0.0,0.006626224963377947,0,2,1,0
204,19680,3,0.7567427754402161,1.3235870599746704,0.6168465614318848,1.643641337609997,0.0,0.01467272291136723,0,1,1,0
205,19776,1,0.8001984357833862,0.7410612106323242,0.9642189741134644,1.119249093000064,0.0,0.0,0,0,0,0
206,19872,7,1.4524515867233276,1.2442938089370728,0.9651103615760803,2.363638036234604,0.0015860809914063356,0.02840868473598057,0,11,1,0
207,19968,5,1.4682190418243408,1.0884636640548706,0.8466691374778748,2.020837643016111,0.0190466893728386,0.015312498824585852,1,3,1,0
