method,day,event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,mean_absolute_normalized_action,rms_normalized_action,normalized_action_saturation_fraction,absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
pilot_droop,4,0,0,0,0,0.9597333245784738,1.027656379444986,2.248544083972409,0.1749678384512663,0.17739078760752855,0.0,64.44453993625369,1.3378268982590034
pilot_droop,38,0,0,0,0,0.9502892498865861,1.0205013041453468,4.116109946036035,0.24855494514728585,0.25168628151639033,0.0,88.97462286582213,1.3416408398118889
pilot_droop,77,1,5,0,0,0.9479015679521796,1.025345759014392,3.918345068523253,0.2471398857111732,0.2494866255657533,0.0,88.44966959628017,1.3416408398118889
pilot_droop,85,0,0,0,0,0.9529497786791069,1.025572744039519,3.8213780444016834,0.23889275159065923,0.2423835010831616,0.0,85.73416677812936,1.3416408398118889
pilot_droop,105,0,0,0,0,0.9585334597448203,1.037783699474827,2.392264812082477,0.1879351701742659,0.19070575259265532,0.0,68.63421976271937,1.239566190617657
pilot_droop,133,0,0,0,0,0.9576430709721683,1.0333616272985608,2.5877160182824412,0.19954086265837154,0.20198323177317043,0.0,72.63552587417558,1.3105419422635762
pilot_droop,137,0,0,0,0,0.9649554785203867,1.0311991556823374,1.5122885087277105,0.14530185338420173,0.146907180435202,0.0,53.55530711815381,1.228138493642975
pilot_droop,147,0,0,0,0,0.9571636392186431,1.0382271567526429,2.645718649281166,0.20253989775665104,0.20492893125289557,0.0,73.5754856373974,1.3323133696680136
pilot_droop,159,0,0,0,0,0.9666560507133823,1.0286260595159697,1.3778920605669132,0.13707489202109477,0.13932339174771843,0.0,50.56302126277793,1.077222041909241
pilot_droop,220,0,0,0,0,0.958325755834714,1.0274302494566205,2.35034118553156,0.18798210099339485,0.19037284071357913,0.0,68.83000065993731,1.3274294559741384
pilot_droop,236,0,0,0,0,0.9677069277690402,1.031194042288585,1.258305104111716,0.12651408444313952,0.12879332719725445,0.0,46.66000267328452,1.0101897133726314
pilot_droop,241,0,0,0,0,0.9585479958394368,1.0260435849686087,2.50670608421737,0.19265022214191654,0.19548981759775969,0.0,70.3861645332673,1.264268845886667
pilot_droop,245,0,0,0,0,0.9574760714248749,1.027938494161057,2.6720159376169845,0.20062724190453687,0.20351705219494232,0.0,73.01292437724447,1.2703690732026989
pilot_droop,257,0,0,0,0,0.9657916159681744,1.0330464875661054,1.3476182852026486,0.13066775693247715,0.1334101180648736,0.0,48.206607456266255,0.9952401580472288
pilot_droop,282,0,0,0,0,0.9533511191270897,1.0304233672572103,3.0073148416370543,0.2120473140385002,0.21557198454616017,0.0,76.80621828649146,1.3293810755631412
pilot_droop,295,0,0,0,0,0.9510427729534593,1.0256803326902473,3.9082165999956042,0.23988592523771027,0.2443152932952811,0.0,86.00813226493082,1.3416408398118889
pilot_droop,299,0,0,0,0,0.9609878516677103,1.022212740443379,2.020091494824778,0.1640408398428311,0.16673408788069252,0.0,60.52724110860213,1.0948612550312613
