episode,total_step,group_id,theta_pv,theta_svc,theta_cap,line_loss_mwh,violation_steps,event_day,pf_fail_steps
0,96,0,0.7797430753707886,0.9799320101737976,0.05329422280192375,1.9579489262478804,22,1,0
1,192,7,1.1509572267532349,1.214645266532898,0.6728352308273315,3.0829239367800465,31,1,0
2,288,5,1.4015848636627197,0.9003536701202393,0.680488109588623,3.9000877046039992,41,1,0
3,384,2,1.082680344581604,1.2906124591827393,0.1775970607995987,3.3749300329246616,39,1,0
4,480,4,1.1495479345321655,1.0532867908477783,0.22394777834415436,3.039121776088311,28,1,0
5,576,3,0.8671386241912842,1.26568603515625,0.5160092115402222,2.3877535585854583,27,1,0
6,672,6,1.4080618619918823,1.1175167560577393,0.0318865105509758,4.110102902537945,46,1,0
7,768,1,1.0285587310791016,0.8530033826828003,0.7350989580154419,2.5634249258303248,32,1,0
8,864,7,1.4129877090454102,1.2322356700897217,0.9698604345321655,3.982747440362284,42,1,0
9,960,0,0.7166841626167297,0.7190600633621216,0.40845009684562683,1.7071065891930837,21,1,0
10,1056,2,0.9348914623260498,1.1198582649230957,0.24179190397262573,2.23025388092437,24,1,0
11,1152,6,1.3728166818618774,1.320334553718567,0.30297955870628357,4.206490820502244,42,1,0
12,1248,4,1.458614468574524,0.7622619271278381,0.037116639316082,4.1991021273326306,46,1,0
13,1344,1,1.0270658731460571,1.01427161693573,0.5005523562431335,2.5853625982534694,32,1,0
14,1440,3,0.9433830380439758,1.229048728942871,0.9475159049034119,2.5216539937686693,26,1,0
15,1536,5,1.1551302671432495,0.7811848521232605,0.753453254699707,2.647400043356786,30,1,0
16,1632,0,0.8718502521514893,0.8652414679527283,0.2829819619655609,2.04803417098266,26,1,0
17,1728,6,1.1935282945632935,1.3421556949615479,0.3973110318183899,3.592472710756762,36,1,0
18,1824,3,0.8299953937530518,1.2675477266311646,0.9443183541297913,2.256831710003897,16,1,0
19,1920,2,1.0328989028930664,1.3499999046325684,0.25475838780403137,2.78015912098281,26,1,0
20,2016,1,0.8893411755561829,0.7611621022224426,0.6795274615287781,2.074234589637875,27,1,0
21,2112,7,1.3781321048736572,1.343821406364441,0.5247296690940857,4.1028374504711165,45,1,0
22,2208,5,1.267236351966858,0.8588714599609375,0.9721403121948242,3.4699780149136195,37,1,0
23,2304,4,1.460154414176941,1.0948305130004883,0.010855540633201599,4.7736290742033995,48,1,0
24,2400,0,0.7033818364143372,1.0840977430343628,0.1515028029680252,1.6966670267649182,16,1,0
25,2496,3,0.8760015964508057,1.418755054473877,0.5881767272949219,2.4686913689109358,21,1,0
26,2592,5,1.3092930316925049,0.8760301470756531,0.9792769551277161,3.323951180131275,33,1,0
27,2688,2,0.9684706926345825,1.426485300064087,0.2999473512172699,2.560531697499876,27,1,0
28,2784,1,0.7082437872886658,1.0673809051513672,0.7529045939445496,1.63995542768601,9,1,0
29,2880,7,1.3984425067901611,1.351163387298584,0.7423222064971924,4.1432721412588345,44,1,0
30,2976,6,1.1431193351745605,1.194360613822937,0.4233010411262512,2.7810232413309275,30,1,0
31,3072,4,1.2866588830947876,1.0631507635116577,0.17283114790916443,3.021533657881215,39,1,0
32,3168,0,0.7304366230964661,0.748724639415741,0.4022922217845917,1.6610984871423382,22,1,0
33,3264,6,1.1348756551742554,1.1737765073776245,0.03034532256424427,2.996126692460015,35,1,0
34,3360,7,1.346846342086792,1.2307294607162476,0.7204983234405518,3.185268492277293,32,1,0
35,3456,3,1.0177916288375854,1.473525881767273,0.5119739174842834,3.1899262686475494,35,1,0
36,3552,5,1.3505946397781372,0.9253041744232178,0.8109419941902161,3.427186278663537,36,1,0
37,3648,4,1.3111802339553833,0.9992754459381104,0.13801388442516327,3.35695295728552,34,1,0
38,3744,2,0.9605308175086975,1.2129052877426147,0.37280282378196716,2.430429720545291,28,1,0
39,3840,1,1.0288219451904297,0.9742630124092102,0.8863598704338074,2.49258491028374,30,1,0
40,3936,0,0.7747020125389099,1.036613941192627,0.04659103602170944,1.8472836939269335,20,1,0
41,4032,7,1.2229434251785278,1.4368096590042114,0.8336153626441956,3.436181527670946,37,1,0
42,4128,5,1.4822102785110474,1.0765206813812256,0.640021800994873,3.9207720958944203,34,1,0
43,4224,3,1.0328055620193481,1.1083903312683105,0.9440771341323853,2.1696002147882636,15,1,0
44,4320,2,1.0021717548370361,1.2377398014068604,0.08356603235006332,2.194230762245191,21,1,0
45,4416,4,1.3326069116592407,0.8354061245918274,0.33759552240371704,2.6516567934990913,33,1,0
46,4512,1,1.0956315994262695,0.7474070191383362,0.6627660989761353,2.0149307598274047,17,1,0
47,4608,6,1.4929405450820923,1.3051583766937256,0.02406562678515911,3.7232967938853068,41,1,0
48,4704,1,0.9992303252220154,0.9235032796859741,0.6772899031639099,2.0200568562582744,21,1,0
49,4800,7,1.3311219215393066,1.3700686693191528,0.9713298082351685,3.182684685619342,22,1,0
50,4896,3,0.8110975623130798,1.2746399641036987,0.8655766248703003,2.0208388924685763,13,1,0
51,4992,0,0.7582412362098694,0.8984606266021729,0.3117888569831848,1.6660102692621974,12,1,0
52,5088,2,0.7022914290428162,1.3562898635864258,0.406473845243454,1.9659596669217136,14,1,0
53,5184,6,1.4039331674575806,1.4579811096191406,0.15007537603378296,3.6515570134552853,29,1,0
54,5280,4,1.1305031776428223,0.7707516551017761,0.39983615279197693,2.416269196243678,27,1,0
55,5376,5,1.4160852432250977,1.029213309288025,0.5473157167434692,2.8429864763600756,34,1,0
56,5472,1,0.8224679827690125,1.0177698135375977,0.6011496186256409,1.7688720410571248,16,1,0
57,5568,2,0.7066197395324707,1.3165849447250366,0.3065694272518158,1.8936071235625238,12,1,0
58,5664,3,0.7284610867500305,1.238502860069275,0.8200780749320984,1.8609385597233774,6,1,0
59,5760,0,0.9953871369361877,0.8119972348213196,0.37570321559906006,1.933485952419305,15,1,0
60,5856,4,1.4561623334884644,0.9110144376754761,0.025340665131807327,3.4282325876884383,35,1,0
61,5952,7,1.2126134634017944,1.1289045810699463,0.78646320104599,2.6458836253771802,21,1,0
62,6048,6,1.4651128053665161,1.2499923706054688,0.14728009700775146,3.858188315227216,39,1,0
63,6144,5,1.1957796812057495,0.9420016407966614,0.879294216632843,2.45370799474419,26,1,0
64,6240,5,1.159565806388855,1.0256165266036987,0.9908875226974487,2.1300838674015736,13,1,0
65,6336,3,0.9661383628845215,1.3811143636703491,0.7823436856269836,2.3135438269052817,14,1,0
66,6432,1,0.7186582088470459,0.7781261205673218,0.744438648223877,1.2911379902234876,5,1,0
67,6528,7,1.3158152103424072,1.2411761283874512,0.7127720713615417,2.441651610974407,19,1,0
68,6624,6,1.3087419271469116,1.2737740278244019,0.21771523356437683,2.8511367284221136,26,1,0
69,6720,4,1.482224941253662,0.8623127937316895,0.41969558596611023,3.0889870611381727,35,1,0
70,6816,0,0.907146155834198,1.0599080324172974,0.498463898897171,1.786621826825071,13,1,0
71,6912,2,0.7162206768989563,1.1291944980621338,0.3721943795681,1.614901853430473,8,1,0
72,7008,1,1.081548810005188,0.7828668355941772,0.9147990345954895,1.9327031848771923,16,1,0
73,7104,4,1.2274954319000244,0.7770650386810303,0.17890894412994385,2.162948716500241,25,1,0
74,7200,7,1.4591237306594849,1.2117637395858765,0.9630146622657776,3.2268624776350596,34,1,0
75,7296,0,0.9778661727905273,0.700608491897583,0.4967574179172516,1.8802216544866286,25,1,0
76,7392,3,1.0825202465057373,1.128696322441101,0.6849919557571411,2.102768152853204,14,1,0
77,7488,5,1.3309563398361206,0.7723088264465332,0.9017907977104187,2.436887966356737,22,1,0
78,7584,6,1.244526982307434,1.131941556930542,0.096702940762043,2.550584403204804,28,1,0
79,7680,2,0.7994718551635742,1.1162173748016357,0.3471876084804535,1.6599085026441973,13,1,0
80,7776,4,1.3889222145080566,0.792686402797699,0.22043178975582123,2.6124297615089516,25,1,0
81,7872,0,0.8873959183692932,0.8515183925628662,0.22599786520004272,1.5627581835589515,9,1,0
82,7968,3,0.9216104745864868,1.3360865116119385,0.595471978187561,2.1584772968069945,13,1,0
83,8064,5,1.3957796096801758,0.8380287885665894,0.620786726474762,2.4684517202178298,25,1,0
84,8160,7,1.1430987119674683,1.1796855926513672,0.6883990168571472,2.165742051050642,15,1,0
85,8256,6,1.2320489883422852,1.387831211090088,0.29599446058273315,2.80365675364377,25,1,0
86,8352,2,0.9596281051635742,1.4171199798583984,0.3629603683948517,2.261605332891389,17,1,0
87,8448,1,0.7396297454833984,1.045108675956726,0.8914133310317993,1.6663068894264628,7,1,0
88,8544,5,1.4918569326400757,0.7723135948181152,0.9462454319000244,2.369712751826314,22,1,0
89,8640,4,1.4613056182861328,1.0372849702835083,0.3021642863750458,2.4080324688878183,24,1,0
90,8736,3,0.7736321687698364,1.1615955829620361,0.7412962913513184,1.5929856635575288,3,1,0
91,8832,0,0.9697553515434265,0.8027921319007874,0.2950423061847687,1.6931128485238938,13,1,0
92,8928,2,1.0396374464035034,1.3122050762176514,0.31884169578552246,2.1266061462572305,11,1,0
93,9024,1,0.7712514996528625,0.9221434593200684,0.9640467166900635,1.5283499541529135,7,1,0
94,9120,7,1.188575029373169,1.1327879428863525,0.6744431853294373,2.2593311959276017,27,1,0
95,9216,6,1.4509072303771973,1.4122265577316284,0.4173325300216675,3.02888684619575,23,1,0
96,9312,2,1.0213226079940796,1.3817192316055298,0.3154769539833069,2.180223282114891,9,1,0
97,9408,4,1.3923888206481934,0.8054628968238831,0.14961940050125122,2.211707289713307,21,1,0
98,9504,1,1.0809870958328247,1.0813202857971191,0.9986255168914795,2.000168984087875,7,1,0
