job_index,pv_s_scale,svc_q_scale,cap_total_mvar,t0,risk,under_risk,over_risk,under_steps,over_steps,pf_fail,loss_mean_mw,energy_mwh,vmin,vmax,raw_vmin,raw_vmax,intervention_steps,intervention_rate,projection_failures,mean_correction_norm,max_correction_norm,power_flow_previews
584,0.8411029577255249,1.485442876815796,0.5965874195098877,14086,0,0,0,0,0,0,0.08645246058394152,2.0748590540145964,0.9731942785440604,1.0393867535779893,0.9731942785440604,1.0393867535779893,0,0.0,0,0.0,0.0,96
585,0.9240532517433168,0.9980015754699708,0.8045388460159302,17039,0,0,0,0,0,0,0.05621578455101289,1.3491788292243094,0.9655444298703039,1.0261851134574473,0.9655444298703039,1.0261851134574473,0,0.0,0,0.0,0.0,96
586,1.1940075159072876,1.074368596076965,0.0896499380469322,22062,0,0,0,0,0,0,0.056252778793260315,1.3500666910382475,0.9664496509751188,1.0262026795703334,0.9664496509751188,1.0262026795703334,0,0.0,0,0.0,0.0,96
587,1.2916810512542725,0.921508014202118,0.7786629796028137,7577,0,0,0,0,0,0,0.0542558689984349,1.3021408559624377,0.9667596580369556,1.0253594080215065,0.9667596580369556,1.0253594080215065,0,0.0,0,0.0,0.0,96
588,0.7903541326522827,0.7506546378135681,0.9763681292533876,26779,0,0,0,0,0,0,0.04580964417823175,1.0994314602775621,0.9606310914309152,1.0256264130993402,0.9606310914309152,1.0256264130993402,0,0.0,0,0.0,0.0,96
589,1.0656362771987915,0.9575587511062622,0.2433050870895385,6542,0,0,0,0,0,0,0.049604504841142184,1.1905081161874125,0.9641854010920095,1.0225186645667945,0.9641854010920095,1.0225186645667945,0,0.0,0,0.0,0.0,96
590,1.109435796737671,1.4998693466186523,0.5739683508872986,13716,0,0,0,0,0,0,0.09041136995607674,2.1698728789458417,0.9743550600471309,1.04006073671242,0.9743550600471309,1.04006073671242,0,0.0,0,0.0,0.0,96
591,0.7461968660354614,1.2218114137649536,0.8352957963943481,21928,0,0,0,0,0,0,0.06978959906856615,1.6749503776455876,0.9729463516216482,1.0323808509272665,0.9729463516216482,1.0323808509272665,0,0.0,0,0.0,0.0,96
592,0.8496639728546143,1.3190624713897705,0.0623769611120224,24920,0,0,0,0,0,0,0.06825868577544514,1.6382084586106833,0.9680901272460452,1.0334132080216514,0.9680901272460452,1.0334132080216514,0,0.0,0,0.0,0.0,96
593,1.3935664892196655,0.7932068109512329,0.3705990612506866,22621,0,0,0,0,0,0,0.0475625386921163,1.1415009286107913,0.9634829921629935,1.0217352838499831,0.9634829921629935,1.0217352838499831,0,0.0,0,0.0,0.0,96
