job_index,pv_s_scale,svc_q_scale,cap_total_mvar,t0,risk,under_risk,over_risk,viol_rate,under_steps,over_steps,pf_fail,loss_mean_mw,energy_mwh,vmin,vmax
0,0.8922557234764099,1.0637273788452148,0.2655468583106994,15810,0,0,0,0.0,0,0,0,0.053736723570997624,1.289681365703943,0.961287841181888,1.0234399414032207
1,1.11762273311615,0.715850830078125,0.564409077167511,14639,0,0,0,0.0,0,0,0,0.04336696899843385,1.0408072559624124,0.9572906765021626,1.0212629033951952
2,1.4199260473251345,1.2354456186294556,0.9599280953407288,25978,0,0,0,0.0,0,0,0,0.07706885057506266,1.8496524138015038,0.9682728524756623,1.031639098642236
3,1.397938251495361,0.7383283972740173,0.0892592146992683,13517,0,0,0,0.0,0,0,0,0.046053519266423835,1.105284462394172,0.9558212359845104,1.0203499582809301
4,1.1385867595672607,1.2653429508209229,0.0705578178167343,35569,0,0,0,0.0,0,0,0,0.06550608286526421,1.5721459887663412,0.9681374008755314,1.0292239071911087
5,0.758236825466156,0.8443105220794678,0.6788710355758667,31780,0,0,0,0.0,0,0,0,0.04702597354934616,1.1286233651843078,0.9617494526198255,1.0222093243116785
6,1.1141111850738523,1.202295184135437,0.8086973428726196,33854,0,0,0,0.0,0,0,0,0.06868056385653082,1.6483335325567396,0.9690621805395224,1.0286757053379103
7,0.8388385772705078,0.7685493230819702,0.0764496922492981,26570,0,0,0,0.0,0,0,0,0.041776855607380266,1.0026445345771264,0.956577342552257,1.0174202256926996
8,0.7935377955436707,0.8132753372192383,0.8678043484687805,36143,0,0,0,0.0,0,0,0,0.046378488460788216,1.1130837230589172,0.9605074362159243,1.0224139018203489
9,0.8543351292610168,1.4582303762435913,0.3429531753063202,35352,0,0,0,0.0,0,0,0,0.07907993902288064,1.8979185365491356,0.9704396228605329,1.0356142580161323
10,1.437896490097046,1.3765506744384766,0.5912892818450928,33150,0,0,0,0.0,0,0,0,0.0805092831752537,1.932222796206089,0.9679542259574775,1.0347283280800714
11,0.7079476118087769,1.360935926437378,0.6865734457969666,5601,0,0,0,0.0,0,0,0,0.07384829855901509,1.7723591654163622,0.9705336442256356,1.0332776030949773
12,1.172824740409851,1.48961079120636,0.6333551406860352,33249,0,0,0,0.0,0,0,0,0.08697703618880415,2.0874488685312995,0.9738717156124373,1.0377637074838042
13,0.9680083394050598,1.4241880178451538,0.5417709350585938,8311,0,0,0,0.0,0,0,0,0.07890911486483167,1.8938187567559601,0.9715531313889834,1.0354345711495472
14,0.8214073181152344,1.3901398181915283,0.0344803854823112,37912,0,0,0,0.0,0,0,0,0.07101216446261312,1.704291947102715,0.969148724261617,1.0320802233093875
15,1.1092581748962402,1.2629188299179075,0.8158876299858093,20146,0,0,0,0.0,0,0,0,0.07226384213990487,1.7343322113577169,0.9650116984269239,1.0318234581798116
16,1.0925081968307495,0.7300975322723389,0.3620470762252807,31489,0,0,0,0.0,0,0,0,0.04299318629599077,1.0318364711037784,0.9598291371794168,1.0203831693981262
17,0.728144645690918,1.1051019430160522,0.5382826328277588,24154,0,0,0,0.0,0,0,0,0.05597400797474947,1.3433761913939872,0.9629638728234162,1.0280490149341242
18,1.4516876935958862,1.1898695230484009,0.8314368724822998,37557,0,0,0,0.0,0,0,0,0.07123439875057679,1.7096255700138427,0.9707284207051822,1.0296972725826434
19,0.9327476024627686,1.0882830619812012,0.34245166182518,35197,0,0,0,0.0,0,0,0,0.0553788848678167,1.3290932368276007,0.9627571722404399,1.0237254376002414
20,1.2022912502288818,1.2867220640182495,0.2298065274953842,18802,0,0,0,0.0,0,0,0,0.06860037857698938,1.6464090858477451,0.9623473492701696,1.030162551951001
21,1.0491986274719238,1.2544554471969604,0.2040055096149444,30252,0,0,0,0.0,0,0,0,0.06579955865218749,1.5791894076524997,0.967711243610493,1.0288189079118457
22,1.3682831525802612,0.7437836527824402,0.3787975907325744,6834,0,0,0,0.0,0,0,0,0.0470124289585691,1.1282982950056584,0.9605790919115013,1.021631407545854
23,1.0680971145629885,1.2324644327163696,0.8391338586807251,1055,0,0,0,0.0,0,0,0,0.07060968198698524,1.6946323676876456,0.9696172278385125,1.0304159576875116
24,1.2938110828399658,0.759593665599823,0.4535128474235534,11615,0,0,0,0.0,0,0,0,0.047357287274251425,1.1365748945820342,0.9601312124164783,1.0236318245384222
25,1.1979182958602903,1.0832096338272097,0.0803204774856567,23813,0,0,0,0.0,0,0,0,0.057252394882455766,1.3740574771789384,0.965424048355492,1.024668099456142
26,1.457740306854248,0.8538777828216553,0.1427513211965561,12549,0,0,0,0.0,0,0,0,0.04940470136401958,1.1857128327364699,0.96040195413664,1.0201281501252881
27,1.4690325260162354,0.9606273770332336,0.1062826961278915,34361,0,0,0,0.0,0,0,0,0.055440334514844015,1.3305680283562564,0.9599256316151481,1.022002781875203
28,0.9049335718154908,1.2795544862747192,0.2324615567922592,29235,0,0,0,0.0,0,0,0,0.06538350845072659,1.569204202817438,0.9670403008863986,1.0287131575112782
29,1.140488862991333,1.3566157817840576,0.9259065985679626,16175,0,0,0,0.0,0,0,0,0.08169283431537058,1.960628023568894,0.9734056708515545,1.034237986709528
30,1.1458288431167605,0.9548333883285522,0.4786820411682129,32421,0,0,0,0.0,0,0,0,0.05205875690991624,1.2494101658379897,0.9618328595574986,1.0220680707263499
31,1.2286908626556396,1.1837670803070068,0.7860862612724304,35532,0,0,0,0.0,0,0,0,0.06774120210201807,1.625788850448434,0.9695346918538932,1.029105446370024
32,1.1793975830078125,1.2078396081924438,0.1852319538593292,33234,0,0,0,0.0,0,0,0,0.06314084840299204,1.515380361671809,0.9669256609329311,1.0286073186097997
33,0.8690906763076782,1.455291986465454,0.5538768172264099,22398,0,0,0,0.0,0,0,0,0.08075504479531774,1.9381210750876257,0.971695832778967,1.035698783636081
34,0.7128766179084778,1.2723759412765503,0.5335721373558044,17808,0,0,0,0.0,0,0,0,0.0668083480585176,1.6034003534044223,0.9640023328036752,1.0294098811428791
35,1.3854740858078003,0.9864910244941713,0.4299546480178833,20819,0,0,0,0.0,0,0,0,0.056000826729410445,1.3440198415058506,0.9621921543518258,1.0229223848807918
36,1.3329659700393677,0.99119234085083,0.2500589191913605,23210,0,0,0,0.0,0,0,0,0.0543025565362816,1.3032613568707583,0.9638421165820129,1.022996982230799
