seed,evaluated_shift_days,event_days,pf_fail_days,mean_daily_line_loss_mwh,worst_minimum_voltage_pu,worst_maximum_voltage_pu,event_rate
42,17,5,0,1.5367603316104372,0.9488239136146642,1.0303141044955102,0.29411764705882354
43,17,5,0,1.5365632308142403,0.9489419269041326,1.0304229161592102,0.29411764705882354
44,17,5,0,1.5359287603757454,0.9484812815653823,1.0301522179323936,0.29411764705882354
45,17,5,0,1.5362945476349796,0.9489727832608865,1.03139067911349,0.29411764705882354
46,17,5,0,1.5354911940940765,0.9476979442918966,1.0309785347979805,0.29411764705882354
