seed,day,shift_id,random_seed,event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,load_multiplier,pv_multiplier,mean_r_multiplier,mean_x_multiplier,topology_reconfiguration,observation_delay_steps
44,133,0,2026226198,0,0,0,0,0.9526757593801185,1.012488810092387,1.4519006989662517,1.0,1.0,1.0,1.0,tie32_open18,0
44,137,0,2026230234,0,0,0,0,0.9608016545905715,1.0245250848809866,0.9496979887826633,1.0,1.0,1.0,1.0,tie32_open18,0
44,147,0,2026240324,0,0,0,0,0.9526980951739339,1.019585409969743,1.4725979176222,1.0,1.0,1.0,1.0,tie32_open18,0
44,159,0,2026252432,0,0,0,0,0.9593543443615933,1.0206688829068984,0.8741157443064702,1.0,1.0,1.0,1.0,tie32_open18,0
44,220,0,2026313981,0,0,0,0,0.9559086975984027,1.0054651265261092,1.358499303481909,1.0,1.0,1.0,1.0,tie32_open18,0
44,236,0,2026330125,0,0,0,0,0.9606088028845817,1.0276328800277779,0.8547201294870674,1.0,1.0,1.0,1.0,tie32_open18,0
44,241,0,2026335170,0,0,0,0,0.9543809263251507,1.0,1.476659422073396,1.0,1.0,1.0,1.0,tie32_open18,0
44,245,0,2026339206,0,0,0,0,0.9514794704133942,1.0031722016513938,1.5388592588005026,1.0,1.0,1.0,1.0,tie32_open18,0
44,257,0,2026351314,0,0,0,0,0.9582290830426112,1.0301522179323936,0.9201419760671498,1.0,1.0,1.0,1.0,tie32_open18,0
44,282,0,2026376539,1,10,0,0,0.9486279189104267,1.0080833793935686,1.7443052357262403,1.0,1.0,1.0,1.0,tie32_open18,0
44,295,0,2026389656,1,17,0,0,0.9484812815653823,1.0,2.318361821406859,1.0,1.0,1.0,1.0,tie32_open18,0
44,299,0,2026393692,0,0,0,0,0.9538325128982861,1.0,1.3646239984392685,1.0,1.0,1.0,1.0,tie32_open18,0
45,4,0,2026096037,0,0,0,0,0.9529986519598422,1.0,1.4906777731219838,1.0,1.0,1.0,1.0,tie32_open18,0
45,38,0,2026130343,1,20,0,0,0.9490988631989576,1.0,2.4285791803879637,1.0,1.0,1.0,1.0,tie32_open18,0
45,77,0,2026169694,1,5,0,0,0.9495734363403208,1.0,2.2217565004490667,1.0,1.0,1.0,1.0,tie32_open18,0
45,85,0,2026177766,1,9,0,0,0.9493255664533793,1.0,2.235481487537398,1.0,1.0,1.0,1.0,tie32_open18,0
45,105,0,2026197946,0,0,0,0,0.9521456308541226,1.0256722583833238,1.4123546503581257,1.0,1.0,1.0,1.0,tie32_open18,0
45,133,0,2026226198,0,0,0,0,0.9529048471156089,1.0130939730126671,1.4521302419884132,1.0,1.0,1.0,1.0,tie32_open18,0
45,137,0,2026230234,0,0,0,0,0.9611178751094378,1.0257256030264084,0.9497551164460832,1.0,1.0,1.0,1.0,tie32_open18,0
45,147,0,2026240324,0,0,0,0,0.9528878914451105,1.020136836406724,1.472923646120567,1.0,1.0,1.0,1.0,tie32_open18,0
45,159,0,2026252432,0,0,0,0,0.9595306618673799,1.02179661662979,0.8742190751843593,1.0,1.0,1.0,1.0,tie32_open18,0
45,220,0,2026313981,0,0,0,0,0.9558390674867393,1.0064582630368186,1.3587263333067685,1.0,1.0,1.0,1.0,tie32_open18,0
45,236,0,2026330125,0,0,0,0,0.9608901896557424,1.028715337870989,0.8548702552346991,1.0,1.0,1.0,1.0,tie32_open18,0
45,241,0,2026335170,0,0,0,0,0.9544509143667946,1.0,1.477043980532669,1.0,1.0,1.0,1.0,tie32_open18,0
45,245,0,2026339206,0,0,0,0,0.9517190668610777,1.0039076845122572,1.5392799765133307,1.0,1.0,1.0,1.0,tie32_open18,0
45,257,0,2026351314,0,0,0,0,0.9583792459129731,1.03139067911349,0.9202898089265049,1.0,1.0,1.0,1.0,tie32_open18,0
45,282,0,2026376539,1,9,0,0,0.9490888248805637,1.008811752256058,1.7452666290776488,1.0,1.0,1.0,1.0,tie32_open18,0
45,295,0,2026389656,1,16,0,0,0.9489727832608865,1.0,2.3184258518535676,1.0,1.0,1.0,1.0,tie32_open18,0
45,299,0,2026393692,0,0,0,0,0.9539695900265175,1.0,1.3652268027555052,1.0,1.0,1.0,1.0,tie32_open18,0
46,4,0,2026096037,0,0,0,0,0.952709917276783,1.0,1.490863062917241,1.0,1.0,1.0,1.0,tie32_open18,0
46,38,0,2026130343,1,23,0,0,0.9477155878670406,1.0,2.4223388304110203,1.0,1.0,1.0,1.0,tie32_open18,0
