seed,day,event,under_event,over_event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,mean_absolute_normalized_action,rms_normalized_action,normalized_action_saturation_fraction,absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
42,0,0,0,0,0,0,0,0.9535698873670326,1.0026292028929895,1.0826760065163534,0.039284188067540526,0.05017091343534126,0.0,16.612640451237365,0.4281963400942861
42,9,1,1,0,70,0,0,0.9314020877067546,1.0051792253868401,3.64703716647659,0.2386937350189934,0.3273933047141476,0.0,55.450726552490785,1.006230563218898
42,41,1,1,0,14,0,0,0.9437462324123103,1.0159024489976474,2.3821857713422343,0.11346061830408871,0.16093783894047908,0.0,41.699483786840304,1.006230563218898
42,51,1,1,0,68,0,0,0.9344207248726316,1.006547045389519,3.3010625249624876,0.21485092335691056,0.2996454212247284,0.0,51.98824168294284,1.006230563218898
42,71,1,1,0,53,0,0,0.9378708785703779,1.0215524939721876,2.4645416708557266,0.14057608096239468,0.2030091505178486,0.0,42.48335333280874,1.006230563218898
42,120,0,0,0,0,0,0,0.952973249219059,1.007042847480974,1.0675617652298781,0.04181053023785353,0.05386443233041639,0.0,17.724610316152,0.4652231005578918
42,149,1,1,0,44,0,0,0.946424675857199,1.020954521587519,2.19043280329669,0.11928564950358123,0.16803174112840596,0.0,40.08297542298859,1.006230563218898
42,175,0,0,0,0,0,0,0.9537105114484505,1.0057885368032013,1.040945443116922,0.041134201106615365,0.05271811356674457,0.0,17.439610490640224,0.4205436335815323
42,201,1,1,0,2,0,0,0.9497780684914476,1.0245430784264578,1.9078887110774931,0.08671475880934547,0.12214692225148352,0.0,34.072796473827566,1.0061935912738846
42,209,0,0,0,0,0,0,0.954792314691518,1.0164199548341677,1.1081046162856467,0.04253445162127415,0.05442678832103186,0.0,17.974500718411747,0.4398803348711787
42,216,0,0,0,0,0,0,0.9544845078461287,1.0091563767294,1.0790584553953668,0.04191838903352618,0.05367395342805398,0.0,17.733996786624623,0.4308488410285755
42,234,1,1,0,10,0,0,0.9494866458738183,1.023962302364749,1.953452756924921,0.08770286171541859,0.1263626304074356,0.0,33.81623402681787,1.006230563218898
42,268,1,1,0,48,0,0,0.9415718893525347,1.0183309918003633,2.443684949655561,0.13715582162452242,0.19648964708501684,0.0,42.94300670229635,1.006230563218898
42,284,1,1,0,63,0,0,0.9384380291858619,1.0101792101697367,2.736787386313754,0.16874505571710566,0.24098512096806915,0.0,45.95916574097122,1.006230563218898
42,291,1,1,0,57,0,0,0.9377859862564885,1.0185858435319382,2.641267936225175,0.15564096195157617,0.22304490691066622,0.0,45.1132197250712,1.006230563218898
42,296,1,1,0,65,0,0,0.9361644685186467,1.005511159578991,2.989353498213972,0.18767360388301313,0.26685296785344037,0.0,48.02749040815496,1.006230563218898
42,350,1,1,0,14,0,0,0.9464830414817322,1.0032343039446587,2.3158606454627786,0.10340303516325851,0.14971617606637108,0.0,39.079173357733715,1.006230563218898
43,0,0,0,0,0,0,0,0.953771966993303,1.0027201037563338,1.0830684098607783,0.03900652270143231,0.05031533196411365,0.0,16.676697789582317,0.44498416033680405
43,9,1,1,0,70,0,0,0.9314366244596546,1.007134804108819,3.676107668559085,0.25788390714054304,0.3462254951497967,0.0,56.939199251257236,1.006230563218898
43,41,1,1,0,14,0,0,0.943751536225466,1.0155547642076879,2.388327884017345,0.11529136887596299,0.1634343695506372,0.0,41.99961767983156,1.006230563218898
43,51,1,1,0,68,0,0,0.9344488305476166,1.0081165684453761,3.3234465315722024,0.2301264590738962,0.3153170502717747,0.0,53.31536581166764,1.006230563218898
43,71,1,1,0,53,0,0,0.9378901082980187,1.0215508039210697,2.4683799007869602,0.14295327255968004,0.20670624595667286,0.0,42.70512713719275,1.006230563218898
43,120,0,0,0,0,0,0,0.9533571417172428,1.0070341258551854,1.0700188640315236,0.04204493435099721,0.05467021921808572,0.0,17.943922237330778,0.4958520080373759
43,149,1,1,0,44,0,0,0.9464268426536582,1.0209491089082257,2.19114645786945,0.11915782567424078,0.16804546143528923,0.0,40.04268510131365,1.006230563218898
43,175,0,0,0,0,0,0,0.9538498000467269,1.0057637055091069,1.0412146389731727,0.040830610785633326,0.052667672504668375,0.0,17.429488036150847,0.4315482997172131
43,201,1,1,0,2,0,0,0.9497767918485476,1.0226675420589801,1.9050881911687225,0.08467605834205945,0.1204097388914791,0.0,33.67061649969848,1.0061935912738846
43,209,0,0,0,0,0,0,0.9548844543861357,1.0169920800192478,1.108204543313469,0.04236024462928375,0.054572775621058875,0.0,18.040453874672245,0.43832519657853725
43,216,0,0,0,0,0,0,0.9546019311531758,1.0095645814427028,1.0791825294611759,0.0416765584765623,0.05371570476820383,0.0,17.765261693213056,0.42892750752392134
43,234,1,1,0,10,0,0,0.9494823003750081,1.022896508456589,1.9478510998599905,0.08581822505220771,0.1250936498580183,0.0,33.27804223767596,1.006230563218898
43,268,1,1,0,48,0,0,0.941580558536556,1.018326543643745,2.4456246429239283,0.13995209309117249,0.2000213810736824,0.0,43.04300827591591,1.006230563218898
43,284,1,1,0,63,0,0,0.9384557091479115,1.0101847781922624,2.7446245028399696,0.17681993807976445,0.2498761168543289,0.0,46.5370801716396,1.006230563218898
43,291,1,1,0,57,0,0,0.9378052997111197,1.0185811695638418,2.646704516812411,0.16077585921933255,0.22931220313893444,0.0,45.45706709173337,1.006230563218898
43,296,1,1,0,65,0,0,0.9361877398705432,1.0065660803449246,3.0008783170433184,0.19797967886552215,0.2778978873935473,0.0,48.81118614035473,1.006230563218898
43,350,1,1,0,14,0,0,0.9464832212485889,1.003269506068094,2.319816908596252,0.10359780587411176,0.15087351339605892,0.0,39.03433221451167,1.006230563218898
44,0,0,0,0,0,0,0,0.9535905488363768,1.0027623482399648,1.0828471211600628,0.0389799193944782,0.050258232177806866,0.0,16.662340330948215,0.42936260706236423
