seed,day,shift_id,random_seed,event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,load_multiplier,pv_multiplier,mean_r_multiplier,mean_x_multiplier,topology_reconfiguration,observation_delay_steps
42,4,0,2026096037,0,0,0,0,0.9543883208390963,1.0,1.3437734752100416,0.9746674663870708,0.968979592267371,1.0084070201391095,0.9979537082689207,none,0
42,4,1,2026096038,0,0,0,0,0.9598870550702733,1.0006946185720342,1.1264904647479017,0.9209179837878771,1.023591171037609,0.9980183076221552,0.9804917248419176,none,0
42,4,2,2026096039,0,0,0,0,0.9587888105529006,1.0002053693535873,1.2861573681672256,0.9927988691330948,0.9774486902204842,1.0156957372898725,1.0134659269132846,none,0
42,4,3,2026096040,0,0,0,0,0.9577765230841484,1.000140074084023,1.3066523406774662,0.998982790234534,1.023883732857067,1.018020005211219,1.0098535195215042,none,0
42,4,4,2026096041,0,0,0,0,0.9577981270175827,1.0,1.245839477552344,0.9525920943653028,0.8961770020506247,0.9973147071464836,1.0076969127378297,none,0
42,4,5,2026096042,0,0,0,0,0.9549606605051765,1.0001606359518014,1.458621220826798,1.043790525360801,1.030586001689075,1.0093934357613423,1.0312108198378789,none,0
42,4,6,2026096043,0,0,0,0,0.957025476983791,1.000081183454577,1.5028007899368903,1.115186117949961,1.0721881527324875,0.9908690120189408,0.9833115580042179,none,0
42,4,7,2026096044,0,0,0,0,0.9600255456650619,1.0002036323637702,1.111925075551303,0.9550010238070424,0.9491305933740055,0.9892709403511843,1.0011126131463637,none,0
42,4,8,2026096045,0,0,0,0,0.9579240401997948,1.000049695633832,1.3074377106671926,1.0187278338030508,0.9802398301085328,0.9962313024844744,1.0003352064836688,none,0
42,4,9,2026096046,0,0,0,0,0.9582391352391125,1.0004806485536755,1.1700726784422903,0.9451873605227189,1.0193155857095397,1.0104448162004123,0.9814649884303446,none,0
42,4,10,2026096047,0,0,0,0,0.9621016054915297,1.0001833964964661,1.0691784654733616,0.9284552539788683,0.9717258721079914,1.0012350004785828,0.9911978145743793,none,0
42,4,11,2026096048,0,0,0,0,0.9545778459800822,1.0000738014029213,1.526978444622791,1.0870685668303686,1.0427941860406338,1.00907931459286,0.9846954366862446,none,0
42,4,12,2026096049,0,0,0,0,0.9602849877016022,1.0004265877985057,1.1215509483415633,0.9464595347636836,1.0219148467608195,0.9852308041660449,0.9877495829165541,none,0
42,4,13,2026096050,0,0,0,0,0.9562829347031683,1.000063530534231,1.2432281150864108,0.984122333343784,0.9601359378906051,1.018085837100473,0.9980730596168059,none,0
42,4,14,2026096051,0,0,0,0,0.957686978070312,1.0,1.3171883482490065,1.0083658243790123,0.9702657167124069,0.9995851633128975,1.0223646683815515,none,0
42,4,15,2026096052,0,0,0,0,0.9621064546535585,1.0002357584599963,0.9825669865233678,0.8861381849995442,0.9052633903013884,1.0126305980243513,0.9754226987423146,none,0
42,4,16,2026096053,0,0,0,0,0.961709139323582,1.0003762676147623,0.9855358080922544,0.9052501134141859,0.9648520804493022,0.9822529084547934,1.0159318306464549,none,0
42,4,17,2026096054,0,0,0,0,0.955521059591201,1.0,1.4987255307557859,1.0791420236223779,0.9508970269329363,1.0191904154791596,0.9927103039079797,none,0
42,4,18,2026096055,0,0,0,0,0.9539062003845057,1.0000563037681098,1.4357356357568085,1.0329628983150625,0.9462562668912574,1.0057201475904385,0.9896348763297588,none,0
42,4,19,2026096056,0,0,0,0,0.956996082653439,1.0,1.3178244646103257,1.0118388723248837,1.025030220508281,0.98170490190184,0.982006836589192,none,0
42,38,0,2026130343,0,0,0,0,0.9531451102216392,1.0,2.186788719298194,1.012596334882277,0.9459826385846162,0.999895477512696,0.9837649894441137,none,0
42,38,1,2026130344,0,0,0,0,0.9519976976397814,1.0000267724948635,2.463159452148988,1.0362517181531723,0.9731984194208633,0.9992868648145342,0.9979221192625745,none,0
42,38,2,2026130345,0,0,0,0,0.9526656254257453,1.0001013105537446,2.4162242280111563,1.0440361383825019,0.9956104363266687,0.992332642821901,1.0089044198510586,none,0
42,38,3,2026130346,0,0,0,0,0.9538214947753756,1.0001687375630353,2.377650818527338,1.0435075152317341,1.0338989303785295,1.0057522006894652,1.0344792595620864,none,0
