method,day,event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,mean_absolute_normalized_action,rms_normalized_action,normalized_action_saturation_fraction,absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
pilot_droop,4,1,4,0,0,0.9495047773511245,1.0171511573977197,2.529071388863031,0.18266159521105388,0.18890573520376372,0.0,58.80407399083199,1.2346585530771081
pilot_droop,38,1,67,0,0,0.937829546965511,1.0219145720470313,4.7787272655577295,0.32208292729531723,0.3303770401751012,0.0,88.25089331115471,1.3416408398118889
pilot_droop,77,1,70,0,0,0.9352781857929141,1.0299046576161317,4.648620324963958,0.3187381774187088,0.32483639906616396,0.0,88.7600121885202,1.3416408398118889
pilot_droop,85,1,65,0,0,0.9413573327299202,1.0220236970060128,4.548377509926168,0.30250632072178024,0.3117747089978344,0.0,85.96054269545458,1.3416408398118889
pilot_droop,105,1,19,0,0,0.9484097795995132,1.0382601659721629,2.880672327887552,0.20638622029218823,0.21316297546262553,0.0,66.1639246831866,1.2923317574609383
pilot_droop,133,1,23,0,0,0.9475960375982764,1.0383396662770386,3.218863320952374,0.22660815824444094,0.23237505488447574,0.0,72.70809352188394,1.3396479457483912
pilot_droop,137,0,0,0,0,0.9568888756674827,1.0231016354181015,1.503443434928758,0.12546306662261486,0.12926403183986054,0.0,40.26717392452576,0.9907878051147543
pilot_droop,147,1,25,0,0,0.9469821350350638,1.042917119570656,3.3157132172544377,0.23199525196105242,0.23748157681687948,0.0,74.26922983411849,1.34057336777131
pilot_droop,159,0,0,0,0,0.956138665451851,1.0184912300787061,1.3469088011837351,0.10915467527229339,0.11660150949873743,0.0,35.05672337602841,0.8397321064161575
pilot_droop,220,1,11,0,0,0.9481367532119129,1.0297534345032255,2.82147614434333,0.20683421248880526,0.21263133932876419,0.0,66.43176660664687,1.3087522027762388
pilot_droop,236,0,0,0,0,0.957373752495647,1.0183378478884926,1.1944261835956134,0.08810269774403423,0.09632172311452929,0.0,28.29972286967742,0.7649678390301973
pilot_droop,241,1,13,0,0,0.9482987874730101,1.0251734964075248,3.038942603203919,0.21377792271474996,0.22111291923007498,0.0,68.74385513526148,1.311171313839487
pilot_droop,245,1,29,0,0,0.9473243880710353,1.0330392202962606,3.3207039262851095,0.22766709777837,0.23471837242411542,0.0,73.11927420962375,1.336847906619169
pilot_droop,257,0,0,0,0,0.9550793769655336,1.0189608692941619,1.308766608232224,0.09640154582060252,0.10682978246934932,0.0,30.97453905647744,0.8968199142010038
pilot_droop,282,1,37,0,0,0.9418419194337581,1.0346541943296308,3.6938864366554696,0.2500308320547144,0.2589293568697047,0.0,77.30897219785962,1.3416408398118889
pilot_droop,295,1,63,0,0,0.9388021892135829,1.0217843740558799,4.538964874423147,0.3054438999388367,0.3174885796565983,0.0,84.71870062150225,1.3416408398118889
pilot_droop,299,0,0,0,0,0.9505331887104432,1.0155208826388165,2.183022340717118,0.16162992218354097,0.1698709847417986,0.0,52.037316352801966,1.1678672614883037
