epoch,training_mse,validation_mse
1,0.003097478163612703,0.0007369470549747348
2,0.00024166338055714055,0.00012041513400617987
3,9.312232704846686e-05,7.072318840073422e-05
4,5.606752639260078e-05,4.330189767642878e-05
5,3.828326602118512e-05,2.8114562155678868e-05
6,3.0104943297649083e-05,2.392483838775661e-05
7,3.0627558602603575e-05,2.4466318791382946e-05
8,2.815488976413563e-05,2.884698915295303e-05
9,2.6721782633949473e-05,2.214843698311597e-05
10,2.5726863663463562e-05,2.225155731139239e-05
11,2.7861907890541642e-05,1.9631672330433503e-05
12,2.3595208636665077e-05,3.3762556995498016e-05
13,2.3654409931115753e-05,1.995631646423135e-05
14,2.394719209659406e-05,3.125488728983328e-05
15,3.0190631129466225e-05,2.509656587790232e-05
16,2.3392056793327778e-05,2.086456515826285e-05
17,2.179968225052932e-05,1.706886905594729e-05
18,2.264381797685082e-05,2.8527661925181746e-05
19,2.4473980268995484e-05,2.66899023699807e-05
20,2.532925489419519e-05,1.969852382899262e-05
21,2.2512193788506286e-05,1.8209106201538816e-05
22,2.3410029783452385e-05,3.364249278092757e-05
23,2.7733801627703562e-05,2.0851395674981177e-05
24,2.2760077309760884e-05,2.731882341322489e-05
25,2.3600938093718575e-05,3.421400469960645e-05
26,2.2327370632326145e-05,1.5028968846308999e-05
27,2.014928107856513e-05,1.8844890291802585e-05
28,2.1066685423097943e-05,1.5389347026939504e-05
29,1.9946387510572094e-05,2.6055058697238564e-05
30,2.4089732484521106e-05,2.572181256255135e-05
31,2.1971191588733726e-05,1.9958597476943396e-05
32,2.162190824936599e-05,1.521619014965836e-05
33,2.4322253138538948e-05,1.817523479985539e-05
34,2.1768308575109437e-05,1.80572023964487e-05
35,2.079083779515417e-05,1.4339046174427494e-05
36,2.0486025954765907e-05,1.600571340532042e-05
37,2.002282948270413e-05,1.583888843015302e-05
38,1.9786143004535534e-05,1.9477243768051267e-05
39,1.9683552700159854e-05,2.1277423002175055e-05
40,2.1437466996356433e-05,1.4671568351332098e-05
41,1.7896884919325604e-05,1.2594547115440946e-05
42,2.0587066882039516e-05,1.4773490875086281e-05
43,1.8510839550418854e-05,1.3003043932258151e-05
44,2.0563118448271146e-05,1.2178163160569966e-05
45,2.1120496121300168e-05,1.537627940706443e-05
